n_harmonics,base_freq,magnitudes,instruments
8,4.719701892263743,"[ 1.45832273  0.69588631 -1.42571475 -0.03776657  0.91137825 -2.02301499
 -0.5311706   0.6279432 ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9818286720731653,2.1492250489098126
-2.9779383362898977,1.8451640766542579
-2.974978251955275,1.593965709715846
-2.971869776080366,1.3556945877487803
-2.965853527972072,0.8306760032516222
-2.9610734371122547,0.3964074012712041
-2.959987080916111,0.30360829314805665
-2.9517029957261345,-0.3715872779172004
-2.9490412670045556,-0.5911664923116849
-2.9486448921876596,-0.6336357879111856
-2.946306410969246,-0.7922317586748119
-2.9450924449736835,-0.8844880105642102
-2.9292148239139006,-1.7479968699861668
-2.920226926053089,-1.9741778566482593
-2.914600308967237,-2.007264244104899
-2.910989467461823,-1.9941835663846514
-2.9087859847843753,-1.9711640935216541
-2.908782401478254,-1.9550328519758278
-2.9016019892334435,-1.7826529364419659
-2.9004543896790445,-1.7539171246264373
-2.896590313619721,-1.5885528796273711
-2.8914554439747566,-1.3623625062593896
-2.891164490666713,-1.3391180160398874
-2.8871598788548702,-1.1456162530690424
-2.882838472830704,-0.8656836255690107
-2.8772379000822,-0.522595545641015
-2.866707586618185,0.15527563747009462
-2.865671355434163,0.24197882155009123
-2.8643857264537003,0.29531770393364815
-2.8621235682032067,0.4364736117162555
-2.857865463036899,0.6978709060245804
-2.848423802703312,1.1871750942594026
-2.8475285835171604,1.2212007483390173
-2.846884796246081,1.2793699197097548
-2.8373519355354277,1.559590420596724
-2.824909787473361,1.6769691452325417
-2.8241192871541005,1.690953245960805
-2.821571243365731,1.6733545679441175
-2.8121919179712678,1.493647020165903
-2.806427953775975,1.3043986834971173
-2.8002298684965874,1.0665308072768056
-2.7972181911834824,0.9365113227261587
-2.7919992291072395,0.6709811460161265
-2.7889319868822167,0.551318398559123
-2.7881334024569346,0.499540583507244
-2.7862228836892466,0.41292459650858226
-2.785381268850339,0.3362298584588161
-2.78098616370899,0.15925479502660778
-2.7673823514815155,-0.43505445934374687
-2.7670793865947765,-0.4489153848442254
-2.7645614877206635,-0.5546681099287812
-2.7575751417748835,-0.752374091817603
-2.7563330029991233,-0.7724068120525773
-2.7438118172162387,-0.9229577724767029
-2.7436033059589224,-0.9303711809815255
-2.7231137387321347,-0.6105771107048709
-2.715877826190451,-0.3846447281614631
-2.7083059548197506,-0.10135799772196691
-2.70360798122459,0.05611098250240319
-2.6995811588679866,0.21855250784458685
-2.6749597745886393,0.8830740251104235
-2.662705470145114,0.9064317266318173
-2.6598865884285527,0.8825314539599513
-2.650896432566876,0.7233945716101416
-2.649956128361353,0.7129670435838537
-2.6456649097595113,0.5896011944744113
-2.6416962659775853,0.4515338590114649
-2.6398970313981023,0.41072299788859584
-2.631755537447968,0.07974467436978622
-2.614721468791537,-0.5428778285175189
-2.611557491378796,-0.6445194236020688
-2.604287288041669,-0.8413005824719619
-2.598632436944901,-0.9552993244588054
-2.5955305356139653,-0.9794787560314393
-2.584628789752238,-0.9447678361219397
-2.5746302158428493,-0.7232341058003162
-2.57266593350446,-0.6090117065743302
-2.535927159316489,1.7028972049764695
-2.527330059025057,2.2994487106762938
-2.5219372488185123,2.6423096789770164
-2.4632786735423653,2.4398826514192256
-2.4474431204052918,1.186520419847075
-2.4468703389873676,1.130337883720548
-2.432212410543764,-0.11601812750379542
-2.4205559428946097,-1.0134351924140796
-2.4169325287387995,-1.2326817862190744
-2.41629725465189,-1.3083807017255125
-2.415796138855198,-1.3026481753511687
-2.410409189125847,-1.6329638118540266
-2.406426994703305,-1.8475852858851314
-2.3964322782833305,-2.1731360838632403
-2.3962564755051643,-2.1618256081759926
-2.3905459237258713,-2.2872568908333224
-2.3787546240421324,-2.289843063340296
-2.3741954917244548,-2.210125418265842
-2.3741022756235552,-2.218972611743863
-2.371950038873793,-2.185927557057128
-2.368275527841287,-2.0795911550015456
-2.3654032370311855,-2.0258326993218323
-2.3653052777042864,-1.9973089927779577
-2.3650176155352023,-1.9951272798966806
-2.3609063118471667,-1.8360507148569558
-2.35781047990538,-1.7450513411894788
-2.3565052208876645,-1.6760515171883177
-2.3560138119349987,-1.652998291183174
-2.3559142263304667,-1.663119112079736
-2.34745705699022,-1.2969300148958582
-2.343403072347729,-1.1094635857744273
-2.336184249162627,-0.7738263521098436
-2.317559854826424,-0.05328113060020308
-2.3033796605925065,0.33077426894351414
-2.2924105222839275,0.48403585032069707
-2.2913546246999497,0.5027620586690048
-2.289961076816243,0.4801324803440366
-2.286668270529641,0.48722930263279746
-2.2814579536297637,0.48973050324592465
-2.248078518551134,-0.1050919026526697
-2.2467621366368262,-0.1634617303382565
-2.24382004588992,-0.21359407161050606
-2.2413934793488526,-0.314073146601039
-2.239496231989155,-0.3664868518464449
-2.2393658663913256,-0.367505116916403
-2.2355177103064126,-0.49181191653584677
-2.229468771723959,-0.6790342101289786
-2.2277141892081023,-0.7367908820100473
-2.2167497045174476,-1.0559784460157613
-2.2087161137915086,-1.2848987130876075
-2.20841116417782,-1.3121331323732848
-2.203386757361306,-1.4292620410051824
-2.2014245598236015,-1.5027741516241355
-2.198403857409111,-1.5830012983107034
-2.193245715840904,-1.7207928235472532
-2.1918884238183485,-1.744582073860985
-2.1858250400704535,-1.8809805610669765
-2.1742712316827504,-2.100627250587566
-2.1716134641921485,-2.135401968387265
-2.1660639286424805,-2.2223284934867036
-2.1551843547608467,-2.2535398800530433
-2.147507957541251,-2.266024487244957
-2.143923233485153,-2.2383493017474754
-2.142036952894121,-2.1820034995864694
-2.136973555801339,-2.14894754042501
-2.134690633932122,-2.103831969963822
-2.1337597938366324,-2.0641090728929905
-2.1328765350255887,-2.0432468649581916
-2.122867608797901,-1.7658846792915501
-2.1097548211430053,-1.2815053239073058
-2.109482879367312,-1.2661636799843463
-2.0920570399326532,-0.39457468095085124
-2.089906873796084,-0.3074163785424001
-2.086663984339256,-0.10855038469682242
-2.086260383627584,-0.11029903268466165
-2.0789542060263893,0.2795248821251665
-2.070004203130586,0.6682809657863311
-2.0599234138689493,1.0251562385902082
-2.048263055189363,1.2275138451044172
-2.038272123827878,1.1707469923480676
-2.0347224206379866,1.1087213683479107
-2.0318542896929532,0.9938495256697031
-2.006541963851226,-0.4452565785429076
-1.9993339886738284,-1.0975744598381654
-1.9981440592655757,-1.1896470501631295
-1.997491949799836,-1.2316931745550657
-1.989015940155477,-2.0540713705685887
-1.9842484806351903,-2.5277593136311256
-1.977443151035818,-3.174939132057323
-1.9607361944108064,-4.517705772593151
-1.9535974328115508,-4.930491640757867
-1.9502650878310999,-5.079615751859395
-1.9446645395370357,-5.2600003596167015
-1.940670226591201,-5.330968066056209
-1.9398806231303647,-5.321417603987776
-1.932692165517888,-5.29895738047094
-1.9307136309235085,-5.277260495335326
-1.9248447619855686,-5.082988888064567
-1.9225386557535202,-5.005025644413704
-1.9206403940117305,-4.900996956545698
-1.9155311928384138,-4.595851964041749
-1.8918304627892606,-2.441007967309631
-1.8911689836015693,-2.3682171951270266
-1.884912072728557,-1.6947325934469737
-1.8817132013722513,-1.3208212163212971
-1.8805598960791219,-1.2274095855204306
