n_harmonics,base_freq,magnitudes,instruments
9,4.296814562973811,"[ 0.44239271  0.77081741 -1.64543573 -0.27125925 -1.7956233   0.24775657
  0.39094048 -2.15179748 -0.09464957]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9864122570671947,-4.00042527455269
-2.9828273711391,-3.7780791374671687
-2.980033384703704,-3.614561782329104
-2.9696113054299964,-2.8819327915939286
-2.968125972705999,-2.800426457103373
-2.9506546750748903,-1.6705969314587625
-2.943872194793454,-1.285247202596626
-2.9433624950626287,-1.2237680334746461
-2.9400773693050377,-1.0841095892912733
-2.937985868337093,-0.9977305757478823
-2.922294377693527,-0.2403596468693764
-2.922194208299807,-0.2365012019644456
-2.919216681399693,-0.18400232257107965
-2.917657582461106,-0.05958823402196366
-2.9107650356862074,0.16595940926848218
-2.9070132068151286,0.2523756438322249
-2.8971383771256827,0.47243261779535994
-2.8910712892331842,0.5731456221544883
-2.8794050235117954,0.6911444915108631
-2.8710605969431215,0.6992603259233772
-2.867045155558726,0.7227473201316511
-2.8591510586524436,0.6294239244733135
-2.85757682657926,0.6215571552479684
-2.85652534895433,0.6318648874567753
-2.831232690007436,0.1477210227784507
-2.8287617135571734,0.07683757289936168
-2.8217647733778684,-0.10196854079131891
-2.8087160046718043,-0.41815625975860676
-2.807371134748946,-0.4827552933687318
-2.7974814647864505,-0.6468902773354129
-2.7861194465371373,-0.7748300146380062
-2.7831637272131045,-0.7368519863102206
-2.7825642018785217,-0.7476668714321876
-2.7744422615150164,-0.6655823213967351
-2.7623435597613875,-0.3791777307257402
-2.7617007912768683,-0.3435672491543418
-2.7603806739821533,-0.3097549761065347
-2.756464736573359,-0.10930558356000167
-2.7563729316501973,-0.12126571837799034
-2.751427570669111,0.10967840224108336
-2.746542707644001,0.39973880092485825
-2.729461226746448,1.6031555093212835
-2.725501908099075,1.955247784967983
-2.7179384692818775,2.5508683807444985
-2.710805717506699,3.076571385577636
-2.7097938383315423,3.1792445717211772
-2.6978371179545273,3.946325685123503
-2.690594971133672,4.2615699064156525
-2.689279850792651,4.320484279137605
-2.686314015028307,4.434503671622427
-2.668113151774396,4.4962976374255526
-2.6467759222373406,3.3937849012727637
-2.643286378552939,3.1145680378589864
-2.6366204789769476,2.5168110921011473
-2.6340232631401275,2.28543309441786
-2.629896263609865,1.8615017062521813
-2.628803257693272,1.7829039607618051
-2.619787464006988,0.8265776121676036
-2.6195919777240264,0.8153300433848091
-2.6167595019538736,0.5594400430260881
-2.615785317664652,0.45147917533563353
-2.6155344654973574,0.4085319239295066
-2.605506289458899,-0.5281963475179187
-2.6027194618172262,-0.6997904670775026
-2.600659343753996,-0.8705479014306223
-2.593213676052625,-1.3841229311139998
-2.5792410167971425,-1.7984737017074204
-2.5699513051190146,-1.7740400071432074
-2.5663157174988456,-1.7117216654951373
-2.550813266184114,-1.010877446095719
-2.548805375769196,-0.852010160647257
-2.5262033717041095,0.8735033629502954
-2.5255130115678277,0.9632261934663129
-2.518004146514377,1.5031077708075917
-2.505143831932479,2.22885014017467
-2.487461315924693,2.5973941348586838
-2.472141741526155,2.2778954441290447
-2.4639871801157756,1.91625218353513
-2.4634957313017187,1.8404218212822538
-2.461233400817005,1.7448677908124999
-2.4530232027314316,1.280718986690468
-2.450597539696268,1.1062969546327595
-2.4502109954252176,1.0785385565214447
-2.442932260665753,0.6012331795433286
-2.4424008193838422,0.6128882720001354
-2.4194546595041198,-0.43056206237703587
-2.4072611493421263,-0.46683936770320617
-2.399662773565443,-0.2514710621786364
-2.388019578387713,0.28192234279918105
-2.384668872385298,0.5166729474410774
-2.379339782523717,0.8492258232687064
-2.370554257359447,1.573667569996259
-2.370048163092523,1.6036114076726566
-2.3620465739922034,2.2879371804790023
-2.3583394871341485,2.6162864002968758
-2.35504355907808,2.914182334807291
-2.34220930224577,3.720073810921482
-2.3403090835761007,3.786831573561517
-2.3384321735842297,3.903081892674199
-2.33134977015329,4.145704095293534
-2.3309733530660743,4.170006097364602
-2.329028589397157,4.188032169677986
-2.3156941951200896,4.087900046662266
-2.3114261226149635,3.9099181199864064
-2.301733428719133,3.3416541149590535
-2.2996047305624843,3.150782483663505
-2.2936878967157357,2.6332569969873934
-2.2846624859750353,1.7080770210628953
-2.2808066889012126,1.3478192386436771
-2.2778381409593798,0.9867818104323824
