n_harmonics,base_freq,magnitudes,instruments
9,2.077628226152772,"[-0.76551362 -0.95173261 -0.39796331 -1.86508325 -1.46632539  0.27042749
 -0.351571    0.5655808  -0.26987857]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9981909489279506,0.4916996004985959
-2.9974371131888264,0.522744715983993
-2.9967591964241125,0.5505944278270767
-2.989307205383213,0.8511541276356122
-2.982073757833228,1.129734226920057
-2.96607962966719,1.6770224646678877
-2.9636288426263913,1.7503916756267235
-2.9586838068178927,1.8885297123234557
-2.957613359707433,1.9166066208965924
-2.9562165831222136,1.9522282665667152
-2.955974069719309,1.9582926550761304
-2.9429043387709797,2.230181318682347
-2.9284855528897475,2.393657666374669
-2.9278177200026465,2.397544345367093
-2.920024633311004,2.4181699598948327
-2.9170949992792767,2.414072587116499
-2.8930999961904305,2.14071876618306
-2.892072261541882,2.11984266289992
-2.8833378652827495,1.914500211708846
-2.882977262983027,1.904984642870308
-2.8807870291154645,1.845528823238889
-2.870448434374279,1.5283173526579317
-2.8631484113104992,1.2720870881748834
-2.8619045286402867,1.2261187160534697
-2.848232509787271,0.6853268977389796
-2.8371649591012,0.21483489992689145
-2.835347877625047,0.13615983385829702
-2.832066354156307,-0.006318004325069397
-2.827290610753396,-0.21371928734211706
-2.7859661966460747,-1.7960696411573003
-2.781003364039817,-1.9354462604586475
-2.776216469509353,-2.055101447991882
-2.7623001329196093,-2.311585742678188
-2.7605884035955794,-2.3330590723407414
-2.7506623249629643,-2.411224313771191
-2.74923662246548,-2.4158000698724327
-2.7430610375738738,-2.4159135829465566
-2.7403904393967817,-2.405957495722247
-2.7360699449377974,-2.37699149045979
-2.7292573811776113,-2.2990455980171776
-2.723718258009792,-2.206819337914508
-2.702861906652105,-1.6384274241336485
-2.702682028716456,-1.6321012315858057
-2.6944390065286443,-1.3184645176028713
-2.689508289392381,-1.1100910961597357
-2.6703525204725347,-0.1797003897963834
-2.66714194571945,-0.008901800879273218
-2.6656275430699576,0.0727735774108279
-2.658822841211225,0.44702926137353977
-2.6534163632728283,0.7507305784482049
-2.649886496642692,0.9508594914389916
-2.6376838393182025,1.6439952185050009
-2.6320722551379623,1.9581969905141852
-2.630398431397574,2.050785224359756
-2.628452789426044,2.1575977522034573
-2.6268885409240834,2.2427742984269607
-2.6041983630154046,3.3753468463450735
-2.6021825213012066,3.463830253644017
-2.5984486852038553,3.6212796613227276
-2.5841589034104584,4.137613024743861
-2.581744729301323,4.210066475839075
-2.574346027917355,4.403212752483688
-2.5699669810869596,4.4962096165102805
-2.5575913213167887,4.669207586715922
-2.5564694414118097,4.678170228256344
-2.5545110083790172,4.691109142743152
-2.54520793525746,4.7052925789107585
-2.538137901332499,4.6639190416922185
-2.5284954571157696,4.536237255514755
-2.5253993183538617,4.478262293118034
-2.523628631955293,4.441497842276909
-2.5173501718428017,4.290506576676887
-2.51633081436303,4.2630343093925624
-2.5129855415552935,4.167226188565156
-2.5093115002205093,4.052321828684945
-2.4934451345675654,3.450092131234321
-2.49251690543067,3.4100439092990467
-2.491043769438058,3.34551149125331
-2.490644042814451,3.3277971552723997
-2.4808217919978084,2.8675027728460547
-2.480377629487746,2.8456483295793387
-2.4796955605737843,2.811928874582953
-2.477995833074371,2.727087286734734
-2.477577405419561,2.7060263878820856
-2.4738150725439114,2.513810447121819
-2.470652932382648,2.348596529800264
-2.453845676579502,1.4315460381638163
-2.4370230218828093,0.4932611674881107
-2.425722728004412,-0.11813858048074109
-2.4241477232497175,-0.20094240551049364
-2.422402728544698,-0.29182535251434805
-2.411110752845846,-0.8545425152204504
-2.4087295057183127,-0.9667459366881356
-2.4029848594791448,-1.226754776044357
-2.4018624039040515,-1.2756908840885788
-2.3887012211104115,-1.799254664768894
-2.388029181858127,-1.8233499492673708
-2.3811900566002753,-2.0529027357334244
-2.364211597697611,-2.4930740284695667
-2.3614074149902895,-2.5472942347683007
-2.328111837957397,-2.790504920687765
-2.31795228227639,-2.7267906069273176
-2.3157820824707755,-2.7057471281140417
-2.3048152063349576,-2.562966656146064
-2.3028929383329797,-2.5321096467300857
-2.301280967492749,-2.5049936822142898
-2.300527442490637,-2.491942888937895
-2.2946605549913004,-2.3825018023701787
-2.27533238449851,-1.9412845310341744
-2.25595359135197,-1.4218965332766678
-2.2535657220085925,-1.355570959443943
-2.252956183379518,-1.3386126974189723
-2.2489990319394435,-1.228433492727832
-2.2438918116209816,-1.0865538468606049
-2.243236160284819,-1.0684096439423116
-2.2404219486815924,-0.9908272117369142
-2.2205763887464323,-0.4684676791833827
-2.220187754779631,-0.45884992513584716
-2.220038917586694,-0.4551745986989082
-2.2163082785210557,-0.3645186856898618
-2.2160881924964047,-0.35925840039131585
-2.212915845708779,-0.2846269579786908
-2.2125504629165684,-0.27617180508978795
-2.211078355295167,-0.2424268636444909
-2.203808437272719,-0.08339051394070308
-2.200434590088043,-0.014128406744516677
-2.195620632392788,0.0794371732869929
-2.1932002052170434,0.12407269763075594
