n_harmonics,base_freq,magnitudes,instruments
10,4.738490438441443,"[ 0.92286041 -0.66325633  0.07328406 -1.08679577 -0.15020539 -0.44296343
 -1.53593824  1.24886579  1.39259518  0.48351495]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9921075831914914,-0.2319281604592146
-2.991583541656029,-0.2948826426218707
-2.982512178690903,-1.4628334194230637
-2.9823575861998832,-1.4612091923671944
-2.978465311373455,-1.8910374705245205
-2.9722986186791145,-2.4436993227190973
-2.969901722844162,-2.614059107121478
-2.9691564709213405,-2.6600152250752718
-2.957639367718955,-3.028068149885747
-2.9437525794054418,-2.6379576101907944
-2.929521387888693,-1.546835682497082
-2.9287208315187137,-1.4715414739232484
-2.9276839030291177,-1.3862406200184052
-2.926880229890088,-1.2945530567497572
-2.923266997299755,-0.9500459575211402
-2.9220295307594464,-0.8332092970432862
-2.9026342976735915,0.8545713682505723
-2.887019950140104,1.5389258538775372
-2.8845653881955444,1.5767167428246942
-2.878231887946745,1.554045607983389
-2.875672502916432,1.5268180285738395
-2.8728539559257587,1.4513215373644508
-2.8320656639848827,-1.0883530544458018
-2.8310776640661794,-1.1772429809814
-2.818193552311157,-1.8671303490068605
-2.815585236422425,-1.9792530239252266
-2.8056259800750674,-2.2566402588675025
-2.802784222012149,-2.271604240856484
-2.7992779265284935,-2.281983985536446
-2.789782858030851,-2.1612287747274292
-2.7810548201706924,-1.8811673651744616
-2.7806511736316164,-1.8789628101591145
-2.77433178403372,-1.595610182088766
-2.766275287119126,-1.114665612947112
-2.7648736699834817,-1.0465573147815508
-2.7639642113567304,-0.9739237489250843
-2.7582221702497067,-0.5846212647151955
-2.755878934755863,-0.4083674532478303
-2.753756369531818,-0.26840694526393544
-2.750827692590999,-0.05436506981397285
-2.729992602725586,1.5466589295850737
-2.7189651139315396,2.3235394959800004
-2.7180500067981175,2.3992153826318163
-2.7109083325616883,2.81979364730398
-2.70598414388214,3.075790402828684
-2.7056556517712838,3.0571567493833816
-2.704087812105077,3.1427935499650497
-2.7008021348355644,3.2737232341498386
-2.676582486147158,3.4191859008058487
