n_harmonics,base_freq,magnitudes,instruments
9,3.648813295351845,"[ 1.12574413  0.15369766  0.1318391   0.42900041 -0.25286298  0.85352389
  0.71044663  0.92123286  0.22729563]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.995957258369522,1.6382452501572466
-2.9957973862313194,1.6557428680641484
-2.994240984962789,1.6721291476785969
-2.9884237347635594,1.757355728803156
-2.985698432109271,1.7659763683990646
-2.984766569093925,1.780003407034146
-2.9844518848666857,1.7785827059058603
-2.9807734605878524,1.8029419025912534
-2.979221762274115,1.8054739340957682
-2.9767461181532786,1.799439335192155
-2.960511108866993,1.7246015735254583
-2.9597686089179613,1.7201057206392418
-2.9539257161295494,1.6462796861095257
-2.9480423653151524,1.5709421355518747
-2.9463782036823165,1.5464093842991697
-2.937019917903492,1.4336070501841267
-2.932167111151884,1.3548325692942516
-2.9293678026107597,1.3297395102312823
-2.9246698679441305,1.2646023209007575
-2.9153695426010975,1.1875253356870992
-2.913713308556412,1.1849663131021477
-2.899794968375149,1.1343317947335265
-2.8960934469244832,1.1519081782321006
-2.883909596806726,1.2457863809682417
-2.8826120993727327,1.2606912027251738
-2.881419836858638,1.2735678937793258
-2.87875478231883,1.3024410818017962
-2.878052818521366,1.3101721994773414
-2.8675566893289712,1.4787835730268926
-2.864883712516085,1.521767603614303
-2.8637716446873824,1.5262053813730052
-2.863403817305077,1.5396669514255719
-2.858388451451482,1.6359900011321384
-2.857179405363906,1.6421486255265625
-2.8527192321084582,1.7237719642345162
-2.845041782162385,1.8562344043209207
-2.8423732995138886,1.8740531538268368
-2.8346632156106324,2.006095538680539
-2.826818153840235,2.0654617960517387
-2.824192109131827,2.089104828307307
-2.8175913359141838,2.1001334101475
-2.814969874768988,2.0842749923119226
-2.808551955400878,2.0832067225436908
-2.7993409504392,2.0080540222943877
-2.7903823358212914,1.8799688761901805
-2.789716160065809,1.8693672378742252
-2.7864869026170256,1.8099502286931375
-2.7861123389657,1.8053315603466218
-2.770111295513187,1.433957578637169
-2.7677722549645085,1.3762307580604962
-2.7570614721816744,1.0755916489257296
-2.7550595195164034,1.0448588146718125
-2.749594205502519,0.8610831985792061
-2.7257338431079994,0.2598866028099345
-2.725353965022533,0.2504285653241821
-2.7224930664781697,0.19340011871073998
-2.71753733525746,0.0887852520510317
-2.716866474464754,0.07891551120484114
-2.706634074727017,-0.09730350581879241
-2.7055774034681237,-0.11505246449750701
-2.6988197376673977,-0.19553598072497463
-2.677595087669964,-0.344852843811817
-2.6743784684994756,-0.3610636108253529
-2.665091318943066,-0.3911988189262118
-2.664109584308809,-0.394551126310879
-2.652915289096357,-0.393445970385409
-2.6492241635293907,-0.4042349321742871
-2.647904794169694,-0.4012979843889473
-2.6432798507385025,-0.4350891907091001
-2.6255971875639688,-0.41480389435318754
-2.625497561324247,-0.3957987357397334
-2.614265301748631,-0.3774054642734847
-2.61044881946734,-0.37429504469859876
-2.6033856657867807,-0.3228348537183901
-2.5976623999334594,-0.28981445665886535
-2.595774890690885,-0.28802017246266437
-2.594643997063332,-0.28482818749120664
-2.5941048225395287,-0.2824387659233452
-2.578527696962859,-0.08658342008909005
-2.5724751747850467,0.013861605249462394
-2.5587433585008412,0.3253967393535545
-2.5579376634260753,0.3401043594267171
-2.554278482588127,0.4329388142474086
-2.5506172422846722,0.5437859010102384
-2.5501418714161908,0.5622116394180513
-2.541458541339432,0.8201011165779951
-2.525289917763402,1.3825817805623881
-2.5132984116788104,1.7864187378873535
-2.5120321023655814,1.816652461412507
-2.5055957405678386,1.9879843254008285
-2.4989568485692786,2.1657168225548227
-2.493764128067884,2.2758619449422923
-2.481943413425019,2.3974256172160775
-2.47553004639974,2.4350126143956894
-2.4730018284586643,2.414166953488485
-2.4723951551592673,2.4038611413694477
-2.4573236296600296,2.1957764319375364
-2.4571281487860883,2.179165452430654
-2.45605835428705,2.135835940325055
-2.4555249127129586,2.148753552868933
-2.4401538802617013,1.5831121377442918
-2.436742531111121,1.4228523091347778
-2.4304939550602125,1.1096084801273858
-2.429537962132553,1.0514946342445932
-2.419107257285778,0.44516028049726775
-2.413247794222772,0.10452525653103135
-2.399273096582024,-0.7329735861980138
-2.3906177363316345,-1.222740511699493
-2.37831445775962,-1.8398123790492424
-2.3657412854857016,-2.2892886648127706
-2.362963738830656,-2.38439499405862
-2.360493474659192,-2.4174348503097494
-2.3261520420127004,-2.5121163196393765
-2.3259724481790665,-2.507643656369439
-2.321141100253433,-2.4152168814314363
-2.3095052939201497,-2.174208390819789
-2.295755044451487,-1.8406364990815367
-2.2934182683071875,-1.7852669329602784
-2.291391288169814,-1.744182943166909
-2.27568077181119,-1.4257836829064827
-2.264668714157735,-1.301636896382288
-2.2641061813496854,-1.2980199564406332
-2.2541831337915577,-1.26402206460978
-2.246029816290166,-1.295742630404998
-2.2448296324408386,-1.2991903964775342
-2.238342252720729,-1.3466991579823429
-2.235798584526223,-1.3662896580167938
-2.231435548753575,-1.4231801415609524
-2.2298744197441955,-1.4653969429714315
-2.214188137662431,-1.6331577048944834
-2.2009524891478005,-1.7682241266451992
-2.1977978082134957,-1.770638120845472
-2.1959534881354634,-1.7769786089108293
-2.189059719118939,-1.7738720098994074
-2.1794628574001464,-1.6927423542614122
-2.166389987765723,-1.4127571465831013
-2.166031259227993,-1.4040005343397415
-2.163861982958143,-1.348355594783842
-2.160565210813682,-1.2240173977122164
-2.144969971434689,-0.565426613354908
-2.1210977035588416,0.781599089542978
-2.105744230857196,1.6682580369460027
-2.1036268166937626,1.7629761483718525
-2.101247633237489,1.8866734572080905
-2.099693114858627,1.9469389049815056
-2.09605364472046,2.1486272211144564
-2.0865722886784948,2.5381475703308967
-2.0721493398408493,2.920171225494876
-2.0631460242544932,3.0224378607602245
-2.0588240913402966,3.0439013966814015
-2.058545843442857,3.0495590514086404
-2.049935580490883,2.982975424046818
-2.0493808296559286,2.986201858541035
-2.0482005114022654,2.9633719523761903
-2.044176251629068,2.8914938402483368
-2.0261744948616873,2.43934279310777
-2.0254251521869886,2.4301932323450735
-2.024798683205878,2.413558968894642
-2.017708215856021,2.1831044598271383
-2.013192550871825,2.0210575539288373
-2.0124832734061076,2.0136049141905294
-2.0039140385910215,1.7210192901937118
-2.001183134202436,1.6209808708830178
-1.9981121813013747,1.5323347866653347
-1.9936942883027864,1.3759455377117142
-1.9790100718452883,1.016760656924197
-1.9719384146767436,0.8669481985302218
-1.9678196831710135,0.7938884304203487
-1.9621846459597012,0.7198376239705698
-1.960069243230558,0.6816246797506276
-1.944259405017167,0.5256165797407882
-1.9405491557608665,0.5039869008065003
-1.9392027807732586,0.47587114610628
-1.9367821930226625,0.46510640600361197
-1.9356266852168236,0.46505721880397904
-1.9331755082475435,0.4240341531478306
-1.9270848905636369,0.35679568643006754
-1.9263076122015261,0.3225613975955633
-1.9235195869687889,0.3079828729645708
-1.908126050614011,-0.02198899237441855
-1.8982050191476922,-0.33483918456192596
-1.8975870303409774,-0.3579957775550804
-1.8923229563517443,-0.5688840997651466
-1.891311447575637,-0.6053631905577033
-1.8822086098901294,-1.0793591145083123
-1.8817743074778748,-1.0973295616700225
-1.8801562324317598,-1.194200096487636
-1.8787004778117324,-1.2723035049151747
-1.8720706234333184,-1.6784638362859186
-1.8716157508130669,-1.6897073056738954
-1.868145491397302,-1.9221001549586312
-1.8593299879655378,-2.5232515025649946
-1.8592912907025658,-2.5249277553749065
-1.8528999571863392,-2.9590717504344712
-1.8505335423250096,-3.1279712539170785
-1.8435174545729824,-3.605585869543403
-1.8423435436927444,-3.6972671549650715
-1.8396989407738924,-3.8617547976187514
-1.8328518004370657,-4.300731366842266
-1.8307884306768254,-4.406365699510854
-1.8278116107625413,-4.540367146056121
-1.818440836895177,-4.976065620704029
-1.811756346579454,-5.172329678707229
-1.811612875890277,-5.1724198408835305
-1.8050209446408647,-5.277501183706468
-1.8010316803642148,-5.272746622341058
-1.8002442671824945,-5.277722455409329
-1.781304017825979,-4.765878770290866
-1.776088299583693,-4.480376256352757
-1.7714663859922968,-4.1890830476848535
-1.7388671928265558,-1.1479147592275254
-1.737423648431854,-0.9887346662841391
-1.7341487268566185,-0.6572420277069396
-1.7210608859817587,0.5824107522188231
-1.718296842297296,0.8256899338585061
-1.71805356325516,0.8338138113211548
-1.700305596379298,1.954835937348648
-1.6926167482859076,2.204446429950493
-1.6807187980770137,2.2255115543081483
-1.676636680188072,2.1333874843666147
-1.667142711212419,1.7435691146303884
-1.6618109298996502,1.3956052184763375
-1.653699037938055,0.7925901855789304
-1.6454861153725455,0.04683586173438934
-1.6449494487633474,-0.0023748414936235925
-1.6353804590857524,-0.9834748579789281
-1.6338484122076993,-1.1665755303818863
-1.6315920690197057,-1.39429153503799
-1.6303811158453483,-1.5358564533836196
-1.6258262205838037,-2.0147971816056884
-1.620155726619838,-2.6087509530695754
-1.6122267311332672,-3.363712223298422
-1.6117844743199554,-3.410863966462392
-1.604230397091278,-4.056016722700673
-1.5959911486823273,-4.600789348052571
-1.5810964169277222,-5.13863064289709
-1.5806547812335492,-5.146582085730002
-1.57620921714193,-5.166758921730351
-1.569441837612233,-5.093148788933026
-1.568796584880356,-5.064733344235252
-1.5649777115288175,-4.948875298025212
-1.5520341094862111,-4.253168216969039
-1.551567487879003,-4.206154532736815
-1.545210794770292,-3.6970276042390284
-1.5448334280867038,-3.6732917707281234
-1.5444194948920997,-3.639687985891911
-1.5383854998669209,-3.058805387563911
-1.5363164788596828,-2.8409480765123396
-1.5318535738714802,-2.3743306836564866
-1.5303383249926248,-2.2144809507465584
-1.5301434244546015,-2.1943539031296315
-1.5266029849308795,-1.7852721008594774
-1.5244442892905083,-1.552349782438058
-1.5208854334007675,-1.1483501135747574
-1.5190565993741807,-0.9453143289914485
-1.4872340024657937,2.3439010681534054
-1.4824193776291206,2.6802891939723628
-1.4473305022092655,3.617152202234192
-1.446552439415629,3.588283539492709
-1.4424884982162876,3.49945963719098
-1.4328502681534565,3.1873360105696027
-1.4276874647824573,2.9527164209024472
-1.4273160974259576,2.9272247002849303
-1.4264832128200773,2.894684934052644
-1.4255702436846378,2.8332167143876896
-1.4042573448643116,1.6301192679752556
-1.3978704357382965,1.258487697569416
-1.3932417121328302,1.0019280597789395
-1.3930797452097774,1.001544086314178
-1.3859713745432363,0.6440672493700466
-1.3840283123700112,0.5468941292792683
-1.3781742624420072,0.30433724560840414
-1.3751576373899066,0.19691016265037842
-1.371213098129059,0.06969459979991827
-1.3676631859673936,-0.01923425897317446
-1.3627242000554967,-0.10727277564790255
-1.3610267529516547,-0.13517232227164908
-1.3531133059475826,-0.19806139688626664
-1.3513866947115587,-0.2147300523227326
-1.3509219295384176,-0.20245551406662884
-1.3502941980798049,-0.2059086741150575
-1.344035620287746,-0.15945006261897138
-1.3438004813243256,-0.16100036973250526
-1.3430100519035721,-0.1471536597632043
-1.3283509402750504,0.12366441645073864
-1.3269103496091548,0.17174900070632218
-1.3222876358139133,0.2938031612263192
-1.3188861158904865,0.40281022576246217
