n_harmonics,base_freq,magnitudes,instruments
10,3.2241762426913727,"[-0.24638448 -0.34964736 -0.29779673 -0.38510475 -0.02774646 -0.7918807
  0.06197025  0.41881423 -2.32568782 -0.6003293 ]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.979150174080781,3.6917008324521947
-2.975098960692704,3.645496304346694
-2.967253230739168,3.475722060788606
-2.962940105558567,3.4018807722502853
-2.957042737625616,3.2867123157028058
-2.956649368353671,3.293483362178569
-2.956198419836341,3.250608379075896
-2.9490139158374875,3.056418091496625
-2.946740929994575,3.0321675470410496
-2.941938983570882,2.803227994683614
-2.9414236247796777,2.767506099062334
-2.932530598025603,2.48701353029969
-2.932527025764486,2.469199216442187
-2.923158973590195,2.0769508869344344
-2.9213244020696743,2.0480036765301497
-2.921011559115593,2.0270836989099283
-2.915521556414486,1.7765056810933548
-2.881329520506121,0.7876922680395256
-2.8762742042251235,0.6581475445496804
-2.861776099072858,0.5827253327497373
-2.8539103896173112,0.6095421440484422
-2.853132635355804,0.5835735471366447
-2.8521129245180754,0.6021820526303624
-2.8485647406458394,0.6065725475471284
-2.8381332631952927,0.7285333483001757
-2.8366941078196657,0.7560313859979831
-2.827239212028296,1.0043507497666042
-2.8078162113039484,1.4401794580553218
-2.804135867403018,1.5927483507535078
-2.8006172948789376,1.6920303211347856
-2.7960836763923056,1.8557319643827068
-2.7770832104548897,2.41462014549176
-2.7768621534669773,2.5151298538266578
-2.768346941226005,2.6818883441124446
-2.7598812144018914,2.900502915458806
-2.758391815284491,2.9458153896689843
-2.7495035787346573,3.115803869124488
-2.7335002227371463,3.285345798587176
-2.7261056776137664,3.2881014177853114
-2.7225484732210457,3.302191193754309
-2.7170758994276296,3.1521885894228516
-2.7103019461743063,3.018743138482945
-2.7062673709523857,2.985053962199695
-2.7023648554575526,2.8361905290092193
-2.7023293167132083,2.8193596976010777
-2.7005279013003243,2.7269156839084614
-2.694175840888709,2.441372990192045
-2.6918367651007964,2.4362962035215663
-2.6900054884253257,2.3098621726642694
-2.6897606086032657,2.2728702798497773
-2.6868330898915334,2.1582087062769943
-2.68678853076426,2.102279150291183
-2.6828360514736485,1.945624887090366
-2.676046543635148,1.4235445456405618
-2.6707053981890816,1.0916742596988636
-2.6706006392698294,1.1167041794899117
-2.6641191513743143,0.6049303429990756
-2.657915802959284,0.052938200553703074
-2.657090750950772,0.015103947434393738
-2.649677195150934,-0.5685777244475534
-2.6435260681667714,-1.1771680206524133
-2.633339216759383,-2.065467417673532
-2.6310496396768146,-2.228868397648502
-2.629282552250827,-2.441506208972507
-2.6224764709352324,-2.9689086356053727
-2.620774105094567,-3.074017165272987
-2.6206964300903772,-3.1359721112663856
-2.6148801503602566,-3.533754543090799
-2.61259830527215,-3.6855650902675112
-2.612408903020117,-3.776228805910727
-2.6010964671991728,-4.441294996000056
-2.5952011035835207,-4.641417882062916
-2.5923155841839174,-4.7357554589212425
-2.590628515494971,-4.786237052598575
-2.5884361593845933,-4.852001287630239
-2.575997899210186,-4.9296687944668625
-2.5718368769987574,-4.826075835543146
-2.5641025841727103,-4.638803491490399
-2.5634011197409077,-4.608251045157343
-2.537361420163981,-2.638073107932548
-2.533340880489731,-2.204087148291762
-2.5320120192726385,-2.0949591137674335
-2.526088977609132,-1.3906925569259534
-2.5166786454356505,-0.2711801876558717
-2.510865534568696,0.45774859023808245
-2.5052323749335503,1.205465334653664
-2.4813534902373355,3.902412533725798
-2.4768942322867167,4.272833104800306
-2.4753885894969896,4.437654523087784
-2.4585930056403367,5.4092483404841385
-2.44465034511523,5.675681263835941
-2.4407892478526465,5.620393079312633
-2.43931178302081,5.63286925225603
-2.4127787350217726,4.230032274334004
-2.404647373049224,3.5122120191586865
-2.4043168897003966,3.4648226277228122
-2.3935847672365114,2.4181989255800755
-2.3853502397163533,1.5632734873497598
-2.384382774264879,1.4038693253091665
-2.3810063557828167,1.1084308292285523
-2.3785267130864227,0.8732721775351181
-2.3772456951368244,0.7385256044700541
-2.366909490749146,-0.2310573936512235
-2.358059073661232,-1.0239401557263899
-2.3409920258723123,-1.9964818761367085
-2.3407741463221345,-2.034051589370438
-2.310778652701792,-2.4477261336117757
-2.3106886207810584,-2.4393480397608007
-2.30525501621804,-2.359986592294916
-2.3028892877056233,-2.279913633257489
-2.296489256688258,-2.219558826974693
-2.2918281211395186,-2.053999562280253
-2.280389583491755,-1.7746185009197986
-2.266248351586946,-1.4293141574363615
-2.2542893870345284,-1.174571576254889
-2.2532888600235337,-1.1813747752505654
-2.250562453868423,-1.2149943465766004
-2.2425909179970276,-1.2104902873000523
-2.2390407762906706,-1.2053256578703166
-2.2345796773323174,-1.352385659793856
-2.2333285537297085,-1.3507521156296574
-2.2327301563554407,-1.3686242334985868
-2.2312680329449717,-1.3522535449921873
-2.2202990802481084,-1.7091277393800615
-2.2190415713692575,-1.7709176508415934
-2.21512320853905,-1.9490181158755477
-2.211376583773543,-2.0521725444414174
-2.2024213243304973,-2.5060881091048297
-2.198410211878831,-2.723760116921517
-2.1964324329449942,-2.827404931383206
-2.1942437633701077,-2.954679577396213
-2.1932462060148166,-2.9725820872574507
-2.1766056235819895,-3.8224814434624594
-2.1692934962276995,-4.087742275309759
-2.1667021719667883,-4.1812538805554365
-2.164980051506203,-4.168117288189027
-2.164804973353637,-4.215665999145041
-2.159273798983203,-4.277424676403059
-2.158422311373924,-4.361729618738453
-2.151766163754618,-4.48574172936087
-2.142183398252699,-4.407653334418904
-2.140741394168355,-4.363859191053288
-2.1254358798174735,-3.993784653879569
-2.1123155517082783,-3.334568025876805
-2.112267351883688,-3.3297348647560288
-2.109950123838334,-3.209511650601092
-2.108336205586921,-3.1072904267090267
-2.1049529891683356,-2.835204709939427
-2.098721955054307,-2.4825578688119183
-2.0896009780096962,-1.743842126809557
-2.089227588401204,-1.7905672666093193
-2.088550908410026,-1.755251754408165
-2.0774554551965636,-0.8891177399956133
-2.0753918203536896,-0.7402407251788949
-2.0659604833990572,-0.1339945927612217
-2.060472452527029,0.202818745095738
-2.0499234640680672,0.6458382301795857
-2.048063215885456,0.7297349298049464
-2.0365304276236835,1.0400254234188562
-2.0327759250034685,1.1721974229887868
-2.0285723882570044,1.149217188880084
-2.023335207159068,1.10384640762346
-2.0231281362414713,1.154782791407679
-2.018221086936407,1.112393835837129
-2.0003916944346845,0.7195536763195653
-1.9825911458453374,0.19492479973566126
-1.9823483763268512,0.18222156559150976
-1.9782459548078923,0.04830119889067011
-1.9764036315560367,-0.06418251838788926
-1.970891321696377,-0.14978489664130457
-1.967031048716126,-0.30211410468639543
-1.962327023607263,-0.43191816290980667
-1.9542031589111666,-0.4652462989944085
-1.9275338618974729,-0.45088869810530186
-1.9106517826184952,-0.09025270386011207
-1.9039681039130658,0.2050938230548252
-1.8995495342645934,0.3841166117390219
-1.8963574202879354,0.4468219882434077
-1.8962457813439488,0.46854481309561663
-1.8956990571072911,0.5501571525562
-1.889730352211368,0.6977181602166788
-1.888285650204161,0.7363037374967577
-1.8825101343482251,0.9936849365204908
-1.8815530694712654,0.9599897920362513
-1.8803966048893674,1.0394856467549984
-1.8742259083969366,1.2048054454068293
-1.8728613129063596,1.2709313354958307
-1.8597005423863995,1.5485090683976905
-1.8580833343742078,1.5064540867167777
-1.857873516840829,1.5559131534715978
-1.8510095306637935,1.638302259306064
-1.8490029804562693,1.6484681171189117
-1.8469184417143127,1.6399959953640215
-1.8438319253365372,1.5743939205775461
-1.8275544332747342,1.2759703416631338
-1.8177229037399623,0.9704246896492357
-1.8154557613964748,0.8782947232147957
-1.80666782573156,0.5345983379148584
-1.8025731416419717,0.38392660915617227
-1.7907365583076464,-0.1813735824378157
-1.7823251585861306,-0.479921326983479
-1.779954021621137,-0.6125106531032841
-1.7663403687075967,-1.0442295790574532
-1.762190830193505,-1.0211119016267585
-1.7597646554629935,-1.1092798753202822
-1.7527392196530474,-1.1714189725987778
-1.7474038180690363,-1.2220651175398622
-1.738268171377245,-1.1185576168093974
-1.7381683465565367,-1.14743032694249
-1.732402558978616,-0.9272096604757961
-1.7306021734824892,-0.9436999434801254
-1.7304963269954308,-0.9303474733570234
-1.713517102866764,-0.339028040137452
-1.7128941106026887,-0.3600920878215438
-1.7089490959005174,-0.17479043738540045
-1.6972474883563982,0.2704268140021348
-1.695079304338863,0.3742571047578365
-1.692842879749049,0.5607208381903294
-1.6883926945180119,0.7239667022623211
-1.6873601574346824,0.702625659965828
-1.6730418957285074,1.303025585807411
-1.6723084804609345,1.2686727176584525
-1.6704050742356822,1.2939537135269363
-1.6638066209296265,1.4686237815897185
-1.6526682420123642,1.515170760539789
-1.6523792374146449,1.5284433626116418
-1.6494998235993095,1.5389765915883427
-1.6484451439156913,1.543605769111224
-1.6270293325690577,0.9801615119410575
-1.6104587175643632,0.10096482296455209
-1.599516638720968,-0.5828294265612703
-1.5923556140612547,-1.0251707276597435
-1.5848840417025698,-1.4930228400539274
-1.5772335382320823,-1.8477099523542786
-1.5762525600902557,-1.8896653510738124
