n_harmonics,base_freq,magnitudes,instruments
10,4.26803081821937,"[ 0.06874172  1.75367741 -0.23090517 -0.98556246 -1.37773124  2.31225295
 -0.583382   -0.31123699 -2.40520357  0.16001384]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9981600124565526,-2.170888129696404
-2.9900094408265527,-2.825658623074931
-2.9867011711799236,-3.055629248534444
-2.985667766905378,-3.082656359209905
-2.984602899907724,-3.138181429917265
-2.979079329776793,-3.2993227361323774
-2.9779357781704645,-3.299145868158127
-2.9727318852781845,-3.324132676674617
-2.9603783194238584,-2.9952351161031094
-2.9552334247918233,-2.673649246486273
-2.936560643074571,-1.2254357572937393
-2.931200667757203,-0.80224995091044
-2.928163804805296,-0.5531196101778407
-2.9273675543720543,-0.4327981648147146
-2.923575040165545,-0.19178017740684736
-2.9222632252265885,-0.017146095761825124
-2.92163695596029,-0.0442316909651124
-2.9056035648614067,0.9395888939439077
-2.9014232182974022,1.1212218285455195
-2.8991573475722614,1.1264218330376778
-2.888007723406531,1.320774769004653
-2.8868057743988262,1.2529395279647053
-2.884118319229937,1.2084556559321646
-2.882967313482145,1.2161776367129156
-2.8800406913494605,1.1751334920318246
-2.8793324767099815,1.200037568858156
-2.8759126305871385,1.086430777466116
-2.8608814478756788,0.6834905837463309
-2.846759026848983,0.34582497457651495
-2.8361260739503282,0.15815310683248646
-2.7947897757193143,1.2640607420957162
-2.788606213143808,1.6707741403879028
-2.7846983123064124,1.8460077788780156
-2.7780446592052535,2.221311814762585
-2.776875688406323,2.279907029672662
-2.771297530525156,2.5323547979764833
-2.7684167070337953,2.683767470945035
-2.7626392743087846,2.87545005503871
-2.732065389512233,2.9815750638399954
-2.7269018441288138,2.7844392375893228
-2.7262770865914945,2.7733993946158626
-2.7172552716464153,2.3006697922791806
-2.7138162407634114,2.1342513886215113
-2.7042019847506715,1.5166939586881183
-2.6925423703924913,0.728362520709805
-2.6636999883306496,-1.308098914712422
-2.6619778671222862,-1.462023571110675
-2.636765752290581,-2.5910439605614215
-2.6283671952958834,-2.9060884525180373
-2.6232140085924396,-3.0362249047707865
-2.6197121177416864,-3.079840446231201
-2.614309416295896,-3.1156777063029
-2.6126857669814982,-3.089145125258605
-2.607962830620064,-3.077791461685046
-2.6050973064744127,-3.0269450102859072
-2.6049597028288956,-3.043098869762754
-2.603104104898107,-3.0315565870305443
-2.5993445374849777,-2.991524036574107
-2.5987304739153156,-2.9277429463904436
-2.577299109977918,-2.1636828229717477
-2.5658158066602246,-1.3953606116978332
-2.5648992063005913,-1.3480258535408476
