n_harmonics,base_freq,magnitudes,instruments
10,3.291023339964685,"[-0.15074064 -1.33899452 -1.19944897 -2.23972399  0.88528063 -1.56082041
 -0.27554843 -0.052489   -0.96344956 -0.11940797]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.995501768485096,-1.7796684116517751
-2.9944980841346576,-1.7003817715190497
-2.967236012824189,0.6021158195140323
-2.966149482374718,0.7015159572905574
-2.9621926168457855,1.0562107415553943
-2.9295824667851185,3.2026730918751025
-2.9250012103891354,3.3079286452910264
-2.916511405593848,3.4121259475642653
-2.9143974272683026,3.4298835089309097
-2.9002192075621336,3.1661274914969324
-2.8962789889182337,3.0111445759602056
-2.8961054359337646,2.9844578223719784
-2.876590220458722,1.8964689420957968
-2.874303288721302,1.709308890913182
-2.8666481188795463,1.176359878675324
-2.8646633572720672,0.9781573367349983
-2.8626878210124973,0.8604556866265424
-2.8599831942250082,0.680708172024355
-2.838979427861875,-0.6865888606568332
-2.8314470530714844,-1.0000428244613722
-2.8125187643882446,-1.2444884375654774
-2.8059278653788637,-1.1465585482128535
-2.8019631563048772,-1.1070365166463902
-2.795112748214069,-0.8126526491063547
-2.79441050353586,-0.7658205795851749
-2.7930865629159465,-0.6611031582928161
-2.787866085420818,-0.41596020191712674
-2.7840191864999673,-0.18873847423169088
-2.783486162247827,-0.1645603753288108
-2.773350076399436,0.5984766861054281
-2.755719903998325,1.8747918841093678
-2.7487524925513496,2.3491400802291973
-2.7327978150396754,3.252015026735904
-2.7287296354122343,3.389245455177116
-2.724763407833083,3.519423512372654
-2.721974844796234,3.5697732737231136
-2.720896737041095,3.575277105450753
-2.718809284410373,3.6153514021657274
-2.7082077859857527,3.52914506099432
-2.7079620891594356,3.611438412129972
-2.703790580127631,3.4593038421403746
-2.699461002662062,3.364882928666685
-2.685731254615117,2.623234355251397
-2.681107285111142,2.3035745156163117
-2.668161509641327,1.30465562043357
-2.6676951518886582,1.2925319858034514
-2.667358299208379,1.2494744120783816
-2.6670945552519374,1.234667758556637
-2.6612226799354612,0.7369299207838708
-2.660573286271248,0.6532530212769304
-2.6592513754197658,0.5485594198219561
-2.659187290000358,0.5299347533952682
-2.654388519082956,0.08853064001396942
-2.652525766925116,-0.012961625494373859
-2.650489668322399,-0.15168426885168584
-2.637700908589131,-1.1103919414020609
-2.630992583338794,-1.549602803053435
-2.6213267132294673,-1.9854818158245704
-2.615425361609205,-2.1955499321469922
-2.6151476677405716,-2.1753809269069966
-2.613146625658426,-2.198657042719808
-2.5882731198503377,-1.9035743621804977
-2.586158460815447,-1.8369704015893973
-2.5781181285427075,-1.4053188992396448
-2.5732558346190633,-1.1048265742456163
-2.5679412693105057,-0.75684828373843
-2.5596187553344047,-0.1786687639492825
-2.550189940525306,0.5017905629775172
-2.5492060163539154,0.5901217830471802
-2.548483660844701,0.6608142687610815
-2.5441330844977346,0.9548359986713592
-2.5394638748602887,1.263546466574917
-2.5300192286511773,1.8164317757203527
-2.5256666159897994,2.093188879821039
-2.5229467225907083,2.1873786295311204
-2.5133386819592856,2.569932033718165
-2.512323011456917,2.5437051100289865
-2.5109254055049135,2.6389057744725375
-2.5086719746661528,2.631536599087526
-2.490433412863717,2.5657284182799356
-2.480161895810944,2.1906414444805615
-2.4799584212956356,2.2113436130148547
-2.478224110165511,2.1038540739697065
-2.473990052017034,1.8863742939200998
-2.4495322460053246,0.12017055173460003
-2.4489823782991436,0.11731525952736085
-2.4443253222215535,-0.26357240451898095
-2.4241422008836757,-1.8927876191906503
-2.4239899789815835,-1.90048438428199
-2.415389899884512,-2.4969786624004944
-2.4107709623865388,-2.8105079024195083
-2.4094948392401756,-2.8697278042671583
-2.4059696223494873,-3.0538492208057977
-2.398914704175982,-3.3923802174864117
-2.3910798863233147,-3.687017687770369
-2.3758821157770975,-3.883386273658323
-2.3754870552729184,-3.908584069633489
-2.346342476902329,-3.171896015342424
-2.33243916108049,-2.4128645571731604
-2.3225154960992853,-1.748570403309728
-2.3214772264932275,-1.6442565140118552
-2.309180776948103,-0.7511733578094584
-2.2921574114445686,0.6114483372318809
-2.2862347643899197,1.0742233735338966
-2.284767231071323,1.254114394617393
-2.2809342283200644,1.5119453213508212
-2.2624998199937316,2.9115607673952084
-2.261666740082743,2.971634824250794
-2.252452408619189,3.5895822303439213
-2.2482033275184072,3.8398335619200643
-2.245290854287566,4.019273085563739
-2.2374575214628076,4.4643931929940655
-2.2314403974033206,4.716285794228167
-2.2263280308568927,4.956802281041008
-2.224569628776051,4.95428128911965
-2.2245126571649534,4.985952307699785
-2.222143890327949,5.06335477054209
-2.2142211233113254,5.333450080770135
-2.199794619570909,5.519550820183364
-2.1990294736383302,5.550733903182996
-2.1942232091108327,5.510010339781131
-2.18558333374237,5.388258360383919
-2.184482540867984,5.378166952851856
-2.162820064179457,4.755519591721344
-2.1569785938570827,4.449596207613542
-2.1539656440158765,4.345976755789607
-2.1515000016083166,4.195493086363467
-2.1498001503244684,4.091211325014276
-2.1424981792988653,3.6805880641111486
-2.1405027886368684,3.555823644958972
-2.1400699348372862,3.5003850889493724
-2.1301170713492956,2.9066284728840532
-2.1133191047565116,1.7900041817978134
-2.1113332029770544,1.672672327307164
-2.1102036561923727,1.620280341841163
-2.108919704149484,1.5337117962326132
-2.099891801670683,0.9708257007697672
-2.0917679213070084,0.6090485454964238
-2.0795634625805173,0.056377711726482864
-2.0718768318547873,-0.1557393190898443
-2.0712335210413957,-0.20853449936726734
-2.070432774948677,-0.22040777513227056
-2.070242176396345,-0.1962395124553793
-2.067246154671806,-0.2881827558510776
-2.066851831440389,-0.3390847419611996
-2.0630613248843543,-0.3810329986575062
-2.0551505998521384,-0.46678058312715
-2.0508469228924353,-0.49881207366262986
-2.0498940751454766,-0.5247201787990584
-2.0441684847997172,-0.5308992705629723
-2.0418625799292194,-0.5020052194794563
-2.032767814860752,-0.47970411468682284
-2.013541836209373,-0.22360822052996815
-2.0110485008878305,-0.1940022983025209
-2.002003792007912,-0.11991848374641545
-1.9943615974393027,-0.06026399669489145
-1.99379360277897,-0.0002627462873784209
-1.9756791896335781,0.01564571986117377
-1.9729656559343691,0.010531624802385203
-1.971173703466177,0.01698308107584172
-1.968244811956689,-0.045014433284094185
-1.9634488601818714,-0.05819627456034387
-1.9626774272662781,-0.08145333311110185
-1.957189232622157,-0.16970218459900072
-1.9513036480668848,-0.3071986560235615
-1.935051771735464,-0.7382704642784007
-1.9345925182786117,-0.7476930639845587
-1.9315263624304224,-0.8166660730625278
-1.9149785489798015,-1.3491837415698653
-1.9044199737093832,-1.6374847989537114
-1.901963474442386,-1.679949201323688
-1.9006945913994258,-1.691991720628167
-1.8832707829126263,-2.002310419820352
-1.8823665972818044,-1.9957897357738885
-1.8789828266597257,-2.054327951300718
-1.8786503457012955,-2.046739622582544
-1.874128473355275,-2.0816073569820386
-1.8658705145792673,-2.035856270014904
-1.835798588852784,-1.6531545359427589
-1.8255859000295596,-1.4519487631260817
-1.819048306373772,-1.3359738037987943
-1.793366498976152,-1.0538162477639463
-1.7913519886504419,-1.0328632385245775
-1.7892574239938854,-1.0143498161897047
-1.7831061566090867,-1.0604016845991762
-1.781950295148056,-1.0466352983617
-1.780659369616101,-1.0590924527149181
-1.7753313664068175,-1.0701856408116162
-1.7750039448677781,-1.1113185252353772
-1.7694102772630549,-1.1855061800873512
-1.7464145820865065,-1.6457435961199014
-1.743930176619096,-1.7190348698424531
-1.7370601863368895,-1.8757422408371032
-1.729208461279286,-2.0388434799325283
-1.7283973981981862,-2.0530458396563023
-1.727275539665986,-2.0662420736612206
-1.7240868293207854,-2.1231370151284192
-1.7236446347399115,-2.1606971517308273
-1.7146139914049523,-2.326216614742707
-1.713772049607937,-2.3108268189838657
-1.7034616654885004,-2.3782936194386757
-1.6971763567187694,-2.3806131306596154
-1.6897411208720259,-2.339932954064525
-1.674371847167389,-2.0287149511001408
-1.674069779968531,-2.010920654741575
-1.6675659203400408,-1.861846898347516
-1.6666880129935062,-1.7926663991018446
-1.6626338195356494,-1.6316977190217166
-1.6615092311093225,-1.6196900763991218
-1.659386259051203,-1.5403535954486924
-1.6576529872431691,-1.4931768526836073
-1.6547973244215108,-1.400942112314126
-1.6518155681856392,-1.2748720681438945
-1.6444123277409175,-0.9543765533231912
-1.644032821299447,-0.9927447836608677
-1.642724935362711,-0.9649836950768635
-1.6343195921533888,-0.6050404096725881
-1.6299813747759746,-0.5280477336640482
-1.6296442047091855,-0.47211152814320706
-1.6286649007437244,-0.4502277031164414
-1.6230929442229265,-0.36732391301157175
-1.6171843082102055,-0.19964569388483056
-1.5982224526859343,-0.08971042294159841
-1.5964721679483087,-0.11323154366675751
-1.58709598738855,-0.2941604772289788
-1.5795892391659907,-0.5470051813711708
-1.5779648406576332,-0.5659561423629212
-1.57632397969568,-0.6091124439500554
-1.56711457850808,-1.021182608371952
-1.566648707422839,-1.0532947783653
-1.5648333666313055,-1.1436781968886933
-1.5646403872147174,-1.1317487007510196
-1.5564151844585883,-1.6075634553638456
-1.5490417007830632,-2.0133452441282054
-1.5411826498867773,-2.4878755634304723
-1.5398413549653924,-2.5441249838736164
-1.5338445954828888,-2.8975534888584575
-1.528070262055374,-3.2030266429039274
-1.5203138509035938,-3.552312273325501
-1.5156281060659003,-3.6912024645478088
-1.49695753815022,-4.0114352579568004
-1.4948876200077272,-4.021747856744243
-1.4890215696398748,-3.9877191756103576
-1.4889395603435756,-4.003541843260566
-1.4716924485955973,-3.460853412830913
-1.4670955576036002,-3.2618805098480936
-1.4635109197608716,-3.1024923873503645
-1.462279896383586,-2.9966199739266184
-1.4539658600738357,-2.4608948343008388
-1.4481691754532486,-2.0418258782898615
-1.4447947011135378,-1.7817505163173766
-1.4266087834186911,-0.41177044258671724
-1.4151046227029125,0.3835536610832071
-1.4143723508248127,0.4130241359193723
-1.4019916513058508,1.1167232213841785
-1.3988443515159656,1.2968961887371615
-1.3889366983312075,1.6199081478403117
-1.3800493992720162,1.823070863668135
-1.3799359565947822,1.8521129526777302
-1.3784249052514026,1.8695651812475518
-1.371332690620724,1.9703120443926296
-1.370191309317809,1.9744807429449387
-1.3632881062749729,1.9763192932524791
-1.3599730320622079,1.9598552963844371
-1.3551395072289483,1.8920198837122413
-1.353871600305833,1.9076986600230879
-1.3481916049955032,1.8357809366010895
-1.3445236881622895,1.7243318367618305
-1.3438642784121302,1.721509406986393
-1.340968893886214,1.6867541624246893
-1.3368888273235107,1.621038097410207
-1.3360294604522358,1.566935364483396
-1.3359623891110795,1.5867280267295696
-1.3333490264982755,1.4904644715352666
-1.3174359463894505,1.197921369817426
-1.3064608827415856,1.049928563650844
-1.285614112956485,0.9647298275114508
-1.2768648610985787,0.9843293122277407
-1.2731723290526469,0.9983809297783003
-1.2705479701185127,1.066549343324743
-1.258738278134015,1.1581145361834726
-1.2491002404342828,1.2109981919239232
-1.2376201711734125,1.2508252712254184
-1.234759997494577,1.255885880920329
-1.2322452507600679,1.2382576820822402
-1.2309578404700385,1.242334433018815
-1.2247590907587464,1.1524230912299338
-1.2192450411425133,1.0626357108161344
-1.213621339376087,0.8931621886099393
-1.1956355332052138,0.2382373944108779
-1.1871318265203763,-0.20795634568236354
-1.1853407775954337,-0.3051787156844562
-1.1827544769264648,-0.44323522727967607
-1.16275942808698,-1.6501028790710297
-1.1601186108983133,-1.800146466879405
-1.150840819655004,-2.277452490355965
-1.1507746261503484,-2.3329425131320223
-1.1463365704725612,-2.5294723384931346
