n_harmonics,base_freq,magnitudes,instruments
9,1.2754601049847083,"[ 1.03195788 -1.63236428  0.22257944 -0.00966468 -0.55428725 -2.55705567
  0.44489121  0.51962705 -0.0949061 ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.999194136066145,-0.2757953610366322
-2.988929623120711,-0.18777453749133285
-2.9887983813530115,-0.2289600821544479
-2.984648467051129,-0.2027237238090579
-2.9699073288669253,-0.11603921143706471
-2.9619805164526403,-0.05070276160055144
-2.9616039978524014,-0.011940797326169702
-2.9595684442261243,-0.01559282547568756
-2.956008191522372,0.007450662819981185
-2.950124027279432,0.01591059807239634
-2.948590693820968,0.053274431810178505
-2.9443723775896258,0.05115711369655068
-2.93736032959133,0.12026347258770913
-2.9370909811801242,0.1209995229259251
-2.928897586508116,0.15534661545233625
-2.926274601628183,0.24570592428291183
-2.904821282335655,0.28754282199329034
-2.8979474364107976,0.32631334600142003
-2.8746533082934413,0.3366715974892988
-2.852895406382089,0.44830712267081113
-2.8454526172275134,0.3467373095350822
-2.8429547314206776,0.320005718819504
-2.8381409908479602,0.3807103363913697
-2.8326748313104066,0.30713990621290455
-2.827055629733436,0.36400713521924855
-2.8264111668660457,0.3341004969526448
-2.8213287868280483,0.329779413783782
-2.8211425788837516,0.28314778211598474
-2.818838615889395,0.24480774859798193
-2.8122304328674574,0.287437268409755
-2.8095070937370865,0.24610840799553407
-2.8067511986236653,0.2191462884239303
-2.7867830729200658,0.0872590491049885
-2.7603917436661414,-0.17004925246604904
-2.758748269928555,-0.19123355820172852
-2.7449771796430174,-0.3129490629328545
-2.7423736597614687,-0.336802019503898
-2.735447264628215,-0.44597065202162556
-2.7343434171080534,-0.41463941991195546
-2.7331802889704653,-0.48489011122586806
-2.7272100484477955,-0.524040856171132
-2.7241573535586974,-0.5351205305262162
-2.7084321762670998,-0.7090075697953885
-2.7037098478721733,-0.7818046940600164
-2.7009331425343373,-0.8366556643757536
-2.696945863589828,-0.8176797671587795
-2.690247545765202,-0.9204234956321133
-2.6892234314654675,-0.9134277948479442
-2.688519308035085,-0.9194591110637937
-2.684438602682614,-0.9862500691324213
-2.6807608360079174,-1.0040948616712149
-2.6777252813033687,-1.0144178305889444
-2.653994163475814,-1.246384788470744
-2.650468869552264,-1.2649507529825204
-2.6501540302232853,-1.2910293799208872
-2.646976488047867,-1.2452041680626469
-2.6417906407268053,-1.3105987814024724
-2.637142385292999,-1.300684120180868
-2.63143448251425,-1.3525566995268237
-2.6138544878174157,-1.3550682817479023
-2.6136545615089624,-1.3529272359257403
-2.60562514396437,-1.3567834928129665
-2.6013447279464303,-1.3506684946121692
-2.5817314989851443,-1.2844096352589338
-2.5808065144862775,-1.2409064249695934
-2.5737512735784187,-1.2526504134975405
-2.572611363184949,-1.2643673851674062
-2.5623007361949455,-1.1320440268500416
-2.551115166406615,-1.052069986773846
-2.5497093499303807,-1.0406607033083768
-2.5438983767390373,-0.9381669910904352
-2.5340145152333005,-0.7755275867403407
-2.5233660074344684,-0.6641092965093843
-2.5205967604933868,-0.6175032057763536
-2.5153991380426546,-0.5128408435801192
-2.5128494496045914,-0.518116138735831
-2.5041071164504696,-0.2863273230068008
-2.4983889401726906,-0.2194378577875746
-2.490884378738987,-0.0411946182151312
-2.490258135116413,-0.10645270739536228
-2.483872129820619,0.06624915426247692
-2.4833546411197225,0.04229990283238528
-2.477420348734052,0.19365427948154518
-2.4679159829743007,0.4275189553816835
-2.462323489335396,0.5504692095183494
-2.4622635735774656,0.5450906087228465
-2.4510163026247933,0.7771987132116541
-2.4508649997798644,0.8180581428815378
-2.448886311600492,0.86735967888906
-2.4363647996354105,1.160032307292267
-2.4326204511250475,1.2121925765712214
-2.432306010621649,1.2512031087460862
-2.431475057427293,1.2360985713972035
-2.426556516767479,1.3885596352065712
-2.4183730324933577,1.5920296035947763
-2.414966196969883,1.6621941353087946
-2.4132385117135344,1.713115881925086
-2.402197226328439,1.9697676339558927
-2.3993192859208268,2.0717313634438788
-2.389876227955293,2.2635378614821535
-2.386785898681305,2.295005491749508
-2.380477442419431,2.418274413847667
-2.3790906481115943,2.484727973749419
-2.37359704744809,2.604041329867217
-2.3636666074652073,2.8164806666453663
-2.3516262430718684,3.0121424437618507
-2.3434036015251456,3.189672720034725
-2.343161330397514,3.190217666271584
-2.3412389246768868,3.1832317227287246
-2.3387663162501893,3.275914560531015
-2.3323829509322214,3.3231032141657413
-2.331388128840393,3.409012457064413
-2.3283720139799833,3.3832138339026767
-2.326011421408019,3.4232033394867996
-2.324099526525297,3.4264078621158616
-2.3230148075853525,3.4869354932650305
-2.3185870459024964,3.5181694622667252
-2.301472022576566,3.7308600071026112
-2.288066548463253,3.804676810352731
-2.260327972724523,3.865908417276186
-2.259931638104125,3.870454590708195
-2.2595405903883847,3.9108385243230885
-2.2276534913409227,3.864000532256867
-2.2167011612428524,3.745878248858249
-2.2160400173598496,3.745585360707048
-2.211458988397224,3.703583356129607
-2.196014980946388,3.573617900715556
-2.1923497615745777,3.5172182674459456
-2.186205620295324,3.428120976305597
-2.1851346220035985,3.378044773131308
-2.1762248297106686,3.2742370224568496
-2.1760051794605966,3.268789578039137
-2.172969399308785,3.2380265441537133
-2.1705231877507503,3.2169952452431407
-2.1674284536673314,3.1613313318084497
-2.153955496973815,2.9335308264368556
-2.1503812916730447,2.901645408053601
-2.1147714379901976,2.308012193698776
-2.1091293487175147,2.1624990861416786
-2.1053517384213305,2.101165104027293
-2.105084957580762,2.1063509208818947
-2.091448929409644,1.8739171012275422
-2.0651514867460476,1.3792477343189327
