n_harmonics,base_freq,magnitudes,instruments
10,1.5710582444646128,"[-0.45556499 -1.78537815 -0.55146508  0.62363393 -1.55184527  0.84289936
 -0.0081513  -0.54318372 -0.26573817 -1.02152958]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9980710373850243,-0.0685323777490446
-2.990238451918517,0.03296327777689355
-2.989673093771822,0.07182230588933843
-2.9824862673689108,0.18629954929583067
-2.9821885887417037,0.1482394282343894
-2.9610312282520206,0.4775368396584556
-2.9464118629213845,0.7093559006800226
-2.946119657240925,0.7164674668660292
-2.9457847734866087,0.709865189155813
-2.9372847264140995,0.8326456338326644
-2.934531432979833,0.8480488164020958
-2.9302238267456753,0.9282484117270459
-2.9287375280868275,0.930007617268226
-2.914118227483055,1.1383659265216228
-2.913976566979672,1.100722296126737
-2.904324983750013,1.2199207315338425
-2.87253155930984,1.5104307907522392
-2.866488677211878,1.5502896668717723
-2.852340268630811,1.6415367523428654
-2.844154183151883,1.6935771309487766
-2.8308385251298294,1.7707889064662115
-2.8297727616598993,1.7579449288998314
-2.826785641466125,1.791194684464952
-2.8257490230354785,1.7743664683174643
-2.821266070664587,1.80253325483081
-2.81165800059476,1.8590655467493848
-2.8002826828475724,1.9167987162264981
-2.8002590732376484,1.91528666955077
-2.793607780322481,1.919277521076203
-2.7931839993161396,1.9146338892279786
-2.782802965774983,1.942872499006387
-2.7819549472283196,1.9700650406845577
-2.780092851040517,1.9447891267503923
-2.7685478880721943,1.9816333562706867
-2.7681191831810006,1.991845560215672
-2.7673739763916307,2.0020405036278106
-2.7431114761459026,2.0538174225462127
-2.734330636357185,2.0560726805549177
-2.731371394136625,2.0484723439484207
-2.7283297738940595,2.103850647120085
-2.7187902572614426,2.1120619103533977
-2.7166130494080427,2.124302860795702
-2.7150802582599294,2.084965885848901
-2.709518170101901,2.095189618494184
-2.707355349041337,2.123623173125487
-2.6997412899910094,2.112318006284445
-2.69808888865525,2.0801401582910772
-2.683185370348474,2.071112245780618
-2.678073090034416,2.0885512642602544
-2.672056678812395,2.0787846845627596
-2.6717352275677726,2.0761316465478763
-2.653142108185702,1.9938784427960714
-2.6441507904976627,1.942341895096984
-2.643882823522186,1.9544460930493004
-2.638058018127306,1.9206761205377458
-2.636238650076792,1.8957597870646519
-2.6297183837041196,1.8508447891137476
-2.6194187532483415,1.7328390820627089
-2.612365988766577,1.6822993916418707
-2.609103947302203,1.6449330522639496
-2.5983107874876996,1.5272545082295594
-2.5928326772283183,1.4200356760978559
-2.5923741366525155,1.4270385319797108
-2.5857204889748173,1.3701174127377855
-2.585464002386199,1.3623403124840938
-2.580403827141065,1.2687579375130105
-2.5601335826725826,0.924383327631269
-2.5529364173066114,0.7956559172574789
-2.552592134224413,0.7961888617835199
-2.550065484287657,0.7676913306443752
-2.5387293941778424,0.5511543875175419
-2.5385190313150794,0.5468114388402459
-2.5357337257037047,0.5036958865333169
-2.5129788038132768,0.027340307263759873
-2.5116534626686553,0.011847671066641637
-2.5001236608051434,-0.22106442531458162
-2.4994807827077956,-0.23760933008112253
-2.4935598130488827,-0.35793540165415655
-2.4884432550734994,-0.45129875576283457
-2.4838343177579736,-0.5484836752831176
-2.47867844277505,-0.6373717305693197
-2.472977544397283,-0.778594436343689
-2.472034934110204,-0.7660049979403416
-2.468161601509583,-0.8568065873753538
-2.46636931016484,-0.8706408453178727
-2.4643648570326597,-0.8926602731359551
-2.461219092096892,-0.9540804212914562
-2.4592516010193877,-0.9794618085531936
-2.4569575360243774,-1.019021398406927
-2.449768919831384,-1.108937038263113
-2.449751736408026,-1.1534245862643473
-2.447318312436838,-1.1771756322597053
-2.4470189273056135,-1.175969708776522
-2.436759111948431,-1.2844382177134714
-2.4346908211243554,-1.332324118846005
-2.4343672348578456,-1.3305830011542197
-2.432159733536028,-1.3563653670126712
-2.429413786698783,-1.3704861176311205
-2.427858531301217,-1.3921223483855953
-2.4152106791375063,-1.5143676309259106
-2.4085807354142243,-1.5663444182254995
-2.4021398718081164,-1.585474968534381
-2.3899002215347744,-1.6118214472176373
-2.388809943679295,-1.6410996660923312
-2.3881951053994066,-1.6304662792776317
-2.3812976809188626,-1.6077984992259537
-2.376285582564659,-1.5981594843947557
-2.358141433107929,-1.518218604109124
-2.345881264050273,-1.4186232178619531
-2.344999044574299,-1.3990354975433177
-2.342180751539157,-1.365134520044836
-2.340476520025274,-1.3477550000902019
-2.334148850522425,-1.3035065872292915
-2.3261961352465303,-1.2073079368008162
-2.3213934043962783,-1.1467416198232918
-2.3173639073016234,-1.0739663066719254
-2.3165815699302206,-1.0672265656635005
-2.3095996965613033,-0.9611269974472114
-2.306423251536609,-0.9352800318623212
-2.3000596446162147,-0.8273530777572381
-2.2878594206688536,-0.6308436606506128
-2.2831993101147097,-0.5395619216409299
-2.2792241542761973,-0.46230200024348456
-2.2761317613560967,-0.43412629963713023
-2.2711790761594135,-0.370902141561082
-2.2706777548283776,-0.3304338105732028
-2.2494209010305104,-0.0006651671480840185
-2.244278110891032,0.07617966030811187
-2.241434110525,0.11697966256242691
-2.2389906291786534,0.1496337448891453
-2.238023035404204,0.16942360237396273
-2.229650460238652,0.27634577413057393
-2.2163857515691925,0.4302657654510803
-2.2162873625618102,0.4267632976847954
-2.209247921266968,0.5024084185231726
-2.198121428115439,0.5864426214230058
-2.191456554611549,0.6200867469032005
-2.1879066363983277,0.6478662797406443
-2.1867614500007067,0.6523176023331914
-2.1749903625022915,0.6815770282775098
-2.1740612932904435,0.6832040574818203
