n_harmonics,base_freq,magnitudes,instruments
7,2.2703820047135976,"[ 1.55176543 -1.93056429  0.3663114  -1.18562187 -0.20319802  0.86437968
 -0.66168497]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9992115094677376,3.5244949803548344
-2.9850009951853522,3.334593478592483
-2.9773389426940176,3.2081499019592195
-2.976926917952932,3.2013666423060445
-2.972363078227228,3.069345452045076
-2.967136397197682,2.937043620679435
-2.9487281739691613,2.476750712616504
-2.9437420818487903,2.316891630068307
-2.9396303654226736,2.2183387676408857
-2.9288542800423256,1.8671101936730319
-2.927647932158048,1.8578071712128907
-2.9248662607985176,1.750886242581155
-2.914344805847946,1.459762153271573
-2.9067034781575787,1.244309242925201
-2.9018572351529084,1.0566365524882013
-2.8978936064559253,0.9541568044342246
-2.888693385141117,0.6550272582804982
-2.8625452775896782,-0.05801002169370776
-2.86198893105907,-0.052913817787360984
-2.855517612537703,-0.23553803203039209
-2.85446553970098,-0.2541944759836312
-2.8451936851544684,-0.43756071553407494
-2.841000163230005,-0.5266586028656325
-2.8280771713140473,-0.7643615211943146
-2.791443540445033,-1.1320800935446056
-2.789859239677063,-1.1686985394545217
-2.7866221579949357,-1.1808562889685972
-2.783176267787307,-1.173041602439743
-2.773904260753594,-1.2190924221460682
-2.7737103635168463,-1.2128889178305922
-2.760623814998767,-1.1909810664707703
-2.7541485809717656,-1.1886274085356205
-2.743088645309996,-1.191617170682288
-2.7407325631246424,-1.1534168846500505
-2.7374336837510125,-1.178774644204643
-2.73405921928343,-1.193458816033943
-2.731454509556423,-1.1072094633026393
-2.7267501450256724,-1.1688918833195592
-2.7190263557180856,-1.0992012932087512
-2.7076052428572215,-1.069403389249849
-2.705678849567293,-1.0628996059413285
-2.703818659587119,-1.0283284121369485
-2.689365588989947,-1.0253592705690124
-2.683604385575756,-1.0118775621624294
-2.675604724277677,-0.9902089251497928
-2.6726071717114293,-0.9657453920461987
-2.67230260294446,-1.046605272232242
-2.669842180916696,-1.002883583615606
-2.6613243052859037,-1.046436352270959
-2.6578602884913227,-1.0266914440566395
-2.655271584564198,-1.0668530128082034
-2.655195537335055,-1.0463147386909943
-2.647274295333964,-1.0829169254941262
-2.6272570190846016,-1.2614461017473861
-2.6265958303659582,-1.296347673884591
-2.621885080358501,-1.3435110099983623
-2.62038496860644,-1.3718267812342095
-2.6183990004419644,-1.3758869241705542
-2.614205636455286,-1.441992916327681
-2.613118055401115,-1.4246703147565918
-2.6047397938455137,-1.555723644715651
-2.60156379497898,-1.605230075543979
-2.596989476245545,-1.6532422933895823
-2.5935116356445578,-1.7307309572934861
-2.584827244721792,-1.9407459341570366
-2.574576731727478,-2.0778734519125797
-2.5693260558821014,-2.205554704844875
-2.5377008126999865,-2.8853421174583103
-2.5361232764742656,-2.887192305058719
-2.533593052172952,-2.964189867911303
-2.5307777738908346,-2.9741928520119685
-2.5296086314001096,-3.0741763213577658
-2.5246028784957133,-3.1241747323862485
-2.502789707854154,-3.5534765879999473
-2.5003203074170735,-3.5697588273409853
-2.499343484567926,-3.5900503096972276
-2.4986106456007757,-3.5862568658532203
-2.487935266844606,-3.7192609705643074
-2.487181449578629,-3.7116198732834045
-2.4792043093624843,-3.8356437377988626
-2.472391894901779,-3.8466127905292846
-2.472314758282823,-3.8509780056523333
-2.463503075357755,-3.8915086237537326
-2.453818877214958,-3.924593498694181
-2.451680038302597,-3.9260624851493415
-2.446624283398689,-3.9068193927445796
-2.4337391414746046,-3.82844861082285
-2.4255044269523838,-3.7300609775199316
-2.4226802083913057,-3.693104593838945
-2.422125362120805,-3.6696362636513107
-2.4217834055178296,-3.6910503426491217
-2.4213985810819505,-3.68837456315575
-2.4182869315053406,-3.649159646723571
-2.411530526599471,-3.5117288575350103
-2.4107796949561244,-3.5319556535896344
-2.410739805524826,-3.5225290732521026
-2.385626442847726,-2.9398631438838496
-2.378209620066044,-2.7746575910837445
-2.374955014402543,-2.7171827110182294
-2.373811026855569,-2.6319464624498767
-2.372476585894108,-2.6173503013590476
-2.36967413022537,-2.544314997331491
-2.358563726513072,-2.193907231259761
-2.342102284759786,-1.6173145138013192
-2.336828608744389,-1.4477198085152805
-2.3334465283411947,-1.349660091431845
-2.332967948000145,-1.3351600731310989
-2.3258613867642994,-1.0885571074499971
-2.302850147650978,-0.33669664993618453
-2.3003280313463685,-0.24291220135733127
-2.294371766686969,-0.06821950925786649
-2.2815014724084293,0.30655894689950747
-2.2768933347804445,0.3894318238060574
-2.2766772810933698,0.39770430041473626
-2.2752858540282825,0.4104776835966024
-2.2752224228307796,0.47413629143516683
-2.269229973997721,0.6028117819740352
-2.266253105674876,0.6793861111274564
-2.2553838601880267,0.8287116439931592
-2.2536585440420263,0.8913947504210169
-2.251413150672718,0.9466877699697724
-2.2501195370609084,0.963109108999663
-2.2432786912502003,1.0520996432474519
-2.238989348575762,1.0981978637052223
-2.2388183301067803,1.1175195744886348
-2.226629172363298,1.1936433848732166
