n_harmonics,base_freq,magnitudes,instruments
9,1.3705775817667631,"[-0.87287193 -0.21886267 -0.71911448  1.51155678 -0.69904586  1.54343338
 -0.25937902 -1.46656945 -0.18096076]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.99453605730616,1.759241177844233
-2.994309112262953,1.7657875740824103
-2.9828832086099135,2.0563685713930466
-2.981875896294789,2.0806107423134694
-2.968877971966563,2.3893596388518445
-2.968637298132351,2.3944409899107826
-2.9686218077414557,2.397373261242946
-2.952973327334168,2.750565759613593
-2.9518384462068097,2.778791307421679
-2.9472108391093164,2.8752312606603176
-2.94212369457944,2.9752239478555635
-2.9314696681720287,3.1834990050076954
-2.931035543762979,3.1917875216893075
-2.9261916144763593,3.276470950079533
-2.922156408182418,3.3381356990537756
-2.9194460029656137,3.380272102750781
-2.9166596150373665,3.4265367374666704
-2.912989941597906,3.4853910670056867
-2.912924931614595,3.4805244579661068
-2.9054466514633583,3.5841589545598898
-2.90144341410765,3.6437334289358683
-2.9010544590433307,3.637795962629817
-2.8924248153273635,3.7383531782633828
-2.8913504636090472,3.7456084887908903
-2.887133803690066,3.791645089469658
-2.88243610982868,3.8333627590730557
-2.8811563988108406,3.8423546146196617
-2.8775283381830676,3.866158039395311
-2.8691336541087233,3.9224668916287935
-2.857872227908323,3.9620014556229615
-2.826955211551037,3.9553156763010597
-2.822875087921608,3.93398196399211
-2.803158566054125,3.824951160127275
-2.7999433637259665,3.796513295042931
-2.7936415073068983,3.7474420154527857
-2.785695817352244,3.673101240209471
-2.7701859074826567,3.4999478217842634
-2.766530457870121,3.4560296083635564
-2.762226605125547,3.4000540526136858
-2.753374312772129,3.2882206415553936
-2.7409502329340416,3.1128777921872794
-2.7328643501125014,3.006797688942885
-2.725997678785411,2.9093571265859306
-2.71578040486268,2.754660417138812
-2.714162702535825,2.7437992412323755
-2.7109939679448507,2.690997884383616
-2.70528703616875,2.6099361199146243
-2.6996046257703825,2.5288996186741612
-2.6963867085577604,2.4941004053544504
-2.691190866266374,2.419377938952934
-2.6908030655707105,2.4131758268749217
-2.688190401518556,2.3796454939316876
-2.678381691977965,2.255399121829647
-2.6749588972768734,2.2165670612469186
-2.664472006623942,2.0873987251234896
-2.630380420606425,1.7548726511494033
-2.621027865333616,1.6885773908023411
-2.6160687169427135,1.6628015044207936
-2.6108606557512974,1.6338901967932713
-2.6087522162870256,1.6266073661173381
