n_harmonics,base_freq,magnitudes,instruments
8,2.711575974672098,"[ 1.07444387 -0.82338101 -0.15042101  0.01860519  1.34402222 -0.60737184
 -0.56148883 -2.09186798]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9917821487870704,-2.896780677829855
-2.987975602697726,-2.7806354538210374
-2.987459451774849,-2.759308456119745
-2.985820790178182,-2.6764868981305385
-2.978010958678451,-2.446572646352721
-2.972154290524241,-2.177246434988352
-2.951569014304904,-1.3675242074693632
-2.9434261880528285,-1.016406486276809
-2.932268444416696,-0.6391776010781015
-2.929497916341685,-0.48776253529060865
-2.916550456684435,-0.01068570510981285
-2.9153000114896646,0.0969770755588218
-2.902731724798655,0.542640919001499
-2.8975778252646043,0.6997512127254008
-2.8927412341690864,0.8019630515417766
-2.891840799422237,0.8363026492164921
-2.8682830434383164,1.342854815685314
-2.8650100596773447,1.4767134905743784
-2.864424462216173,1.460877727751198
-2.8611675852933858,1.4711400111500321
-2.8603801690437316,1.5783614465270466
-2.8584462365335153,1.5704677859772622
-2.8569582472369097,1.554392480982673
-2.839424221529451,1.7140912546102125
-2.83725255076617,1.783120765045232
-2.83629858849908,1.7327579185976336
-2.8350205332557517,1.7599626466578675
-2.8315691388593214,1.7552402636645197
-2.82941474763534,1.8343010012969037
-2.8271408852612554,1.7932522856177302
-2.8115895269616735,1.7780774641251555
-2.806065119291827,1.806103418522443
-2.804619568255325,1.8114375849714344
-2.8045991651810285,1.8210783830430974
-2.795432570289296,1.751610374592393
-2.7823799309537494,1.5256980476217412
-2.78167609369528,1.560264325365125
-2.77701780276453,1.528590891527048
-2.759649127663865,1.311057686817814
-2.7525476468575687,1.1831914137654418
-2.7384912420139322,0.9106361063185999
-2.73219237241979,0.7210854974909813
-2.725947150313286,0.5746956463718902
-2.7223427820048034,0.5386961403513216
-2.711929802422457,0.2845497478295945
-2.708576458961002,0.16179188651539467
-2.7000394358253583,-0.07787909097510426
-2.6932642630198336,-0.21876451068809424
-2.6884143351205716,-0.37737557529611115
-2.680577669532604,-0.6039433124909243
-2.6800138676453913,-0.608918380816991
-2.675131080842171,-0.7437060191047015
-2.6648789955922365,-1.0477605398046432
-2.6613009337203444,-1.1372224152004073
-2.659587416459969,-1.1952202995497636
-2.6582884959719295,-1.1997392630665626
-2.650434082753763,-1.4155612886751576
-2.6424953999496474,-1.697249409572363
-2.6392876776421517,-1.7368820568841579
-2.6353936814237837,-1.8587985690231468
-2.616418874317699,-2.3447000545535697
-2.600099205250536,-2.517784203992796
-2.5992265314220973,-2.5227164693547253
-2.594803153097409,-2.696475970510509
-2.583097333251856,-2.736498718626911
-2.582276679073246,-2.6923637823412396
-2.5627871066960157,-2.7502729881052153
-2.557049772591016,-2.6784072402991583
-2.5543499978506965,-2.657036696895211
-2.548840903151249,-2.6325126359437765
-2.5463181564983364,-2.5245618297657235
-2.5452249014439907,-2.5734988589321155
-2.544243300422338,-2.4673098050248856
-2.537853390085256,-2.3805712852780956
-2.5373645030437033,-2.349736873373385
-2.5368655231494706,-2.3949566437514775
-2.531623359176251,-2.2300666734264216
-2.5173557285244845,-1.821524447443068
-2.4903344508606424,-0.7984326480574934
-2.4873788950791917,-0.5884959208892921
-2.465904420260477,0.3401755092591997
-2.4567152893446,0.8739929349004009
-2.4557071147158496,0.9334070413466181
-2.4458739302931085,1.3373974651727514
-2.443392249962984,1.3635696358164333
-2.4357675449009806,1.8277439970864895
-2.4280171269460586,2.13051671892825
-2.425651029757029,2.17550817976792
-2.4176698340874956,2.4701166770936562
-2.4113061264535607,2.7006709595387495
-2.410064834891215,2.7361461191369263
-2.4039544678282674,2.935514979818628
-2.3953587565693573,3.096445270983456
-2.3942946733680253,3.1628853285915093
-2.392910587714025,3.1733747346980885
-2.380546711490143,3.3989480807353343
-2.3787583207348995,3.406810235574087
-2.372528210117398,3.488871871563587
-2.371980329210236,3.4429691105345146
-2.36196608985548,3.5173758151588266
-2.3530516417643943,3.4374962692510715
-2.350416417130452,3.4310513763368746
-2.349751240818346,3.434740636323729
-2.3476251926087177,3.4447823585246504
-2.345723885463994,3.4072837073388094
-2.3420547146705504,3.348975024258195
-2.3223731700019057,3.0623861970005426
-2.316564325667542,2.8714078493701845
-2.316388434351547,2.8784395856669054
-2.3125603725519,2.786422868939876
-2.303112429704061,2.5613263335473238
-2.3028884496688073,2.4985960965453176
-2.296022774031676,2.405548933101868
-2.2944493727296447,2.314692102147359
