n_harmonics,base_freq,magnitudes,instruments
10,4.9606503363559575,"[ 0.98734558  1.052161    0.95741745 -0.6081497   1.21685391  0.02794417
  1.74785203  0.10130153 -1.12066767  0.00296115]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.995138342875312,1.340334098959243
-2.9927732793140818,1.2351711231353781
-2.973911108777002,0.33500333448311564
-2.965617878159705,-0.06032329997393182
-2.964932305198322,-0.09061348018152231
-2.9632648309926752,-0.1679576135993066
-2.9602165025211535,-0.30970135112784014
-2.948494867598731,-0.8156919412976785
-2.9401682985476034,-1.1418791248627809
-2.9391946395736523,-1.171679203735164
-2.926971852237093,-1.566218686256654
-2.918952176613584,-1.7571307296281804
-2.90451617831192,-1.8825342698053327
-2.899655396147935,-1.8452471002517992
-2.896508313475767,-1.8036983676165432
-2.8951523550271956,-1.777874228841554
-2.8950394197819995,-1.7725855993202355
-2.8944945936454936,-1.7603397438043666
-2.8898998824311315,-1.6366259232559526
-2.871073643726568,-0.672698238940979
-2.8704901870694814,-0.6371786281900331
-2.866739459767237,-0.36112847545674936
-2.8613157284021034,0.05003286190103565
-2.84892648755099,1.031128998423463
-2.8261361427073686,2.2267923215438286
-2.821193672869647,2.2668550360293276
-2.8208763280243643,2.26742413430449
-2.8190395118055007,2.2517453717804155
-2.8177967845973964,2.233097934536819
-2.8170926444441733,2.2191509330665706
-2.8071327304379685,1.7987914543578127
-2.807006354922035,1.7929628176139898
-2.805922120803875,1.7146025445696804
-2.7934004416778153,0.5465419532932649
-2.7913296800704614,0.3036247795380326
-2.789488699112201,0.07610683533291203
-2.7826468364700645,-0.8135407742436285
-2.7795672970442995,-1.234650664500893
-2.7793958356062527,-1.2560595468060685
-2.7771481342162154,-1.5611918677649128
-2.765195862602888,-3.105333229409936
-2.759101408345628,-3.7457585179841506
-2.7553368795514794,-4.077013568363487
-2.7485347716178845,-4.494137413243543
-2.7475455506590682,-4.534794077995581
-2.7464594241407,-4.575110281699023
-2.7425894284107946,-4.65548696729707
-2.741178356934397,-4.669971545822478
-2.737279163011314,-4.635936966163633
-2.7295286025471652,-4.32065161853773
-2.7257931446367767,-4.061848748636916
-2.725462212003319,-4.036731887780773
-2.7137659936009335,-2.8517317512246296
-2.707078148888854,-2.03210149332528
-2.7024314673703995,-1.451063258822385
-2.7016587136417884,-1.3537457942771836
-2.701388720666806,-1.3198294626330567
-2.685371859970296,0.3186181652670281
-2.677828402205561,0.71591404631554
-2.6775274882007998,0.7275456723356781
-2.671498202472281,0.795976209718247
-2.6676884507636665,0.7299914901697137
-2.6583232675867743,0.195969993768192
-2.657769146906178,0.14929967222762858
-2.654962032624568,-0.11249850694743159
-2.654509731521231,-0.15725625839916427
-2.653213844199397,-0.2942274995165378
-2.647030257247015,-1.0344636528360813
-2.6451351222639303,-1.2882621060055168
-2.6266936500241105,-3.907445698490814
-2.604071367141183,-5.757741529519786
-2.588580645580245,-5.1619304384967775
-2.5821978871496354,-4.461287345823683
-2.5810102584099717,-4.307862675597554
-2.580352576947603,-4.220933701034614
-2.56457639430004,-1.611671363606292
-2.561626073359577,-1.0691986536495386
-2.5570497086824178,-0.22577709637478846
-2.5556890943141495,0.018370378760169063
-2.5537700660746703,0.35899085263237895
-2.54817831820824,1.3127645353983857
-2.543690909715021,2.0045666292358564
-2.5420380649018437,2.2404211926105666
-2.5401730267365474,2.4927389218486535
-2.537130064541839,2.867636451626262
-2.532621349858257,3.3397889585017
-2.525429372967057,3.8706020009407287
-2.52283132311252,3.995399576953215
-2.522822788919579,3.9940176820632254
-2.515406993439405,4.155380138695726
-2.5153646371108076,4.1613092542645935
-2.499945314489988,3.7669589125760226
-2.4999435185483994,3.7681101514420683
-2.4950750867726077,3.5113371915748033
-2.477777801892303,2.557401416004299
-2.4754717139306326,2.4566355785546166
-2.4749499480881862,2.431340857048907
-2.4723213326907727,2.33303244408818
-2.469495060256702,2.2429721775747815
-2.454588207030244,2.1008678338802094
