n_harmonics,base_freq,magnitudes,instruments
10,3.3741975695814137,"[-0.69880862  0.86116272  1.39280495 -1.06683169  0.7829087   1.39358381
 -1.18377412 -0.90552763  0.277934    0.62010538]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.983329978583779,-0.9708274561382663
-2.9756923982194876,-0.9679227530449104
-2.966731988696707,-0.8980545609832087
-2.9592944231285676,-0.7647401633799313
-2.942992224997844,-0.37076176576753883
-2.934520849920669,-0.14043867049816114
-2.9264174113216033,0.06470294081960416
-2.903246224399717,0.36652747216724957
-2.892139014537203,0.3131158363677639
-2.880856378467688,0.08997292880366892
-2.8702118106553973,-0.26407928251263557
-2.8700720971445635,-0.2540937383493654
-2.8621016753808113,-0.5999631225663027
-2.845465124614721,-1.358462190692642
-2.8444288495539434,-1.4141661081891297
-2.8311437483568636,-1.964052846506219
-2.825737788589721,-2.1709502375291443
-2.8084591709581037,-2.519828391787126
-2.8016797178963975,-2.5164368230233847
-2.798910564576968,-2.5178790502720885
-2.7981482004412657,-2.494365880737411
-2.7976014127322006,-2.497463196748484
-2.793865518619875,-2.4313217014373056
-2.7849096173576213,-2.1830480679679583
-2.7803771424230104,-2.020619544904981
-2.7759712264372567,-1.8310662466617047
-2.772528895333716,-1.6628717759752745
-2.772358970273846,-1.653804646015036
-2.7672645292000158,-1.368854526566149
-2.765142141658629,-1.2708117701775854
-2.7633561450254995,-1.1428545136347472
-2.7524440797060645,-0.4514741566383215
-2.739423127065787,0.40233399504752054
-2.7309307447019293,0.9197194533271532
-2.722545667659425,1.3916126611314543
-2.7156382756886073,1.6939546514266564
-2.6768593676826873,2.147611610327347
-2.66781894969027,1.9781279900040403
-2.651402885833216,1.567312769804919
-2.645814159595102,1.44819838168793
-2.6234191683105994,1.2057805137215203
-2.6193101941856316,1.2304335077820545
-2.6153202612132294,1.2888739826416515
-2.6086562757311076,1.4090311218285938
-2.6081375445463997,1.428341149044108
-2.6025824197609824,1.599057154481328
-2.6024743259047294,1.5999619657233406
-2.6022651657143725,1.5998283076226667
-2.601467659090827,1.6368714090565348
-2.5936641401147664,1.9487396826860843
-2.5935165508986326,1.9813210336343288
-2.5903333417732304,2.121578345410409
-2.5874303466967437,2.280574994618559
-2.586211327332456,2.3542601142123187
-2.581311176623659,2.629656067246381
-2.5746159037301926,3.030667031005176
-2.5741623303061654,3.07078784409688
-2.557225948683934,4.132451072040241
-2.549387917575573,4.557943904990866
-2.5489817975175235,4.601913256267562
-2.5439797912969375,4.829155457444437
-2.5372477450452138,5.070805222697971
-2.53522110711254,5.135804266809262
-2.5290170829493337,5.259189742268381
-2.522285809701363,5.305041472279614
-2.517697964335272,5.2495196108482745
-2.5175883724685093,5.238910881757491
-2.516642662639056,5.233000687671538
-2.514691076458314,5.198562185372883
-2.513889371601838,5.18727503939406
-2.508833317284573,5.020213122821218
-2.506924247395938,4.9311458651149165
-2.5050402017058486,4.849632076831833
-2.5010986270669044,4.632630566725014
-2.4940150314846434,4.180102216998314
-2.490876283385976,3.940703058075635
-2.4827307615529732,3.1899784718764943
-2.482300955892269,3.1454596828068517
-2.476642161828578,2.573129050468677
-2.4695184323706654,1.8055419288337133
-2.468913334038575,1.730371690103402
-2.4661925129119213,1.4352335337350284
-2.4627823472731345,1.0394028824934065
-2.462715034040132,1.029405873577308
-2.455317520270218,0.18451077555546694
-2.4547071995439866,0.11563820366805791
-2.442688709658161,-1.2103041946241078
-2.4405136064479436,-1.4465891396425656
-2.435405024124181,-1.943726890008716
-2.4333097289073846,-2.129740843112696
-2.4320765007129137,-2.2607899169258143
-2.415331499452301,-3.428965941455269
-2.4025127862060205,-3.8242794400097413
-2.385996768252676,-3.7933798012366577
