n_harmonics,base_freq,magnitudes,instruments
8,4.571158142250783,"[ 1.69284131  0.3047675  -0.20136607 -1.05160954  0.09337674  0.92517225
 -0.64040579 -0.58144061]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9964784915528195,1.3753498382771254
-2.9955976730073393,1.3604038840810377
-2.9955658718831693,1.3676457630941026
-2.9943500392383386,1.3646719260365727
-2.981249314269199,1.2207183749942876
-2.9812465082484074,1.2097857258978864
-2.9799189038421483,1.1908084333888054
-2.973872001119628,1.0855665329269693
-2.973778546057975,1.0772666385129865
-2.9647930912584286,0.8725090819837756
-2.9634277958157647,0.8246863529167485
-2.95594216123091,0.5926346358661477
-2.949058651967352,0.31555958912985266
-2.9475176362903355,0.25383925714353817
-2.946626621193176,0.2140287389147802
-2.9435659306879822,0.08103555559898867
-2.9333554861631503,-0.44640652401928194
-2.9139711710406284,-1.527271317528438
-2.910330915836897,-1.722354733523941
-2.908935202862816,-1.7996335648909638
-2.902580737255735,-2.1252583939488954
-2.8810267655770456,-2.8775042487222495
-2.8789035803677354,-2.9189542335826943
-2.866912787814634,-2.9756684661859887
-2.8574954468173033,-2.838984516436105
-2.844780608922592,-2.434570852438176
-2.8438159788773723,-2.3898907649895067
-2.8374108993553637,-2.0980996220496957
-2.8358522618656457,-2.016257073672279
-2.8301518765478324,-1.7225565714302633
-2.8262717191977877,-1.5000559071891801
-2.807926910144875,-0.4726203162582023
-2.795450005378817,0.09660518707685875
-2.780858576302559,0.543760371246893
-2.774508960656597,0.6284889698057762
-2.7693765790419933,0.6655311953003166
-2.7640055410126463,0.6504049697577119
-2.7619771269626137,0.6397693868119255
-2.7402688119868834,0.23938383560724041
-2.735008518319259,0.10610362226415258
-2.7348998793150976,0.11121415860165461
-2.7318050144630073,0.028413702696250202
-2.725153684780847,-0.12784104300507468
-2.722493068764722,-0.18425228076818262
-2.7197414185476108,-0.22085176637179987
-2.718916836897928,-0.2352879586612817
-2.7153715862628385,-0.30002360991190175
-2.7137601601075865,-0.3221095704575853
-2.7099459677699804,-0.3576313887079673
-2.6995238202541803,-0.3508223158342847
-2.698066214071882,-0.3401208434166662
-2.6934210254017334,-0.2925115363200149
-2.6915928783979544,-0.2546058107493897
-2.6900963660247603,-0.22334159985629773
-2.6879598571379613,-0.16392840405772188
-2.6868805759099583,-0.14371482960214882
-2.678191866674469,0.15124117056524014
-2.6755497145917264,0.25608337190641317
-2.6711442274355788,0.45276139001923826
-2.67097543036821,0.4662713202515274
-2.6687832254704027,0.5738494393812119
-2.663178854415796,0.8580013751341969
-2.6612670552884747,0.9569676208249484
-2.647958700935789,1.6993523536956807
-2.6474491829503566,1.7227253303134848
-2.6432531405620097,1.9389316689927887
-2.6404798357232524,2.0891610443290034
-2.6378678787320906,2.221576988354121
-2.6281751508089055,2.5965686615390733
-2.625137257320815,2.6976971393129556
-2.618298670471706,2.8479711678352335
-2.615581774972365,2.8848639509557317
-2.611007122396579,2.918674188748497
-2.6024710433951954,2.853692457395397
-2.5968277938475417,2.7154309322306593
-2.5913663253978916,2.5517145960901484
-2.589128085816621,2.4622085203224677
-2.5849162103465235,2.257830174656762
-2.577753608131966,1.8869252146931283
-2.570332561541142,1.4322901210543009
-2.5517629795615,0.24078004525225036
-2.549273674373481,0.11077708008842357
