n_harmonics,base_freq,magnitudes,instruments
10,3.5263620367062187,"[-0.25851388  0.36260025 -0.75883538  0.4341278   0.08053896  0.0646304
  0.40006193 -0.2511762   0.36570125 -0.34693868]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.996327322608453,0.7837648435320836
-2.9905918217032355,0.6850223891714116
-2.978103789121648,0.38316634373780806
-2.976959657222892,0.367854295074775
-2.973727885134846,0.25718639616213124
-2.971396827553023,0.21592627439529236
-2.958760992517237,-0.19432280315575415
-2.944367981999772,-0.7675189083993671
-2.9396362656690735,-0.9382781616011002
-2.938239436842732,-1.0210844812123498
-2.925538803177901,-1.575020290978397
-2.9189781725657182,-1.8765215091599556
-2.9086285562652794,-2.3445322844962373
-2.9083298111328535,-2.341019108463126
-2.9073058043992646,-2.354371475298268
-2.9022871781695794,-2.5518615865745957
-2.897956477813252,-2.690426326514645
-2.8944838620463234,-2.779165380900705
-2.8930066189156527,-2.800547952697615
-2.8893556470761372,-2.907738253662353
-2.889179081978,-2.9291176066065616
-2.882524067873986,-2.9771228404185552
-2.881256101879366,-3.005246648898592
-2.8782637831209508,-3.029196065023085
-2.876937323748617,-3.043391058453143
-2.862193309855341,-2.8400288401364366
-2.8447321938299988,-2.1069454758355457
-2.8416082433458247,-1.9446019777015333
-2.832838221648026,-1.377684079067927
-2.8309967085949035,-1.2598959784945964
-2.823822542744251,-0.7208476244435468
-2.822132461004874,-0.6258011244164182
-2.8211369785538167,-0.592262437826137
-2.8091447642165885,0.2876271447887685
-2.800125683541406,0.869937988443735
-2.7943461830565592,1.1772216000534006
-2.787479696099462,1.445026769803583
-2.782406662427743,1.6089044254983773
-2.7785623075539263,1.6967732966146583
-2.7674608598341246,1.7691275221447582
-2.7632470551866066,1.69168800096733
-2.7529383973363046,1.3770286982873938
-2.7524690288098554,1.3461062795919974
-2.748298843740609,1.1487323801591462
-2.742711243844373,0.8407747000996809
-2.733865699312295,0.20127553348743135
-2.7321979480805707,0.08886645285032338
-2.725840261963147,-0.4033510063980709
-2.725776450093765,-0.36780875948973485
-2.706908969750569,-1.8311592544753617
-2.702203510344492,-2.1617101766791595
-2.7008045643599643,-2.267091985460833
-2.6897265089170297,-2.8076630102859133
-2.6850101993093256,-2.9822698883384744
-2.67427349676717,-3.095888797433415
-2.671634276433796,-3.0046298697437237
-2.6663598318961013,-2.907608793304475
-2.6607591545418643,-2.693860595989244
-2.6597855168255853,-2.677000043127772
-2.659607882087599,-2.6281263375198862
-2.6546876350218183,-2.332611443487985
-2.644212155771463,-1.5428497716033063
-2.62343606893287,0.6450935502588022
-2.6223711635281512,0.7969528353399665
-2.6165508019428874,1.4507550301689098
-2.6049055428713386,2.7590214781394153
-2.5970597473880335,3.5410887877961947
-2.5884973463673306,4.208881760076556
-2.5838997465228717,4.464052360045567
-2.5773587325104765,4.741697215459892
-2.5719591637521706,4.884010445161597
-2.5325070890689716,3.2632337036749974
-2.532349663796688,3.2399068457792026
-2.5303037573409575,3.1076762838825007
-2.516855985310885,1.8201371209173505
-2.516229224520857,1.7548142691912783
-2.5089366761235317,1.06785449568362
-2.500373103826968,0.356653231488437
-2.496078630113602,0.026340896654116663
-2.494294796860361,-0.08870784870481034
-2.4908146921878918,-0.2924006123776349
-2.485554709771911,-0.5744943878376281
-2.481294591011113,-0.7324332290842703
-2.477896030574911,-0.8479246027747765
-2.4768041349662226,-0.8890479792673046
-2.4634862011009346,-0.9673982039257089
-2.463422705202815,-0.9373770209200805
-2.4609608294024756,-0.9310026001582596
-2.4597645157166808,-0.8903462941368638
-2.457212365090535,-0.8565850073607978
-2.4542803280335743,-0.7574583966709717
-2.453818195940981,-0.7296057452912318
-2.4478138913433325,-0.46623893001513406
-2.443694558265976,-0.314719194692471
-2.436315074447408,0.10350689059030949
-2.4272383353802445,0.6707422854633127
-2.4257594787242986,0.8022173141725372
-2.4216177212077383,1.0734015009277078
-2.4144323388139846,1.4525182491353978
-2.4104304514305355,1.6889930048595083
-2.3962910874733376,2.190557410540868
-2.385754302498527,2.307835792841072
-2.381544443621569,2.2717828309089563
-2.3782996530707186,2.204600678667895
-2.3763532993339505,2.157709574387634
-2.3754271374297296,2.1375559467381606
-2.3740791360569826,2.097043725756958
-2.3719784361829546,2.0368416777903837
-2.3706147408735356,1.9327483016769653
-2.3581746031725066,1.1715551937626039
-2.3552699644108044,0.9641269084686404
-2.352182018516436,0.7333452722292036
-2.3459137382963733,0.15671175579433688
-2.34549343856358,0.12896563303724617
-2.341033758788269,-0.3163489769819125
-2.3310974184103834,-1.3156281704338586
-2.323956659206061,-2.056196060901717
-2.3083686179394745,-3.5098839097269035
-2.3045340623065016,-3.7766320743972672
-2.303803092644561,-3.8940928909573094
-2.2984096270824796,-4.220686787539291
-2.2942448786077905,-4.456004109878573
-2.2934278216632187,-4.473191826218109
-2.287213002525568,-4.749129233699072
-2.2631635911441124,-4.639053844425252
-2.2566949541283012,-4.383045237576991
-2.250279617916002,-4.034336054887372
-2.246847841736037,-3.7987623756277826
-2.224652655754139,-2.1375760970837026
-2.2197433289250057,-1.7290695526393365
-2.219117068317785,-1.6394137759877252
-2.2095126466621693,-0.9246392656404282
-2.2033300429039024,-0.49876093530951493
-2.198282988334115,-0.17946784383074102
-2.183904568775332,0.5645672857857909
-2.1753924325802987,0.8464083890035743
-2.1692577009530414,0.9494047952972481
-2.165120785597593,0.9949558317577046
-2.1640984465541093,0.9839521728379789
-2.162997670305308,1.0033526619798427
-2.1624941570483793,1.018734828726383
-2.153900534442374,1.0173587876390533
-2.153266199186877,0.993600863008125
-2.145310200253822,0.9349473727653526
-2.131796997262927,0.6499870483206083
-2.1268300411718286,0.5033480206017089
-2.1224713842424805,0.39025474187632414
-2.1224601090249915,0.42723777837249866
-2.1210515313079816,0.36701251266268003
-2.1164398796613337,0.23293405617083984
-2.0958951755117656,-0.3310035653374739
-2.088272684961077,-0.5447727236828026
-2.076485402200885,-0.8356846881919554
-2.0728024805195675,-0.905914244977989
-2.0726243527428343,-0.916402938045633
-2.0709450475273243,-0.9559815270523666
-2.0675707677888395,-1.0391558114928605
-2.060113054292139,-1.2635856686770648
-2.0558760165835213,-1.3937533450775021
-2.036335763817549,-2.1167003667711657
-2.0309426494823626,-2.3478309583582497
-2.0254263190781527,-2.579215611648605
-2.017745808365773,-2.9561959636559205
-2.0158319428916194,-3.0786715753819673
-2.0062092473977113,-3.5130543401945733
-1.9968453866215796,-4.001150043961763
-1.982876624374433,-4.562947319508507
-1.9824240032212634,-4.576588110947927
-1.9780886625459098,-4.676989427160331
-1.9649611306822417,-4.971781521164404
-1.9590373768574132,-4.925740247893951
-1.93759728351933,-4.337268012626881
-1.9370844397401392,-4.308023509772087
-1.9357671725861474,-4.242126487695215
-1.9277188478403826,-3.7702040653736035
-1.9209086493515213,-3.260647100798773
-1.9159493424752978,-2.7898596252154846
-1.8987712699859949,-1.1029075319953587
-1.8887356929199495,-0.03921878885389707
-1.8790846856246544,0.8885345586922068
-1.875229694091982,1.2590000675959245
-1.8624604635781177,2.2938695555902844
-1.8436974202132892,3.2220598588108587
-1.8387878632922185,3.326598339515266
-1.8341719975995667,3.3799344247794454
-1.8267896573111313,3.350655995633972
-1.8264489848473477,3.3502976245623803
-1.8206729104407262,3.221083668784448
-1.8114762783227385,2.9443240093950296
-1.8096142969195714,2.825499194849552
-1.802573254530281,2.4835092466440467
-1.8012583417690753,2.45308100190631
-1.7854774906013509,1.4704071501541727
-1.7725178705259736,0.6908072274290235
-1.7679438990536327,0.4290365561676098
-1.7645337915799957,0.237633411411731
-1.7614546451610087,0.05603075659486845
-1.750236709845599,-0.41023606855210093
-1.7427586442127085,-0.5980597953599067
-1.732759319749387,-0.8093426059560788
-1.7284605297312627,-0.8631869758882615
-1.7217681245728005,-0.7953002451075292
-1.7157999827510173,-0.7233581636405019
