n_harmonics,base_freq,magnitudes,instruments
8,3.4888337003475267,"[-1.54229349 -0.67477385  0.95619486 -0.95995047 -0.86973443 -0.46411481
 -1.14833141 -1.0821638 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9920679102672336,-0.9986406237988966
-2.9837988092052834,-1.0312826522084504
-2.980218361219154,-1.0492451122336686
-2.972343935689855,-1.0734941170408094
-2.9691194466820714,-1.08355249841689
-2.9597606589724275,-1.1366695505122817
-2.9557321188369903,-1.1676194242876694
-2.93436161571171,-1.2937910643630557
-2.922987638970003,-1.3682837037856763
-2.9081130692038406,-1.4088938533231579
-2.8948710339696686,-1.3991050713365532
-2.886090032868065,-1.3616152633325813
-2.880295514983766,-1.3091528390166602
-2.8801495287590573,-1.305983275403583
-2.8764909142135484,-1.2635083077962808
-2.8719684671582564,-1.2046945241178033
-2.8591818578736863,-0.9743327211999596
-2.854940152604188,-0.8822780948938315
-2.836702557804755,-0.39357983778845834
-2.821298639827549,0.08443497692825894
-2.818628844490299,0.1676126335983517
-2.8163117828798176,0.22899461247034913
-2.815530356762234,0.2554741267640027
-2.810119701241701,0.4116753326177224
-2.807440932283156,0.49927622088513973
-2.7868972519201174,0.95345362154031
-2.786280528546668,0.9538806761446308
-2.7807493942748263,1.015933162530346
-2.779288885554621,1.038228728473385
-2.7784630299407804,1.0371627532790637
-2.7782543324842335,1.028530714115925
-2.773682519659081,1.0465729923108773
-2.7733182539857153,1.0446465174868111
-2.771721845214374,1.0514639367562613
-2.7659157399941128,1.024530597187215
-2.757069596801493,0.8908328450350754
-2.7389272913306155,0.2759738625802768
-2.73348279424858,0.012600413744750872
-2.723803996498403,-0.5588245328432785
-2.7170296216054535,-1.0248592554286342
-2.7153982769304505,-1.1297039753562004
-2.6982876798976756,-2.483048369847722
-2.6877328631412745,-3.369312057634661
-2.671845027088988,-4.660381401996462
-2.66065955188581,-5.441861235127203
-2.6514428861765467,-5.9694793945096585
-2.6488912716409043,-6.104379746712575
-2.6422333369620787,-6.375575128635166
-2.6416052189007173,-6.392269622337602
-2.6405661065063986,-6.419157849835096
-2.6376590660086503,-6.507393132016792
-2.634668919559252,-6.573401440481062
-2.6319020668829314,-6.626562020535623
-2.6306342151343918,-6.640679415571919
-2.619860041063988,-6.635513752570442
-2.6068044587198234,-6.295730863540864
-2.606672975812085,-6.283287196466482
-2.602968974840687,-6.129457459135047
-2.5998828267611525,-5.970011083480064
-2.599741596816769,-5.965549082046748
-2.593779853969349,-5.6047649735784395
-2.588587901472186,-5.23562273578292
-2.5790784209800623,-4.448962196768269
-2.5553510120133405,-2.062256956293445
-2.54057486391091,-0.4615671143629573
-2.537693490589922,-0.15801717231579684
-2.5349763254386812,0.1124123820716748
-2.5346121538209396,0.15363469588688325
-2.53458656079472,0.15538527597265736
-2.5320306036462994,0.41766967186943493
-2.5226328009669325,1.3030642306933748
-2.5137921848572806,2.036030802187861
-2.4981173867371362,3.0284414454212696
-2.4959902168600427,3.1359723275623126
-2.49585582986746,3.1482000251903712
-2.487961333119848,3.422997282663525
-2.4838155169570646,3.5370029720787453
-2.474244371560862,3.6595063852360368
-2.4726473234498965,3.6466913831984953
-2.4656764945825715,3.6196644146500985
-2.4650977511664416,3.6067147360846175
-2.4615312097879554,3.557995133172243
-2.458783666580347,3.5026350494907996
-2.4514901636387787,3.2969146001284626
-2.448768955363666,3.206823072142804
-2.446324609519007,3.11709691951404
-2.4455929664427476,3.093697966606642
-2.4329036410943132,2.526261480212408
-2.427106619927775,2.23310541832439
-2.4180001954759005,1.7702886906117496
-2.4047778210609074,1.1206095045619466
-2.4023511624256404,1.0050724254144576
-2.3917396241954814,0.5697364839143306
-2.3709672514285667,0.05616686427991206
-2.367803553247346,0.024434117126101603
-2.3507761545608945,0.06640624295896007
-2.3353752395719836,0.3763881495026068
-2.3254522374743427,0.6713847510630827
-2.320376739741902,0.8457480154301118
-2.311790384389905,1.1479146448582525
-2.3112918175255985,1.1721267209323611
-2.3099044939889937,1.218365139568008
-2.309904013279764,1.214168481100932
-2.309147936861619,1.2432094116371573
-2.309021121954361,1.2493261807617801
-2.3063818530918656,1.3385417688824928
-2.3041484519915283,1.4230209033699712
-2.300243819191752,1.5539810575165767
-2.2990091799272108,1.5928375786878595
-2.2884108202040254,1.9216760023087147
-2.2843072430185742,2.012706577228474
-2.2841976461155316,2.0169596447047518
-2.28217596068252,2.054771337360307
-2.274356705765052,2.1868257292508306
-2.2733260335006493,2.2069513155807345
-2.26794544744584,2.2432552197369664
-2.266222478618558,2.259687693847703
-2.263702745938911,2.2518611415986656
-2.2609761438030955,2.249130139228959
-2.2595382603335006,2.242371896617337
-2.2484529446487826,2.1156299754481593
-2.2479406544354648,2.0985167873735358
-2.2374530372269748,1.8182471753445089
-2.2296078702603737,1.5225698922521296
-2.221369804033155,1.1391226161747945
-2.2194354259473803,1.0400896379445759
-2.2147921222141678,0.7990626540849092
-2.2113320832157703,0.6041910070647739
-2.203238410286562,0.13041595740179346
-2.185283771058776,-0.9550619447608693
-2.1653586774285944,-2.017494482756902
-2.162998862033609,-2.129447253375352
-2.162686808955983,-2.134543936720155
-2.1584417793589545,-2.31503388052697
-2.1329907361781792,-2.8966120839971436
-2.115847208484075,-2.822708713963915
-2.103941242571314,-2.542335063858933
-2.099131518797608,-2.400925024274833
-2.0972378862235903,-2.322874969597429
-2.09047587134254,-2.069503530539294
-2.0758483538892607,-1.4269399459310577
-2.071539538513454,-1.2187341877219875
-2.067541533100888,-1.0358106572608499
-2.0640095355952646,-0.8601841493486415
-2.033157868212104,0.437118890835437
-2.017376474647543,0.8394061922731937
-2.006194973728947,0.9912116982114481
-2.002392416342352,1.0242873041456497
-1.9967790038015887,1.0381527056517401
-1.9926993714569015,1.0290337945012287
-1.9925191082725393,1.027847107826461
-1.9921125374125492,1.0263404102574503
-1.9860154494196653,0.9909561681377128
-1.982636221314276,0.9566571242985391
-1.9815113343845225,0.9395052225408612
-1.9684445025468893,0.7472630459940726
-1.9681122647782687,0.7487814959123652
-1.9572143679678005,0.5332540353143242
-1.9503998145953867,0.39170060894255354
-1.9501835361211695,0.3777074157934344
-1.9387729038771755,0.145173428049228
-1.9331912485647904,0.02962053247138498
-1.9258139393025513,-0.08763406082310982
-1.911969388309674,-0.2672847805947883
-1.9067631851577884,-0.3011674877036266
-1.9047120994830662,-0.31641106006149505
-1.8974875748177604,-0.327599485557475
-1.8938279515245908,-0.32426528311210157
-1.8926115155253367,-0.3254044553131748
-1.8897955514718439,-0.31045555996143404
-1.8896524800182275,-0.3158911973472669
-1.88653411411372,-0.29974616070723653
-1.8826719464228132,-0.26861943543319156
-1.880231446385407,-0.24269507731058962
-1.8794150010446846,-0.23915695719576416
-1.8604078793015082,0.013442880752789911
-1.8518145392297827,0.17011108181972429
-1.849992945074116,0.20421629994042664
-1.846904925132822,0.2699763760044584
-1.8456624842726945,0.2967937969471844
-1.8453571109391085,0.2875111542341743
-1.8408197386537752,0.37873095396401457
-1.8379646538910397,0.43763027423203527
-1.828814585810737,0.6144339623095344
-1.8280002589431321,0.6238982459295778
-1.8270733031996542,0.6470614974798611
-1.8264122038813602,0.6530257079577705
-1.8211326793488356,0.7525200816944198
-1.8181995242529212,0.7974802037981965
-1.8141580515659304,0.8577553100667882
-1.813361797474102,0.8801894336918988
-1.811826460102484,0.8961808828157272
-1.798899296024364,1.041251714782593
-1.795708582975914,1.0760345279412984
-1.786524982482956,1.1394732325602879
-1.784203291834176,1.1464394809381049
-1.7819065990338503,1.1524604507675793
-1.7741921632237738,1.1678068986627086
-1.7702866320322201,1.1693680098124677
-1.7698996777305345,1.1665459836417225
-1.7640287244741655,1.1573552007629893
-1.7616130542486046,1.1570797585325305
-1.7611543571086867,1.1489765686450741
-1.7515492986654662,1.1165067022652018
-1.744230581583753,1.091607245548312
-1.7434670124337606,1.0781912283424637
-1.7410997841180078,1.0640282219272457
-1.7399981792364956,1.0797349816099435
-1.7395199299726392,1.0682457280731266
-1.7381130526099446,1.0650472986327002
-1.7349185397422229,1.043646587318267
-1.721897898011365,1.0054460568698407
-1.7179629510638177,0.9984990739927447
-1.7128084092349636,0.9903348487306154
-1.6831308411065578,1.1311283791487983
-1.6734092433955212,1.2311097211609903
-1.669825881035863,1.2709870594227506
-1.652313118297624,1.508009932627719
-1.6478053859699144,1.557964578458077
-1.6401529503329042,1.6584695110748526
-1.6313140982094148,1.7529762138271792
-1.6213149267925533,1.8456827664517652
-1.6136129386391322,1.8960364057006578
-1.607612652707005,1.9062355322440823
-1.6065948313618588,1.9066275378041615
-1.605816699687009,1.905055712343848
-1.5949746169490278,1.8894582148060501
-1.5946124555890444,1.8904592311596
-1.5837628509013988,1.804082704294965
-1.570153203301917,1.6010337326148283
-1.5534487448772294,1.26926040226998
-1.5506829659548174,1.2123662672395294
-1.5421560699230132,1.0183294857483682
-1.5415878203223163,0.9889144158363772
-1.540763674341449,0.9773421409591707
-1.5373857600255623,0.8935482478274481
-1.5267650039566858,0.6376764782232603
-1.5231178313859586,0.5590115279677709
-1.51995169828681,0.49523186991218493
-1.5080296892159462,0.2632356757253901
-1.500909809091363,0.16488594807008328
-1.4846028770461377,0.031118640595739603
-1.4835232145920012,0.029047927599303143
-1.4828755198695571,0.025151985958491108
-1.4803112412575796,0.021252312142811196
-1.4731381064652962,0.030788313104187125
-1.4709989450364387,0.05139807530818387
-1.4701941427005718,0.04404171155126213
-1.4574871485228136,0.1726742291652661
-1.4385620876973395,0.5180747720376551
-1.4384340208752997,0.5215804082818345
-1.4309800255565897,0.6793743033444959
-1.4291143627706473,0.7383894079005636
-1.418343120710053,1.0001135057938535
-1.415044882260618,1.0848944635310533
-1.412902579744028,1.1374712810167849
-1.4108252823182228,1.1801249870409412
-1.4089126564712258,1.2328945741078483
-1.4063096043094967,1.2819546362206546
-1.405582195029246,1.3053406212665952
-1.397276284028394,1.4856045817608432
-1.395030304216248,1.5344892890256392
-1.3918289561884503,1.5910503972894674
-1.384604779090999,1.7014249847995218
-1.3831491685260728,1.7344430817992946
-1.3794365100776564,1.7775138531817303
-1.3793094516587996,1.7790618378719985
-1.3686253313775687,1.865326635634357
-1.3653658229790668,1.8730901692662179
-1.364260840015801,1.8776107219776603
-1.3588312512559166,1.8783090236957578
-1.357174309897727,1.8737295410997883
-1.3503613288279752,1.8451902007740602
-1.3409376585783486,1.7460829221167666
-1.3351788352403506,1.6633950626818734
-1.3288499074334994,1.5486386471211167
-1.321973487298943,1.4100480944621006
-1.3126571341188147,1.1803063447640052
-1.3119027548985034,1.1700162395623273
-1.3084939568906568,1.07894974940438
-1.3063137719078834,1.0210689620235498
-1.2960075771000525,0.7251748887887673
-1.2951613956967425,0.7030259555672593
-1.2875746245962345,0.4990789043942076
-1.2810941995158744,0.3200736170848542
-1.2807624787462462,0.30507058706491613
-1.2770166971638788,0.20498077262529102
-1.2769636172396075,0.21441001500567436
-1.2624192421179312,-0.1454891352755844
-1.248690543822097,-0.42851203891438167
-1.2485548136643885,-0.42790777975967903
-1.244327591021677,-0.5166223688535146
-1.243079722078242,-0.5290277862255837
-1.2372063920358962,-0.6165836270926753
-1.2328693568778524,-0.6736560159506775
-1.2310741444779196,-0.7074387082660003
-1.2271763444399346,-0.7485137505839186
-1.216104125735382,-0.8527732970648175
-1.2152771149505066,-0.8473757743801452
-1.2083861543301575,-0.9024896083650634
-1.19918093978369,-0.9467498107660781
-1.1961989854957882,-0.9672494190882266
-1.1894295287598802,-0.9985530809174331
-1.1840962562428032,-1.0259469957596965
-1.1831375295433793,-1.0303885381482856
-1.1775211383599467,-1.0642295294858903
-1.176822173963403,-1.0572383490911321
-1.1749379051269164,-1.064086976675732
-1.16834991872266,-1.0999750662775587
-1.1603050206267684,-1.1280417599503567
-1.1592133615913662,-1.1401341919319572
-1.1566832262721891,-1.1622450802100688
-1.1539934666074905,-1.1704681331758064
-1.1532619763161767,-1.17595549229779
-1.1484276697956568,-1.198439126354483
-1.14591274898086,-1.2160710254915879
-1.1322479278532214,-1.3018834435046476
-1.130602578581946,-1.3170213216610982
-1.1177623757281927,-1.374195111865227
-1.1131323573232461,-1.4021306922544778
-1.1098040232380457,-1.4017409269351335
-1.0971485235168656,-1.4110980546595413
-1.0939777632140988,-1.4055898145396422
-1.0927077227732724,-1.3914691308237197
-1.0921420997727456,-1.3958060082015766
-1.087102158231435,-1.3713044862894415
-1.0848993347894664,-1.3555519432409144
-1.078888558850987,-1.3095412950788514
-1.075306537661417,-1.258521056427122
-1.075048638087713,-1.2466865846266497
-1.0744568380728379,-1.249989212452121
-1.0736927712123698,-1.2429627656074527
-1.0564374213766117,-0.9337726936032411
-1.0521946951925187,-0.8437068522026107
-1.0496869944590974,-0.7707569094423118
-1.0424541649713885,-0.5920129907447365
-1.040598632020032,-0.5458337066980945
-1.031139534615848,-0.25929938401387037
-1.0170140422259726,0.17856113580403588
-1.0139513629806935,0.2869442523841294
-1.0103747687593851,0.38332657547171634
-1.0066356748025032,0.4892367748392655
-1.0017460839247518,0.6243688857752783
-0.9965918245120502,0.7468209302967145
-0.9962749572408667,0.7596551140106419
-0.993031537335487,0.8247058235463187
-0.992597809112632,0.8350003302807324
-0.986844954840103,0.9322969588935069
-0.9866415851543686,0.9349291891255874
-0.9862927739830618,0.9457870079322256
-0.9851162263989623,0.9660940098043224
-0.9812345233443116,1.00826055126052
-0.9809815987143886,1.009623786331463
-0.9738351305478687,1.0469388516069773
-0.9662647136708085,1.0218124225938408
-0.9640332132469807,1.0021259024814622
-0.9627259204047842,0.9902727509358681
-0.9582133825104284,0.931203352159335
-0.9451754387971443,0.5726187098817958
-0.9444727817295444,0.5468787569948463
-0.9442121438565358,0.5390390047167509
-0.9440291034341328,0.5224791974792582
-0.9367999035075183,0.21782316519304645
-0.928654954045737,-0.201649299247442
-0.9283142266789906,-0.21766417664219379
-0.9245366144531268,-0.4522295360660979
-0.9180590312744301,-0.8798123607127208
-0.9151886286673614,-1.085497615748064
-0.9067784986129386,-1.7196099968669027
-0.9026844917599957,-2.045932825500314
-0.8983086530716484,-2.403137887453216
-0.8944773442849705,-2.7219818138813276
-0.8814612569365821,-3.8178730270809456
-0.8808743609276402,-3.865800189687354
-0.8742489285692798,-4.392046526944795
-0.866081464906753,-5.009917628071691
-0.8659002789761754,-5.028008632276464
-0.8620986305494185,-5.292468851665375
-0.854226724100827,-5.771162952884348
