n_harmonics,base_freq,magnitudes,instruments
7,4.480717963791623,"[ 0.92715273 -0.29430128  0.04947575  1.52217282 -1.96863121  1.38626125
 -1.73855749]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.988839342587646,1.8844516835265754
-2.9876546307932763,1.9190802127548803
-2.9868633730074157,1.9524001288524055
-2.976403780248548,2.337087756426808
-2.9731424764100103,2.4449721043449446
-2.9704657042414393,2.53928283846111
-2.966408354275881,2.6708544308031703
-2.958216548193825,2.9051676108791207
-2.9489264121798056,3.0870302598894503
-2.9440544876245696,3.1622422485397887
-2.939733416702651,3.1972420399350705
-2.9372584015656527,3.20955899348033
-2.935688108281591,3.216632153756762
-2.9341480359072163,3.203479378421355
-2.931364009548467,3.195566541049429
-2.9276260817600406,3.170557884614007
-2.925171794430463,3.1468767847915102
-2.9247524973625962,3.1279885403586936
-2.920941403315219,3.060446203763859
-2.9195001917913306,3.027211436282032
-2.9076209134229094,2.67698601771477
-2.889473799115059,1.8124445307456707
-2.88149172924197,1.3421907548801313
-2.880316286401295,1.2739889796342396
-2.8761294256584824,1.0191003872966216
-2.8752491730169347,0.9669697853522783
-2.8734582891782914,0.85033780672382
-2.871219953105686,0.7133633308789227
-2.861484412292582,0.10845402747343141
-2.8573448475989647,-0.13987875707493747
-2.8524961377089793,-0.42314071243541673
-2.8484914417063427,-0.6389285529072849
-2.845471000917711,-0.7989215311526098
-2.8422877286891275,-0.9444876128298775
-2.8361515645642053,-1.2189123319308004
-2.8326626142522393,-1.3587856839113772
-2.823273279088637,-1.640033109323959
-2.808010292208806,-1.8372121772859367
-2.79960307706357,-1.7983894945225816
-2.7974370369886232,-1.771986823892489
-2.7926368402378756,-1.6929961801055242
-2.7858265331113685,-1.5495782266591795
-2.7777623721109093,-1.3037325858377915
-2.770651116202856,-1.0576760392370494
-2.7644712015562005,-0.8130171868109591
-2.758343763710844,-0.554056841294044
-2.7542207821959033,-0.38772764812696703
-2.747326054528796,-0.09733299183484148
-2.732226591782279,0.5028598123084388
-2.7230181874717774,0.7826994262775132
-2.710784734834235,1.0561775395064092
-2.7053492683120486,1.1233503864304655
-2.6954726751646705,1.2040061999438791
-2.6895661742043115,1.2019692139518825
-2.689162722558616,1.1964428784650705
-2.688638782973094,1.1928674437498985
-2.6857985519567045,1.1801781958318636
-2.682476260807281,1.1538318064493411
-2.6562573035014565,0.671665755869132
-2.6537060820822864,0.6081549683861327
-2.6287747204773844,-0.04291842752576684
-2.6277370901455406,-0.06750345920808644
-2.6198340661115336,-0.2611936541933837
-2.6156293255008656,-0.338932281577421
-2.610751597873223,-0.4423714642180225
-2.600649193857798,-0.6158436623990593
-2.5984185787337193,-0.6472854052982492
-2.5957064789687223,-0.6775780336895745
-2.5921762017795946,-0.7226405383256239
-2.5903603598423874,-0.7516320390241048
-2.5768337445034155,-0.8354020196462825
-2.5703105365821743,-0.8701235852227
-2.5480030525412523,-0.8225820076322746
-2.5434019824817122,-0.8087315888810152
-2.537363256430659,-0.7650144331467473
-2.5318022257963717,-0.7193403845786487
-2.527601592912578,-0.6893833795711166
-2.521576273617406,-0.6282236766991849
-2.513938462001791,-0.5587801138371321
-2.4926942180703806,-0.26408133659437905
-2.4916868651072246,-0.2506909922557847
-2.4903323049458406,-0.2270785327940202
-2.482091599843897,-0.07610393076870028
-2.4817460853771287,-0.07197433279967051
-2.478055833012343,0.003399611499370022
-2.4712273144877557,0.15451858641728203
-2.464201076894859,0.3220782654304745
-2.455499955425296,0.5623127009808965
-2.447572830197837,0.8009252054152156
-2.4260714158894556,1.4835839607347168
-2.4246943845355853,1.5201468213206024
-2.4237534090285955,1.5499572933205468
-2.4221877828144276,1.597828641985988
-2.421664286583966,1.618167489930664
-2.420053955570169,1.6718581263974706
-2.4087435237452253,2.006714238641409
-2.3914273119448692,2.395583048861173
-2.386249812104598,2.463330666481251
-2.3827366535515786,2.493345127538403
-2.3807854165354763,2.5110854331030734
-2.3754402219192627,2.534877575548086
-2.3642725276769134,2.449243783627825
-2.3553073707754724,2.2971264522054304
-2.3529862430120243,2.2365210886516587
-2.3498941873606496,2.1451240340120425
-2.348350349552117,2.0971538387047293
-2.348062596832995,2.084983128793246
-2.338122970325373,1.7150857732093832
-2.3299218932521386,1.3272524187145918
-2.3288058359649977,1.2610713682215167
-2.320439219438885,0.8112046601521653
-2.315865949204533,0.5318715834630008
-2.315722166902396,0.5233368078653547
-2.300484549531188,-0.4223408102943453
-2.292378331984911,-0.9265342292664674
-2.2919591311232814,-0.9410111758846856
-2.289888188599316,-1.0724860801361393
-2.272315656953392,-1.995212869785882
-2.272198487610397,-1.9987915030945784
-2.2664259273467784,-2.229854542705734
-2.265462404011452,-2.2684914275794306
-2.2632155448066555,-2.3469325414763613
