n_harmonics,base_freq,magnitudes,instruments
10,3.2739815999877386,"[ 1.47748259  1.32510389  1.43705991  0.91538838 -0.18263121 -0.32396178
  0.9445845   0.84342925 -0.4360008  -0.14053514]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9844766039841826,-0.2738324815378804
-2.982149102740358,-0.3122755870217893
-2.974925265323643,-0.36771282216955664
-2.9719622791787854,-0.3572644535854599
-2.969068063297848,-0.3646549146165181
-2.9462502453255066,-0.5896550653728708
-2.945428532834101,-0.6415194973596311
-2.9394900622409237,-0.6781862887134593
-2.934109026190944,-0.7916868428400369
-2.9285427456495405,-0.7800358183569642
-2.9234611827550117,-0.850691297778904
-2.8938522305851,-0.7687992695136957
-2.8838127313880175,-0.6910285573218585
-2.8821826800345827,-0.6559947411640041
-2.871424274924393,-0.4326556944093592
-2.869518421097308,-0.44116163915757006
-2.868340162662812,-0.39641196579060345
-2.8652261822535348,-0.3163819981494635
-2.857165072878047,-0.1884512043899721
-2.838598691284285,0.2465051932682617
-2.825276995651009,0.356717839201039
-2.8245368356054543,0.35055355497671686
-2.820092821605149,0.3914304540298049
-2.806406624136101,0.29914682309761
-2.780360940108392,-0.4677214765362344
-2.780050720067777,-0.4748048573033476
-2.7756983144926473,-0.7027199859020281
-2.7669101134996867,-1.129644792300659
-2.766104051996402,-1.2002104911036529
-2.765610251513867,-1.2028529658114717
-2.756821142556701,-1.7494035275399502
-2.7492889792092576,-2.1350714593407165
-2.7420455073130787,-2.5422243547285546
-2.7417076724473612,-2.5643816191678632
-2.7386894517783817,-2.74047283024302
-2.7363822937887354,-2.837299548581391
-2.732023091319037,-3.050698411697129
-2.7193501960347533,-3.6181916267099936
-2.692304021160462,-3.915325917321615
-2.687296571315928,-3.9227139215413303
-2.678056017009725,-3.6300890193973587
-2.6602798962836856,-2.7958547566609577
-2.6594905921706244,-2.7418747706950963
-2.6510423671960686,-2.261644201426161
-2.6509712864787787,-2.2803632998029792
-2.6285524238134546,-0.6652643734537174
-2.6220724406340024,-0.20716483439896619
-2.6187239141007277,0.06842880272489552
-2.606231084467307,0.7133101804881661
-2.6051151819015663,0.8173843016557785
-2.598093853390349,1.1389675206781804
-2.5949925801687677,1.2815689161680617
-2.593053254512344,1.3287538269910926
-2.5822950033126064,1.6511023112023706
-2.56525294229638,1.7283363544289825
-2.543509375821368,1.2329594134393969
-2.530186203983219,0.6895032259861762
-2.5233227064308057,0.3853639773161652
-2.5113147075912083,-0.2797956660035375
-2.4997072143064947,-0.8481052896336632
-2.4964698193715007,-0.9323121695733918
-2.4956508424360315,-1.0244912698645319
-2.471701309363313,-2.0455518253958638
-2.463858308027042,-2.1882053703076227
-2.461374008899866,-2.3042600363401124
-2.438837446381083,-2.6941552615316597
-2.4377725473852667,-2.7639346635684032
-2.4056640861507628,-2.6848080219722488
-2.399715422797917,-2.631954203033309
-2.3957572453533382,-2.6491192420930654
-2.395735639726639,-2.6053157854639264
-2.394481801494635,-2.6472307019217496
-2.3939306460306393,-2.5288571560483395
-2.387213081697522,-2.494830337151243
-2.3863228194115482,-2.452885373104933
-2.37850960627971,-2.243978470778246
-2.3669381028384455,-2.033919081700511
-2.3604549506764245,-1.8307343148206727
-2.3511887668309894,-1.6297137567685946
-2.348751696958371,-1.583053554077369
-2.3409407246326586,-1.3124604018890391
-2.3372803820220627,-1.233155475222596
-2.3327164500622373,-1.0677084855984764
-2.328676740592167,-0.8972008845983601
-2.316168819854518,-0.5271110515261368
-2.31009920193172,-0.37444316774481257
-2.2859508944013953,0.11733001406668955
-2.275471971596854,0.2652283605667558
-2.273250303310965,0.2464319530584667
-2.2709805703446353,0.29415489690613134
-2.2697351476506133,0.31559755541952395
-2.2560278515649563,0.2013114049428681
-2.2449182610008553,0.15185739686073127
-2.24364857874578,0.14665949427970626
-2.243144715656773,0.12472835606405992
-2.241797455943662,0.10730296211384491
-2.2382460357609313,0.024499480672673525
-2.2309116065589896,-0.08087400132727779
-2.225567519401987,-0.1850940845869687
-2.211924258478551,-0.4718604352523548
-2.2055395592402918,-0.6095420089922512
-2.2025852610527963,-0.6723852318093436
-2.191698702479342,-0.8790983032860715
-2.1902323773038392,-0.940694946923715
-2.1780265633572724,-0.841293000759438
-2.170143135487245,-0.8047360294385871
-2.1620476473249415,-0.6080081634681038
-2.1591918880306427,-0.5854019340222916
-2.158957987662132,-0.5550113608269328
-2.1586830238545476,-0.5892924012041608
-2.1444721178435096,-0.020629588308046457
-2.1366988843348023,0.3791763980163341
-2.1338287254648116,0.5252335562505713
-2.1246040601572274,1.0894857809148972
-2.122987885412017,1.1452457880092404
-2.120895989116196,1.2630245820467243
-2.0948927427441935,2.8492560674905185
-2.088028662751842,3.312932649569029
-2.0871301315084834,3.3602750882509644
-2.0743467531902406,3.8241282754422325
-2.0700377791301943,3.979314351889178
-2.0479153683135833,3.984779209759651
-2.0267951804947186,3.3319898406449724
-2.026677923749552,3.228088987248457
-2.0223320226512724,3.074309885540924
-2.001819248710242,1.8737315688161602
-1.9940358904480597,1.4526633625358825
-1.9931939353749621,1.3636483733869782
-1.992018672251949,1.3141299226652923
-1.9857144128783066,0.9758274502561111
-1.9855520306595866,0.9802663987121211
-1.9819736653923363,0.8426689663599325
-1.9751195286477965,0.6072124181986291
-1.9686232087828899,0.39664099288912347
-1.9683539326372572,0.401154145843693
-1.9623225703993492,0.3646240083108372
-1.952009581877347,0.352699858452241
-1.9440696142441949,0.5181426828225665
-1.93404010128775,0.9552798321968502
-1.929925801434385,1.2039824130293533
-1.9059795072923158,2.862573702652059
-1.90522118699812,2.9794847156707487
-1.9015545824763525,3.270939153126591
-1.9014673432892335,3.2902624518062678
-1.8991195783197468,3.507094072754999
-1.8969932478429548,3.5850385024795335
-1.8961554374105412,3.7370870949322548
-1.8918945228951671,4.024534422097274
-1.8912411358264927,4.040510229452938
-1.889868835332549,4.193696797540469
-1.883296600964173,4.63556963466959
-1.8766939762598198,5.016651019730208
-1.8719558707744313,5.170858184238946
-1.868648260734692,5.317774033045052
-1.8542387582724524,5.533399958766564
-1.8541433224376802,5.5766095698603175
-1.8482764016114184,5.539568182669472
-1.829731887882211,4.595068601195972
-1.8281301562655639,4.519491935590275
-1.817514584138647,3.5497938972579828
-1.8043890564938438,2.0776702942569374
-1.792000907499089,0.6088491278159667
-1.7783382195306516,-1.1030179082848413
-1.7745942967579125,-1.4899395792936359
-1.7700362871209836,-2.0007722024245456
-1.7677104782548203,-2.2430840709302275
-1.766691302519636,-2.406026917144355
-1.765219903446447,-2.528617322638822
-1.7644045031922,-2.61101761385333
-1.7631807734219727,-2.7747487271653997
-1.7620771018967962,-2.8348761291518345
-1.7588822916533817,-3.164293193080834
-1.754651449735528,-3.4652030034255192
-1.7538989149846498,-3.537475004059194
-1.752569751758973,-3.5786163098978165
-1.7519834552526101,-3.630908643030153
-1.7440710248864553,-4.104523150805013
-1.7410189865684882,-4.303713987947228
-1.7335669736349901,-4.470270751758826
-1.7314528156806348,-4.504416969960417
-1.7259165341501541,-4.588570379422133
-1.71807837083022,-4.508813249202757
-1.7105273751859995,-4.370424603450538
-1.7101272421413043,-4.333293095405222
-1.704002682310737,-4.097308355246993
-1.701757845512918,-4.005107293985606
-1.7003700196584166,-3.9523538200359676
-1.693122114850096,-3.5424524636934054
-1.6906380703617014,-3.4267044874635353
-1.6794538175403877,-2.7532667929455057
