n_harmonics,base_freq,magnitudes,instruments
8,1.5741601404498935,"[ 0.5772846   0.46325599  0.3581428   0.62896544  0.55412961  0.19041147
  1.21016348 -0.88478786]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.998192867100138,-2.8325926163818
-2.9975627452515834,-2.817288709829528
-2.993557066468816,-2.875482777422111
-2.9753725332449283,-2.863037615525424
-2.974170945579144,-2.812939628109206
-2.9718882672810443,-2.8487489713440017
-2.970388719533377,-2.8076237059820257
-2.965834822371009,-2.8327567322271743
-2.9630817178265865,-2.808687869170791
-2.958774282426422,-2.771790201061939
-2.9552665918075522,-2.740008963348631
-2.952259500132347,-2.7404739491636274
-2.949868708508961,-2.6411147507105013
-2.943169120514928,-2.63452673066331
-2.9415010534801755,-2.6212329795197173
-2.940282293976158,-2.606901176558473
-2.940110709051554,-2.5840108535816366
-2.935963008394684,-2.5576534974756284
-2.9358379120265727,-2.575922738741642
-2.9339303115529125,-2.5562614781585675
-2.9298848451185626,-2.5020232174492243
-2.920641427767015,-2.391083280983415
-2.9026554634076187,-2.1047980481773036
-2.8884175315236353,-1.8489304926532153
-2.8863526672248265,-1.8076164193207984
-2.8749110717583175,-1.6176059100706224
-2.8740553589690054,-1.5994319027446633
-2.8649569347644457,-1.469250110155534
-2.858685380745438,-1.321195172224635
-2.8539465860463658,-1.2908315705108244
-2.8510602297174152,-1.213302548352886
-2.84705731655469,-1.1536172568234042
-2.8469760284186316,-1.0995905592396438
-2.8396042737461498,-1.0126587873157233
-2.835335806390953,-0.9338801287584214
-2.8346137305311423,-0.9298247685622651
-2.830616553123962,-0.8691039885417388
-2.824740608710795,-0.7837422383585334
-2.818790235014479,-0.6459982749567957
-2.8091535082125967,-0.5253003112603355
-2.8089298780041547,-0.5409078411106104
-2.8059887531523398,-0.47765008771672257
-2.802849114362849,-0.4623721656637211
-2.8021569028766438,-0.4712549655237373
-2.7997115401321273,-0.4193039105630991
-2.7769945537369543,-0.2009542549829726
-2.7740640360571365,-0.19135398606247894
-2.767343789906362,-0.14725196013001524
-2.7592493678374543,-0.0953802302496483
-2.758252424001343,-0.10465457499540118
-2.7572517719894942,-0.08569697692688082
-2.756484840720111,-0.0689153928586249
-2.754562599526618,-0.042669092666583995
-2.7457172347964214,-0.06504712028813778
-2.7402423614811235,-0.05634527318927589
-2.7178593304708247,-0.13157460921149508
