n_harmonics,base_freq,magnitudes,instruments
9,3.1248264756270605,"[ 0.20164837  0.31745894  0.25178454 -1.0871886  -1.09017767  0.82663993
 -0.06278336  0.163537    1.07250473]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.988943849697167,0.3106965667028133
-2.9852396150681173,0.39209222506204305
-2.9793272866269858,0.5168489642121359
-2.9667250396083693,0.830215848333217
-2.966355101580021,0.8420517975632946
-2.964279777426719,0.885717349242877
-2.9640717565092976,0.8829008932623975
-2.9254177897616884,2.031756542301841
-2.9220791631617837,2.1306262000493104
-2.916520636479479,2.2884222749761474
-2.90233496612192,2.6639538973489167
-2.901186705484292,2.7065587539114313
-2.8822163695674385,2.9963901719176156
-2.879772984548354,3.0228634981708873
-2.8712397297938113,3.093121881698087
-2.867229811995811,3.044936090711239
-2.8533893616748607,2.9179154207060476
-2.8509344980813114,2.865342391006491
-2.8403191910804684,2.5935207203102943
-2.8362714869315124,2.478111271933349
-2.831545347812916,2.330111859484831
-2.83061472777546,2.3004590417791224
-2.8281403191037198,2.1719018813222912
-2.826372291131541,2.1264388267191494
-2.811589545047295,1.4589190940109027
-2.8048930218478847,1.1112296794280054
-2.80186117368702,0.9592609118348985
-2.7977653580959423,0.7443018952048095
-2.7974119745226416,0.7263214966529156
-2.7947512886054526,0.5873835648346305
-2.7926778317944576,0.4812796479056755
-2.790704722470713,0.40405455367624626
-2.78536113926868,0.11783134795814261
-2.784094196904587,0.06136996707292267
-2.7838436185295103,0.03998260742990774
-2.7834353820889546,0.014047329368017288
-2.774770788202605,-0.3591630574502065
-2.771304405580411,-0.5304239988360484
-2.740227374810916,-1.4490046096319409
-2.7257823553295455,-1.5253212651574266
-2.7213673211406295,-1.532795199735745
-2.7110757648533577,-1.3948591124708019
-2.702687171363511,-1.2395963115390125
-2.694785282867433,-1.0315640640070667
-2.667914774796693,-0.09431795785703995
-2.6622245531700317,0.14133185685912225
-2.6574961674509643,0.3269290167950124
-2.6421549485226405,0.8103674945438027
-2.6379486967087917,0.9466331160521945
-2.637519352154638,0.9590189723938528
-2.6370562975763088,0.9797544795703256
-2.6353386742056966,1.0164456063536216
-2.630469964313779,1.1211441030781657
-2.6233198846349586,1.2685254413333977
-2.613819703013408,1.3730341095146532
-2.6041437587615213,1.4101307575257418
-2.5936764965450054,1.344425960827892
-2.5884055550488876,1.288935580336853
-2.585569894778362,1.2305353958321448
-2.5769329337590614,1.0818789631524648
-2.5693683569056818,0.9418501511367018
-2.56576258985465,0.830462255083324
-2.5608899941233263,0.7084561201356759
-2.55985973845999,0.669244572770126
-2.5595953452680273,0.6842811564531428
-2.5535721270221634,0.48678556944811047
-2.5514721394933035,0.43516380522204295
