n_harmonics,base_freq,magnitudes,instruments
10,2.1707331292618366,"[ 0.40760883  0.0579275   0.15636061  0.45168342  1.16531225 -0.10824065
  0.71752956 -0.51979171 -0.38538635  0.45230905]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9942495997644656,-3.838180497016161
-2.9912421312347965,-3.9617299351540702
-2.9890789491947256,-4.082448938452425
-2.984371880346976,-4.421913812447141
-2.9757876427247902,-4.882628162947903
-2.9737309047471876,-5.006590568806637
-2.9688832938659653,-5.257257685806277
-2.952171216477333,-5.828864042805806
-2.9501774633983526,-5.8582154003649896
-2.94788866601083,-5.907253710720687
-2.946915417938647,-5.950448501926739
-2.9440978612498183,-6.0068602137305005
-2.9255302617521397,-5.97428375759554
-2.925287711606013,-5.999658464718028
-2.920199300657976,-5.894538624381699
-2.915800551343319,-5.8362840143651535
-2.915005061815057,-5.735755494016217
-2.900908866737513,-5.344997626902276
-2.8970618277376183,-5.110287530078519
-2.881100968361623,-4.313690630098156
-2.856595526861634,-2.694726933475861
-2.8473296071288683,-2.0544900856332884
-2.8463003797885156,-1.9723041034247883
-2.8331798730933393,-1.001483745380544
-2.8049946332430338,0.9337182777044467
-2.795216712913623,1.3901329042663122
-2.79291065377247,1.5443220265105357
-2.7875362195424245,1.767870763662542
-2.778016506010183,2.2111310540233373
-2.767096883204534,2.5295985680708757
-2.7654230124454156,2.621933377764517
-2.7649816528546203,2.6204913739328384
-2.7425508893101163,3.021993882596805
-2.7419891835917154,3.04700588310553
-2.736503782994909,3.1112159322497837
-2.7346350860044697,3.1543520468954167
-2.7345295603790065,3.0620104811166358
-2.733311852776253,3.0818783090960107
-2.7307783156833265,3.135243512110496
-2.7230159941851495,3.086238235027288
-2.714199011471298,3.0276232910263916
-2.7000515443685638,2.9099911168186776
-2.6973291355025166,2.8816138636420034
-2.69145191149767,2.784328686543108
-2.6890790171302656,2.7602407352680225
-2.6848505575230632,2.7270789180897546
-2.683115252432798,2.6626873695691797
-2.6812029411978786,2.576058145005501
-2.6679403475491643,2.4635817188120352
-2.665664718009496,2.3748672699876465
-2.6643828653228185,2.29347867685693
-2.652164055703968,2.145353543858913
-2.6366014288162627,1.8976284769929743
-2.6317712555890873,1.8112875044748304
-2.6289571513144225,1.8261035552874447
-2.6165916829336204,1.6413268427389645
-2.6156690829108937,1.5854735409004028
-2.6108514303440433,1.5993350042141903
-2.6102790232062514,1.5739898129775163
-2.6008416843966007,1.4617635235002142
-2.595469210708024,1.3915597498857981
-2.5917418066882743,1.4254008553725999
-2.5834430079375936,1.3609695553555148
-2.582341197003874,1.3377091267486907
-2.5758929288351937,1.2928985396890447
-2.565226607822452,1.2443209321490092
-2.5639461076363537,1.2851781510474711
-2.559556743561059,1.2849461840459857
-2.5508633293261926,1.1887515113990963
-2.54821863182241,1.147708408111427
-2.54270274022635,1.1618861678622205
-2.5388147002697785,1.0601698528928518
-2.5301319417144126,1.137326114771543
-2.5279504779713466,1.0210834709829506
-2.522231799119133,0.9896402788980496
-2.5214781666700414,1.0273597722618415
-2.51291436653012,0.9385204085797703
-2.5128362412063923,0.9754845076049893
-2.5081488789375186,0.8947080460552816
-2.4938150980629117,0.834029005893215
-2.4898815048926277,0.7543111558071038
-2.4838064496118752,0.6759844248151965
-2.480614247733187,0.6445929197768993
-2.474140471205066,0.6022025059511098
-2.4740942439583593,0.5960969972856104
-2.4630444847100668,0.4786981046264164
-2.45635517664475,0.4054309801814713
-2.44601486286847,0.32500194076439165
-2.437337201270456,0.2702036442184474
-2.4346318072616535,0.23371163340600382
-2.4345085545558387,0.23073500304271516
-2.4276936614594744,0.12785387402643228
-2.4119844171806353,0.1723182434260546
-2.4037637582493883,0.10106649689642896
-2.397249011668606,0.1633085504305256
-2.3920040690021023,0.21653212333594138
-2.390463062552758,0.1803817777073368
-2.3900572376916043,0.22788542402949774
-2.3882227614657774,0.25181468386159195
-2.376969224346216,0.3780613915875984
-2.372857386897895,0.42672021067606897
-2.3694908494692437,0.47534276293259786
-2.3434962091070872,0.9319039413002708
-2.3389555370101194,1.1337217604137504
-2.3384026590710483,1.0789136281895568
-2.336987647567042,1.14071175991422
-2.335749327413312,1.1953821866705496
-2.334077675272457,1.174462467285242
-2.299995964946839,2.121938513663827
-2.2990194999936038,2.190172327058403
-2.2947052531042402,2.26172394159033
-2.288220024772393,2.390228419510816
-2.2801569822401957,2.584982152234518
-2.2677338781094383,2.7787399511619615
-2.2667216846986076,2.7930704038065923
-2.2590697525111514,2.978812379293296
-2.254730816115365,2.9747445302504927
-2.2446898692490427,3.1132324757560967
-2.243630902634571,3.101772719110671
-2.239373284021478,3.0454014117037462
-2.238892986055072,3.064543642511209
-2.2372733216630687,3.0654464085441364
-2.228676077860607,3.0779853001984465
-2.215835262636375,2.926944187093078
-2.2047206288107493,2.7644943339441146
-2.1942310338617323,2.552659163406873
-2.192553021107489,2.5465546970341935
-2.18887603085778,2.441628428867086
-2.1823360279625788,2.2693851959820477
-2.17879168054682,2.1692808974660656
-2.168389472282997,1.824792610841277
-2.1512734284974995,1.3037856698791337
-2.1509572172846445,1.2991218735811574
-2.14884457713264,1.2351779369426537
-2.14316240141034,0.9484452705910944
-2.1418890969680446,0.9789910408343165
-2.1413777616350957,0.9704070208085228
-2.128150822541553,0.4629331078788369
-2.127714632277433,0.47597040314704997
-2.1203967970361535,0.14849390174807756
-2.1184801157831172,0.10808979895750408
-2.108885545416138,-0.14873534853092563
-2.107646081432428,-0.23443732113591803
-2.10107867787857,-0.3836819576234192
-2.09644018452905,-0.5041233034328272
-2.0916437456525188,-0.6930974582632937
-2.0886647438460195,-0.716747528949435
-2.0835667379826184,-0.8586552298367482
-2.067665095108679,-1.164209738428731
-2.0643035028062315,-1.1386199458520763
-2.0554115888022784,-1.2546647003959581
-2.0520721911979094,-1.2242290456348095
-2.044695335260895,-1.3348844313103307
-2.039193699267323,-1.3986659159300003
-2.0378703698826977,-1.3032793168463879
-2.037759288581791,-1.2663030125567674
-2.028588296312213,-1.3226037233594095
-2.0269737282003395,-1.3055270006417399
-2.023933736590809,-1.2692110624710884
-2.022589919435908,-1.2675227981649873
-2.020735101418314,-1.2745813484451203
-2.0136535066230428,-1.2914806119185052
-2.0131887107276007,-1.172638267609797
-2.01120079810623,-1.2169998608476285
-2.004753662107615,-1.164599843828088
-2.0022050948294363,-1.1741223836736943
-1.9961413695035788,-1.1282497066919046
-1.9913221608089124,-1.065316070529601
-1.981578861944782,-0.8989362022372316
-1.9801511690614577,-0.8458772652509762
-1.9759366077876128,-0.8790428878930894
-1.9724615350546997,-0.8127063797506823
-1.9564966861709625,-0.6398676061216958
-1.9510425583307152,-0.5569025565901489
-1.9496259808979182,-0.5619862670254621
-1.9454323358567318,-0.4285740622777115
-1.9439904694893557,-0.3635593518260526
-1.9439427611375886,-0.4176200703173101
-1.943505205605633,-0.4264252959576619
-1.9395716543599124,-0.39029607441357506
-1.9302999256617217,-0.28119926516046845
-1.9189131880193038,-0.22400951073379666
-1.9127798177603677,-0.14308131820269682
-1.9037145785729417,-0.05794179992331834
-1.903520674478656,0.00595097872490357
-1.8809054697491503,0.13769661377615364
-1.8591421427904937,0.2450905632379896
-1.8552379257467566,0.27711256455066774
-1.845162468545605,0.3912461907667467
-1.8400311671631742,0.41920758813536285
-1.839646784733234,0.38612003970774644
-1.8268166745605683,0.4904109967827954
-1.821794925664728,0.5479085657799916
-1.8110981578997674,0.5909033921014804
-1.8003324980459845,0.7076301061461118
-1.7947319297416169,0.7403867867553584
-1.789832223698453,0.871183116851397
-1.786852156128701,0.8200336477884671
-1.7861129759733456,0.8390502000887657
-1.781215155536341,0.8521011842574577
-1.7609775052127217,1.119981275659489
-1.7566249593704615,1.1693405930882093
-1.7527694726915017,1.153283220594716
-1.7475933751756043,1.1212541183698475
-1.7470222309667636,1.1921214571383072
-1.7440349606624188,1.2331022327442804
-1.7280783826695718,1.2594316992503354
-1.725066055354558,1.2762271643800378
-1.714995256704316,1.2326977616753334
-1.7114902232722733,1.2581140118805079
-1.7006450129496335,1.2024606013302797
-1.6997111495292758,1.2157482998634128
-1.6810746154965335,0.9616761690948222
-1.6784128195146089,0.9733817347352693
-1.6639288192662054,0.6179120612814439
-1.658226498021501,0.5342251113565407
-1.6480981187733246,0.35928353823153175
-1.6394070530465448,0.10954600587921222
-1.637786728775279,-0.015617975135516271
-1.6367688402069778,0.02159679414812959
-1.6362675816035437,-0.006534032668512279
-1.6293931125635572,-0.206951570005184
-1.6258179341751724,-0.30135462351434
-1.6251684349740192,-0.2892555388711851
-1.624053293980427,-0.3043217578152193
-1.6218378363235255,-0.4567721023739266
-1.6216640978377521,-0.3963738864065356
-1.615835904075901,-0.6060810711979969
-1.6109103694889872,-0.7048526159831946
-1.6031854258500704,-0.9753139980692912
-1.595715326225365,-1.1104181105611561
-1.58663038707161,-1.3867701721225048
-1.5847184185961842,-1.4983729135260917
-1.5802609803323382,-1.567068318255044
-1.5762866979122176,-1.6764065484284953
-1.571510484836292,-1.8063829683352675
-1.5687329521675963,-1.8584650129281204
-1.5654114383445943,-1.8968759636154588
-1.5510383752827066,-2.1684616226260434
-1.5458586036848918,-2.2306420937489757
-1.5432356217160768,-2.219528927613614
-1.5158557497224487,-2.4415445154064694
-1.4928925826647461,-2.3347068358394893
-1.49184856183924,-2.25593855779048
-1.4903680317746968,-2.2692069800639616
