n_harmonics,base_freq,magnitudes,instruments
10,4.165089380101158,"[-2.08666249 -0.74924276  0.00819604  0.19668724  1.90529924 -0.76178471
  0.716928   -1.08365521  0.91254634 -0.68345765]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9913394550883594,2.4218632761602277
-2.9911758427433086,2.3272997570473657
-2.9900659120339133,2.391015896658664
-2.978601596795264,2.3290261214610353
-2.9698805270317474,2.1801693336055363
-2.9686092736286565,2.1401704445565635
-2.965576871112014,2.1086188578527234
-2.9634016363533897,1.981900745230377
-2.960667281533093,1.9617809652684213
-2.959186743927281,1.8695344490298755
-2.9506129843126785,1.6058331258561167
-2.9472066309132776,1.4037111576063641
-2.9407151165079535,1.2370035924498288
-2.937676118560276,1.1312302213365373
-2.936808199581141,1.1082261744123962
-2.935449615791523,1.0549116195946675
-2.9352523659845566,1.0258130619922297
-2.9307180888441637,0.8804231103797414
-2.929183800094901,0.8179682254989175
-2.9286770407694864,0.8179383876280251
-2.922365349651832,0.6042715138808935
-2.9215228840471132,0.5845861884879794
-2.9155630291589207,0.3903561737034629
-2.9117462676303116,0.3295137082030064
-2.911398670974476,0.29595876713612695
-2.9113538278290587,0.3072460759052116
-2.9073001648376513,0.1718354030307888
-2.9061251613622847,0.10534114857202417
-2.904862756237452,0.09965129554896679
-2.885996033800842,-0.29265178766173383
-2.884049774804706,-0.23410710503087084
-2.881032737926634,-0.3238512535267754
-2.879177394126868,-0.35334853873912
-2.876987070656156,-0.4407339310617875
-2.8746720801544043,-0.4086493373187153
-2.8575734984297,-0.5453042705396186
-2.8438686981071584,-0.45869301505318244
-2.839627105057252,-0.409547538460609
-2.83913259797299,-0.39954942502471447
-2.838087000590609,-0.3890506534729419
-2.8351967901619144,-0.32708687366592953
-2.8343310256765135,-0.3657337685294391
-2.8284923242478457,-0.2470375341051
-2.826814322424145,-0.26637671753927794
-2.8240395384926873,-0.17199787910956
-2.819791394290747,-0.1064179486436772
-2.7881111709848105,0.538700006865162
-2.7872343126562695,0.569479632995649
-2.766335352240395,0.7164596004633531
-2.74533194810436,0.6501973335990822
-2.744277398927743,0.5940925992588606
-2.7393540263703064,0.5500883747926765
-2.731815431307451,0.2909146810629452
-2.72557724761569,0.1543053542658137
-2.7243024779407476,0.09255733811713718
-2.7209164193609436,0.08490160579863851
-2.7163092180420545,-0.037636022715254305
-2.712675488964414,-0.12217135507792971
-2.710687608146401,-0.09896254977680735
-2.704121751356862,-0.30871275802830705
-2.7028705361777887,-0.25453981603027664
-2.698562522196562,-0.3443521189306689
-2.6894389919922563,-0.4027677603019034
-2.6811051665419647,-0.3821891499463293
-2.6808665317399614,-0.4221797703592107
-2.6803482559667593,-0.38965718432258684
-2.6785159919976915,-0.3790925617652352
-2.672640053619311,-0.27114048332327056
-2.666330310399304,-0.2122115873976872
-2.66030282929671,-0.07567352669753621
-2.653396256265543,0.0700936513161971
-2.6444909150265214,0.16812028539003676
-2.6365615390461357,0.3479449308302291
-2.6325737584959423,0.3911320590868159
-2.6232581004036435,0.40541893972783083
-2.610925851227475,0.240063549025946
-2.606673323127475,0.1430568386541134
-2.6018577462839394,-0.012185041251917375
-2.5990337045821774,-0.10366911284239626
-2.5961006489072673,-0.24909849635145562
-2.5913046372539057,-0.4123207139182615
-2.5870181624544446,-0.6311710281509886
-2.582510187715911,-0.8627386666570774
-2.57591732074993,-1.2389787957906107
-2.5681806307406516,-1.7081287398493008
-2.564868660932181,-1.8493990285211792
-2.5646889294170245,-1.8783032116128155
-2.5632251082138584,-1.950402067925673
-2.5604316039155277,-2.053023035647433
-2.5554382176492707,-2.298473956183119
-2.540326020610359,-2.7612720668362387
-2.539109139795647,-2.7110421900775283
-2.5358533491630624,-2.737691087814704
-2.505055133756599,-1.8629020749361822
-2.4984896198416378,-1.4537444549725762
-2.4883185384183326,-0.8431296892152075
-2.4859844507096613,-0.7337424130676584
-2.4780869080976093,-0.21243763192151793
-2.4650660691306427,0.4844541709157267
-2.4420683703784243,0.9049842640040772
-2.4328940116575977,0.8868939059200722
-2.4313424160914643,0.8469161748211086
-2.4256439215813543,0.7747614899102602
-2.42424814199655,0.7639750785556839
-2.4189721972962666,0.5692386257805423
-2.406338363195945,0.21578066979500385
-2.4060977010201405,0.2271321265762301
-2.3972831987761896,-0.0684844957299092
-2.3938205558731718,-0.07543595429734364
-2.3879738875880974,-0.19858866542572257
-2.383128268752544,-0.2018275286767588
-2.3810165185379657,-0.18629694301607222
-2.374051416657815,-0.14630662600595007
-2.3596174880861387,0.07226057885694355
-2.356815341172908,0.14857995808146104
-2.3508223936586514,0.3169355599551549
-2.3462705229174166,0.44980772630062016
-2.33980093521067,0.6151223675553935
-2.338266358958597,0.6531754591162587
-2.3172482054077967,1.0876047915118021
-2.3114476007061864,1.0578722130880192
-2.2981273743407122,0.7596787671424304
-2.2962680876639285,0.7146440555532043
-2.296089158309682,0.7062007112429519
-2.278982910978668,-0.18071004930681164
-2.2781271050812775,-0.203759474577793
-2.2726358809959635,-0.5268041769560763
-2.2623982645591934,-1.2496852750501204
-2.261777721850436,-1.266946586350312
-2.261747480225596,-1.303860076365488
-2.2551777261526507,-1.638120121565023
-2.245137057287109,-2.10507724137851
-2.2433904017797976,-2.200181671886634
-2.2407442439941185,-2.298744173102459
-2.234640657204608,-2.4269132592791554
-2.2332997631768747,-2.4617607312132055
-2.214259433451894,-2.2168376208630134
-2.2141358639003808,-2.2240187764656625
-2.1919135059168875,-0.9990369369763284
-2.187775177301895,-0.6922757452354199
-2.1859411894247023,-0.5725077243832234
-2.1822396941030227,-0.2490307748337222
-2.1792274583955136,-0.1277276022679166
-2.1754471693257704,0.10221000930075047
-2.1721468742858394,0.3195635909020074
-2.169297551204407,0.4128540458703721
-2.168372354521749,0.49338538910976654
-2.162465030939516,0.7685557824207254
-2.160890826655854,0.7883308489770846
-2.160509327151998,0.8161515298231542
-2.160093944984331,0.8621084090289901
-2.1536849992523885,1.037092747217361
-2.1510188020911456,1.0524941536219994
-2.150860158980402,1.0987602734348685
-2.1385741020252906,1.0512768503928325
-2.131042482149353,0.8157189733029119
-2.129348317612341,0.8055588803022941
-2.120813846416147,0.3842526900777027
-2.1189876207654166,0.2152189352418305
-2.108560425659138,-0.3269386469587736
-2.1061344609022976,-0.470988879380417
-2.0932828581685197,-1.1619438756967182
-2.0898635620136066,-1.344947413838483
-2.0810307380853432,-1.6729195595966972
-2.0744777783601864,-1.8901708465063911
-2.068204310060446,-1.938087447336664
-2.060213684118187,-1.828362593691353
-2.058363001414591,-1.8379773832525548
-2.0583484263143244,-1.8601350236400576
-2.048222174870027,-1.6145479674256384
-2.03380302586644,-1.1082477106196786
-2.0314864065664926,-0.9706433639194252
-2.0220535377028988,-0.6398658771939582
-2.0219003499816735,-0.6614185062422434
-2.018898246876336,-0.5909444180659009
-2.01546903806486,-0.47942649943191185
-2.0150272259225,-0.512181686829335
-2.012280807756448,-0.4527079312210842
-2.0112535424429927,-0.42030577729979673
-2.0021878359068435,-0.39778700322448074
-1.9935324460785788,-0.5118720418448374
-1.9824274790219314,-0.9736161397189264
-1.9804588189645034,-1.0989325357695305
-1.965251723872673,-2.0103364532302557
-1.9625249643271099,-2.144250906851533
-1.9491310711338716,-3.0652398920251747
-1.9302675777229708,-3.7492090257853716
-1.9245002260662962,-3.818198676469756
-1.9234202220762682,-3.8639249989590705
-1.9070511874572253,-3.4064520315071007
-1.8668790795276378,-0.4435433483657789
-1.8480641729407823,0.4803566415488812
-1.8423645732330143,0.5697030700454025
-1.8417108846062393,0.5372816854059579
-1.8399928493782585,0.5441149450886712
-1.8379930053185374,0.5902596321408387
-1.8362412554127063,0.5747734122814722
-1.830473099033204,0.4831846285284895
-1.8261962610903089,0.2962382794840505
-1.822533634407084,0.21278265869751362
-1.8128246583535899,-0.21573953128651516
-1.8037985990235463,-0.7294888470796488
-1.7923065898401527,-1.149638182846577
-1.7726336917484125,-1.2915231662973237
-1.7657650065527428,-0.9322593521029992
-1.7633241809683406,-0.7810798043452277
-1.75489766165021,-0.07002494409781743
-1.7501805653693496,0.467219924596609
-1.7468580759307473,0.8334688966338797
-1.744074191229212,1.254010030035644
-1.739531066181475,1.9147662341299416
-1.7380801202311067,2.1175984381689696
-1.7324855387158542,2.9318345154907743
-1.7208119291128692,4.810292001047438
-1.7162036800090144,5.557179174573758
-1.7072064784574963,6.778040645904596
-1.7067248084023283,6.868910311049451
-1.7066067455203415,6.889084756217285
-1.7056160104705074,6.987245895348671
-1.6932314878781816,8.154679669053086
-1.6783873902021065,8.539957774797713
-1.671644830551269,8.27602612786495
-1.6595595212679088,7.249514460342953
-1.6456778075587173,5.211982637841226
-1.645483405714924,5.1937609125200686
-1.6197251219415678,0.586361991313006
-1.6162071150009822,-0.016546443109009337
-1.613623703044901,-0.4154931335528089
-1.6121295861826348,-0.644341344738304
-1.6075675569656844,-1.3465684042015331
-1.591542042256943,-3.0204199605099555
-1.5837406934187501,-3.3455848316152488
-1.5836881610832199,-3.3775890070806662
-1.5776298495397993,-3.466245603226932
-1.5758487636506178,-3.5413106711091933
-1.573428393817122,-3.517149823919398
-1.5622278272312764,-3.0859109751818345
-1.5583764350718667,-2.8452764769403682
-1.5513062209095598,-2.29057513335284
-1.5492555708575222,-2.1502492300147065
-1.5305404320568332,-0.41963159859959764
-1.522664802939606,0.29517364678518226
-1.5106473583174898,1.22718558353647
-1.4971586722474721,2.0033218359396354
-1.475157007553771,2.350323531753178
-1.4711108346993176,2.362126347807496
-1.4664516437457735,2.319719868639661
-1.4596955660532653,2.127901481983911
-1.4520985170578489,1.898690279554366
-1.4516529003303515,1.9066866350953366
-1.4274598771798404,1.1026982300310186
-1.4137946575995208,0.5757053792963718
-1.4126343854515337,0.5902604822935733
-1.4050640193996913,0.3389022541605936
-1.399620326396437,0.18117705026438033
-1.3980210627581955,0.11348382756690004
-1.3863208972755492,-0.08529798137467248
-1.3794113311321186,-0.25467633389400685
-1.3702644404758098,-0.36051831330065637
-1.3669768387214223,-0.4123446733426184
-1.3567729003729534,-0.5007290029144278
-1.3558907272478344,-0.4427183654588244
-1.3469075449889192,-0.47196857092406147
-1.3464066757209916,-0.5325789799185828
-1.3430655854886493,-0.5060069748485408
-1.3372964076146934,-0.4145309934709227
-1.3350792647815406,-0.40730676329660126
-1.3263091814880896,-0.40583727458809926
-1.3262708397754575,-0.34783681950907647
-1.3181283299168904,-0.23457593485163436
-1.3168781662782636,-0.2261316536345067
-1.29927963991533,0.17728132255756887
-1.2934895021862258,0.2747462315263034
-1.2851832496398188,0.4578925832405912
-1.2833065401822796,0.532757977751968
-1.28269789139419,0.5029292749789372
-1.2760560991900374,0.6342443827328618
-1.2694138923989413,0.7011987726072106
