n_harmonics,base_freq,magnitudes,instruments
9,4.6594466018870255,"[ 1.44010248  1.57738663  0.02922894  0.32958897 -0.6251995   1.09227188
 -1.62549531  0.29491337  0.10833705]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9991868537145345,-2.527866839168265
-2.99724870383801,-2.3354287329585226
-2.996535069259761,-2.2615025497610337
-2.9903926410108497,-1.612702706345707
-2.9816121844410297,-0.6510849566646874
-2.978393821454908,-0.30182082590685977
-2.974943105515324,0.06417110930017796
-2.974192394191732,0.14299512393344602
-2.9733132303526904,0.22824171665970136
-2.970907521471858,0.4721688699317757
-2.9648551383391872,1.035121877557041
-2.96191079457102,1.2837583367881786
-2.94982363476615,2.084085229049268
-2.9377528225664946,2.494913718277475
-2.9367145665092327,2.5119577403665665
-2.9192750138161347,2.414620521247456
-2.9136344755362713,2.256129848498155
-2.9127670590971313,2.2277973770663952
-2.9035455760519246,1.8816819889451408
-2.8989248503826683,1.6916738893644303
-2.892332307349707,1.4126052908922104
-2.8906774042608667,1.3446644373017904
-2.889447816123281,1.2947024179968996
-2.8788984685947447,0.9050698045382618
-2.8738890724192725,0.7565970868101514
-2.8565246513717057,0.4701819922873368
-2.8517633068534884,0.4577365688784942
-2.851292515216119,0.45801931769198595
-2.844636110933199,0.4830410754761126
-2.8430134917786396,0.4972123817001279
-2.8418837926037854,0.5099393246328232
-2.8333769851147195,0.6171494695402562
-2.8262620095493363,0.7347664838816588
-2.814451475105605,0.948992298233572
-2.7960917530314573,1.183316756611592
-2.7899997955441673,1.2070769572083206
-2.785820621130955,1.2024335148520695
-2.7742303190698205,1.1054655415605237
-2.7705057350409703,1.0460891671984671
-2.7642316597788485,0.9181072072596776
-2.7383724953342483,0.0031855611980331675
-2.733635232946547,-0.22131636098157276
-2.7280103612549493,-0.5053993870368108
-2.7222525434365386,-0.8163331136732594
-2.7080120359721214,-1.641672484585277
-2.7048449118208877,-1.8350644942512249
-2.703272238499995,-1.9294304743772315
-2.698556576327173,-2.2171869945316756
