n_harmonics,base_freq,magnitudes,instruments
10,3.513685042029515,"[ 0.97246649 -0.5341247  -0.76652832 -1.58605145 -1.29422549 -0.95322431
 -0.52213258 -0.44586452 -0.75084509  0.02360722]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.992348696150869,-1.0803414858978038
-2.9890689549559024,-0.8701854706414357
-2.9828986583877297,-0.5740074682550252
-2.982008581724317,-0.5618471527015999
-2.979410758798042,-0.4281003438261507
-2.972093298151518,-0.11620687218146021
-2.9713318528583854,-0.07120586668999523
-2.969988333657885,0.016278165392496283
-2.958932525331159,0.21860581679525057
-2.9548670478471166,0.25504232619409933
-2.9400066033320638,0.06379074024550802
-2.937273707847818,0.0488185242798204
-2.9337077724265903,-0.04168398190678249
-2.9305319345536,-0.11188473813960707
-2.9220508019112144,-0.3606389270628269
-2.9163900003513175,-0.5107470543060694
-2.909950477025338,-0.6656739403071241
-2.907743902242581,-0.788496543778784
-2.8955701322036713,-1.0248161337334902
-2.885375695349912,-1.0617634313172633
-2.881503472159899,-1.042036371068586
-2.871580395980044,-0.9010850547583716
-2.858026532967407,-0.3064127063803102
-2.8449779884280257,0.5750857068904909
-2.8431991935030494,0.6960479327759737
-2.8427685657633006,0.7487862190465999
-2.8374448880085206,1.1234281429616921
-2.836104926936721,1.2662273990841597
-2.834969380314848,1.3765456549922905
-2.829695468670573,1.799508104308403
-2.823443846017918,2.361515188809857
-2.818936619569609,2.728222896257318
-2.8173090818605258,2.815996274950117
-2.811670450120578,3.26095115935496
-2.8070603414083233,3.620369232690666
-2.7982316543212997,4.176502830876954
-2.7953068896243476,4.295861143991927
-2.789930266625386,4.518476857700382
-2.7864885871102496,4.652116678522933
-2.7860451506579205,4.674935918901475
-2.7827953190065493,4.738189860463844
-2.7799190339261726,4.753668087353193
