n_harmonics,base_freq,magnitudes,instruments
9,3.5538698508975717,"[ 1.04754342  1.16247629  0.6332596  -0.02767844  0.64722085 -0.79934227
 -0.29920601 -0.96592459 -0.72205042]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9857661283409875,2.732435948485114
-2.977625438708867,2.604936521724744
-2.9772729626155936,2.611871258266614
-2.976749192626325,2.622944366651176
-2.960661292452026,2.196991908943718
-2.950789272110926,1.76805014833699
-2.944180592319272,1.452360904874884
-2.9407674837017224,1.2712899422421793
-2.9407365024806587,1.261624726032411
-2.934953323850767,0.952162024022948
-2.918958387102958,-0.04363887297179823
-2.9123077577601517,-0.47493218210007737
-2.90899740161239,-0.7191030406087531
-2.9003784187708908,-1.3102908766361347
-2.854704800369168,-3.804445221744368
-2.8427999561496415,-4.082974172794049
-2.838585570200308,-4.091580777888379
-2.8309518927568664,-4.093926319111328
-2.8281711629120663,-4.066482637698269
-2.8178265374756144,-3.8980294216331477
-2.8129757265914206,-3.6830048168748175
-2.7987537197360624,-3.022882280120225
-2.7963786498770524,-2.8812331037790497
-2.789490145906733,-2.4588762049715016
-2.7860791119373385,-2.212058130560563
-2.7787710126365956,-1.708107638418182
-2.7752496386438237,-1.454122011581077
-2.774786150433812,-1.421438605842082
-2.7733169939160733,-1.3425794406023888
-2.767196410268792,-0.9081335054394691
-2.7626087343192722,-0.5431194407082581
-2.752867492387257,0.07392309930646587
-2.752431507062627,0.11213152113201501
-2.7434713881505264,0.6428768546436193
-2.74317296952215,0.642193704768124
-2.7406675683170953,0.7901094062819232
-2.7386106631739207,0.8705392041578074
-2.7376241107076043,0.9120947333532574
-2.730885193552533,1.1835508475325294
-2.72568102752199,1.3368392912337668
-2.722619811634024,1.3776341971879011
-2.7216602766201294,1.3978494642914414
-2.7093991222830685,1.4711035301654312
-2.7063363580343527,1.4203347148616037
-2.7061816483273655,1.4562358046322987
-2.703086744374885,1.385539229320928
-2.698608382242885,1.2787116622378074
-2.69706414820715,1.2377582488340346
-2.69229636845426,1.078825706672429
-2.684959709244681,0.7814607835566726
-2.6676018534519246,-0.13511505952110314
-2.6551969187593527,-0.9251932843122229
-2.65489214792153,-0.9535985711608733
-2.653196937977504,-1.0333313337968986
-2.652068762024109,-1.1097873493860393
-2.645740972868296,-1.4815397615871506
-2.6395349046590457,-1.8520619021903648
-2.6374890438408993,-1.9539791784233635
-2.6365987694916484,-2.0334565959076554
-2.6343917092762474,-2.119552832821677
-2.618167037605231,-2.689345665971893
-2.6028698749354175,-2.901258118539984
-2.6016979406247582,-2.925793789455992
-2.597691368487611,-2.912112842855884
-2.5920612149553532,-2.872983958928515
-2.5882628941978707,-2.76547218505131
-2.58797746807638,-2.7720171382736005
-2.5625487421306725,-1.80746357129592
-2.555740941233477,-1.495370410253516
-2.541434841011325,-0.7843677719915904
-2.5413597191538155,-0.7667278075783932
-2.531560495621412,-0.3880901109044487
-2.511318924364536,0.17469403354494595
-2.4986662586285577,0.23109195403090846
-2.497023673124965,0.22289509837853896
-2.4867687508078182,0.07884147436703003
-2.481385834995814,-0.0708151272775609
-2.4786183821330408,-0.1323902357914937
-2.4784342182950883,-0.14840425973767044
-2.47042083576616,-0.3805069682727739
-2.463440701565841,-0.6656770286611919
-2.4618966911253093,-0.7580543884298254
-2.456539543957743,-0.9400223284611555
-2.456424415425212,-0.9417935384421388
-2.4412131218342417,-1.5576853969655655
-2.435295120674886,-1.8004509006389586
-2.435055859757362,-1.7834385027997954
-2.430205591180581,-1.9395247319880866
-2.4287010782420886,-1.9423778727213168
-2.4251974335035307,-2.037056150223252
-2.4207857648593496,-2.105509870971424
-2.4199518610677027,-2.14542451131618
-2.4013963620516354,-2.132285737889389
-2.4004691021080484,-2.139547542395891
-2.39110579557891,-1.9201849805933626
-2.3838690894123875,-1.6844140503196612
-2.3758630311010984,-1.361358262792475
-2.369256569984681,-1.0324903785187594
-2.3617056840924397,-0.6491076523173013
-2.3565041471196513,-0.3515418901124936
-2.350903788964981,-0.061976308846795135
-2.3295912010274114,0.8786577744626721
-2.3252935014114344,0.9791455663528201
-2.315320452929414,1.1924986619701168
-2.3065827087401702,1.2456242089668033
-2.3061453955913684,1.2727584283913802
-2.3053701628111622,1.2734743741137742
-2.3015974357386337,1.225824907416366
-2.299891567530702,1.190414555937986
-2.294865082708622,1.1184250835152185
-2.2923866906037365,1.0316065606836204
-2.2887942822639733,0.927787814916149
-2.2824753094561965,0.6725460545469886
-2.278236725942199,0.4988474641506508
-2.2779966459329852,0.5031997307392615
-2.261749051407443,-0.37922455208424366
-2.2510683786880943,-1.0779200220780607
-2.248183936167949,-1.2802391362351855
-2.246441180435286,-1.3940740500567006
-2.244426791951338,-1.5325754802884015
-2.2423517378364766,-1.6192207640036895
-2.242185678487547,-1.6185254600690409
-2.2406782985881692,-1.7420281712333627
-2.229147298768896,-2.290810380556848
-2.2226714253897386,-2.57109815613509
-2.218680667553251,-2.644673680577406
-2.215302899163709,-2.7758704714675795
-2.2134136208816972,-2.788190452057045
-2.2134132808303564,-2.803447075345493
-2.2130031404484276,-2.7878174436335117
-2.2063327976459286,-2.878777293082353
-2.1978173437538437,-2.8393663473831805
-2.190672890312615,-2.6681485723878553
-2.1882494345900447,-2.5615933714265484
-2.1842460598725335,-2.420759410572234
-2.17826782284766,-2.163287277207156
-2.174482103785186,-1.9313574458812577
-2.1710684687000104,-1.7242280206052278
-2.1551192180073677,-0.5100761229260027
-2.140462997113514,0.7298702612375534
-2.129934889402251,1.5970302174290523
-2.1211728658369484,2.2915144539376984
-2.1148373076683176,2.7107547187145116
-2.113363119113992,2.8043195638065304
-2.113051374157507,2.8379363454640414
-2.1029121798054975,3.3612906774955267
-2.0802210367072353,3.9190498647741245
-2.0632468854434,3.734898507239268
-2.055416811233065,3.5367011539504847
-2.050207134714457,3.3184495171309316
-2.0439924168742243,3.1107228830736338
-2.0416886759185866,2.980098094513459
-2.035024000965764,2.6832012416727973
-2.0186145160450435,1.9171976821804888
-2.018545306409517,1.9235503653207575
-1.9975449487107473,1.1065027663756606
-1.9962747868289243,1.0639328798099406
-1.9925135172776436,0.976784922668366
-1.9886344730085572,0.8298762055201564
-1.979908186528772,0.6480826010956684
-1.9569079278756403,0.37570134597407845
-1.9545466456938627,0.3318345097230018
-1.9538696876415753,0.3247581733405487
-1.9517284746151626,0.3110512649652961
-1.9313953751212638,0.0741326008174116
-1.9189604434208036,-0.12152605055506915
-1.9133709605638174,-0.21956052366879253
-1.9110069496512598,-0.32369070488850704
-1.9046353541076921,-0.48290417887405523
-1.8819753371273071,-1.425289466442814
-1.8696386695340714,-1.9920190126887996
-1.8603749949940385,-2.514123273168763
-1.8506933772743874,-2.9660273120497433
-1.8438431612953665,-3.304057013464823
-1.843545556229501,-3.27997776271549
-1.8293075259924583,-3.7302720128542464
-1.8271139362079782,-3.810201336461927
-1.8205472245302183,-3.8586212551714367
-1.8185141839695071,-3.889594653527923
-1.8105499733833532,-3.9147440439619485
-1.809091503982198,-3.877797043179256
-1.8056710755549046,-3.853628455025785
-1.7897806034988408,-3.3938294120268964
-1.7825505818124214,-3.061207577483375
-1.7814008629374551,-2.973922033349162
-1.7563541369472289,-1.3335651176450578
-1.7471444186952167,-0.6516588872875853
-1.7413108362656315,-0.23300148034427348
-1.7316486173525563,0.41860091532237637
-1.726974979994782,0.7244086583332452
-1.7268281209761687,0.7405178073561889
-1.7255247036556975,0.8012511160468636
-1.724078412975474,0.9027994115835686
-1.7229084920907447,0.9896837659946499
-1.7195758828787338,1.1302206019666587
-1.7018175807269487,1.8427114153844097
-1.6975933153894698,1.9167052275917764
-1.69341935482588,1.9935964714356431
-1.6769502426872092,2.029393052146875
-1.676097042138612,2.0189593347073984
-1.6735598258883508,1.9587155866298915
-1.6718765046600201,1.9419904210506145
-1.6625678414877856,1.7730662729494011
-1.662235029857,1.779214812566934
-1.6476652956584552,1.36068078798228
-1.6448468327008947,1.271701404155557
-1.642925117354328,1.2458446168827548
-1.6395808101706657,1.125680508689665
-1.6320173299449818,0.9108557461527423
-1.631878955815735,0.9359590188972537
-1.6316245886606904,0.9088722599609524
-1.6252058827638516,0.7772602109591266
-1.6241634299303138,0.7319382296736269
-1.6192563983776276,0.6993831496687424
-1.6179049663522072,0.6482595090758867
-1.5949204437594375,0.6434296480765229
-1.5943259592144243,0.6847040417147471
-1.5777092808197108,1.1704685533620849
-1.5753902140235605,1.2413988754498895
-1.5706334636069983,1.435312862581591
-1.569848500435586,1.4641394255219342
-1.5682555170889019,1.5613136209931653
-1.557332883140485,2.1023139417017274
-1.5440312237444431,2.801021653032616
-1.5383506887915326,3.1000097960642843
-1.5365084296697742,3.1876094867227818
-1.5341855252685408,3.287631920226192
-1.531716681394511,3.405221076159702
-1.5305357743635455,3.45947238495642
-1.5288482451273167,3.561038731596004
-1.5286249517165698,3.5643553975847775
-1.5283368011106977,3.5646980118978497
-1.5237471895846872,3.760144303019595
-1.5148167038772145,4.055771790611467
-1.5139657858680948,4.111875853860626
-1.5104508104156684,4.202457159128404
-1.4988438195497256,4.354994305929183
-1.4968312503920937,4.374514537006858
-1.4961218848889861,4.391507112172381
-1.4898400577393267,4.336939540247445
-1.48686927344291,4.291504531100398
-1.4834676113381613,4.247341174034437
-1.480233819724545,4.13937229704886
-1.4751015167510395,3.9969436604284168
-1.4711897549964157,3.8768440182753556
-1.466843699654604,3.684913913856772
-1.456968858030106,3.182656159509029
-1.4508362219016169,2.8475272181344318
-1.4500843193793242,2.765490831448692
-1.4499246869793303,2.7639846025733044
-1.4468437003432306,2.604644600669231
-1.442686062696042,2.3278405614283986
-1.4423311685091667,2.2830737877101237
-1.4267181025244162,1.2398178133935678
-1.424801429364854,1.1556715338157213
-1.422994017177571,0.9715030858581146
-1.4199667918005778,0.7893629141147968
-1.416103432642602,0.5673702400162072
-1.4145723240956112,0.4868809489859355
-1.4123557171212864,0.3335877347378853
-1.4097445225395384,0.16837445685821614
-1.4093175062118015,0.1607429430354737
-1.4078102993473731,0.07643214034107948
-1.4050134403502725,-0.11074313909203495
-1.4033301595881935,-0.18096290387550124
-1.400592870276873,-0.2979278955340578
-1.399123571425442,-0.3740665759118406
-1.3960600861841237,-0.5089532675998194
-1.376191960144034,-1.141504393601281
-1.3683614047198913,-1.2246660631668544
-1.3678144879126561,-1.209993506133479
-1.3458088928905836,-1.0225210537718095
-1.3409017371578111,-0.9157388780284802
-1.333171945845688,-0.650057748256275
-1.3284160591448888,-0.4878547637346244
-1.3202556741321243,-0.15698819882320503
-1.3013655913235458,0.6966757082741754
-1.275503394343154,1.8050602518259788
-1.2727669498695746,1.9453929165065111
-1.2599156288872302,2.3313784920544407
-1.2542344404368329,2.4904878853288244
-1.2490443029995193,2.588343720414951
-1.2476327679063421,2.6147093544385904
-1.244498574797133,2.6617600975610123
-1.2379398675892894,2.727335550698431
-1.2323309370171236,2.776558137700715
-1.2089451116718994,2.63354996714435
-1.203127675854293,2.4687066695417705
-1.1990972026696152,2.348731664183131
-1.1959501513096293,2.249101577178909
-1.1957426955212433,2.27712506559258
-1.1945251995793182,2.2340890087194047
-1.1901270462170321,2.0658220941367396
-1.1866021197758934,1.9392341527491999
-1.1718928834691782,1.2307894030182822
-1.1663539128269529,0.9262145116263109
-1.1618829283329133,0.6792990166919713
-1.158916468485469,0.4822564776685588
-1.1496034767401058,-0.11081617401375678
-1.1492653167709506,-0.13818995242424678
-1.145358185301424,-0.4308351303018944
-1.1389071361128098,-0.8610284100080938
-1.1374137118349075,-0.954863436853935
-1.1354565623106214,-1.055891932232204
-1.1305592874287045,-1.4367719047627026
-1.1302305158798125,-1.451783929512928
-1.128832913720181,-1.552062795519105
-1.110412998688246,-2.708620829005041
-1.089840148118128,-3.690376900306772
-1.0877633425951758,-3.784268947420539
-1.0813880380866323,-3.9494675136371806
-1.0793217672164643,-4.033329348213352
-1.07677731977,-4.033977894539861
-1.0704204395497694,-4.133488427968157
-1.0560250825284698,-4.022363300558404
-1.0506952774391585,-3.8687947646653424
-1.050476270624838,-3.879839624824619
-1.0498654523813304,-3.8578550083706538
-1.0378833941133798,-3.3929975679923956
-1.0306909157786972,-3.0444649663672245
-1.0133617448745562,-1.8796489695773089
-1.0122540140373646,-1.8218159457445382
-1.0030296724438448,-1.1421506466995468
-0.9993501174652906,-0.9034358910436705
-0.9949140284212312,-0.5710268376584727
-0.9921268517314541,-0.3965851093528952
-0.9917763754207591,-0.3576922317470462
-0.98981424057314,-0.24527995344256395
-0.9878591525733547,-0.10004521926466352
-0.9860868554566982,0.003850781732756518
-0.9797294753756596,0.40416257901100155
-0.9702594841890955,0.8836501910860183
-0.9698885838015148,0.9029637197073092
-0.9690217376506687,0.9253121326353188
-0.9687474879745501,0.9661095880992769
-0.9474135962792083,1.475979107448294
-0.9448992691740656,1.4652212966393592
-0.9412158447712646,1.4664395850222844
-0.9395421958091337,1.474306847211991
-0.9330553278855014,1.3481653410090606
-0.9274133106834341,1.2176918209645515
-0.921295791097613,0.98242591895041
-0.9079740176688595,0.33002531156623216
-0.8972434356826384,-0.30373549999188687
-0.8895571148867254,-0.7565922874501418
-0.8812376100377266,-1.2885151908099186
-0.8758787243218875,-1.635192771854091
-0.869863501275411,-1.9064888205185169
-0.8587973221550076,-2.423456633113516
-0.8545404390328328,-2.6160348020688406
-0.8532834307000225,-2.659245505377058
-0.8517810413172744,-2.7005920735778144
-0.8403499146823963,-2.9030278448232387
-0.8376995072625388,-2.923246732812845
-0.8291548488542748,-2.892452378573985
-0.8203078773958223,-2.760656582382267
-0.8197172374596251,-2.7731663368640485
-0.8045359189351471,-2.268038033488441
-0.7974965030542442,-1.9700006353244328
-0.7913472528768315,-1.6536372373182597
-0.7897813635710635,-1.5767297178022563
-0.7832249628539065,-1.2531785440778003
-0.7704617011261954,-0.6212020153109474
-0.7607916536199784,-0.27387123857160045
-0.7555331555653879,-0.09029429669973228
