n_harmonics,base_freq,magnitudes,instruments
9,1.8044541522901665,"[ 0.04774509 -1.44883395  0.53101569  2.10650001 -0.30716065  1.30868316
 -2.63997729 -0.40003714  1.31913117]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9985309842526853,-2.9103737040401594
-2.995199403300336,-2.889107102017584
-2.99439871989125,-2.886200479860497
-2.9901218489745442,-2.872809283021013
-2.979525255970077,-2.7717838706393545
-2.9668570633394213,-2.61896581680132
-2.9655601014868536,-2.61462591569108
-2.9562750712432826,-2.4958658525398114
-2.9520877884887646,-2.432450318220142
-2.9478737817863476,-2.377313643700226
-2.946031604831968,-2.3387564247857373
-2.943894437024556,-2.2999732577780287
-2.94143239289294,-2.2484423563875797
-2.9369630554166832,-2.168118661310952
-2.9357507055539296,-2.1608429296378966
-2.935365928810513,-2.1557591611526052
-2.9193677890024623,-1.848682314383827
-2.917060453150676,-1.7991506254327783
-2.9145921351859885,-1.7560226720336114
-2.9011732233268326,-1.4703331025576967
-2.883242976918101,-1.0551278859605706
-2.882512046561888,-1.0432791514681607
-2.880738079273156,-1.0221273153497379
-2.8754550505633514,-0.8743481845562395
-2.873756878409229,-0.8534709499860044
-2.868989998196639,-0.7669492668567618
-2.8650612522494634,-0.665087994302188
-2.847193416415858,-0.31223531428197926
-2.8438209647474433,-0.24136044025645204
-2.827962544823865,0.013783377122814692
-2.826009997174384,0.04008115723890236
-2.8199514662498264,0.16678088421600706
-2.804780777317645,0.3595421101193199
-2.7926286757210645,0.4922174246107515
-2.785286606319696,0.5516492516071034
-2.7843828236216206,0.5593622013644439
-2.7830888578515407,0.58687555057781
-2.7816121257945383,0.5889793936601787
-2.776465734342851,0.6233235852957902
-2.7622930863889286,0.6947053451107809
-2.7615124053464104,0.7061096511977393
-2.761235443569844,0.7097238035215723
-2.7568378486164824,0.7140018640093767
-2.7516800727219857,0.732698923190318
-2.749358481922137,0.7359085455751215
-2.7395046624959307,0.7494787160912879
-2.732491109576597,0.7512756025211123
-2.7259745668738935,0.7651600438172662
-2.7232259798097385,0.7545370861830232
-2.706631857960779,0.6826414171572915
-2.7028737701822996,0.6768424938098201
-2.697828427249313,0.6508764065179005
-2.684904614544613,0.6025645159742802
-2.6748037028901157,0.5351034093972376
-2.668888172784939,0.5291600912293686
-2.6684007505640728,0.47976655287728776
-2.6628534317891717,0.49067070544282126
-2.661155273681544,0.4429583760882052
-2.6551556590585994,0.419505641774749
-2.6531262999051597,0.4080695030527111
-2.6422016888903155,0.33228758529525826
-2.638424979925812,0.31548957824202783
-2.6203736951952292,0.17246792947762046
-2.611325989855767,0.14076129585439423
-2.6067976232164316,0.10361236876472416
-2.606288023851427,0.08574782011382705
-2.6037606197493,0.06808989247931967
-2.602339585287697,0.05367290770992576
-2.6023117466105736,0.039843018388772404
-2.5960853688644434,0.0021937225716980244
-2.5768923727357196,-0.08514215831796641
-2.567398807725507,-0.15159897199188122
-2.5616654318116208,-0.15888033854500438
-2.5506113742506895,-0.24246779944381502
-2.5446393602734427,-0.2702278630518424
-2.543471501539993,-0.28410425589214705
-2.543066759653371,-0.2818486902112226
-2.526817177294464,-0.34115066294902036
-2.5192390682834973,-0.4122040002545823
-2.5185144641025676,-0.42027470538056955
-2.5184817968974613,-0.41715500984554116
-2.516974253234313,-0.41870074558501763
-2.5006449742583348,-0.5090826349732068
-2.5002170449234313,-0.5121959024463835
-2.4995735004404986,-0.5062371456954026
-2.4946351709243295,-0.5290263605818389
-2.4835973685464037,-0.574825318946902
-2.4650979205458086,-0.6238311103125237
-2.4609670608039336,-0.6400347140862591
-2.44687048556069,-0.6699413689891074
-2.4463278783074305,-0.684542817715146
-2.445670288301839,-0.6791686657469537
-2.4335140171747103,-0.7120374823977881
-2.424717614568018,-0.7120205368171139
-2.4231732035633735,-0.7004403669527779
