n_harmonics,base_freq,magnitudes,instruments
7,2.6525093143581313,"[-0.04845171  0.73927152 -0.35000161 -0.50652009 -0.04813145  0.83785704
  0.78936713]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9931159040803026,-3.429757764248844
-2.9790333963512,-3.026754140490897
-2.959814471510745,-2.2967606942103784
-2.9586242982986617,-2.3027897403638815
-2.9557717388533478,-2.193963592610926
-2.954547957394597,-2.1235747758669623
-2.9422616565099258,-1.5270406531512501
-2.936176115296468,-1.2692173412068757
-2.9272791450076263,-0.7892818781173447
-2.91654431980885,-0.272135587488542
-2.913236843727362,-0.0762212010556777
-2.911113865498411,0.014407924287604415
-2.908512565722236,0.1416751154197923
-2.898569112287472,0.652618036791505
-2.893758499441875,0.8552137917701895
-2.891276489368226,0.9925845937886845
-2.89023382648418,1.0358669718795996
-2.8745245051080923,1.7007519952654062
-2.870216608814072,1.8513701903509223
-2.8692177783895456,1.8854112567925485
-2.864015069973995,2.0748324037806634
-2.8554715704018445,2.381626009670922
-2.841470346214439,2.7567983166641454
-2.8407820755217736,2.7396493000567554
-2.840541692696246,2.7926497623459503
-2.8360614752173205,2.846971864097888
-2.8287709727777783,2.9812211186542616
-2.8272534923561823,3.014106827979468
-2.8258487719359513,2.9790102368197804
-2.820282276472713,3.058588833281698
-2.8116257542256635,3.105641187058457
-2.8073461384426777,3.124413882196217
-2.802319019337296,3.0870877464721302
-2.7981742388856023,3.0881409329952176
-2.796802351910304,3.0652446320246227
-2.795992640532834,3.0529431165125693
-2.7936404088371134,3.0714986901736396
-2.7865109559910173,2.9460965146727447
-2.785419202211264,2.979841771687924
-2.7809712477150232,2.86777807011297
-2.780364512686178,2.8812919285455902
-2.778124066354722,2.833041498169017
-2.776578646824664,2.7861348122981004
-2.7712830634513166,2.70379644721563
-2.768187874079376,2.6298079520209265
-2.7639975085626616,2.535205597698851
-2.763505243008177,2.5211974197920513
-2.7604028272779475,2.430504362991735
-2.755473950547068,2.3127217969202443
-2.7452628619558324,2.0639858283381565
-2.735401175924968,1.7701383589233919
-2.720226405478532,1.2487536284724274
-2.7099744364485607,0.8991944750520959
-2.692519076553631,0.37200222494285895
-2.69091531884173,0.32338543729136243
-2.6829426014438935,0.09115973949661352
-2.6801387956541918,0.036198338355452
-2.6786022514245804,-0.01938676563314214
-2.6783818143104225,-0.06027451231199915
-2.678327151461041,-0.041392566606364624
-2.6725641662885966,-0.2071127143970154
-2.6722318923834525,-0.17753779351689333
-2.6646652466811482,-0.3403297825210631
-2.6566146982909715,-0.5328882530066721
-2.651535859460057,-0.5754939348581102
-2.6261299403833904,-0.8446264870913297
-2.6220476623023616,-0.8655469246432315
-2.620742552961264,-0.8430413310469458
-2.6203667485981894,-0.8651562253151536
-2.6074469752326506,-0.872803178502523
-2.6057396238030233,-0.8808848249329246
-2.582419761714954,-0.6838065505336004
-2.5587655083230922,-0.3045692566969415
-2.554602076956135,-0.23064578175728762
-2.5492194679497406,-0.1118911667033159
-2.5478541928788925,-0.07902451497485008
-2.546900937752264,-0.022485673765711825
-2.5429614698625107,0.02246036408008108
-2.5389079048489487,0.12150822004151388
-2.5385196554237677,0.1402574537023347
-2.526419075845591,0.4231222887541473
-2.5246525595721843,0.43570086374664474
-2.5069500087500107,0.8700760848595408
-2.504336445619103,0.9249803027660388
-2.499595025389816,0.9743369338504262
-2.4922008733344185,1.1966522189512792
-2.4663929866525205,1.6968249467716159
-2.4644508822157967,1.7738797056867832
-2.45920752633038,1.81313680017719
-2.4567906166310216,1.8841766771635524
-2.4341855140940756,2.2035567856436566
-2.4315613930656492,2.2828964361949042
-2.4276817110426014,2.307784283947511
-2.4218250472196234,2.3807095776292795
-2.4210977316667033,2.3674390031933132
