n_harmonics,base_freq,magnitudes,instruments
10,3.812655182894923,"[-0.44078452 -0.15500373  0.6976172  -2.02462789  2.44465575 -0.56655599
  2.4828749   0.45593055 -2.177861    0.16918644]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9957877144332024,-1.9094427222280117
-2.9922124041340723,-1.8246825061412308
-2.9901547519401586,-1.7646186621553641
-2.9870307563411287,-1.6641227723239524
-2.978866766571531,-1.3416798757384563
-2.9666918958802153,-0.744219962680162
-2.9646445554643392,-0.6376042799019991
-2.9630157247714477,-0.5507889781156546
-2.9628036546149814,-0.5369844792598216
-2.9596763107638697,-0.37026832445748603
-2.9589288880346043,-0.3312254949272039
-2.9568066353540883,-0.21567400267615408
-2.955986571105173,-0.17116633435299444
-2.9405299941815137,0.5906276104077495
-2.937268850800825,0.7284093529098833
-2.9260315433525874,1.0983516029131617
-2.9147386830125663,1.2998792959003416
-2.907423818899024,1.331790086103476
-2.903373471033218,1.3203691758312344
-2.902310426568636,1.3139516248687062
-2.896833432161199,1.2661471243698619
-2.896462196771109,1.257752076744561
-2.894849503228544,1.240363777907334
-2.8936374393269837,1.218494615638245
-2.888065024984408,1.1238231447608602
-2.8837997355595864,1.0422255573520156
-2.8809330460672697,0.97909378478262
-2.8764322834315283,0.8799663578225463
-2.8725940088050885,0.793427807514615
-2.8675678299669647,0.6842922582141209
-2.8469067993732966,0.3614973904061721
-2.8381143711786985,0.32345542241374065
-2.8377149911914654,0.32189313759639954
-2.82637076540094,0.3604841012958085
-2.8024346847671833,0.6157821233849687
-2.7919248789302697,0.6954383102667877
-2.7917876843722986,0.6953458932229882
-2.784341424436785,0.7029361735950879
-2.7786789510545518,0.6739891419259598
-2.76962842778292,0.5471619724849106
-2.768835301995849,0.5305757749822348
-2.7674059587733257,0.5015652389417348
-2.7646251513190006,0.4336308290918848
-2.7509072323273225,-0.006105509737534211
-2.729139512866122,-0.9506929470818384
-2.7271592557396236,-1.0353042678007474
-2.721603379708095,-1.262097191247359
-2.719812563756253,-1.327811353401563
-2.7116705111684425,-1.5850234847341724
-2.710076193565584,-1.6265200478410224
-2.7016362009372603,-1.7605764924632306
-2.6932219594513933,-1.7519867346842186
-2.691868094824824,-1.7396540315426805
-2.691782818196393,-1.733028492758871
-2.681528648487518,-1.4704841161749225
-2.6728259821103615,-1.0541014813345577
-2.672088448817748,-1.013250911362009
-2.670741150567011,-0.9279148541783314
-2.6626426466410464,-0.36704036618879604
-2.647012142708565,0.996107301330968
-2.6414583317903473,1.520175659238171
-2.6404416528221155,1.617206782792404
-2.638965792464057,1.7556509760103187
-2.624347707228953,3.05655088154811
-2.6232970161590856,3.13621977197
-2.606736629021345,4.134228306815259
-2.6057809701077117,4.166131645109686
-2.601243914355745,4.297808270521565
-2.5995649181310325,4.334240232277883
-2.5985745172892143,4.347111153484941
-2.5897070107564177,4.335275451951635
-2.5885166827182573,4.311959990836424
-2.574736613164721,3.715162088742179
-2.571709398655436,3.505372959367636
-2.537364206843644,-0.27742728306841913
-2.528811264761118,-1.3743433979607584
-2.5243421821542094,-1.928333179953911
-2.5159914198582847,-2.8967980786322034
-2.5057021458597815,-3.9154689678360586
-2.5038401502443044,-4.074541223775386
-2.4987408536121594,-4.468023209366209
-2.494822006059,-4.7183996991469614
-2.4824089034686754,-5.231808851924453
-2.476714660092152,-5.318270132147767
-2.4766221146717786,-5.318535794783076
-2.472188094115012,-5.324685307749194
-2.468459522366277,-5.285766322963161
-2.4447553571130696,-4.3033535251632475
-2.433500048006197,-3.5084360665742595
-2.4324367608421116,-3.4279849964690685
-2.4317952848471407,-3.376723131976925
-2.4291302064027014,-3.1690872723017502
-2.4036301739363983,-1.0746114771004476
-2.4012070927975664,-0.8797078274499984
-2.3966555135103826,-0.5276051774078521
-2.3737191977925196,1.0211107693370336
-2.3732066058042642,1.049767178605469
-2.347550605256396,2.1890990429837047
-2.343759165295217,2.2970784551501264
