n_harmonics,base_freq,magnitudes,instruments
9,4.449006013720484,"[ 0.40033348 -1.07526902  0.1373012   0.85384483 -1.18148811  0.71157088
 -0.75459045  0.86242675 -1.9196253 ]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9900731451394114,1.7952236712932523
-2.9862326464025175,1.4968077978113188
-2.980056616521909,1.0330417627491886
-2.9777549603751465,0.8473714049221684
-2.9768160086540183,0.7956694273016326
-2.973192539365766,0.5398729166869278
-2.9694161727435344,0.29401418248565936
-2.966301886982918,0.16020835062421254
-2.965601569802579,0.09662826685140515
-2.9615290062774537,-0.07327445102883809
-2.9505039896615264,-0.37775709224099246
-2.940952404961794,-0.3322114096297616
-2.9405780956406344,-0.3155151675450482
-2.9367531191895133,-0.21023849073569956
-2.9346641705067236,-0.1947110865610992
-2.9304117058513555,-0.05813520706822797
-2.9251749131565643,0.13906835223821337
-2.9021092208506745,1.3243323796316862
-2.896475494217847,1.5654338509946744
-2.8963491093662443,1.539988736102508
-2.8950711971703234,1.6366013007946945
-2.8907765718609877,1.7577971831966959
-2.874074701738413,1.8238689050166892
-2.8693489713379963,1.7155871981524489
-2.8528696067605086,0.8121832975905046
-2.842171893293677,-0.10589425582670021
-2.8393364065169036,-0.3723383205741317
-2.8362888860910216,-0.6655951908492933
-2.822515661835551,-2.015956785553731
-2.820397517477964,-2.187457844485148
-2.8176275556746573,-2.4440271789232897
-2.813603040078763,-2.789270566680367
-2.81229537174391,-2.8834795850903676
-2.798874635816868,-3.6568012567258217
-2.7955357112608175,-3.7843748228709817
-2.7904702412207314,-3.8538074944422043
-2.7785495393647164,-3.7139165967087675
-2.7755819405985607,-3.6099276832721032
-2.771435894369448,-3.4456198508767737
-2.7664184360266777,-3.141371726206752
-2.759948490342097,-2.640700847053833
-2.7514106435099714,-1.9303473568453346
-2.749356188176974,-1.7242409557083431
-2.7412277710909407,-0.9670342656873695
-2.730366346554704,-0.04354430990770061
-2.710138088657855,1.0252016855296342
-2.7089295760417937,1.0561910743758667
-2.7065519627659826,1.0866103563825755
-2.7043979096815907,1.0717895791783403
-2.6981054881438205,1.0653692611503147
-2.689421412374867,0.743782931192432
-2.686723429126642,0.6291564275414642
-2.6824419320711366,0.39625982148694244
-2.681584606550355,0.31471597776855187
-2.68010127073856,0.18658513419281345
-2.679281875786656,0.14087008498022413
-2.67778037493913,0.048734394245597
-2.6767549801993784,-0.0743503765954851
-2.6753999288842074,-0.16706548759536796
-2.6712239045260677,-0.5303004783804065
-2.6702841795599914,-0.6025218159796757
-2.6702178414512163,-0.660643850834907
-2.6621316033281914,-1.3801126150764627
-2.658471985108733,-1.749583412784568
-2.6553930091337867,-2.0475831268772877
-2.6526738066591644,-2.329436253315158
-2.6511923165483675,-2.480696500570988
-2.643008260063774,-3.257909373468012
-2.6421365104099044,-3.324720368514775
-2.6389641298493096,-3.5997974343817254
-2.6342878982242217,-3.9795534706797318
-2.629037734832697,-4.318825559219493
-2.6259732174889936,-4.497655999953984
-2.6252150477248843,-4.5435405691020545
-2.617316052765374,-4.830344975413701
-2.602103881714399,-4.905189707519019
-2.6010275188653824,-4.839506200777795
-2.5845421743468897,-4.15908406731467
-2.5719833838702906,-3.36302104987362
-2.551097191604221,-1.7934548391849978
-2.550521512946549,-1.766557794829331
-2.540671400130312,-1.0636251795724736
-2.536257429705719,-0.8206726434708591
-2.535731734962922,-0.7403325935904377
-2.5306210285746884,-0.4362386629511359
-2.5269048756872268,-0.26293198301195797
-2.522699494449585,-0.013611677220822703
-2.5179203725212043,0.18798218298886277
-2.510939964690514,0.4547157540430034
-2.5053568924778284,0.627427289172579
-2.5019573089813254,0.7630946489453081
-2.4889909922174516,1.1233299854718028
-2.4866791672601174,1.186739530716974
-2.475541339972738,1.4922621994474534
-2.468869052267412,1.6502635585325045
-2.4664591202413177,1.7310365680261979
-2.4656330498885994,1.7303552540641733
-2.4550975128580297,1.9800779854355428
-2.4495645905664847,2.1420147583938736
-2.444400318080467,2.2194137741192215
-2.437020392355357,2.343864336264696
-2.4135655850759954,2.2418121141097576
-2.40950286603325,2.17054747096728
-2.4051948127823373,2.009991065572745
-2.395740671705229,1.5872732345258729
-2.3862035041827188,0.9633728243474085
-2.385048194889529,0.9042499752567604
-2.383298909143609,0.7564305498966648
-2.3799176611772808,0.5235030596612521
-2.3783380780971326,0.39817997291987794
-2.374844172514246,0.11676388056666677
-2.3670246240268886,-0.5971727543590182
-2.3665895718678582,-0.585994165693289
-2.3579380581762743,-1.3449042166379883
-2.3318271174936704,-3.212981854077316
-2.327866094503908,-3.394087209019443
-2.324129077686074,-3.5079576852989334
-2.322128416047806,-3.5486035870688744
-2.306138077601431,-3.5526677054186857
-2.2958879638463063,-3.176131433098786
-2.2949243238824737,-3.12182241225795
-2.293033040987269,-3.0368410045484926
-2.29301566356469,-3.036072099615782
-2.2833302652154073,-2.441010903438243
-2.2812431314394397,-2.2691102179874005
-2.274787449190884,-1.7725103672316125
-2.2676205080382936,-1.1611456876352295
-2.2580395537748217,-0.38466409924693
-2.256242998131508,-0.2237793548668073
-2.253468102677521,-0.016763573247953023
-2.225959906157915,1.5862515307818221
-2.225654525402749,1.5919099722957595
-2.2235555818335477,1.6315967109310723
-2.213817150367802,1.828369454824274
-2.2053764867188628,1.8665885135795253
-2.203530462667504,1.848942983374971
-2.1913125773399593,1.6513170179056902
-2.189727190486315,1.6404886345959153
-2.1888969574472785,1.6377825530741297
-2.1830084793906286,1.45924309606603
-2.1733780513904413,1.2294824305877123
-2.169086908352686,1.095124154599174
-2.162921984416006,0.9376462049563922
-2.1567718500055646,0.8864282875483541
-2.154672061756461,0.8554896306963284
-2.151197712773804,0.818176830230338
-2.1441955310144194,0.7617554481182564
-2.124987012962378,0.9807052306486903
-2.124637802328516,0.9569750884536014
-2.114129760924771,1.1996597226184997
-2.105041660463037,1.4801036985397276
-2.10335457862133,1.5288327232170835
-2.0989230759305952,1.6595158478790295
-2.091698899284847,1.8811474825657999
-2.085349227046681,2.0311069249611573
-2.0764944128416873,2.2199130482686393
-2.06790135662442,2.305574366994042
-2.0544301026769585,2.397456619722231
-2.05020808076687,2.3825227789435055
-2.021757588044726,1.7226225112233025
-2.0133621882393413,1.440711373969826
-2.010941541504754,1.342301316395676
-2.010356350602358,1.3308628377540515
-1.9933990528019156,0.6331089276083319
-1.9932348622073899,0.5866529556934204
-1.990868018645464,0.489850263336527
-1.9833311671468314,0.15497352280926496
-1.982463105286621,0.11046832446261802
-1.980799719148052,0.06195492163348028
-1.9709043904470174,-0.4074251150842054
-1.9604850872294022,-0.8980985497602684
-1.9583515201386055,-0.9638447567668805
-1.956617916080818,-1.09364966191557
-1.9552432145925596,-1.1142111148053313
-1.9547314786770116,-1.1062178394978954
-1.9456650251948409,-1.5060661146400538
-1.9452142478664756,-1.5682522947165165
-1.9419101869437259,-1.6702748802978848
-1.9328729122209924,-2.0260746450514255
-1.9294518212265386,-2.13095059769362
-1.9138354184250272,-2.505770952470265
-1.9034262550489938,-2.64902288393733
-1.901561831150021,-2.5728551041409653
-1.8864766383007856,-2.3197320644943336
-1.8745316308962503,-1.8962020019073431
-1.8714853458902487,-1.7338398040736058
-1.8656380188849506,-1.3691024178031146
-1.8644734179626965,-1.3042212085046456
-1.8595810547429186,-0.9621297309487437
-1.857898807979353,-0.8518907567840541
-1.857804735216758,-0.8352790797560466
-1.8533681653276102,-0.5336287485249702
-1.8484433555858717,-0.14438748988734093
-1.8438266676493815,0.19770278510622788
-1.8407770528130971,0.45183638283578403
-1.8357684348941705,0.8113230354710401
-1.8346672865246318,0.8907837777458161
-1.833227986687662,1.0414175508720658
-1.8298565138409253,1.2829331953637972
-1.8294666785175198,1.2804888085073702
-1.8267983455111994,1.475590255519296
-1.8262551553983466,1.5046800278859356
-1.823617046150213,1.698519670022732
-1.8214487204396692,1.799846394895225
-1.8207358732980967,1.8671505130607335
-1.8160051514678441,2.0733348858946545
-1.8136590281139708,2.2570308487675343
-1.8126628891641046,2.265133639237536
-1.8109280970442896,2.3481166239695717
-1.8079168858423151,2.4292442598803756
-1.804678310324628,2.532951494006884
-1.7997576772835555,2.651935049298829
-1.7965035275565255,2.6544519685706187
-1.794034533200281,2.6281453126113408
-1.7864334152206909,2.5538554005081235
-1.7336847880393451,-0.4388863040577233
-1.7210168313170997,-0.9787232466619925
-1.7209606196468252,-0.9716684769903838
-1.7071551735961057,-1.0739954354067964
-1.697794507182221,-0.7759413699217369
-1.6967601204931648,-0.7339646351421438
-1.695458145352482,-0.6996456791788864
-1.6951082619827624,-0.6913944039767136
-1.6947892646806824,-0.6429301037798139
-1.6936253714342242,-0.6070897629379942
-1.6882033273675494,-0.2502300993700384
-1.680226179206706,0.2911300649851225
-1.6689261953135517,1.3047245942296235
-1.6530920385296202,2.7035110121320276
-1.6512952575161184,2.8424332804494066
-1.6507394865221594,2.8902337457363325
-1.6490905535391234,3.0338245671886415
-1.6442335884034247,3.3784228345801015
-1.638008347997903,3.7529464030422894
-1.6209541178460471,4.13991564552236
-1.612673705078558,4.082879287250532
-1.6001661344663622,3.5246382235873734
-1.5968180888621482,3.3352646399351236
-1.5846311128335955,2.4010747077723584
-1.5841591056108784,2.3393530768989144
-1.5832294073035218,2.2756086832378535
-1.5754739899860017,1.6190498263024098
-1.561215810050584,0.5381710226792468
-1.5555816857398301,0.20403301533875412
-1.555173648025237,0.17498274951742318
-1.5395382537185285,-0.3355472883342644
-1.5393258230296576,-0.370738030738992
-1.5366962598271965,-0.38852243991138624
-1.534691608148984,-0.38611293532977
-1.5343792879363347,-0.3649852002814942
-1.5214773154208465,-0.14785186088384392
-1.5202038287537518,-0.13759401132651689
-1.5103927814728588,0.26418461276455313
-1.503785690685738,0.6190390023722439
-1.4992700065220155,0.866175387807278
-1.4986091350327404,0.9096818513455356
-1.4982213988883735,0.9128230862368895
-1.4904459559032,1.3221285294378733
-1.4791654290148697,1.725368770674033
-1.4703562677204016,1.9040547866728306
-1.4642847542489523,1.8463263865883042
-1.464272519166994,1.8579437848327205
-1.4639702870511493,1.8810279120894295
-1.4618333284804876,1.8293974035141762
-1.447803898800469,1.308720486892893
-1.4327885325366985,0.17336456785732968
-1.430592546768555,-0.010377168479657323
-1.4164606358166563,-1.410190354744395
-1.4141613648097064,-1.6250056063042184
-1.4106649227827743,-1.966036614434111
-1.4090065976001596,-2.13447953916428
-1.4068029333180634,-2.364665942148466
-1.4033326051262656,-2.6178730881156667
-1.396383355096494,-3.1572140264906423
-1.378446500951592,-3.8803270377190424
-1.3748622545650422,-3.889810685538049
-1.3658791475796823,-3.7525893870313674
-1.3612182498695649,-3.526011394015801
-1.3605897712015977,-3.5103463384085547
-1.3592870643401436,-3.4453352418920886
-1.3582686460218405,-3.3813962078698028
-1.3552384252621155,-3.190790956914479
-1.346884159562204,-2.563083495212013
-1.346201522232391,-2.5286546731514954
