n_harmonics,base_freq,magnitudes,instruments
9,1.772654180134197,"[ 0.12129723 -0.01411003 -0.93168174  0.59716463 -0.40780998 -0.35794952
  1.15497989  0.63683987  0.53528145]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9922068074866286,1.4359256146898651
-2.9833169063084104,1.5922603301437512
-2.97985484579381,1.719994757875389
-2.975992163576161,1.7797381761107458
-2.9660489706982576,1.9984766528078501
-2.9555292716934374,2.06473779198403
-2.945648990514653,2.146522909469752
-2.94407000329213,2.201541236725428
-2.9412299630620016,2.2221041615029367
-2.9387892387207746,2.268658749269622
-2.93437475753461,2.2478387710119714
-2.9297986519097794,2.2627681983736716
-2.9289039614674865,2.257542636004699
-2.917098968396334,2.195552963441698
-2.8995374308638597,2.097995945632069
-2.895303684880246,1.9938282623290864
-2.889526893714101,1.9047877388019014
-2.889155357954881,1.9057520930319853
-2.876092035079024,1.669942663610428
-2.8725136820648443,1.6264441852787637
-2.8688686394093565,1.5758963370276924
-2.8557433701028483,1.2339712433342642
-2.8528351285263946,1.1755879707035084
-2.8476757083870625,1.0715732204569621
-2.843481264279365,0.9654057004467342
-2.8307614633110934,0.6134957228621923
-2.8233144491515203,0.39662679567981124
-2.8144639214309564,0.21011251880587234
-2.813821195071721,0.20009626462028265
-2.8024353836222122,-0.13794687364523153
-2.7934118313251504,-0.37500134404624
-2.7851042679824,-0.5526005565272948
-2.7801563222722363,-0.6210329825034738
-2.7778793278868346,-0.6548503719650441
-2.769480491868082,-0.7942014733792855
-2.768118943085048,-0.8499726977765337
-2.7504192042080255,-1.0953033460534436
-2.7490095031213864,-1.1208192730162392
-2.7490004934337815,-1.1059024122522045
-2.7395159091936883,-1.1728067693986972
-2.7362690371398006,-1.230287979333867
-2.7251592309337087,-1.2559598055521992
-2.7250601738709186,-1.2286897993330028
-2.715214978766596,-1.2235617108744623
-2.7131378833363513,-1.229701678467198
-2.7070048926378902,-1.2247633473111639
-2.7032326120160093,-1.1743221395564027
-2.690354572689796,-1.0825464155480908
-2.687416491147253,-0.9809546563880308
-2.685247568261262,-0.9447635246778425
-2.6772356214376423,-0.8211142888972442
-2.6663913999146773,-0.6404837806855993
-2.6593210644794376,-0.5066231119713016
-2.645347412401299,-0.12011075172765472
-2.643770793541468,-0.09110348570451973
-2.6289623173309487,0.31595201682845103
-2.6248370069275997,0.39970943114416047
-2.611427837392333,0.795183634209148
-2.604218107117854,0.980075069515919
-2.597532378438319,1.2149281635389166
-2.5897630577704707,1.4362683830400178
-2.582710414135911,1.5883158589819963
-2.563223202603203,2.0691453371912774
-2.5496125885109375,2.409398641142239
-2.5381710439679352,2.593459063378344
-2.5346271993100022,2.6521183178540966
-2.5342853192828816,2.6559852549527263
-2.5314793635904738,2.685836156938612
-2.5251712118835457,2.8034705128470065
-2.519686502129873,2.802464068718746
-2.4977848168134082,2.9376009484893832
-2.4825164732332845,2.887695856097186
-2.4639779714644705,2.694180241929561
-2.4623280798499305,2.6651216849265715
-2.442794045842709,2.3380769112892117
-2.440481021384671,2.3381341617644633
-2.4397066327924932,2.3287320828331315
-2.4352824942398072,2.183291402076385
-2.4238027366729753,1.922603793321118
-2.42220617506519,1.8945492233270957
-2.421208663407686,1.8801924556450231
-2.4209037746843247,1.8843349026519784
-2.4094690580424727,1.5310639624595213
-2.4062438300905455,1.4569319324216299
-2.400879434602194,1.285158762683611
-2.3977297280877483,1.197776228772101
-2.395196950714798,1.1056903077643503
-2.393288234545488,1.0578109936686808
-2.388621073505187,0.9178526862672495
-2.3872356236501595,0.8518112323270537
-2.3782395077124496,0.5939638356827216
-2.3772886920081566,0.5533285197450888
-2.372851616147079,0.4229942997917662
-2.3705439067732033,0.35325473645079725
-2.3673972057825052,0.23012731614609863
-2.343369927316746,-0.5600307648237439
-2.334371152224616,-0.8525387532476899
-2.3322477502479173,-0.8916498384795278
-2.331587778556755,-0.890918887349557
-2.328770711956144,-0.9683802668639204
-2.321707952101111,-1.2162931286834067
-2.320098603446455,-1.2559980758427132
-2.3014923046009566,-1.7711673516132098
-2.291120327169754,-2.020145291396443
-2.2817865951041085,-2.2511888854454343
-2.262773970323445,-2.648229724769428
-2.261837867460278,-2.618873562859471
-2.2570971079075095,-2.7373776324489145
-2.251759586621058,-2.7945930353368325
-2.245665010031164,-2.925943590026965
-2.244634283197229,-2.883681752234562
-2.241949410572518,-2.9606065264278953
-2.2338638873163887,-3.1255771535369243
-2.2328731836790183,-3.0423461797229634
-2.2307845960156407,-3.0876675463909438
-2.2281154764869298,-3.118815360420627
-2.2172997257483456,-3.2092392451704774
-2.216306826954974,-3.1730913870323456
-2.2103516407971795,-3.225394080281589
-2.2067492328166853,-3.2710076858968478
-2.1905337095762722,-3.3325182467404892
-2.1883006933451545,-3.3219548606762723
-2.183395013340456,-3.2772324901303773
-2.171831873582707,-3.2897904369620607
-2.166704583346901,-3.2831075110332915
-2.1657423033217906,-3.250175175919587
-2.157537146957305,-3.234502837478561
-2.1515233355151944,-3.167154043852148
-2.1425069670780257,-3.0855007758898747
-2.1373745072691688,-3.073508642821443
-2.1339869426848725,-3.0584484929759967
-2.1335042002266595,-3.0212317954806505
-2.1235179674477713,-2.9458989624540095
-2.1198209278758293,-2.907747004070639
-2.119759273707471,-2.923457932402887
-2.083035400525281,-2.5094771628788273
-2.0805773198470723,-2.403693691716135
-2.0803868075457252,-2.4367694726019677
-2.0792768407681113,-2.393049101068225
-2.0720346270765924,-2.3181985758360706
-2.07150064686106,-2.322979771902034
-2.0600493960150645,-2.161535692256929
-2.056656456813097,-2.0918524048547775
-2.0499662212595466,-1.9571702660788783
-2.0425615237670525,-1.8727212163483324
-2.024532489307062,-1.5954602991118008
-2.0176376498879645,-1.4823188014860096
-2.006901236832614,-1.3300549867839049
-2.0034382578980714,-1.2993932207390044
-2.003099519064915,-1.3072267091911232
-1.9950825595482546,-1.1463209325352226
-1.9883209472207695,-1.0984480756076107
-1.9865052019316511,-1.006817457499624
-1.9747428633395,-0.8867718201531278
-1.9694985138151617,-0.7820018081594858
-1.9686237473950374,-0.7667029058168459
-1.9588842917333313,-0.6474782394406575
-1.9557797879960266,-0.6595543600730636
-1.9304301896284917,-0.4154188724092182
-1.9269995325519667,-0.4035010490787137
-1.9232711597633005,-0.3484866861355294
-1.9225535425618976,-0.35706407248938843
-1.9188365744734537,-0.30715022734843317
-1.9167679846762293,-0.3120538396692367
-1.9097242537266146,-0.26020232677173993
-1.9046769833745132,-0.26226376922219485
-1.894984713373795,-0.25489448930612396
-1.879594243327275,-0.2526956161257261
-1.872418585842358,-0.28486679478694116
-1.8693052807802664,-0.2638067490097907
-1.8577476497135248,-0.31943318426633927
-1.8559148115644497,-0.3647042260493084
-1.85276726217372,-0.36855273174667574
-1.8450938984723382,-0.4220452695152799
-1.8359984442250814,-0.4974177674488631
-1.8353086367292575,-0.518500088128978
-1.8328630107117543,-0.5352935520769709
-1.8135184686138157,-0.7451257641745865
-1.805846610822504,-0.871105423000793
-1.8049694088391146,-0.8600546764791723
-1.7970060996495667,-0.978161274865596
-1.7938924948592807,-1.0091857702208173
-1.7822395199396357,-1.1706763654532515
-1.7795987863175693,-1.2226119551130186
-1.775409098459654,-1.3037992792071762
-1.7526665823326248,-1.5759183560130205
-1.7375994556211698,-1.750583478778659
-1.7295903184878647,-1.8439887580493703
-1.725405266289491,-1.8849966085228722
-1.719137011940491,-1.919517749448682
-1.711917126970711,-1.999518332769119
-1.706461093864089,-2.009399892723506
-1.700103995927355,-2.090671838353407
-1.6953035204972609,-2.060228789846625
-1.6938482518717028,-2.027296591287683
-1.6933379859423363,-2.079817488652048
-1.662568282998267,-2.00360382216808
-1.6568156968103676,-1.919727533524932
-1.6562734049519516,-1.9070436614180442
-1.6510787778844465,-1.8982044296555436
-1.6472288319305415,-1.7977638550729274
-1.6250601238274323,-1.429848141936876
-1.6194500785018455,-1.3631953813678868
-1.6093875659138859,-1.091465197424086
-1.608956202421037,-1.0785315563150133
-1.605391877357517,-0.9906476680047518
-1.5934243909529358,-0.6931303953070849
-1.590626180898988,-0.5896944927382356
-1.583625924676489,-0.44161240273460367
-1.5697902752439532,-0.011012974892667605
-1.5537798586542935,0.5285716074194011
-1.5528893659606344,0.5614250921138936
-1.5528649848739862,0.5668063138250138
-1.5412769206361667,0.9282549547943645
-1.5412408731157021,0.8995846889099725
-1.5400133408881032,0.9558888518237589
-1.5370311430440975,1.0414197170227601
-1.5290915743252422,1.3195850861372342
-1.5276964907352435,1.3510696638339135
-1.5237511962010553,1.4642832083924606
-1.5097245851977266,1.8515649944428414
-1.5072394698354732,1.8709367026867083
-1.498653684644524,2.1154293652557725
-1.481692048724891,2.390022517651133
-1.477834261602694,2.457225655103259
-1.475067299565835,2.4914205091673374
-1.4675239940794702,2.616805332374362
-1.4659607215235264,2.630961601481697
-1.4654934807395317,2.5986415831580936
-1.44894716427403,2.683040390230987
-1.4400967361398072,2.625206830715993
-1.4366673552535223,2.6384971807808553
-1.4350329805715702,2.632187711394856
-1.43095054802674,2.588137271905594
-1.419526677452041,2.462549293171429
-1.4161572235781725,2.4310308584994083
-1.3922118374791188,1.8441359696228437
-1.3731002460801103,1.1358725517135067
-1.3602076242633374,0.6665984749059416
-1.3468990637996956,0.10429634407161807
-1.346187993670627,0.04699887336447235
-1.3438150961563262,-0.06706082964529905
-1.3411445606721584,-0.20433595912752095
-1.3390685858175744,-0.3186866291510996
-1.3329483695333444,-0.5653295723730511
-1.3304331951109787,-0.6900821872942974
-1.305122027049268,-1.9323713939789726
-1.305001060342023,-1.9534854588849742
-1.3003864488594337,-2.1579116428712672
-1.2805410871571081,-3.0718245008564087
-1.2803676963493205,-3.0636919782862595
-1.2675262736403037,-3.5861371111707587
-1.2659670710514799,-3.631536314751071
-1.2592944358755007,-3.8644754521568134
-1.2531405341887147,-4.0691423785755205
-1.2527394411541746,-4.096504491613779
-1.252546378622551,-4.111670848554237
-1.2515568084931563,-4.15787640198453
-1.2484453092711953,-4.2654327924403725
-1.2269635624590463,-4.743897232538298
-1.226072542018942,-4.7852452397511325
-1.2083922631272737,-4.965801491710162
-1.1989217717135932,-5.025000727683176
-1.1959272651856954,-5.0229051251190695
-1.194930650237022,-5.017972490613978
-1.189283159538315,-5.021396289217185
-1.183252148585568,-4.953586141196259
-1.1818673385136955,-4.985228464039425
-1.175117532333119,-4.885840845565809
-1.1733483492995054,-4.873701344684268
-1.164967213102392,-4.708517880654148
-1.147227229258271,-4.263562787873155
-1.1472248576599,-4.292023359477342
-1.1468296467858785,-4.29509944318082
-1.1409167906224893,-4.124596545426024
-1.1397607116295734,-4.07621455757396
-1.1367236608124247,-3.9723988484964674
-1.1351164040694297,-3.941008213000241
-1.1283817403655358,-3.679643861994924
-1.126415541573588,-3.609988709794459
-1.12633359263028,-3.629795021238071
-1.1158850258544495,-3.205223458151745
-1.1074079324816741,-2.9123627215963563
-1.1039711027983528,-2.7355444708505745
-1.08450377450371,-1.8993097358657303
-1.0700382124466263,-1.2223003687001674
-1.0636033707538641,-0.968587575614761
-1.0580223753685467,-0.7237570680191969
-1.029859744749664,0.43837567632883834
