n_harmonics,base_freq,magnitudes,instruments
7,4.06912460948049,"[ 0.27872166  0.206193    0.02115035  1.27039863 -1.0226721   1.40027644
  0.47848587]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9994780062076027,-1.0999099754992476
-2.995246092194563,-1.2910501953659383
-2.9901354710695145,-1.4900334790849523
-2.980264577872678,-1.8647517298096856
-2.9789336315616923,-1.917084877383366
-2.976086951190122,-1.9558479434032643
-2.973544731264155,-2.03335529621618
-2.9556118178120228,-2.2877786588890783
-2.951243489182369,-2.285409645768561
-2.939930437011025,-2.1749610948303135
-2.9247799459681714,-1.8855774475775482
-2.9113107932364803,-1.4944809201419278
-2.9082421095126403,-1.3671868254087423
-2.9063932832421644,-1.3413474370965737
-2.8964811121231735,-0.9515372872135492
-2.8960861572406054,-0.9021813315720727
-2.894180388965751,-0.8708726315508006
-2.8867050099408673,-0.6191459984676888
-2.8841391064375372,-0.5367723315210294
-2.8839832540280446,-0.507673812544989
-2.881375436617752,-0.38314394477137836
-2.8706446862869583,-0.02374755539347101
-2.862699517023241,0.25598822699767554
-2.8574844176145384,0.4177656653078425
-2.853665270828441,0.5589926198805368
-2.8482419465096775,0.7045009777599349
-2.8445350069725013,0.8337649820189909
-2.8440950720830327,0.8222876155666904
-2.843124415915825,0.8418122548654128
-2.842433134063794,0.9016986059409751
-2.82562862867832,1.2083511541330483
-2.824468185819505,1.2752540914378236
-2.8218792224300757,1.33085484470413
-2.820753701967675,1.3193869302784975
-2.8112760074350214,1.468031618195867
-2.8111810923949783,1.4113904423207875
-2.8088452908778914,1.5103605187835445
-2.808761376194864,1.4697957258985255
-2.8062782203782284,1.530738492350848
-2.8054372649473427,1.551874892620607
-2.800672334043064,1.5672377116764866
-2.7978911523583396,1.584451345357156
-2.794689642678769,1.647333718356814
-2.7920513655903143,1.6688586816727227
-2.7857160272270085,1.6900699802691768
-2.7854942133048732,1.6801811851830313
-2.7842354473395807,1.713604372746042
-2.7749267381923257,1.7590137606876695
-2.773561917568109,1.775544396501562
-2.7675903593087714,1.7295619139898792
-2.759220194173505,1.7635345292192666
-2.7519261664801253,1.7101322584246896
-2.749491835992523,1.7066403719079364
-2.7462790667017067,1.6700271930710462
-2.74537426466183,1.6667379369444475
-2.740939044092322,1.6577467602436395
-2.7374703665570514,1.6435400839488246
-2.7355529928971856,1.6209970182839597
-2.71301521692936,1.3444905373747362
-2.711830250500099,1.3366047370855392
-2.710378784046573,1.2984202283806436
-2.7093506517363695,1.2676362264365315
-2.70175437547692,1.1329569746179804
-2.697457228962551,1.0742046937205505
-2.6954351256933213,1.0193859704698196
-2.6820574739102128,0.7030162915578572
-2.6786459467640604,0.563444991367153
-2.667157543122455,0.27955649552985135
-2.666545343516436,0.22748302628347056
-2.6612214135734256,0.08045846363981064
-2.660752981942032,0.05344658037406579
-2.660487532405728,0.07386725951733247
-2.6593756790811747,0.056476376140541164
-2.613936165029169,-1.0736200884961773
-2.6110518666920566,-1.0979060566069545
-2.6103850244632314,-1.1157475732799573
-2.596950366926185,-1.1322856237142855
-2.5966709352263724,-1.181461024289482
-2.587057203846537,-1.1083163642248934
-2.5807173225115734,-1.0748273374936812
-2.579768536307648,-1.072509927461634
-2.578394420131102,-1.0238352933943395
-2.5613342938525574,-0.6409545188714043
-2.558198849798941,-0.5469032161412076
-2.5428304410781646,-0.003673305636095605
-2.5407693974283516,0.09044661603314508
-2.531471142774813,0.49905199316200416
-2.5187997924217562,1.0160393095612985
-2.514498630878702,1.2249103149545437
-2.5100868695640295,1.3543784816721787
-2.5077598084601047,1.4970067131459524
-2.500070008568261,1.814209242831765
-2.4959331507385265,1.9226833394809415
-2.495030178994795,1.9063843554255344
-2.486348040066602,2.1599160474979535
-2.4857755722947745,2.1862552310153887
-2.4788102356703483,2.3319580050441036
-2.463951554016153,2.5022866855211223
-2.460878128753591,2.4468183442854947
-2.4474431003552897,2.4073621950305317
-2.4430892647083624,2.2804025497693385
-2.438053820532609,2.16605268778268
-2.427018255556299,1.8713809011541092
-2.424651062640934,1.7900779659816808
-2.4223260355282665,1.6975192904959875
-2.418431755794446,1.597088539578211
-2.415431164319869,1.4573894699324215
-2.4152978185177902,1.4204937934034163
-2.4145563196483133,1.3931627132221875
-2.4059430634058003,1.1054484852229813
-2.3986919626537526,0.7619321713339687
-2.382143165553681,0.08464902480028047
-2.375499464816487,-0.09010233555720717
-2.3555215532432054,-0.7105419311696665
-2.354524412995901,-0.7186090873028621
-2.3419438494116296,-0.9462846113129147
-2.337681832358148,-0.9409726382218143
-2.3290947945407465,-0.9316158310327075
-2.3257676059821186,-0.9617543340637501
-2.3238566420647384,-0.9530378593299156
-2.3144196497829483,-0.8695396694202293
-2.3075101553966566,-0.7959056708442951
-2.306216339967203,-0.7694986428223025
-2.2954831176905888,-0.5608133080861598
-2.289183521627925,-0.4836684659095097
-2.2793502194049586,-0.2639140691835253
-2.2649109665468004,-0.04815124177294395
-2.248330524821718,0.15072225535519226
-2.247819930433687,0.12987106914212734
-2.247549315426843,0.18542381628580887
-2.242516354501923,0.19634511113540903
-2.241937245550332,0.15153132959310342
-2.241602753100035,0.19421129660186914
-2.2395405597142877,0.21533144198098592
-2.229985950916202,0.22705636755423347
-2.222522150632773,0.15815455423446212
-2.2042361944619078,-0.021898679269450785
-2.2002186478297814,-0.08200863541536514
-2.199569387536247,-0.07066285954194909
-2.1977810900981076,-0.0860001602242318
-2.193332934179461,-0.1485087421132337
-2.1903985139795132,-0.16435038561571713
-2.186180511687776,-0.25647688477493896
-2.1797131701651415,-0.276141166455766
-2.178255434975494,-0.33544751166802256
-2.1532893596154397,-0.3566357700070853
-2.15147938190748,-0.3635475030332936
-2.1062298207710297,0.9570020184091901
-2.1035017924241353,1.1033528617121977
-2.1010906566805687,1.245792200217578
-2.096101027926786,1.484128142009858
