n_harmonics,base_freq,magnitudes,instruments
10,2.8875499043622566,"[-0.60093422  0.46815851  1.46260297 -0.50212768  0.00690664  0.47184865
 -2.10345893  1.43262411 -1.11038488 -0.35849719]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.994744057974609,1.7015829820703896
-2.9939021257566125,1.6799362668019593
-2.9868555933612333,1.4574545245228907
-2.982375559995295,1.3108647411714545
-2.976036077063937,1.0623566414994812
-2.9748967807434874,1.0214210945573126
-2.966490307000656,0.6705912541490257
-2.959840297329832,0.37670419503599695
-2.9501567569832874,-0.036741436748999656
-2.949683989221928,-0.051566880621748176
-2.9483039771119897,-0.11040269899868248
-2.9471186419561084,-0.15868937207437656
-2.945042077299801,-0.24412581654049056
-2.9441361116335614,-0.2802179854627251
-2.920563492369502,-1.003963069673172
-2.907569616555891,-1.1770761057049697
-2.9066864801559325,-1.1827667876394854
-2.897957871843018,-1.1843021713749537
-2.896291959107228,-1.176411096174264
-2.882056913931646,-0.969540828047101
-2.874342778158476,-0.7842523899349246
-2.8674679960755527,-0.576570065651459
-2.854045521801924,-0.08645516263069904
-2.852981756193071,-0.04432257381738021
-2.8451202042061725,0.2578100587769569
-2.8320716909967905,0.7401620396746144
-2.8257643179800995,0.953220675223607
-2.825738945699242,0.9599882343147107
-2.8182431130204195,1.16676354658934
-2.812737165553917,1.292917847194046
-2.768006909579679,0.9616234906963771
-2.7657452899554005,0.8891356764865133
-2.7536689126395126,0.3525207648076245
-2.733754493091892,-0.7584496151910664
-2.7331931403086758,-0.7979223518428243
-2.7181712897558636,-1.6991800322445865
-2.71756835651166,-1.7287638040456375
-2.7151891522601055,-1.8711773489224437
-2.7109596702230823,-2.1125973817740435
-2.693141516026438,-2.997660951524171
-2.6888016726109227,-3.1726750476749817
-2.6886307125847604,-3.18003908477295
-2.6677388666752875,-3.706466371245887
-2.6586943744701217,-3.7712214220135545
-2.656112596812057,-3.7729354955431598
-2.6521753617611785,-3.7555661985310507
-2.6514549963971916,-3.7529823106321705
-2.6490694755549398,-3.734604898015146
-2.6476352483801264,-3.71707416716991
-2.646735172590501,-3.703837244320591
-2.6465358807050374,-3.695003439518128
-2.632825427882013,-3.4559394749759678
-2.6324691839241883,-3.4411894056103085
-2.630239363340994,-3.383745987864914
-2.6271134680855894,-3.298306969100985
-2.6170343282247606,-2.9851066100406562
-2.6145843542002227,-2.898557685638949
-2.609995637048871,-2.740119298176699
-2.606427762658052,-2.621265962693536
-2.6042444523192865,-2.5362901138204927
-2.599657898896628,-2.3754773075835804
-2.5977437892460395,-2.3069274444104186
-2.596420020960583,-2.2601783853800685
-2.5954287208391698,-2.226645283601209
-2.5953049486145563,-2.2230903491031992
-2.5946125311757764,-2.194491023218455
-2.5892589619607618,-2.0181157087801123
-2.567679495297405,-1.3898376465837607
-2.5584920922004155,-1.208527283882572
-2.539032690284918,-0.9914336033612479
-2.5376507030084285,-0.9807322572197705
-2.537238961732469,-0.9814770675150353
-2.5266798677500857,-0.9514847213790413
-2.5226939216083593,-0.95129690115036
-2.5217518874069595,-0.9570523981494147
-2.51283802762437,-0.9703395962822771
-2.5122623840400067,-0.9764640216177258
-2.507154298959341,-0.995591543450336
-2.5031575435164313,-1.0024684042569305
-2.499621574639211,-1.009490526933791
-2.4963899690288565,-1.0208711295341324
-2.4883434981430534,-1.028205510569415
-2.4812769900787828,-1.0167308273284195
-2.4808383865641566,-1.017429219311979
-2.480699926179253,-1.0167808388248516
-2.4796081913951227,-1.0127436042099427
-2.478540812726619,-1.0064966821208226
-2.4776608591939073,-1.0101696967836042
-2.4598028556866267,-0.860650690502029
-2.459784241134443,-0.8663231185085812
-2.454717663274869,-0.7933313067009753
-2.444534791309715,-0.6171202565826277
-2.4424341972998946,-0.5779324937975859
-2.4293935942976495,-0.29710284578348417
-2.4162462606990482,0.0037516312014666724
-2.4028542121563206,0.2774951434428899
-2.3949312832198775,0.40888963708802256
-2.3930992735354533,0.44273296009766394
-2.39037486665011,0.47223869116188094
-2.39000877806626,0.48102372208146493
-2.387441531221735,0.5068150708555783
-2.387351530103669,0.5060006600024275
-2.382889222910702,0.5344575123019466
-2.379605594597434,0.5540439878136693
-2.3769744917427458,0.5604531828126347
-2.37554232655257,0.559906181355798
-2.3747732956251912,0.5572236270130101
-2.363318808677981,0.48100474348703776
-2.3533797839406874,0.322352503404192
-2.351271558585248,0.27739630807740345
-2.335041681006996,-0.21177788909396575
-2.323345249955888,-0.6755365213008225
-2.318336794789393,-0.8901621713871534
-2.312450188866234,-1.1440512096764628
-2.31239065341536,-1.1526859947491808
-2.31190020699967,-1.1715781442991582
-2.3082841600467505,-1.3427335413294217
-2.3082819719755054,-1.330159000965569
-2.306104449309246,-1.4320846137608187
-2.296097563811803,-1.8621485533989064
-2.288714196066067,-2.1524248013469944
-2.2852898199450404,-2.281220539553267
-2.2828226979852353,-2.363179703244695
-2.281380285566419,-2.4153901520356373
-2.278045780228365,-2.511171883402436
-2.270659195776597,-2.6981051814627572
-2.2636953079696474,-2.821633919861776
-2.2575580614777513,-2.877257259241493
-2.23863909451902,-2.7556079518519607
-2.230424617846876,-2.5828425871348433
-2.2299770542876995,-2.5688092959668296
-2.2253553818587064,-2.431856188857774
-2.214938463319589,-2.0456732677389233
-2.2092219637659802,-1.8123332598107227
-2.205863642261739,-1.6527173006992344
-2.2035696357221464,-1.5619392796534652
-2.2005657258114244,-1.4188585699180045
-2.188904424168202,-0.8760412551944339
-2.1873897248971605,-0.8111178082625584
-2.1850119788694,-0.7140849595185066
-2.1654657005140265,0.009108179618699292
-2.1625013870396788,0.08573552226908177
-2.1544099816744353,0.24453995874509285
-2.1491752837592863,0.293141391753964
-2.147383636170816,0.30789672667717655
-2.141787748690052,0.30105765983885424
-2.140660807912701,0.29945371402724086
-2.1380268064002363,0.279708570605957
-2.1280963655866083,0.09974580773944361
-2.124016087270558,-0.006668046027296503
-2.1224248702972295,-0.06727254701454595
-2.115541756676964,-0.31499346154017466
-2.1133108622479186,-0.410749525135318
-2.098974472819055,-1.1365422863676702
-2.0977060427417733,-1.2074907623515685
-2.087837799759539,-1.7997342744439642
-2.085059888266804,-1.9573023243423133
-2.0779649515633847,-2.387621841945286
-2.0626250751937123,-3.1969281751721654
-2.056042508909975,-3.4707680416166493
-2.046917851860726,-3.7467804949737356
-2.0427695502859358,-3.824408758017588
-2.03879233031427,-3.87390991073952
-2.0153712987451837,-3.436610830643269
-2.014721821325405,-3.4020986514067153
-1.9989102291020218,-2.4140625678123024
-1.9983391291266805,-2.372678519896684
-1.9961404338007875,-2.1863899948525862
-1.9865397130502547,-1.3015481567094298
-1.9801601701036053,-0.6416378051654253
-1.9690914548890934,0.6013867611550896
-1.9662534658997002,0.9359681423040835
-1.965431094714755,1.0350735691423785
-1.9597924025173463,1.6994595482030193
-1.9565515693703004,2.088932390984974
-1.9488801051403908,2.9860276884110917
-1.9370441041872082,4.271664899911967
-1.9297369995964333,4.985107443106918
-1.924495736839843,5.438213475245277
-1.9150117511918205,6.119499595429001
-1.9125028567955173,6.2726191832612574
-1.9082245163827316,6.489222294525324
