n_harmonics,base_freq,magnitudes,instruments
10,3.1392644523850772,"[ 0.1316896  -0.17742154  1.20863837 -2.03032063  0.04369307 -0.99280191
  0.53410584 -0.49267919 -0.18104937  0.30635876]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.997281291342074,0.11179050031712488
-2.994013631719888,0.35960339756551013
-2.9919968650377005,0.5043025841599269
-2.9901892996114166,0.638134460449437
-2.9851029642624116,0.9887200367278912
-2.9668219071949276,2.002485055450549
-2.963675894663978,2.126394514809866
-2.963503049239592,2.1308923618624545
-2.9544122030786926,2.3872934719202843
-2.9527453497078455,2.41573470594791
-2.943100531025064,2.4903804052493212
-2.9409509110180636,2.479152552777334
-2.9404411144268083,2.4765703233110137
-2.9330040913449125,2.3668974682479478
-2.928815955406749,2.2615432195971032
-2.927772964419497,2.2273362862807957
-2.9261993956255576,2.1749086229499235
-2.9199786980292988,1.9302593601526414
-2.8961542758656966,0.5084392903161703
-2.8865301644976284,-0.18864984650173086
-2.883159189319902,-0.4381181934651089
-2.880831478959175,-0.6097010099415641
-2.8731380290503408,-1.1583421530564917
-2.866965785346351,-1.5804352133007722
-2.8661562012734576,-1.6311344877297929
-2.859724897385769,-2.023705231618382
-2.85484596999766,-2.293266935760784
-2.8513071680853646,-2.463042666583425
-2.8424509900721313,-2.808425660934087
-2.8362514346584806,-2.9762310336707367
-2.830446518327559,-3.070085478031155
-2.8190801372276444,-3.0794173070973034
-2.8097190302012054,-2.9294614952325775
-2.807494151913937,-2.8744729496127395
-2.804294856838691,-2.780789904184896
-2.7937555352828394,-2.3884784739040543
-2.7489976592841145,-0.2368681956899943
-2.7381162883440355,0.1364241718471107
-2.732208583043504,0.2834814233161133
-2.7300087411362526,0.32634812373941424
-2.726236739044187,0.39102435130372065
-2.7229999379631096,0.42867780593548077
-2.6970990197192153,0.3440719540223616
-2.690301725390974,0.23411082798193653
-2.685476200820336,0.1509925301381304
-2.6763843744754507,-0.016937127269517644
-2.671541639623295,-0.10729274571147238
-2.6674901375173476,-0.16962910495230332
-2.66103831182806,-0.24960965566517634
-2.660619838526307,-0.2551393787474829
-2.654275861781624,-0.29853452173316264
-2.639632032382201,-0.24108486036299892
-2.635445778303769,-0.1772792462302058
-2.6295876976553867,-0.047232047456183146
-2.619576319063133,0.27022188814239895
-2.617880375089502,0.33338051646573114
-2.6172836874785705,0.3597597518060152
-2.6116688812235864,0.6028303392917574
-2.601688683686189,1.0968238239480557
-2.5922244323597896,1.6222064727876169
-2.587137244638191,1.9053026139128337
-2.5742316548572886,2.590674162998544
-2.5476692216791355,3.436973145865086
-2.538798256460952,3.4370149419264817
-2.5320627665091004,3.3232278444907646
-2.513222622346335,2.4560801171313695
-2.5113600668386606,2.3297898658413905
-2.488902029506496,0.35701540604164833
-2.4817292026214677,-0.3887321503593319
-2.4791014812420853,-0.6643204996010668
-2.4761893709682967,-0.9712500223376647
-2.474835183982123,-1.1146472891459829
-2.4701628964676914,-1.6069124170147133
-2.463070976620611,-2.3256942095969593
-2.4490604562166194,-3.573538232119957
-2.4399556649686542,-4.1942572727001455
-2.4374672337996883,-4.331337873363636
-2.4355546824500074,-4.424231560072689
-2.4331996486917014,-4.527779305442524
-2.4296794267741926,-4.657263333067121
-2.4282199226314383,-4.700541353920498
-2.425389732276967,-4.771617859744296
-2.4166427193612487,-4.840264521781062
-2.4036089352538172,-4.55784185903472
-2.4005184550834757,-4.421504476611848
-2.389979436716761,-3.800101964249166
-2.3884192676780627,-3.6893232251848427
-2.368689046719806,-1.958103425455344
-2.3651425397965213,-1.6089178598097633
-2.3632237421949913,-1.419360626434968
-2.356874135427802,-0.7914169294405089
-2.354205525348532,-0.5292407476337494
-2.3443572975126603,0.3925974519958402
-2.3410385092582944,0.6804774505531008
-2.3392337630230875,0.8278326333616163
-2.3346332231939093,1.1862108380785947
-2.3330344402216427,1.2977643983065248
-2.3286974676362355,1.5855321456233316
-2.3254728521738133,1.7750167013461466
-2.3249306183034086,1.8034701707227614
-2.324340180697759,1.8337586746225292
-2.315686929232333,2.1964185355066195
-2.3140057269587286,2.24835067867871
-2.313431841255076,2.2609411025596833
-2.3104008867340515,2.325056853742864
-2.2936281960112748,2.2670829630686735
-2.2933246970800942,2.2561672829350816
-2.2918912448517093,2.2140155730204785
