n_harmonics,base_freq,magnitudes,instruments
10,1.6756706104225931,"[ 0.47948122  0.72525546 -1.53308068  0.88049539  0.7801192   0.80908997
 -0.36607407  0.80421979  0.08896758  0.28655607]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9813226800738297,-0.16975333446483545
-2.975894327258748,-0.30780729873674206
-2.9687034015191847,-0.446751301534738
-2.96409792262886,-0.5070945781957739
-2.9629599222530056,-0.49868649955326017
-2.955246888907272,-0.6063489155648571
-2.9459004993461404,-0.7322712132804824
-2.934552697033565,-0.8645684462732911
-2.9261485636504805,-0.9559196757043078
-2.923255760428974,-0.9709205859296143
-2.9067779096643576,-1.0512800028075169
-2.897877127206063,-1.073943183344872
-2.889834543185856,-1.0683617924940443
-2.881950480101386,-1.0539224293479794
-2.8697859680542783,-0.9676541605028688
-2.8634957122757068,-0.9332646695421308
-2.857401522457983,-0.8617858324790485
-2.8535384722412775,-0.8678744549855595
-2.851063232388395,-0.808905197563798
-2.8447345711165966,-0.757520043121728
-2.8384313534536414,-0.6772478937215681
-2.8282030738863186,-0.6047351547711148
-2.8105150028589514,-0.3431894159241964
-2.805079535824917,-0.22008060546562652
-2.803584087643519,-0.24702936691279972
-2.7998455340299713,-0.19168747750424917
-2.7989276701702615,-0.2026772979509297
-2.781953177108882,0.011363820605980467
-2.7732425918762864,0.10923592317002676
-2.772501978121638,0.12233305544109419
-2.768069999615864,0.16111950218567214
-2.7440813725108812,0.3087968456110372
-2.7387189660518008,0.3326189860556614
-2.7345931853873338,0.3561186127554309
-2.731844746141836,0.3157030882523053
-2.724552885849051,0.3363647077258544
-2.722859302299275,0.3491282856117017
-2.714904198752555,0.31091630708369306
-2.7131685363366382,0.32311713427349026
-2.709702940016952,0.27348904296781934
-2.7018534036006012,0.2802972226191918
-2.6958240614499074,0.24637667337799307
-2.692531017336326,0.20904555074556397
-2.690045441297034,0.19999404253931163
-2.685556631293627,0.21523210646010818
-2.6828644772102894,0.13639805641178232
-2.6765063070476813,0.11041605739378893
-2.667694769346136,0.03178116354970067
-2.6662315225729962,0.02441559627316128
-2.6644767203166646,-0.027947718993227705
-2.6633596499789363,-0.018448003045854068
-2.652891296043774,-0.1256733205966979
-2.6400885472084665,-0.25838030794942696
-2.6363128309873454,-0.26505982900864344
-2.6313088029973883,-0.29297083845018307
-2.6307539343353232,-0.3526811853845013
-2.6229245213202512,-0.3865675656371712
-2.6160347903693815,-0.4375550526440644
-2.6145066980015446,-0.4286758856268336
-2.6118326392741715,-0.44389984091030577
-2.610810889775667,-0.4849059468903913
-2.6085751101475,-0.44843643808302114
-2.599747537714547,-0.5193506754298882
-2.5948914914919943,-0.5221908130945815
-2.5854813082756674,-0.5552098348615494
-2.5800868736882565,-0.5180048501912381
-2.570319104784906,-0.412763446736821
-2.5625173712210447,-0.36403055132411555
-2.55950353678044,-0.34597526748557345
-2.5567553961883567,-0.28764137752385066
-2.5410215942092806,-0.0705458305453131
-2.5382759455725274,-0.03218532320785884
-2.518102304644312,0.4105743183019043
-2.506447580213594,0.7271437037904195
-2.4903416377561793,1.2152478388918244
-2.487249093654839,1.302537494028381
-2.4859421798599155,1.3270721759324706
-2.4666534348079487,1.9879610587007184
-2.4540563688380566,2.424784157316804
-2.4507683662862716,2.531198087194989
-2.450089845508587,2.53228839012251
-2.441567942380492,2.805614612048511
-2.439023547062435,2.9064628885256147
-2.4296928140502105,3.155491308778464
-2.427791323259481,3.2567872976516856
-2.4192631421802675,3.4664266478393335
-2.3943162510822917,3.9986468258987835
-2.392584578894297,4.038887879598041
-2.38578758756222,4.069270893682544
-2.363605394145851,4.1612418641906865
-2.350392489218822,4.1595212604181455
-2.347085845463866,4.116638063994073
-2.3351625250530437,3.888724916664576
-2.3323350142617985,3.887219813417259
-2.327947695421897,3.7854310899621626
-2.322344170574897,3.6423067080768488
-2.3222759321503914,3.6398164022456454
-2.315853141869309,3.4945428673241956
-2.30709177915982,3.2184022939227113
-2.306054120797436,3.1646943922669872
-2.268744503191277,1.6630732432010993
-2.2685782180377716,1.6062022533643527
-2.2593807483127417,1.17791229909977
-2.241270771053822,0.3031811844971653
-2.2369509367068234,0.0823190934669067
-2.2361411757274707,0.06366907537483511
-2.2328272194693586,-0.1233915614954627
-2.2278947259834303,-0.3493074193858788
-2.2160191951145483,-0.920875677659947
-2.210753181833099,-1.1378071541609527
-2.200835495083588,-1.5666990249956638
-2.1917843410807385,-1.9097548121622088
-2.1877528889899622,-2.081599903114061
-2.1872849184857426,-2.1060673212618766
-2.1769549673466324,-2.4403127053938074
-2.1752173372761643,-2.489064752179831
-2.1743095010657565,-2.501188758816447
-2.169859018563088,-2.606048017683047
-2.1689432877961665,-2.6270688569133553
-2.168909256405902,-2.650137271411548
-2.1439548245058297,-3.0851762557551377
-2.137942489181653,-3.1693022850423977
-2.112057653724386,-3.148679842789855
-2.107246998032861,-3.123819613979144
-2.106086662479079,-3.102013173930973
-2.094293858492871,-2.916446862471319
-2.0879533604254954,-2.7729518778538176
-2.087416546009746,-2.7027882994689487
-2.0867512579243126,-2.7715182628096344
-2.0858196897228476,-2.7368599980625397
-2.083849956615138,-2.6944523492194143
-2.074722316865323,-2.4328998412019316
-2.069007361628688,-2.302894248268427
-2.060616403030366,-2.048557725177168
-2.0545479670923052,-1.8132669501328453
-2.0525917155364226,-1.7191692653975477
-2.0486398305154516,-1.6153042054534743
-2.038560687711305,-1.27855214144973
-2.032651357488284,-1.0155300693408074
-2.0295373320312713,-0.8935063406537429
-2.0266512114700754,-0.7812753101697875
-2.022665615787499,-0.6730715430077082
-2.0218920439545034,-0.6339256026235486
-2.02054656309323,-0.5551165161834192
-2.014172261668648,-0.34805143742855943
-2.003581563189522,0.11937776540015638
-1.9962171783260523,0.3533791930580051
-1.9940338086714093,0.44976010953242523
-1.9794650427729328,0.9871828104167424
-1.9760838575795039,1.0938902650212414
-1.9716358259743672,1.219071162645628
-1.968847768707861,1.2957373245667727
-1.966585623407512,1.4003656119178178
-1.951858641521309,1.8455093521432115
-1.951249974460648,1.8567614140484179
-1.9508782654039754,1.8396337328495291
-1.9486616826553034,1.8997606318229912
-1.948543180287016,1.8869719339526847
-1.9468778166652383,1.9448652221209408
-1.9180824064888413,2.5454660468451875
-1.9053175084232659,2.719876929235342
-1.8986888664328005,2.739484936986299
-1.891483750408152,2.8468430627768053
-1.8883956884887552,2.8190374610976394
-1.8797111188999656,2.888498707582883
-1.8759596122502193,2.9242011109081725
-1.8679791570586446,2.9384611737815947
-1.864756111057995,2.9567769585971244
-1.8553466555844287,2.980718353710171
-1.8551618064953372,2.9982838305239152
-1.8544951572660364,2.9904907986026403
-1.8453815036425203,3.0068544611962906
-1.829999887091597,2.980765304105402
-1.8289865110714323,2.9832921615230967
-1.8280998987265722,3.0024889719570926
-1.8234439786014816,2.9879402203479337
-1.812937043880939,2.9891237257957455
-1.8005147832908177,2.9745072954561813
-1.7991068553377239,3.045713796895482
-1.7947686192051595,3.0026353615282115
-1.7917971160726942,3.0332517447961522
-1.7915067801459432,3.033897599738727
-1.774368699544838,3.1034777113315077
-1.7737676269773426,3.082491131739812
-1.7693337291852185,3.112153194099366
-1.7674907004808524,3.1270176507063603
-1.7624673811211324,3.2163775392881053
-1.7597063174338208,3.1756267668840734
-1.757085913494341,3.241489727165561
-1.7543738563370062,3.2449788353432103
-1.747962278208846,3.321374702671737
-1.7478173977878517,3.2675622769391577
-1.7422344394282505,3.33747506338447
-1.741712477812342,3.322117066152388
-1.7348639203408418,3.445870892519865
-1.7334201107037066,3.4478632154895257
-1.7252673062214667,3.537985677896567
-1.7242483458004882,3.541952939351904
-1.7236775402741336,3.5771186500783076
-1.7088029550280046,3.7236814361042163
-1.707327559243647,3.7453536691811116
-1.6999872830992115,3.845632693202195
-1.6992177278680656,3.8579473574760117
-1.6962644001439853,3.9057970444468535
-1.692318117514309,3.950595499556861
-1.6864715556617307,4.017971458627575
-1.6804861510395883,4.050542722887923
-1.6613584084010133,4.244318889374599
-1.6589976135250215,4.3142013763763964
-1.6459178618134775,4.31394314771734
-1.6403955314598173,4.368927885287964
-1.6376164696014475,4.336946679562363
-1.6336425230362814,4.347344951744716
-1.627916943672052,4.366943321853263
-1.6271383528756147,4.354551798198153
-1.6239279749473357,4.335340750998361
-1.6221443100558024,4.337820580769503
-1.617494174795397,4.31787195810438
-1.6163235621401295,4.291463012063259
-1.6138490437416446,4.305656935274425
-1.6123192131962376,4.302129842359731
-1.592220719014909,4.039798058430923
-1.591449125812793,4.002437831797362
-1.5767828749240382,3.7525635305141756
-1.5726233240907648,3.6786333284366175
-1.5694915404007679,3.5727440762507863
