n_harmonics,base_freq,magnitudes,instruments
9,2.878556410863542,"[ 2.0330047   0.27810776  0.85614506 -1.02962816  1.47082548  0.69341789
  1.86668367  0.02656737 -1.684323  ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9980972661595304,-0.7697866641232831
-2.9911496833543283,-0.9023270321144529
-2.990311649436669,-0.918032380277109
-2.9891966747778396,-0.9371025042423586
-2.98349158163581,-1.0416228891341994
-2.9770027358972047,-1.1522201135984047
-2.9765213144275586,-1.1563389827208475
-2.966181098996298,-1.2886029948312576
-2.9656566400043447,-1.298059441248894
-2.965027781592978,-1.3026042276311187
-2.961755673389267,-1.3325804761405953
-2.9495571714376307,-1.372301960529667
-2.944045661490167,-1.3548061382440828
-2.942235459928412,-1.3429821802728665
-2.9263691396571256,-1.1148228155233668
-2.9160184532981566,-0.8474292317200414
-2.9115022181370884,-0.7097859272760214
-2.9088293694101885,-0.6200663221073736
-2.901744175729803,-0.353264606133814
-2.8954640226954895,-0.09126189259719163
-2.892678130219269,0.02711811247557203
-2.8906009435194653,0.11646342281045632
-2.8904000613198493,0.12050289111843489
-2.88645458256308,0.30201920928090537
-2.886062271540384,0.31950740354041907
-2.880727922122346,0.5601326092143452
-2.872353325224715,0.9435224381191842
-2.868136458545559,1.1300330883756176
-2.867362622367815,1.1623683614348108
-2.859413544869735,1.4956429258533057
-2.8545236320856953,1.682306055681897
-2.8540408945891222,1.701493230810245
-2.854009822941336,1.6983768466334916
-2.8427938916837285,2.0391135809545484
-2.840513353129563,2.0988129010715952
-2.8385028851257568,2.144885089972411
-2.8329622811384056,2.2416813075766466
-2.8173853328494687,2.288656657907787
-2.813735940018107,2.2439897129318913
-2.8007599178091347,1.9395113171040328
-2.7999162704378273,1.9163837339227525
-2.798159470861071,1.8467817189510842
-2.7960039535061942,1.7579028594804649
-2.792026929945381,1.584940647875837
-2.7851401893533096,1.224726203968314
-2.7820246082767746,1.0446611216359554
-2.780418780186386,0.9476876532541761
-2.7780339151081983,0.7930109378001232
-2.7710373531365615,0.30217123219636965
-2.7685429551035066,0.11281745453271756
-2.7656537130795154,-0.11105666188413416
-2.7648860335469463,-0.17323360560768478
-2.754409184911059,-1.0487413637985878
-2.7414611049299147,-2.1999416491247152
-2.7345893851023697,-2.8155514043806247
-2.721424275245022,-3.9401159897054168
-2.7201815809725485,-4.041179900263861
-2.7194261644572677,-4.10228042548566
-2.7121318508461822,-4.65401303056
-2.690580816064325,-5.872449258613215
-2.688426499850281,-5.946867848951831
-2.6823558342798326,-6.122064414440417
-2.6749717405607996,-6.2364878973017435
-2.6669174100713917,-6.236580780441067
-2.6606287008862437,-6.140514131071572
-2.6471397488238164,-5.664872897587981
-2.6445934982353076,-5.5285456279119645
-2.6412107956508915,-5.3410831043166995
-2.638512535904961,-5.172762341481535
-2.630678151063755,-4.614518258545176
-2.6256273262219567,-4.209398919131391
-2.6207739823503378,-3.7815219551650108
-2.6120474887312177,-2.9526414118637634
-2.5997623016708524,-1.673718410319519
-2.596353705847129,-1.3100984399226068
-2.5930622977535327,-0.9592687014054293
-2.589714835815967,-0.5948057648092074
-2.585570179460709,-0.14580446750507986
-2.5761345014410155,0.849783601823351
-2.562795518676406,2.161938725787694
-2.5522926218328674,3.067544434788523
-2.5466560214001426,3.491058184205045
-2.545353228694622,3.580290675170056
-2.54341378376923,3.7104157881666504
-2.538207661296039,4.042174874787183
-2.5360395138640706,4.157975115938903
-2.527688881264001,4.561663437769548
-2.5267722983875096,4.600806577280839
-2.524098829081993,4.699596062039939
-2.519418322656253,4.844097919274626
-2.5128264740805797,4.987082168306377
-2.494839727655215,5.0259352780991495
-2.49337381665483,5.004724530025057
-2.4873291750064745,4.902837994648942
-2.485691919557312,4.868497981501169
-2.475055310127498,4.558679581925194
-2.463937110294145,4.1306135866350395
-2.4563314766112248,3.7925918529676776
-2.4520024392631585,3.590742603930459
-2.449950432429422,3.491704167411281
-2.4461897509982524,3.310756056547117
-2.437449796308086,2.8996745229473286
-2.428184135227101,2.459757491965196
-2.4267234030705787,2.395063207010212
-2.4230762973862108,2.2339684964617463
-2.3962785381491063,1.293480801757533
-2.393403804900478,1.2224077632931412
-2.387037009756467,1.086881023809805
-2.384442422066231,1.0440941959400205
-2.383274595170805,1.0213503801845154
-2.374098209140664,0.9191723449346731
-2.3698189778603362,0.8933306421559016
-2.3672940364195556,0.8800912890515196
-2.361114239132283,0.8719663469021779
-2.3533529895120635,0.8954291093340571
-2.3519234185640565,0.902157187158444
-2.351268135041722,0.905403908419607
-2.3462370880630514,0.9441150855332205
-2.3283559155289604,1.1432969091469347
-2.328120863072639,1.148028149519095
-2.322614862841199,1.2218170697533857
-2.3195310790681667,1.2566059901308322
-2.3133978534384187,1.3426497340129409
-2.309834558503775,1.3855518026927978
-2.3013073261658974,1.4886333920481303
-2.298491019683974,1.5159336494276066
-2.2911204489011796,1.5802161788925035
-2.2789992638341245,1.649602380386263
-2.276953128092508,1.6541855215345413
-2.2678364570221987,1.6561150379346248
-2.2642459687238525,1.6449914631685563
-2.2592925160174078,1.6184286365176963
-2.2589320211285977,1.620143549258165
-2.25771860433541,1.615418361616827
-2.256258231229854,1.6040779354618993
-2.255993007910905,1.6006720026419128
-2.246288759946113,1.5180838283843399
-2.2349997133284285,1.3699226683875012
-2.221574695102186,1.1599744037407043
-2.209694560843391,0.961767443735915
-2.2081206133779157,0.9350141298770113
-2.202798450159823,0.8390496778377693
-2.1922266297546233,0.6682224171139263
-2.181205530092055,0.5085034728744235
-2.1642715823629706,0.32236127391789804
-2.1615346281698233,0.3010283110468513
-2.1571526318481866,0.2718552239794579
-2.1416232625080367,0.22004543462479945
-2.127824359797001,0.24250222721453774
-2.118573195888146,0.2854892989748348
-2.1030380563489013,0.3900265774716313
-2.0957480149354843,0.4505676382329626
-2.0951578335770735,0.450665363310194
-2.089793785128193,0.4983311917715999
-2.0849769891871617,0.5385518709542365
-2.081594672734546,0.5626872969731695
-2.081574623557273,0.5621945529797805
-2.0710439817589696,0.6391924890889183
-2.054473702341925,0.7217210634780095
-2.0539929527497636,0.7229120318584888
-2.049702673596074,0.7332231078851255
-2.037634234682002,0.7454848797831852
-2.0342010419457104,0.7427854246264642
-2.032840602609524,0.7375675660128221
-2.026373998364755,0.7195894235400679
-2.021973259904926,0.7015513890708208
-2.0214212045332545,0.7017790979692133
-2.0167388325024227,0.6759060179277825
-2.0158320774360083,0.6700929413924835
-2.008089097399199,0.6174510797883401
-2.005866010830288,0.6014160831701783
-2.0044298893923482,0.5912576197269495
-2.0015509567559255,0.5669538860889644
-1.9984810688149828,0.5425632842626034
-1.9919291061539028,0.48003720406302997
-1.9919080221397016,0.4801521675278046
-1.9835201741534478,0.39547548407935457
-1.98224702098889,0.38216483268767726
-1.9638316048052038,0.18005265806080475
-1.9609286933669143,0.14998471343285463
-1.9546903974483067,0.07968392393614751
-1.9514131987504788,0.03934244780206644
-1.9493989580179232,0.019470031867046215
-1.945365293805731,-0.024979715051503024
-1.9446692458104853,-0.030300297351602393
-1.9446103013927085,-0.03357291411805635
-1.9387050729236714,-0.09927198570772758
-1.9372542624004954,-0.10876807651307384
-1.91829837116289,-0.3002302401691238
-1.9163853916761808,-0.3178402615132084
-1.9150164087941504,-0.33091141804367025
-1.9060090586936957,-0.4169816460263749
-1.8930029349827995,-0.532327622178521
-1.8918106432440929,-0.5448498079300477
-1.8905817475639484,-0.5572356919517927
-1.8802734537455768,-0.6510499219357889
-1.8778978203318937,-0.6743584458891807
-1.8710788326042402,-0.7389592244455028
-1.867383947116176,-0.7758375775133011
-1.8617931310522895,-0.8294206622501588
-1.8574204829522036,-0.8729442065141277
-1.8551048464004345,-0.8961566898285904
-1.8523915279399144,-0.9254471580616245
-1.8523281833664764,-0.9272263702916099
-1.8506689154988976,-0.9459535225224794
-1.8495009984833735,-0.9537976062496312
-1.8451482673285446,-0.9971028745414566
-1.8351635370440784,-1.0986564291452183
-1.8349083588672215,-1.0990548083875424
-1.8332366893390535,-1.117200167140663
-1.830969932902128,-1.1390846101455543
-1.8251088787689462,-1.1968316485504427
-1.8141166738473755,-1.2906853875315187
-1.7922644281710247,-1.4160865410881962
-1.7812597425739602,-1.4243139878894113
-1.7716101789266803,-1.3909889405539375
-1.7626283831339948,-1.3190465737615018
-1.7594166262855264,-1.2887618263919
-1.7584586948680254,-1.2745733329309847
-1.7557701137048278,-1.2400899670540568
-1.753177685294963,-1.2062756115437143
-1.7299893361416563,-0.7311232528848992
-1.7198764400011333,-0.4462309908777209
-1.7158591984392788,-0.3212861364225341
-1.680789170982839,0.925433822957056
-1.6578920236286032,1.697507056590373
-1.648004807372757,1.9573377758151127
-1.6450479642889853,2.027594370554227
-1.6326252911764125,2.2494718367092372
-1.6268815605466371,2.312914116924393
-1.6221951483600547,2.342562322392267
-1.606755633487288,2.320579811620594
-1.5844045951810337,1.95814747323516
-1.5725366679152388,1.629393916878634
-1.5657162516329768,1.4172866329243046
-1.5523926247747304,0.9550980436397383
-1.5476161505616635,0.7936098028051611
-1.5416516816161274,0.5888469117914634
-1.5360123880091239,0.401053216927324
-1.5301849206470357,0.22055591290284285
-1.526156962310064,0.09755456502145299
-1.5232855375472754,0.014739147159909045
-1.5030692760690043,-0.3906178415385138
-1.501229803175049,-0.4138389252311853
-1.4950291846870163,-0.4613461077269364
-1.494184403881153,-0.46259996037988965
-1.490574348932768,-0.4731421489790398
-1.4903867711542849,-0.4734694040414704
-1.4869599952015415,-0.4683103841215094
-1.4848834667768778,-0.46777343443529495
-1.484044821215285,-0.4591643610386661
-1.4827141625877078,-0.4507719333671536
-1.4593862280755323,-0.05596331126316689
-1.4564058840566694,0.027763392063212083
-1.4543971870878551,0.08747536828741946
-1.453902270083303,0.1028021385547664
-1.4506339595060254,0.21170219747272936
-1.4479971002406251,0.2979427634664925
-1.4426159058411412,0.4921547984822736
-1.4419367750663432,0.5213573321047271
-1.4338731017765654,0.8385824724351976
-1.372980126285466,2.9993290349247164
-1.3696959264315431,3.045857893949465
-1.3650001162167757,3.0923952028946196
-1.3569868174527073,3.122442171797195
-1.3418866877150217,2.974645959021848
-1.336633564108869,2.8653166266096672
-1.3289855942799933,2.658357260973921
-1.3278313585369268,2.618265581666295
-1.3266428261120977,2.5848205242474975
-1.3224138897745714,2.432462500971437
-1.3178284006094463,2.2523380118252367
-1.3030753546791536,1.576130101706096
-1.2903199026876018,0.9007588146228654
-1.2791055149742556,0.2848783799843526
-1.2763941449146208,0.13806883591565206
-1.2732397815762115,-0.031660526845738994
-1.2635053704779557,-0.5398638191209544
-1.2597040191652604,-0.7270531825075924
-1.2589817953894362,-0.7620601447387387
-1.254017834823408,-0.990972015536305
-1.2521937894759563,-1.073674629718775
-1.251923375392772,-1.0863305584330372
-1.2507181904013427,-1.133146529595531
-1.2500048461787485,-1.170286759910934
-1.2455219355613933,-1.3473720915017653
-1.245302719852133,-1.3598233535343618
-1.2426768584248655,-1.4556446759698465
-1.230482420214944,-1.8474285576381972
-1.215724873217551,-2.138986421452979
-1.2087284496109132,-2.211541523546514
-1.206796604498074,-2.220790218447341
-1.2053371190198336,-2.223143880234427
-1.188737802095295,-2.1953388806063456
-1.1722885350747876,-1.9876608549935912
-1.1683923408840597,-1.9222771431650452
-1.16607952916788,-1.887796349398423
-1.15968276117076,-1.7723185499146819
-1.159424166989222,-1.768867325714499
-1.1560656822581297,-1.7049375689946475
-1.1527148321255714,-1.6452061212002933
-1.151970490958011,-1.6312008567157512
-1.136738547042801,-1.3747288050652766
-1.1317270672835391,-1.3066502606908514
-1.1159110695405958,-1.1708361190771017
-1.1135693562135742,-1.1566119400854624
-1.1128016185631848,-1.1540761573182186
-1.1049506283467632,-1.1554085566631398
-1.0968678770053575,-1.19340872379372
-1.0947879402395064,-1.2128538336274017
-1.0870037689764824,-1.294014737414475
-1.0868958118048995,-1.2941700405520553
-1.0844851801076552,-1.3310706195168054
-1.0828175607773236,-1.354732358945764
-1.0819371571109475,-1.3701986771883705
-1.0786049570418368,-1.4232730110978664
-1.0641424303199463,-1.721887665862079
-1.0641026108741696,-1.7253406063915642
-1.0619234001117606,-1.7742690594658168
-1.0553097522751052,-1.9408708995579973
-1.0498863484579042,-2.0795354932500905
-1.0450289029827846,-2.2016335630271255
-1.0431172556447688,-2.25191541746694
-1.0403151529286938,-2.3231004808233435
-1.0357443341870587,-2.435505725106533
-1.0316219861231524,-2.534583502945699
-1.0247714285926877,-2.6849974163060364
-1.0223357307154963,-2.7371257242860976
-1.0108071100439648,-2.927781865785929
-1.0007966002111413,-3.0305164706316914
-0.9975167230888884,-3.0562491634236477
-0.9925772461877456,-3.061786076497773
-0.9897059492235476,-3.061685396079415
-0.9764274776194704,-2.983953421632875
-0.9575992177064458,-2.646402307847879
-0.9527467355779171,-2.524050948988681
-0.9459315869821436,-2.332257351471769
-0.9375554157018287,-2.077806242786405
-0.9328207498860945,-1.925785541829994
-0.9172832502335431,-1.407901245474545
-0.9144165420185839,-1.315958232540596
-0.9059958661261662,-1.0566003217155884
-0.899187259919386,-0.8595674167209815
-0.8986555411602808,-0.8418559598505587
