n_harmonics,base_freq,magnitudes,instruments
9,3.010462024344593,"[ 0.48678243 -0.24398042 -0.07884063 -1.26365216 -1.28307596 -1.01772932
 -0.17578725  0.3311753   0.23312511]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9978359844923723,-0.644705756178325
-2.9765705820494635,-1.7542147827407522
-2.9759992428821596,-1.8068735419330182
-2.9676164516411427,-2.2148553273068163
-2.965537909701668,-2.3140593420816056
-2.9560941267988463,-2.7263808250249806
-2.9559641089653734,-2.7441528783315925
-2.9380367386625896,-3.32156047883916
-2.9243943254294784,-3.5587901099789936
-2.9180236779343343,-3.632141310095999
-2.910724866990023,-3.6648116131876796
-2.904995827103404,-3.6334704584546773
-2.903317963997077,-3.629800868995874
-2.8876808569978456,-3.44373270015486
-2.8867608213654945,-3.435426367286204
-2.8801585151982607,-3.320208011349393
-2.856469140524829,-2.8346451572290414
-2.854402938908202,-2.7994063866658006
-2.852392726436941,-2.75110419793433
-2.8503952551631744,-2.7208326795412794
-2.8484367857185133,-2.689066336825501
-2.837945554927966,-2.476537222409699
-2.837471433832044,-2.499252577822212
-2.837207788600428,-2.4902465402427953
-2.8351387210708365,-2.4509953413960184
-2.828834132859166,-2.35814124064197
-2.8250512611421366,-2.3300950551460433
-2.821742565945065,-2.3040840789982187
-2.817401467773904,-2.2487575819076007
-2.81033527877712,-2.2210729742580257
-2.808056769845697,-2.2053536473743995
-2.803863748678082,-2.209855810460557
-2.7998525125563063,-2.1917711872580545
-2.7985325164173114,-2.198989019363514
-2.7915062962177,-2.203849047378023
-2.7899038993627525,-2.2253506289616216
-2.788219448077885,-2.2068366923628298
-2.783669982804903,-2.2392061055772494
-2.777666203154678,-2.264859104467732
-2.775449660592983,-2.2675031462253226
-2.7741411204162243,-2.27651926527104
-2.7678813079225977,-2.2934786272660603
-2.7638878478764792,-2.3228364095015457
-2.7605640733692915,-2.3231446684400856
-2.7588802139079815,-2.321187024712755
-2.754529739979735,-2.3198188953661565
-2.7503878742804244,-2.324429494587908
-2.7492528538784144,-2.3092922789337638
-2.741946791241131,-2.2814496672308344
-2.732079095133072,-2.1952538452741024
-2.7264202438307006,-2.111530278017848
-2.715982381796021,-1.8841143757356456
-2.7076665731581318,-1.6516353994123107
-2.7059180447252196,-1.580369851585685
-2.69660758220324,-1.2548161615649596
-2.6876220985316115,-0.8422505658284508
-2.686599476363692,-0.8014650882086497
-2.6836468600882792,-0.6503738087943879
-2.6784792963556603,-0.3785493905780586
-2.663506423917421,0.4863343969767165
-2.659032608621178,0.7417610101130657
-2.6487541481602106,1.3621114243350338
-2.645136136255351,1.5811975227091108
-2.6335512247151494,2.270051434884762
-2.628777757951406,2.5570143440361655
-2.6283994388624032,2.5783680918119494
-2.614415162374905,3.2731294800148714
-2.606861715903565,3.5851168022662465
-2.6055622668143776,3.6369166164204523
-2.5934621200337844,4.023998992500773
-2.5925357187125786,4.0562358755462915
-2.590503110414315,4.10133912004231
-2.5886388061230106,4.118841066231889
-2.581726745913625,4.254134468654411
-2.5790577868921005,4.2847756653102795
-2.5667608216970206,4.301290030528523
-2.5609869009846293,4.253789689647823
-2.556943990498364,4.212820027427416
-2.5496190559375966,4.055237983396358
-2.547450043146948,4.024820754592277
-2.5431237939217297,3.8952907622312254
-2.542031849187108,3.8645240502845546
-2.5355763441248955,3.641400483062929
-2.5354105939089826,3.6512805233267547
-2.533403188524738,3.555603382293548
-2.527296846488722,3.312721358002393
-2.525028487809534,3.2284926129689917
-2.512544114419904,2.6668697868026174
-2.469648588272987,0.538507138429501
-2.4639334960107395,0.27510807266002174
-2.462637197916284,0.21734146676679306
-2.462468902855215,0.23240583532461748
-2.461923877126636,0.19741201609870446
-2.4612117164628153,0.1667983473153463
-2.4595625403538732,0.0908592181554896
-2.4438237369684197,-0.5185678059384774
-2.43215211957556,-0.8736983175552008
-2.427983281460155,-0.9586086865569559
-2.4205415319082477,-1.1404186081565586
-2.4030218986567204,-1.394353261467136
-2.3983939569602604,-1.4727531161297585
-2.39189206689558,-1.514950433896759
