n_harmonics,base_freq,magnitudes,instruments
7,3.6111631846314842,"[-0.06486741 -0.94008027  0.06166245 -0.87833632 -0.99783176  0.95470981
 -0.83339397]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9932231928891344,-0.6523201808679906
-2.972782149521104,0.08684117102185597
-2.9697886814631334,0.17979100527288638
-2.9695543748177697,0.18184201101547628
-2.968770494175746,0.20215956911553423
-2.9655278020646643,0.29323172686520954
-2.959151393730366,0.4570377914731637
-2.955186663503361,0.5370369796482454
-2.953930167095313,0.5548343825166971
-2.9504940931097936,0.6075016575472042
-2.946204365140127,0.6552625886056913
-2.9322804892200045,0.6784715723581377
-2.9248396794463902,0.6024087999446904
-2.9233794772966393,0.5763761055970126
-2.9180125123308303,0.4795618063372804
-2.906473925250333,0.14441792740333692
-2.901937344585101,-0.016963943625987875
-2.901099986921203,-0.05523599581213574
-2.8879990729657345,-0.6563217395032631
-2.8859933885677167,-0.7603570030167235
-2.8710926556332286,-1.5902855848380912
-2.8709654763981862,-1.6042663544280285
-2.8697958474097973,-1.671975105881834
-2.867709598231906,-1.7948593201768486
-2.857701383415553,-2.400503504816308
-2.8500839110577307,-2.857273096660491
-2.848695402497854,-2.943165936483095
-2.847180934053572,-3.0321524876820174
-2.8398958915545975,-3.4548679766658714
-2.828609228216476,-4.047299179729001
-2.817863114246145,-4.519574967145029
-2.8120101601668526,-4.731873553694291
-2.8057995240330342,-4.920336410453332
-2.7946555559435753,-5.145995513022338
-2.7917829568715753,-5.177999072104581
-2.7818402211972955,-5.224905408220469
-2.7759991120571788,-5.188810404973664
-2.756053591143301,-4.786186180164445
-2.7426609808189815,-4.278539914467752
-2.7398725815661953,-4.145972725393419
-2.739767334747941,-4.141428315860724
-2.7224860832465696,-3.2476478159160136
-2.722115500120918,-3.227328740566307
-2.7169932134779806,-2.9274190538290146
-2.699875155207076,-1.8959005536921472
-2.69405336723662,-1.5337492252158342
-2.689615548235598,-1.2667447319260683
-2.6695903995316814,-0.11502586951416306
-2.6592293704218295,0.4235410740505481
-2.657172089054631,0.5192610482648673
-2.6477196391089626,0.9512175832653313
-2.6421315198325375,1.1721559227072498
-2.6421050331295133,1.1756557287649978
-2.638271251243256,1.3145231421774932
-2.6335891335194503,1.4766548672045523
-2.612488597996321,2.042392952231451
-2.6120544197460918,2.050951143272308
-2.6114695708416775,2.059637968227081
-2.597270108480067,2.280672133976558
-2.593183003446569,2.3242294751250654
-2.590527502107431,2.3516456671259416
-2.580735256173369,2.403157536947191
-2.577402416563428,2.41878489544739
-2.5679799341571656,2.421674363184808
-2.5598553924831826,2.3968062889844655
-2.54700902774501,2.307767016725134
-2.545211132307025,2.294203475285306
-2.5365695263722645,2.211010135669388
-2.533748864184628,2.176609616182199
-2.5286986840520407,2.1037686201748227
-2.5223477120656987,2.0186615987871592
-2.5212764119179885,2.0008996895108893
-2.5085071062783766,1.7905568129973766
-2.49299932716242,1.4802105681018245
-2.4908281455953825,1.4289886039165396
-2.4870296718156455,1.3435491053170028
-2.4865855503622196,1.3273713122054562
-2.4767478512875574,1.0972094954729692
-2.4654091860800795,0.8061917057715933
-2.453418580832637,0.48321861088200735
-2.4415828423498316,0.15404082393835827
-2.439980466961001,0.10424684142127247
-2.435468215866397,-0.017517948540283323
-2.425504975000963,-0.30415828434571135
-2.403609068932105,-0.842393622066684
-2.391453375477116,-1.0927888739437952
-2.384872680476285,-1.2008464210056786
-2.3842388690576675,-1.2152971108030162
-2.377998829973107,-1.2907369499044667
-2.3751360460405726,-1.3255824958428624
-2.373101620434668,-1.3394088142040346
-2.3716714048057144,-1.3553831495371191
-2.368861122574635,-1.375186792527167
-2.3644042751547794,-1.4029822825276497
-2.3614207186673966,-1.4136720216751413
-2.3602785045779964,-1.4160277295945753
-2.35630788594289,-1.4185935052482104
-2.3560425041503557,-1.4173316519961037
-2.3423582629269166,-1.3558772122078562
-2.3387798208260864,-1.328207799777246
-2.3333991656735664,-1.2663131376999608
-2.3307494504924025,-1.232818401050948
-2.3307193559885584,-1.2332007718989335
-2.32525010592781,-1.1510297041928392
-2.323536138172302,-1.1151006300629585
-2.322885628947862,-1.1076197791714344
-2.3197167244563834,-1.042211893585503
-2.3073099123084497,-0.7823400708306966
-2.296618377704404,-0.5122773022658519
-2.2939384816211916,-0.44139499708798413
-2.2803433384004794,-0.0762366043243001
-2.2779291989608654,-0.021835741108431908
-2.2740807496993765,0.07623005814093436
-2.250570318601463,0.6052893561724609
-2.2477834305064337,0.6571106366153374
-2.2432612237821115,0.7219256188852425
-2.240985817532798,0.7523595266652966
-2.227686705939621,0.8844305385696619
-2.2257491456848344,0.880767156696141
-2.224227545178493,0.8977560261267388
-2.2204573031025796,0.9027903037475322
-2.2120210594450462,0.88944029169076
-2.1916706423704917,0.6911635494079225
-2.1837320277933685,0.5569518595454906
-2.1822567559648953,0.5257516375539125
-2.175353053107206,0.3909865181402593
-2.1687688848576006,0.2493475296308414
-2.158801368009586,0.03266900402892609
-2.157797770135634,0.011870798249821008
-2.13013830836461,-0.5256960699023616
-2.118407830549292,-0.6622491838878605
-2.1149670843414112,-0.6873425195310708
-2.1127205950139687,-0.6953478538160993
-2.108675274227632,-0.7022539151772195
-2.1057289941204758,-0.7102939247723636
-2.099117708434848,-0.6842892445896162
-2.0987865417839107,-0.6855132003872934
-2.092397576893647,-0.6289967100837062
-2.076053798959313,-0.34381219119670503
-2.075241994261987,-0.32583353999872794
-2.0699103658747657,-0.1909094153662065
-2.063076800607493,0.007081950781082626
-2.060772911986345,0.0847195153972492
-2.056721576479288,0.21646183842250294
-2.055029236736992,0.27172963756868906
-2.0489806852483072,0.49612915703154103
-2.0470971026464007,0.5669789529263756
-2.0453666176135936,0.6264805385335853
-2.043521134043327,0.703865425365658
-2.0310687932998936,1.1879866954047247
-2.0271350812463993,1.3462083612854494
-2.020760098094719,1.5908793841375455
-2.016856806779507,1.7384932983982477
-2.0056404598277826,2.1210075831612634
-2.004602097452664,2.153890807048942
-1.9960885118445104,2.388573881521129
-1.9957044794024423,2.3948696285204267
-1.9908701004541187,2.5110803627475193
-1.9865448508733143,2.588883515808825
-1.985967140529673,2.6013080699390927
-1.9849068831042278,2.615309681047218
-1.9788985892868922,2.6865895665031636
-1.9768264573089085,2.7060223896568463
-1.964410849702883,2.7280703743812222
-1.9599211503536524,2.692455166890923
-1.9596038420146404,2.685131108523931
-1.9582289143128615,2.6720891809316734
-1.9538456898547036,2.6187252835680486
-1.953046346852007,2.6020971337987846
-1.9494975587190597,2.534157368127193
-1.9354239273439902,2.146687016140894
-1.9303417258966578,1.969826460928027
-1.929616277547635,1.9402931598764088
-1.9285387444126596,1.8983318558124407
-1.9245844378869843,1.7382301294126685
-1.9220450050712978,1.6303839597825176
-1.9186706603007697,1.4788278949761593
-1.9181683211087937,1.4585575090221778
-1.9084211549429517,0.9934393483802817
-1.9056991684691365,0.8575085271858808
-1.9044546905006976,0.7994628326816692
-1.9019865254737403,0.6687702190878851
-1.901131329191722,0.6246405387290223
-1.9007007340183073,0.6045731411038596
-1.8809689897228512,-0.4071590816451628
-1.8688750991007161,-0.9664249793978524
-1.8687702064464664,-0.9700860530475328
-1.858542931805154,-1.3587012089437058
-1.8580653292755704,-1.3725415016760978
-1.8540749837328192,-1.5107031844542598
-1.8539189127898112,-1.5167940173329375
-1.8506051235029612,-1.6149161243335746
-1.844747408633349,-1.7566076956808132
-1.8395403183696648,-1.8611512732457638
-1.8378472766474143,-1.8785537268345422
-1.837525420342204,-1.8858507987855437
-1.8333230608992002,-1.9333924944908316
-1.829139509653332,-1.9677570675024676
-1.8122496800592227,-1.8833959628286918
-1.8112324593526254,-1.8651402761483937
-1.8104906693629914,-1.8579383523553485
-1.794231275917217,-1.467122897987625
-1.781513533604187,-1.0023208999224744
-1.7805844374330293,-0.9686448409538163
-1.7795022225714787,-0.924206898080575
-1.7655663627697442,-0.3041215486541977
-1.7556244322201249,0.1642239408457287
-1.7542069423387585,0.23298797265476637
-1.750330472415963,0.41237818121447445
-1.7476839506602835,0.540973558467963
-1.7293330518064185,1.3437241153951271
-1.7283853769057234,1.3754204783647144
-1.7260194546583087,1.4657747734278512
-1.7217643321418605,1.6207631073196864
-1.7098936998459244,1.9699081662630635
-1.6946759946237324,2.2615093274343816
-1.6929420607935162,2.2825725957360734
-1.6901619844508557,2.3034587981202064
-1.6882473958613002,2.325245909283495
-1.6711750219354398,2.307458912675603
-1.669745835223059,2.3007595824489617
