n_harmonics,base_freq,magnitudes,instruments
7,4.314344696885624,"[ 0.64492524  0.04578852  1.51790223 -0.62335423  0.37594     1.11492813
  0.51001263]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9993358165775144,0.36269369902738746
-2.997644725409801,0.3613800022604594
-2.995581246819207,0.37383521076388965
-2.9905644617780824,0.3655122517558173
-2.990408009382967,0.3868344002679007
-2.9826672058364707,0.37999569316686277
-2.976499714690165,0.4315750668733861
-2.972564400054389,0.3666433867478586
-2.958339623932792,0.35997131842540603
-2.9568182270404617,0.33854517521669264
-2.9552231344547524,0.368417205500477
-2.9492123739246443,0.3537086421740517
-2.941572428073881,0.3295498975114528
-2.9351028235248338,0.3303837208047496
-2.934429400683242,0.37302220843078593
-2.9290900257765147,0.28429486773929724
-2.926247268330485,0.3425843785909368
-2.9238814947132923,0.3481478314344797
-2.911536527465039,0.3569632519287312
-2.90045057071786,0.40032477548003703
-2.8944287920162637,0.39060316990053895
-2.889389026516669,0.4256432713068878
-2.8891768247063547,0.4206765187547906
-2.878357326237259,0.48879317691980156
-2.8782583218249105,0.4374626743719589
-2.8746776679661497,0.4303138213679934
-2.87219118787666,0.42453917203837527
-2.860977633490827,0.3680116950183477
-2.854003054364824,0.34958215367717344
-2.850167124636987,0.2880268891738843
-2.8453797031279864,0.2173032744993292
-2.843770975380134,0.21516766568875723
-2.836722117649564,0.048288118813222966
-2.8320420554909065,-0.07274225688558147
-2.8254834198082888,-0.2997879804677435
-2.812814418372991,-0.7762108808592922
-2.8098969467583963,-0.8827726716072899
-2.808610235086751,-0.9675303642915143
-2.8065293059717686,-1.0793771763980393
-2.8060441777879284,-1.1006902534408174
-2.799171747326516,-1.4342589932832082
-2.7931823362676194,-1.825454163680994
-2.790664264980342,-1.940731862659126
-2.7901521628277095,-1.995936101761806
-2.775663248149762,-2.862443013778429
-2.7733088325432864,-3.0202629072043594
-2.7719273879414845,-3.1054149904962554
-2.7716750636398695,-3.126394634099658
-2.762468361735705,-3.6848818584917478
-2.7623725013295237,-3.7263037489234114
-2.7577378515964606,-3.9700126147317647
-2.7422288347909616,-4.764135523210468
-2.7368257246063514,-4.980123055791902
-2.727783501936001,-5.260725252828513
-2.719678878867363,-5.349001046990398
-2.716091797586805,-5.377217329310593
-2.7084663636642645,-5.354565814402666
-2.7065313016621233,-5.329834896222801
-2.689413383768195,-4.759962291687232
-2.684746410485918,-4.523444958306082
-2.6840249983818714,-4.53474031680988
-2.676435465611334,-4.0777320090136
-2.6744730177218345,-3.9283101369625886
-2.6480446590364686,-1.8099494935659168
-2.6439057173286287,-1.4656409635315304
-2.6429269934613213,-1.3794424425287937
-2.639496140838985,-1.1153571313392214
-2.6389097754832114,-1.0576320780154538
-2.634443082586276,-0.6800292066648214
-2.6319029853907945,-0.46819096030842655
-2.623251711681367,0.2058104514641162
-2.622737064387806,0.17256815015655208
-2.6186708883646634,0.4616271043251598
-2.615971628622108,0.6418845941035995
-2.6080318844680703,1.1555511310534707
-2.6044362289766476,1.3037433745700235
-2.6005117204943304,1.470526453029979
-2.5965593715640587,1.6389052919409088
-2.594458216682289,1.6739874924080629
-2.593337250599917,1.6812520562716382
-2.5888420064061974,1.7631132956248
-2.58677373082896,1.8120636488890662
-2.5844499330600565,1.8188708508887927
-2.5840808991201802,1.8165287602345481
-2.5829414162782554,1.8561818328410318
-2.5801273521450225,1.8552345176031917
-2.5798240671932176,1.8963971899423593
-2.5733699687418268,1.8419029766017858
-2.5677073288858763,1.7867341349271733
-2.560878186813284,1.5344924098570898
-2.551543598350256,1.2579930645343589
-2.5315189028975214,0.33038610186712764
-2.5312224668550893,0.26151155346354793
-2.522086362726315,-0.15134369112604032
-2.5134778415719055,-0.5690844747962623
-2.508999216601448,-0.749031791708654
-2.5068871061746596,-0.841914423807054
-2.5013939137518593,-1.0133466780929092
-2.4925288774565972,-1.22568755962875
-2.4899508640670334,-1.2976150144813818
-2.482266672591688,-1.3884766188896451
-2.4797649133486743,-1.39389762046615
-2.473025466481954,-1.3539169000222842
-2.4604520779297685,-1.1305045423083646
-2.454536996208083,-0.9216830084569878
-2.441886314170385,-0.37898279171251087
-2.410274169695264,1.3060138286856873
-2.406281925145965,1.5666260248820743
-2.399218072057473,1.8085299861737734
-2.3969347104054934,1.9334417489102624
-2.392175955806895,2.1436848531930393
-2.3840169160846427,2.303372206372946
-2.3774841256106596,2.4358038144060528
-2.3773584334268345,2.4613186427071767
-2.3703526981020024,2.462238907520871
-2.3585985375256797,2.293453324167529
-2.3570732284672355,2.256397936836521
-2.3560164433116375,2.262875014428331
-2.350527500070717,2.0709839692306082
-2.3444150195188307,1.8857845872575827
-2.3438466787903476,1.8135523102417257
-2.3384565210779016,1.6023590046026248
-2.329242432255627,1.0825692809018392
-2.318510379044972,0.40011845278745783
-2.308284930872158,-0.20380145915274891
-2.29708604417557,-0.9381758096129649
-2.292970736754971,-1.1802733855430472
-2.289951567008068,-1.3120968396635324
-2.2834980644310945,-1.6281623685692768
-2.2760630531561894,-1.9382925336871146
-2.2739652061005957,-1.9628309284602996
-2.265790986841223,-2.207204912240119
-2.26031735785529,-2.2716686305428713
-2.25655729488993,-2.281958785257802
-2.2462553264124825,-2.213970231773397
-2.245331625741297,-2.172692823847999
-2.239969511983726,-2.10561136998977
-2.236592878418943,-1.9751410768842117
-2.2034824342368045,-0.2638358669694459
-2.2002089258586364,-0.058600645391782565
-2.1996689656997024,-0.0798824579306007
-2.198916268239511,0.03531404034278626
-2.1947104521844105,0.28994971757135374
-2.190657010360445,0.5561243562777588
-2.190114689624171,0.5922257781178989
-2.1885366085178015,0.6955248032407929
-2.168986624232435,1.8713243794583485
-2.1684109235454843,1.863029628610642
-2.1590825727813394,2.3039226434903464
-2.158584898426176,2.3557154401311955
-2.155600621934484,2.4990636578047476
-2.150577835116757,2.654042508363713
-2.1443841328150146,2.8278788476313124
-2.143389152904185,2.834948994320306
-2.1413022454555715,2.9070472290530653
-2.137880363302662,2.972720146734406
-2.124030848860839,3.0620030148818826
-2.120994891929997,3.0683874246345937
-2.1174281444613614,3.016286162030857
-2.112913739976166,2.936131952075313
-2.103631976758928,2.7409693945629527
-2.101744975565973,2.7070364516098384
-2.100850004490236,2.7125863431654342
-2.1004983942821305,2.690042979158119
-2.094162963010815,2.5091117860542935
-2.0847382494995252,2.2180854248111284
-2.0839409561619715,2.215837962856831
-2.079430515263443,2.0895464554134295
-2.0766429409625156,1.9605326402032068
-2.074660386941031,1.8672757196130612
-2.0694005406934988,1.7207926219865872
-2.063976794247509,1.5274216181259899
-2.0619909893270782,1.4667429138590096
-2.0615121553191713,1.49219740438842
-2.058214848132396,1.3969039723514611
-2.0557059352966798,1.2738517264462355
-2.0473404169638134,1.027965342710487
-2.0401399744740347,0.8543410389486615
-2.0292335061259914,0.6455242170712769
-2.0285907621881356,0.6578199483831214
-2.027124343611076,0.6368792054923983
-2.014093255548916,0.47644353201889106
-2.0047618772705724,0.4138335806556448
-2.000850160508951,0.34144970802581714
-1.9886755158807627,0.276120632453514
-1.9710380670110468,0.15159362607247906
-1.9683925483624827,0.14336638739410973
-1.959209150261709,0.03600212563744622
-1.939142646016653,-0.316758819749906
-1.933361367140552,-0.4150713960949376
-1.9273214410267363,-0.5361831550768936
-1.919509312993598,-0.7159064235313635
-1.9053122110649479,-1.05976903399682
-1.9011116551512373,-1.1582053861905215
-1.8981007781099613,-1.2732562323441712
