n_harmonics,base_freq,magnitudes,instruments
7,2.105219622543081,"[-0.01073155 -0.55174327 -1.87077856  0.58165827  1.85112753 -1.26707711
 -1.15247417]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9968412992757134,5.442929848556558
-2.9953348056830427,5.447790914796832
-2.989554170149038,5.526399713770538
-2.9865207811524472,5.54521123089435
-2.985117824089303,5.568816701633744
-2.973096923359364,5.617608165626516
-2.967053788197533,5.618208852277542
-2.962342396809193,5.6175279070138675
-2.9531249251366827,5.560086933861227
-2.9493021824382994,5.506306566883364
-2.9470284766754444,5.48760849671817
-2.944323960056913,5.438929768497895
-2.9413532133930045,5.403716211834198
-2.940488294650831,5.396017679574165
-2.9112389004289687,4.678413885592427
-2.9072837659258894,4.55260572502015
-2.9070887161009207,4.551734457270815
-2.9019954765966176,4.369921394398443
-2.9002049414225644,4.307041366875955
-2.8909333069961543,3.9586143034838424
-2.889063699874379,3.8720384493612254
-2.8855086042690785,3.7438399030396066
-2.8764098294250964,3.3396475993825487
-2.8753734235839703,3.3050921502386443
-2.868131548091598,2.9624515324780485
-2.8664912149331294,2.8750775473981007
-2.8654326068485148,2.8379859025323997
-2.8600258918620254,2.5805792923595883
-2.8458298937460422,1.8659734962632306
-2.8444771296367914,1.7921856614400111
-2.8435808540909018,1.7484393987822195
-2.8353439071855195,1.322164373839597
-2.829479148634732,1.0232453279952027
-2.8283112894874423,0.9386578758923485
-2.8265765564145306,0.8834431418368163
-2.82536285060876,0.8097352637953954
-2.8160569401362254,0.343703535512739
-2.8067165542033727,-0.15399221747698494
-2.805787371969832,-0.21365729829527705
-2.8006606317919687,-0.4414060796257328
-2.7960534647900976,-0.6836309222627177
-2.7900603585136308,-0.9586898692066993
-2.7804324575289794,-1.416332542922103
-2.770972338390986,-1.796204149354928
-2.760435911961725,-2.2249008800502934
-2.754084551259555,-2.4581373908741457
-2.7490945771313484,-2.6212878378483873
-2.732668222305292,-3.103824001332453
-2.7288121379098014,-3.208026999418631
-2.706872204968402,-3.6218547292059684
-2.7051339812653334,-3.635987080799799
-2.700075974371475,-3.6881811693043227
-2.6878963375419382,-3.7843030799581228
-2.6864700312324246,-3.78826941598644
-2.67959274510089,-3.787897613005616
-2.6779129650077564,-3.78676496926552
-2.6732791538892817,-3.806756549540384
-2.6704854876495236,-3.797905469505393
-2.669436395864463,-3.7868677059771017
-2.664712986036033,-3.7649648698657905
-2.6359185472607307,-3.460412959443649
-2.6326695865782073,-3.403034696113137
-2.625392839994722,-3.266962707337076
-2.609562083332311,-2.9546619940638204
-2.6077079109133106,-2.918399932087591
-2.60361944484481,-2.8255431507508857
-2.602348490126479,-2.803381203028737
-2.5962960080551643,-2.6510296988345248
-2.593939914238046,-2.601372008924769
-2.5819922666362487,-2.340346102651345
-2.5817157791339573,-2.320863646223476
-2.5740322783719902,-2.1358511902854924
-2.5614525931387266,-1.8572951158522293
-2.5533684202581504,-1.676557597352759
-2.5459356305657606,-1.5170809931917875
-2.5279010210312283,-1.1846938122097057
-2.524714256995507,-1.1308694358991545
-2.5206244854279674,-1.0577131872351373
-2.519299456340976,-1.0287444550805074
-2.515972608346785,-0.9891015659554034
-2.5126925867742558,-0.9533229513303938
-2.5075633687556715,-0.8732350697478575
-2.5050935556483895,-0.8433659192776994
-2.475819653265976,-0.621471105878564
-2.4744233741374746,-0.6162413973388334
-2.4682502829025195,-0.6012733482706495
-2.465838275058107,-0.5999729364363443
-2.46226333264458,-0.5815003770165524
-2.45592488546389,-0.577404542390406
-2.455864149159665,-0.5768416551668469
-2.453662174962406,-0.5906915394686039
-2.4336446278088486,-0.6778646151513448
-2.432644840623178,-0.6816227865314622
-2.4312505381213656,-0.7005889708510685
-2.4255094271676274,-0.7181186332695169
-2.4156292635281256,-0.8107653174368379
-2.4134776006721825,-0.8434895935512624
-2.3965720525934455,-1.007145767735058
-2.3916744210424556,-1.0570608885277768
-2.3796724899370725,-1.1953880443460454
-2.3737211683294643,-1.2666319379996953
-2.3660636374445825,-1.3463224625147756
-2.3574890886275535,-1.4226594237886843
-2.356582941298265,-1.4440268996209193
-2.346628028763331,-1.5509102350726973
-2.341805403237019,-1.5861158676680343
-2.3250882765710594,-1.7170789858239737
-2.3246451034929505,-1.7105695339762634
-2.323121567186046,-1.717972609527542
-2.322645226356574,-1.7217003283597452
-2.304869752969513,-1.7794916336815918
-2.2878663969167965,-1.7810701401788904
-2.274368360059488,-1.7278815020195244
-2.2736278993544414,-1.7134874386982009
-2.267253300735905,-1.6776576228919227
-2.2659055733175757,-1.666284949778482
-2.2637013485402346,-1.6478816903039086
-2.263594115259076,-1.6480727149295924
-2.2617670813039363,-1.626438310212099
-2.261050908774979,-1.6276611231435385
-2.2366991794309357,-1.3383314531226524
-2.235519494605948,-1.3179344453234252
-2.230357234991,-1.2335468543601753
-2.21170550166768,-0.9241609068770639
-2.2109242555024364,-0.9250581902415491
-2.1996791535578963,-0.7077371122684327
-2.198238432499511,-0.6609411986103766
-2.195003593908459,-0.6151545487708604
-2.187693366083963,-0.4687637432200266
-2.185053645750979,-0.42795633853754345
-2.1779993931350616,-0.27197460374787635
-2.1769898575793354,-0.2556498343842495
-2.173129951491524,-0.1848761782741016
-2.1692339093141246,-0.09732638633052064
-2.160047913566233,0.07199217376588365
-2.1583947507951162,0.10975296703662651
-2.1571478722726423,0.12937644144686342
-2.152198405242514,0.23071724602703783
-2.152055881396217,0.23579185911182604
-2.133760004546776,0.5483915213849234
-2.1336985545066405,0.5480134855648912
-2.13156507663183,0.5830719219729986
-2.1247240780997285,0.687701719284045
-2.1244842151627275,0.6832225359705519
-2.1135482489293236,0.8125731339962082
-2.109553059640904,0.8719294876998472
-2.092855757199492,1.0285468560762507
-2.0874150385392447,1.0566155037407732
-2.0870952384284043,1.0592498060013504
-2.0862981171182993,1.0577141173374383
-2.0806234116613656,1.078445441289996
-2.0738626897283634,1.1030988548031138
-2.0730179109957314,1.094871144564879
-2.055468963338592,1.0498702333721202
-2.0489718530977816,1.0299030884000102
-2.0439870785586365,0.9969486767536135
-2.042045681672006,0.9818135038507114
-2.018499631170724,0.6997783905913638
-2.0128055975270853,0.6261190836555911
-2.003870377507237,0.4785881942104904
-2.000664937497567,0.4183343858413645
-1.9947307666226464,0.3093562415893237
-1.9924020298794949,0.2591412129110397
-1.9905267186219755,0.22784493226121766
-1.9841297660507329,0.10433768686207368
-1.9827610801581728,0.0841560740072532
-1.9782059570721828,-0.0147090919114211
-1.976843397954736,-0.04858053666476652
-1.9690111990818855,-0.22904210051120202
-1.959979162395153,-0.4301856191951988
-1.95725028754216,-0.48938196522347915
-1.946300988040816,-0.73739439344282
-1.9428399173928543,-0.8276327466503682
-1.9412757984175852,-0.8509243309959369
-1.9367552971525028,-0.9486513943221099
-1.9352470866589326,-0.9800804711830813
-1.932266335197482,-1.062025405499015
-1.9312761439558916,-1.080142182804862
-1.9252217908485694,-1.2057977876809312
-1.9219455981254483,-1.2632847152932873
-1.9105981355044874,-1.5160011431261895
-1.9103014211726264,-1.5053308216779153
-1.9072113654697225,-1.5654596778287946
-1.9028619306660843,-1.6451282638898077
-1.9022681040452156,-1.6659373859582267
-1.8979849733433451,-1.7448216352069164
-1.882769490979615,-1.9797402799061605
-1.8812187425902431,-1.9895109189640443
-1.8782501687924587,-2.0361260351088486
-1.8742949218386273,-2.086018764869599
-1.8730296854341184,-2.105694380837453
-1.8677707133615744,-2.1609440523502186
-1.8573341925169264,-2.2607667077571634
-1.8562561015800902,-2.265675399734961
-1.85623495816271,-2.2538725484249027
-1.8527532128467754,-2.27997376473046
-1.8516312586430639,-2.298555707193603
-1.8511214200669135,-2.3017195433326507
-1.8497461806556943,-2.305512082935367
-1.8482428016179129,-2.3182451155549963
-1.847414036121638,-2.326874443860438
-1.8451383060453397,-2.3293944181325332
-1.8439526473993915,-2.322839749654914
-1.8433627157761046,-2.3346754159846794
-1.841683287671915,-2.344835534782646
-1.8397747090888086,-2.3536414014098748
-1.8389652071495273,-2.332420458798384
-1.8290430184781687,-2.367260123602834
-1.8153876187648441,-2.32514033576031
-1.8108170249916455,-2.307962507143052
-1.8052104480410247,-2.2849182435329594
-1.804611931477954,-2.2778048082707922
-1.797251036293043,-2.231643152632278
-1.7906637777994217,-2.1617546593646697
-1.789679659512068,-2.157319635874294
-1.7702700952079855,-1.9286072745303748
-1.769288477876515,-1.9053780623030974
-1.7662329224633848,-1.8646176249037676
-1.7529419826612143,-1.6665976110257354
-1.7504589218909927,-1.615126967954592
-1.731635346942215,-1.30479256749064
