n_harmonics,base_freq,magnitudes,instruments
7,4.503990203887969,"[ 0.16173249 -1.18940721  0.61081155 -0.70144593 -1.63202667  0.93623073
 -1.2279347 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9974191101656746,-1.4485381525545031
-2.992465552801043,-1.3600074540323985
-2.98908121889178,-1.2737434562949494
-2.979862096364634,-0.9892338561998276
-2.963642870155967,-0.3312013209322291
-2.949632345979107,0.3436495288023498
-2.945521720573332,0.592087066473354
-2.9163715882805405,1.9493028957810081
-2.9108686895396696,2.1485749553438978
-2.9079140866722315,2.2219148982900547
-2.9057270514181246,2.2742624212497855
-2.9020512368131994,2.325767057806244
-2.893296178391733,2.436744332554139
-2.890747480782011,2.400728265846288
-2.8833086173558753,2.3655377361877568
-2.882059435919521,2.3848895217783306
-2.8727890706901316,2.1650920289637012
-2.870636825428525,2.0964961546017955
-2.8697365157167543,2.074928179658654
-2.869226581941355,2.0640649638206994
-2.8492035822460924,1.1739158514089014
-2.8484380225313455,1.1477906723145896
-2.8415272644670675,0.7378272302707141
-2.8118146537909396,-0.8317493559306455
-2.8097941554271184,-0.9001989420266252
-2.808559752631991,-0.971924725971276
-2.8041100693561978,-1.1251483103105901
-2.8019472229677564,-1.20270085317443
-2.8003420688467813,-1.2093233904858969
-2.79999402170459,-1.2215949980621401
-2.7944133032822602,-1.3623910801172694
-2.779071032101385,-1.4182636891492413
-2.7755471584995313,-1.3675903456530032
-2.772625945273216,-1.3083277777382938
-2.768593680363971,-1.2052870154816238
-2.7683881605772855,-1.2077812134637655
-2.7670355610844783,-1.1427657377532783
-2.7623968467661655,-1.0044354532389244
-2.760420746830392,-0.893920604282592
-2.757358648037221,-0.7700050767683388
-2.750456492251623,-0.4212536927444149
-2.7467729723025247,-0.18893215676466613
-2.7429914088762137,0.02583855435290365
-2.7272519323373015,1.1175323748819246
-2.721147121832103,1.5538900525571728
-2.719346915459686,1.6829836972327727
-2.71287899603626,2.1138016509624244
-2.698317174101363,2.9495935660766315
-2.6911225266691376,3.259372239029961
-2.690913276617801,3.253869649725036
-2.68766358362401,3.389029686164333
-2.663593565211819,3.590809884505366
-2.6536520712812273,3.3145195909463294
-2.6498554243100596,3.2157755594383124
-2.6333015963365987,2.3590387141018243
-2.6294275579360433,2.118225703766656
-2.62712099112389,1.9719490233225492
-2.6240910785047324,1.7977477543743337
-2.6197388932187615,1.5062927451912203
-2.615222761643353,1.2240859836693165
-2.608597685456413,0.8117567669380296
-2.600789018098327,0.29817375587690376
-2.599148489493259,0.2329668455284633
-2.5953197504014636,0.020287958431063673
-2.5899842039547396,-0.17416681731683506
-2.568856830817036,-0.7766472392172264
-2.567081892675739,-0.806104622539679
-2.5540912033816348,-0.7290948386082952
-2.546748195540143,-0.5005346369691834
-2.542204240358757,-0.3604909721205342
-2.5329579270397757,0.08934271590388079
-2.5252104406010227,0.5314365605668182
-2.522787440517196,0.6212856331392084
-2.5166388511263973,0.9962657953578461
-2.51574772397712,1.0478922296937343
-2.5119463474069854,1.3031936879116628
-2.511147743496286,1.3503736578253906
-2.5070989826702634,1.6087318440479441
-2.4995136689803807,2.0653740535020555
-2.4906288874813516,2.5305725511540857
-2.4784643435950926,3.0437345414786394
-2.463253170131842,3.3874915556216143
-2.4610836824773563,3.370395951076593
-2.444115641067944,3.1889693677914743
-2.438955120386418,2.995682080229527
-2.4375347726126018,2.944996495733482
-2.4374462422590124,2.9371254206989503
-2.4368560396686307,2.9172858713877052
-2.431992190672962,2.7095749137235767
-2.4252437691399424,2.3456976635263906
-2.417444586282966,1.8527979537612076
-2.4145256227771608,1.6556107884636184
-2.4021967509489937,0.7624624065256941
-2.4015369650267435,0.7146010705313572
-2.395555395359844,0.25587499463686425
-2.3858173066449018,-0.44145279211699817
-2.3835163110405437,-0.6388973895860185
-2.3795412078014344,-0.925844648777622
-2.3754580199083293,-1.210347657743554
-2.3690149988568208,-1.6264152860955823
-2.3658823774834303,-1.8038146270381201
-2.3517050823237313,-2.512444683506425
-2.350180356873583,-2.5560642750877274
-2.33621867026854,-3.0242862077403503
-2.335737099351655,-2.9954833543423245
-2.3341169614414055,-3.061434522927367
-2.3182372971489458,-3.270676293948919
-2.3150919636246865,-3.2809075192031183
-2.3146048548763813,-3.2865626593682618
-2.313250120810395,-3.308483594126632
-2.2891493504628615,-3.1886497733773815
-2.286083836353686,-3.1554841365458692
-2.2832710575562674,-3.1497039568511416
-2.272826000412345,-3.0515061976127735
-2.266733883273756,-3.013486310832599
-2.2538663711428786,-3.013492571518359
-2.252377450584375,-2.971578190530447
-2.2494981657832263,-2.9971771319032237
-2.240204123739802,-2.9715355621340365
-2.2206810182355063,-3.033636523356344
-2.2155098265722537,-3.0389463191632875
-2.2024698837958523,-2.953365740472869
-2.17161982546184,-2.387320415879422
-2.162772375793126,-2.05876082238542
-2.155133392383018,-1.7198729763322607
-2.154740902643675,-1.6872361242297094
-2.1465051500282772,-1.283335087623917
-2.141400446437615,-1.021096522051591
-2.1351858663696017,-0.6425684906712705
-2.1346934052047706,-0.5881520576930701
-2.127338984717419,-0.15750515789825828
-2.126564871065143,-0.12251993583867042
-2.1196428020418008,0.3110504006312149
-2.1184274477779503,0.38179765783683356
-2.113449181858692,0.6857805521843859
-2.1078411216090776,0.9853671696253671
-2.0998153295329023,1.443315698966101
-2.096567508635885,1.596548768242627
-2.0963499803803742,1.6149859244886293
-2.092106784476459,1.844028626506023
-2.082916123472341,2.168436074670273
-2.072607912966639,2.446874042415534
-2.0615872168556493,2.552251548999079
-2.053787837518048,2.5701270238191984
-2.053569884731523,2.5707514443181387
-2.0513569542382295,2.5203887032806898
-2.0484937363888984,2.456874930558985
-2.042703204964682,2.3383935837381506
-2.035417673769336,2.159445250471408
-2.024373979437852,1.7393370914929396
-2.012482324528768,1.1332266548868275
-1.988145774044595,-0.16399432686696294
-1.9734180797539744,-0.8766545036912484
-1.9646897080742372,-1.2229903509633477
-1.9619340689610987,-1.3528176136084784
-1.9575872945126533,-1.45906447037209
-1.9522679659270799,-1.6097058931293298
-1.9513433625799397,-1.6331784093771806
-1.9434206671829202,-1.7691611201102286
-1.942660437148826,-1.767551183706907
-1.9420863556779357,-1.7891787104624886
-1.9345954955093856,-1.8557273225117397
-1.9305096940988975,-1.897869533318366
-1.9255182511727122,-1.8636896123554858
-1.9106361276023032,-1.7558057765286992
-1.910086784909403,-1.7165212234595493
-1.9004347022625387,-1.5835461497364753
-1.8917964970552912,-1.4168813959102196
-1.8853690978639202,-1.2607099076589758
-1.8838111177362653,-1.2177099534301912
-1.8834443767963593,-1.2225345234376517
-1.881063365920111,-1.1844198438378875
-1.8805654175752948,-1.134570009378725
-1.8620228286879654,-0.7326924997823507
-1.8573392848482544,-0.6452425373757035
-1.8484427536018164,-0.4841117875238226
-1.845315302261755,-0.44250520195932325
-1.8405979678854938,-0.3088163430933658
-1.836278294999109,-0.23130330155843848
-1.8288904419146232,-0.15625310490078337
-1.8277036513800649,-0.1307040856533198
-1.8276666747091883,-0.1465308989680082
-1.818966952941787,-0.05624822796987661
-1.810396247943371,0.0692439728772862
-1.7986183257882313,0.1870529912217367
-1.7925817626671252,0.20997103379632434
-1.7902283219945416,0.2347733288164234
-1.7871313536222029,0.27728622201569325
-1.7842483753500638,0.3009478528839635
-1.7839679291477821,0.2877529320381921
-1.7778610617736028,0.3456539885763662
