n_harmonics,base_freq,magnitudes,instruments
9,3.270222193974307,"[-0.52978432 -0.68051    -0.27819796 -0.3199384  -1.72069579  0.85820355
  0.54085421 -0.59626919  1.61656861]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9793058282053124,1.205679104186491
-2.9646016274635647,1.364676570741177
-2.9531154431061806,1.4005766284541092
-2.950878575056872,1.4561626739262288
-2.943532153893983,1.5059834385351385
-2.915844751972277,1.3405297824504991
-2.9122955217880167,1.3475932423552994
-2.912049264606047,1.2618827669953032
-2.909046730611487,1.2135730030030818
-2.8854102778118644,0.589445472141756
-2.8852227639950856,0.5596620507336275
-2.883555832625701,0.5625870672170227
-2.8615721898383497,-0.2710279364110433
-2.8574187110148017,-0.47200654595609626
-2.856939614440594,-0.44779699880124124
-2.8549221255139052,-0.49977930101162377
-2.8539304480802388,-0.6051672496218681
-2.8477275753312554,-0.8401899381060846
-2.843857092584522,-0.949612393064283
-2.841293777644482,-1.0264304940381004
-2.840297576832884,-1.0509858417857312
-2.8391552386393024,-1.0738200126642592
-2.8341339390347606,-1.255946405529766
-2.8317556402402304,-1.3714151029625687
-2.82419619525498,-1.5098277774736837
-2.805825803549169,-1.7368957374329432
-2.8033775903637257,-1.7583770608430884
-2.791208813932303,-1.699030515629621
-2.78415800762036,-1.6013859914536859
-2.783077521651931,-1.6188260402948251
-2.7805252737981245,-1.5604630393105015
-2.777343286442864,-1.442733867823253
-2.776817436674616,-1.516089968548099
-2.7689570440653775,-1.286084154783117
-2.7656027511515644,-1.190118719849808
-2.7607265660860643,-0.9851731470201637
-2.7594740462328105,-0.9254684776855414
-2.7565285412080165,-0.9106862900106283
-2.7452751525230665,-0.38222170012873885
-2.734149241113027,0.05030751104613948
-2.728543415473724,0.2616860135480077
-2.7168316210791232,0.6093895728154929
-2.712100782344116,0.7570063908550142
-2.70627301015916,0.9599519288860792
-2.6902691579489755,1.2367289090726405
-2.6854078810118764,1.2384668206677418
-2.684509885802342,1.2953533096894836
-2.6815090912864474,1.2862703400620892
-2.6807799569727058,1.3355504333589223
-2.6723006602356603,1.3777060887281523
-2.668233734695047,1.3153920936199215
-2.662132774421356,1.3045355147581255
-2.6610604295676623,1.336545506361639
-2.6577649364283458,1.273394121958684
-2.6471495358015718,1.1796023729476663
-2.637036869983061,1.0302847800081725
-2.629289517015674,0.9673310595219274
-2.6265513113237073,0.8537198150030328
-2.625948126815352,0.8575472842360263
-2.621865016368285,0.8896356299352937
-2.6214348918700754,0.9183697000946457
-2.616988693015985,0.8119450095025076
-2.6152411191405136,0.7580286595964489
-2.603577118437502,0.7096701950676628
-2.5968337671547657,0.7303361082590831
-2.590738459997051,0.8054168035000295
-2.5888730879498296,0.7543790846849971
-2.583184117509891,0.9106069912358983
-2.5799634321781113,0.8751637744280661
-2.574723837777173,0.9868787890311217
-2.569897565947196,1.0495733356616055
-2.5510643515495133,1.5266692494451017
-2.54411467640084,1.7666091856376778
-2.5402365469839836,1.836864818238561
-2.5322861442702593,2.0530300221604776
-2.5175258538366245,2.372627658270888
-2.500140708786648,2.513635866724197
-2.498978660116368,2.5338078811543894
-2.4987379446942133,2.490315507795726
-2.4891068282233473,2.4930780774585166
-2.4865818091148784,2.393563532272158
-2.485752771625175,2.40104775011094
-2.4794474420445183,2.313922097327639
-2.4788933481683806,2.2402104933365505
-2.4756142944891155,2.155884162875099
-2.471911541040491,2.049782438580392
-2.461536179859732,1.625368118646017
-2.4506929393268946,1.0311601068807066
-2.4386138175949315,0.3355553157592672
-2.4357505822417966,0.08483183343907737
-2.4259186082062856,-0.4866551978577203
-2.4236271792940096,-0.675424848246966
-2.4219822186708297,-0.7254595765737903
-2.4215748554932857,-0.8395310158725455
-2.4194762406613357,-0.9206760493275558
-2.3935834856866207,-2.422500563352709
-2.393304522786238,-2.392962890149484
-2.3926365940458636,-2.415605711608996
-2.3844838761643072,-2.7170556688024967
-2.383153953785105,-2.8173163782385267
-2.373575679441764,-3.0077795259891955
-2.372669741254568,-3.024276468363771
-2.3657021710560446,-3.0471136993015673
-2.3638159876436657,-3.0579125576754667
-2.357705592251167,-3.0608661941706354
-2.353013463577212,-3.021597410243726
-2.3331059347135943,-2.553029698977041
-2.3292075005202673,-2.3233855220976665
-2.3272800614889313,-2.300961304384802
-2.3153980358945496,-1.8434606574610104
-2.302736179304297,-1.2673699434247248
-2.3012860583585866,-1.179469820777294
-2.2956516615452456,-0.9688023868574233
-2.279290137148476,-0.3554467994171296
-2.2779100238788397,-0.2913312263730397
-2.2772967238357564,-0.24884450653583806
-2.269983167503722,-0.0597936350330953
-2.2691704442522083,-0.025272384670558
-2.2616983968786584,0.035533712575602325
-2.2538409878002073,0.13182634316004177
-2.253471117591032,0.11035800866584107
-2.2464668635944456,0.13160142834255434
-2.2410652068874986,0.14196652550158795
-2.241031672694894,0.1364664389204329
-2.2405969617276047,0.1250785020022163
-2.230872008399592,0.02693089298477083
-2.2289117951584885,-0.05245960363834572
-2.222114826140086,-0.16771526478189278
-2.2170834536598036,-0.25140466156866736
-2.2057749468407932,-0.39152781883737114
-2.2055044017858005,-0.4305684160160901
-2.2036250070465333,-0.47681142385905967
-2.20285569820662,-0.5338231913009008
-2.1969990462179663,-0.5733662758117002
-2.1920753729034566,-0.676931359778877
-2.186918482877707,-0.7303067780327408
