n_harmonics,base_freq,magnitudes,instruments
9,1.9343226268550273,"[-1.02809306  0.12986013  0.60983373 -0.8436619  -0.10382672  0.69025746
 -1.26184342 -1.43644491  0.06073355]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9997802759970886,1.6852577085754075
-2.9852299560462674,1.955566268126417
-2.983817632957019,1.9719391336739591
-2.982605628640341,2.01702798564688
-2.9817882703586798,2.024734679398811
-2.9745730009936198,2.109824882693809
-2.9648437274658876,2.34125482509571
-2.9591213509493848,2.3632228159760196
-2.9579690800922984,2.3717136978748226
-2.955427035976076,2.385157390461354
-2.953033797148967,2.4282258110260484
-2.9493374132678456,2.4781935260283343
-2.9420822662366257,2.5740120222094878
-2.9384685639747437,2.5679637950803547
-2.933771690510303,2.5751919862208172
-2.9272808603652294,2.6339605982310323
-2.9265802270788863,2.642708141223267
-2.9092136998444715,2.624560740746718
-2.8917616132789195,2.4834726683653914
-2.8774737931736363,2.3152175434816753
-2.8750898289505713,2.2396141916105736
-2.8644595358922884,1.9944210291668951
-2.8628775997853673,1.9706879123184422
-2.856369552960434,1.8127038935678277
-2.840728722161475,1.3492183583776445
-2.8338822364823355,1.1760384449892163
-2.831275036129532,1.0738428445857633
-2.830072391514251,1.0365436500303455
-2.829334331598942,0.9825195568969011
-2.824648534382413,0.8518343878496039
-2.823070116926246,0.7824311886316576
-2.8111740981524864,0.30879587174346596
-2.8105945778932693,0.2819671667113052
-2.792416178669628,-0.42396673794127215
-2.7889959886753086,-0.584062953832344
-2.7812819371000117,-0.861487705214519
-2.767825076865276,-1.4454351205757805
-2.7646318965243957,-1.5701832282418728
-2.76207571630784,-1.705326842437194
-2.7601162367911907,-1.7311072095692956
-2.7557245255640623,-1.9195084642370577
-2.74818804560154,-2.2224841041178496
-2.7468520036189976,-2.3051869511424488
-2.7453016984714553,-2.346842285372007
-2.744790914628806,-2.3679163602791635
-2.7410823889253946,-2.490444160415756
-2.740221230152425,-2.516593303262829
-2.738162629499824,-2.622555699027439
-2.724018312787803,-3.100496775509328
-2.7207914610284956,-3.1996732974163913
-2.720503266555319,-3.1978175722143347
-2.7180921961919493,-3.2694830271883673
-2.705719104537791,-3.6183429962661338
-2.6999811977213275,-3.72768664983488
-2.6986394686746102,-3.757771772741856
-2.6981607554471907,-3.802476400908733
-2.6930383237828903,-3.8979723795354015
-2.689041998474178,-3.9459617272061442
-2.68099291026012,-4.147655379236244
