n_harmonics,base_freq,magnitudes,instruments
10,2.677786613706509,"[-1.37020414 -0.11960456 -1.89260027 -1.14842041  0.60373111  0.92156958
  1.21423064 -0.78243292  1.30525374  0.03367958]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9854599406019506,-1.2892440474399778
-2.9805556347134003,-0.8815052406868757
-2.9760926571053687,-0.6071062218898128
-2.9695710703421487,-0.09134531694659717
-2.9692688557074796,-0.05118976991786217
-2.962628775462158,0.443712725686223
-2.962415780990517,0.43469870566106544
-2.9581417733164503,0.809480067309416
-2.9568957062757826,0.9112691533718876
-2.955865628625328,0.9413381018440958
-2.9435369803333735,1.8893537048989861
-2.9423503692669724,2.034102100668799
-2.9292981167480807,2.9920313354329378
-2.9269832238068005,3.120306096972043
-2.9158874445492673,3.8122881992224533
-2.9149059520249883,3.8078565276024756
-2.912460263287043,3.986691420897673
-2.908704878551994,4.167666493368072
-2.9062844448627683,4.261347151454203
-2.9009724555457135,4.496474983455679
-2.8941011410284214,4.712447072662435
-2.878240889682343,4.981729832368157
-2.863329965652013,4.871975175745716
-2.861123878139151,4.821439059299302
-2.8559471631849895,4.605143873612529
-2.8464639514703483,4.345636988930046
-2.844882080852128,4.2355410091596495
-2.844379636752623,4.287721394928368
-2.8271486396292502,3.427270366883501
-2.825799875413632,3.3324999743978543
-2.8208507555616515,3.037288662503752
-2.8194100797060457,2.956074104291767
-2.8174662929148697,2.869373781937601
-2.815436393577764,2.724594126567125
-2.8099203667669475,2.3689808296782067
-2.800428288615861,1.7823448132383646
-2.7926862658193214,1.3046181588674126
-2.7882056022981985,1.0460782666273483
-2.787169162204207,0.9726490702975985
-2.7796922883325434,0.6195133998885127
-2.77811974566024,0.543973071395116
-2.7779861267059442,0.5613836903060776
-2.7768980089895186,0.49628583001536664
-2.7744325018492386,0.33657540999643065
-2.7727552651534793,0.3063746379039894
-2.7435036364201677,-0.6392050466204442
-2.7401191271361123,-0.6761058530427662
-2.739556773942013,-0.6411474273467634
-2.7378481866898428,-0.6878996913989674
-2.7299964354975805,-0.7432620612901242
-2.7271799274999386,-0.7754597842103688
-2.721708707931358,-0.755724971439648
-2.7207769127031285,-0.7578793923034554
-2.7023379866454,-0.631717555931687
-2.678701281530187,-0.261805373808253
-2.6753246565087125,-0.2805825055348187
-2.662852548836282,-0.12500234038564728
-2.656081736340461,-0.1247602480750056
-2.653673006315246,-0.08603638994141835
-2.6526479581006437,-0.08040890389762097
-2.648173468453958,-0.12389156149272729
-2.6477855674244877,-0.11066250396033853
-2.647756568464609,-0.10785759708760247
-2.6475497233842047,-0.12585940808164492
-2.6366641400377953,-0.18772084749288606
-2.6295868363455304,-0.23131448862146053
-2.624085744707305,-0.34512391724118147
-2.6204678925348106,-0.413839641231347
-2.616558045297155,-0.5358513766714476
-2.6138742919744224,-0.5653238262442685
-2.6118750746765715,-0.5817402223375366
-2.610927745685871,-0.6947058261498043
-2.5998401330051273,-0.949257840933164
-2.5991027859072746,-1.0086915476292129
-2.5932410123520246,-1.179310865636788
-2.589253377258692,-1.2717837362437927
-2.5876906786826144,-1.3082562904940331
-2.5829294129960814,-1.5366496655868536
-2.5822441471017807,-1.5390353606714018
-2.57709393024658,-1.7488472172625131
-2.557410503460057,-2.4492020977138202
-2.5544278322669545,-2.4824555147951015
-2.5460226157417187,-2.6685440163237617
-2.545342322882024,-2.6760383887244537
-2.537861678268237,-2.86303642793689
-2.5267500290015903,-2.9556710478128827
-2.5228350395020245,-2.9478026379258098
-2.518481495026126,-2.9519989304487453
-2.512570564142176,-2.9701124393263494
-2.504797499837684,-2.881490342944081
-2.4953334223268118,-2.7677090994133304
-2.476913269006388,-2.359236698325129
-2.4636909346688904,-1.940908348866174
-2.4555554520284897,-1.7663541030276046
-2.453027797510511,-1.6657944567858702
-2.45213227194791,-1.6212483900317647
-2.4518815822423408,-1.6330861394851035
-2.45102196982264,-1.635290859923218
-2.4387204171311216,-1.3175595776116698
-2.429739549991454,-1.0700808531941641
-2.42827524293976,-1.0149785115805996
-2.421126896931453,-0.8759974659020219
-2.4040855664305107,-0.6275710716880515
-2.399303243386133,-0.6918465564165964
-2.397921890221811,-0.6743655734263241
-2.3878252542015534,-0.7257320397711658
-2.3868765886262864,-0.7600965589360106
-2.3491835506957237,-1.4254440962714554
-2.3158864830772736,-2.248986614684264
-2.3154820041818165,-2.284572108969872
-2.314892377190462,-2.235403852742471
-2.3071632190558145,-2.4414907779559387
-2.29896000410076,-2.5435873226459433
-2.298631718494881,-2.5327611396992977
-2.292055566550765,-2.578961022813276
-2.277529829925991,-2.582159533371382
-2.2752444661491946,-2.5603773651834585
-2.2721861658974216,-2.576756344844651
-2.2705419596820806,-2.5689629587602467
-2.267581412052397,-2.5096448086958505
-2.267253489241118,-2.4686793305008177
-2.262328654105646,-2.480688366279021
-2.2620998963631362,-2.4291971661165066
-2.260813814658098,-2.387216293749403
-2.2577272869604554,-2.3287332111160706
-2.2569574601943545,-2.3603708270436337
-2.255878104761937,-2.2910261251994877
-2.246982510297851,-2.1124672844064256
-2.241553709828181,-1.9457612329756246
-2.234582284962112,-1.7748689937927935
-2.2248986186747794,-1.4031154700057193
-2.2233845794180045,-1.3740035236380752
-2.219908911096157,-1.2550090033504229
-2.204300805303118,-0.6925059150704692
-2.2011988028668696,-0.6444331558841685
-2.19325747752447,-0.35565674729405794
-2.192656469687207,-0.34360258426358364
-2.192621885835041,-0.38587125983056836
-2.1923880530302,-0.28010814310821014
-2.1901142156843716,-0.2784801112242813
-2.188401665220411,-0.23848442911611395
-2.179135223298665,0.017113506226030663
-2.174991479387386,0.16533596215285268
-2.1655016629870945,0.33656835142977154
-2.163204186305841,0.33700631413759496
-2.1610827149032685,0.4139268079030279
-2.1538112080112444,0.5217820597989804
-2.1526511930219385,0.5152357734238773
-2.1516760679479603,0.44667435352945273
-2.131566400215794,0.5410713590388377
-2.1284644127998926,0.45718972782388534
-2.126151744554944,0.4428020325526103
-2.1248825395278965,0.45997471073113194
-2.1220805466782062,0.4531400132980913
-2.122035472279041,0.48316055818628595
-2.120531728935145,0.3991703884940919
-2.1173719015058725,0.40883270190629617
-2.1171363962349483,0.4285066324815892
-2.11376355330911,0.3372043882403226
-2.1117898167403304,0.29954913833808905
-2.099806450855284,0.14397389111945175
-2.093594309160254,0.010768973182304471
-2.091868060461943,0.020784721283130195
-2.0757291052773814,-0.24005569450897984
-2.0657301774551513,-0.4052484248772973
-2.0570198057241726,-0.46846741907938116
-2.047991208509715,-0.5596731577917586
-2.047988208244645,-0.5590996622590739
-2.040911917072642,-0.6661150540058598
-2.036445676026605,-0.7069230711591257
-2.0264369770948334,-0.6658668989417785
-2.0152233673178066,-0.5841847578334846
-2.009336322891038,-0.5728413565386606
-2.0082312896699994,-0.52610664703054
-1.9741776984711648,0.03781806579348086
-1.9629509712707731,0.2232137899768884
-1.9537463434142988,0.4011041622017379
-1.9485148244516575,0.535901942221804
-1.9463960659435755,0.48470500665070104
-1.9377353258614098,0.7124429742901063
-1.9344742310873657,0.757185534100209
-1.9311579615441181,0.8085782640150789
-1.929304417028513,0.8829408527865952
-1.9277184625780273,0.9166333732976082
-1.924694391228909,0.925279654519478
-1.9122055643424727,1.1058825432695711
-1.9093701894861974,1.165873910497433
-1.907720858582786,1.1868621946914395
-1.903437860898432,1.198372862685853
-1.9025049216708712,1.2765537805846499
-1.9018186879835643,1.2414732286122099
-1.8923047913973983,1.3409144080677655
-1.8846080417005058,1.3797997229434722
-1.8772048976182873,1.4384885507160379
-1.8679079502859657,1.514299439008206
-1.8640242794778554,1.452087392870977
-1.8614942965759864,1.5411216308129616
-1.8555404325292162,1.5112773672265354
-1.8537745147786158,1.5420942030978624
-1.8519452961648248,1.5453855102558536
-1.8408917744480515,1.5078710448354868
-1.8274430500228411,1.506830680500578
-1.8238213941396408,1.5617363389888004
-1.8201085050485355,1.5102055857707917
-1.817241961645109,1.50231790684879
-1.8146724220696113,1.4219699287210816
-1.813009427939839,1.4935605955033966
-1.8125561333441325,1.5101410783580287
-1.8077765895359321,1.4514147855580075
-1.7999412268285007,1.3821362935754224
-1.7954568062352565,1.4335597081814848
-1.7880240589762948,1.317513971350777
-1.7849911706763204,1.2531412888923186
-1.7745130773867765,1.1338993408218336
-1.7741366634660776,1.1752744900625551
-1.7683068482004565,1.1425245609233707
-1.7598981850054274,1.0950246263021546
-1.742667092239975,0.8275443142569715
-1.7423082075928313,0.8360012328581289
-1.7402043106413574,0.7831807247940779
-1.7367170535703638,0.7691315044887099
-1.734117873905639,0.6969102749810491
-1.73130240769073,0.6695790513252478
-1.7252503684722482,0.5783779840074535
-1.7186845684555676,0.515880779230979
-1.7063673320603405,0.39383288745135847
-1.7046021747346385,0.3839133103392564
-1.7028627709450788,0.35405368961666694
-1.6989565465234124,0.31338645805570553
-1.6789580066686807,0.3154357558078202
-1.6769009627209348,0.3352985088012763
-1.67448142964035,0.3151623372102053
-1.6729494374330263,0.3503608734875807
-1.6630187220816297,0.3660718724861709
-1.6561150896087027,0.483741353179526
-1.6495273471134293,0.6214418909477755
-1.6452545717390763,0.7332516858885934
-1.637745649070593,0.8670348801960069
-1.634862430031349,0.9028356526111128
-1.6183060218060341,1.4775401311054361
-1.6076595216570906,1.7550892621073901
-1.6063848636366282,1.8106069619940395
-1.6009443174689828,2.0609783713907768
-1.5696790131425058,2.9528606080705164
-1.5636303181759268,3.1689996137101324
-1.561875657333885,3.1306214487990336
-1.558609415242011,3.2577179218427776
-1.5537539479593159,3.3446448594542315
-1.5404015101894124,3.468485713168836
-1.540174425665243,3.4177422167284472
-1.5285420995152807,3.392221520559037
-1.5254802738647206,3.2777145906286775
-1.5119942373986053,2.9672408312073797
-1.5095007718662412,2.9251916722799476
-1.5079397248463475,2.8763357090490835
-1.5075773962753418,2.8626750677746644
-1.5072896778337475,2.874643754548662
-1.5057975744502863,2.8295188185008198
-1.5018677667561011,2.713266681136715
-1.4947907036303345,2.3207715715468424
-1.490974934701471,2.127217170977318
-1.4784476537211848,1.4765316575161922
-1.4730989193970712,1.211314579209081
-1.4700838412948993,1.0860122687314457
-1.4690208475455666,1.0037045474111428
-1.465384245276195,0.7808408123143502
-1.4640716116527364,0.7631390393722695
-1.4614631580533415,0.5728034607764965
-1.460024935364395,0.5033130959855364
-1.4539957885089145,0.1458464527734861
-1.448019311219324,-0.17344418232167422
-1.4455938781159703,-0.3246980975295652
-1.4442402324891797,-0.3796194928232213
-1.44223656001063,-0.5652517947166283
-1.4349473506804997,-0.8797333330052843
-1.4343496770184987,-0.8461092584581124
-1.432072327015439,-0.9371952862556951
-1.4317465781605494,-0.9700876411081778
-1.4304046530086,-1.0023752829378203
-1.4243739933175694,-1.2260307748035848
-1.4145951894601936,-1.4907357786495217
-1.4117188839811299,-1.5988918692250722
-1.4013364992106547,-1.598091221523184
-1.3974269898894467,-1.5840404170913305
-1.3968768885054512,-1.596518524523266
-1.3957737349062862,-1.5824819352331982
-1.3856348531834006,-1.4222309261006563
-1.37160870250277,-0.9160393761897188
-1.3670934933264047,-0.7324902377595354
-1.3565589565355554,-0.16751534178711616
-1.3552620835536933,-0.12773739336598994
-1.3532708831505507,0.037390507480054416
-1.3526141823210698,0.06742479180439366
-1.3483966122217934,0.37327849301859845
-1.3454756780956911,0.5781896186307912
-1.3446004079341756,0.6082030130164657
-1.341992028517384,0.7395440277515731
-1.331990514674951,1.520047214712911
-1.330282046351201,1.6344382492771474
-1.3246366510298657,1.9205953376149085
-1.3216282283591212,2.178111729057551
-1.3086841940413192,3.034873634880914
-1.3012877143571022,3.4516319451850346
-1.3010015917181212,3.487807516317362
-1.2918501154312991,3.8991187294061476
-1.2914792509650768,3.9318295303894404
-1.2830649246854824,4.195857998686375
-1.2815660015297883,4.19977361756747
-1.2769947333838854,4.262100733466645
-1.2685589105336228,4.36050940209233
-1.2661362475336364,4.3292681439401175
-1.2602480024570977,4.220863365038269
-1.2587348828997886,4.247870090404549
-1.248654341869825,3.937685693121091
-1.2343919083932406,3.227030668269677
-1.2175305396688183,2.0306421880008734
-1.2013749667421503,0.5705711904816222
-1.1924878030354682,-0.23692173535937927
-1.1854234277124294,-0.8316511310430594
-1.1830857601817024,-1.053234187473693
-1.1812550464454017,-1.2552708924594878
-1.1745602292601731,-1.7909260420338124
-1.172692764722391,-1.87872634540586
-1.163274149789794,-2.5502681513252257
-1.148418312193096,-3.259015369901654
-1.147735091043286,-3.2560331038574257
-1.1361766596610798,-3.571051404459701
-1.1343228421887108,-3.6632378379578765
-1.1204793642007431,-3.5755434431348556
-1.1192826357639756,-3.5693774740124633
-1.1163503490286186,-3.4948845541478213
-1.1082538368187322,-3.143832537789846
-1.10108545710464,-2.828253284642064
-1.0996626732179682,-2.782743620570267
-1.0972923597622846,-2.6594742802553
-1.0910929323583478,-2.2725709341743756
-1.0865075375490338,-1.979373813163729
-1.0777148006707928,-1.2896740071221449
-1.0767042125628912,-1.1355797313450686
-1.073259088489098,-0.9414191073134703
-1.0664286369224012,-0.3762844434124107
-1.0613295976282346,0.062145704904914986
-1.0567601385387917,0.47240310044612444
-1.0549599916838897,0.6283323339696668
-1.0515819561001145,0.950075513649936
-1.0512197030327781,0.975373921069015
-1.0502825046130597,0.9858718069357776
-1.0487412463213421,1.1789235084757508
-1.0425620662729436,1.580669274293138
-1.0374215777445042,2.038201323654364
-1.036997764507053,2.003629574526265
-1.0354188091006862,2.15669825805187
-1.0300213279867152,2.4809183272903184
-1.0269216295893677,2.674802579057836
-1.0246609080481681,2.82169788983263
-1.018511907162218,3.1195292039564073
-1.0162859354639928,3.2175935117392003
-1.0129178994358425,3.360540729617904
-1.0072431208857584,3.5031872554814485
-1.0047804359949766,3.5701109887993163
-1.00018816319711,3.6946848529419856
-0.9964299211778407,3.722930870444648
-0.9952578350420644,3.7153879347364955
-0.9918031036673476,3.685517464827639
-0.9810794850392224,3.604103231037702
-0.9774327491754322,3.540814318166252
-0.9646189648494299,3.0591229947266516
-0.9608445410919981,2.896412100354899
-0.950944122677317,2.381275663261965
-0.9349114765390394,1.297441482900396
-0.9321762754178806,1.1296305447359447
-0.9235363855141832,0.4200427112249504
-0.9160245932512225,-0.05782506062299014
-0.9143529403598918,-0.16350077201596303
-0.89990279011311,-1.1937228460680993
-0.8885815382733893,-1.8887401683299065
-0.8735080947986105,-2.6292169834356565
-0.8726823918373654,-2.6644032845290635
-0.8699295395405064,-2.7590904125902673
-0.8597723713947971,-3.189364507358085
-0.8555392874973804,-3.2938210441196296
-0.8465060100423454,-3.422426455115968
-0.8374112175857946,-3.602460957994715
-0.8335246718335743,-3.6307718869402037
-0.8292044073882678,-3.7055212977103817
-0.8283333950246492,-3.657543471344489
-0.8269772350006765,-3.660933099515829
-0.8267970891589762,-3.7071586951121267
-0.8214685483085269,-3.690946412316964
-0.8142212342835937,-3.6901996699580684
-0.7997328755726194,-3.636033858734209
-0.79586792467106,-3.6943130380575404
-0.7947045437501048,-3.6663492290840884
-0.7932996795431961,-3.6571994009492212
-0.7819394564496545,-3.6463937297715376
-0.7796416215844384,-3.622700264192984
-0.7725341509156962,-3.583159509801761
-0.7687357435435436,-3.630944309584007
-0.7656945287436163,-3.6265756843913173
-0.7649295424594738,-3.5598774023363444
-0.7618544611755897,-3.6026781236726033
-0.735997172416881,-3.6815784854382283
-0.7351266858500045,-3.6727497837368763
-0.7226718083973678,-3.6808046913713612
-0.7107409160047466,-3.638768227183007
-0.7062134457558908,-3.595686374593185
-0.6978190881735324,-3.5669696623192757
-0.6943592289503,-3.488336019560319
-0.6796408581759343,-3.1154990784897705
-0.6792689029194312,-3.173686908211612
-0.6748251839663633,-3.0344079190974345
-0.663781611301399,-2.5943065643589844
-0.6636298772863549,-2.612256621171791
-0.6510130516967396,-1.914655140006108
-0.6406242262735433,-1.3403687211609667
-0.6368260849105307,-1.0680297139073305
-0.6303427046475383,-0.6486341342438238
-0.6298376041205076,-0.5992610893661574
-0.6278718231170188,-0.4636395387233957
-0.6264217447431228,-0.29757137507187154
-0.6198723953028829,0.16749921877537835
-0.6143964591902824,0.5979676752052993
-0.6096204693086236,0.9594477039217607
-0.609508773797045,0.969586357974791
-0.6068571675839411,1.1410580555864485
-0.5951680286190424,2.0851394094225153
-0.5926561309004983,2.2378782782967246
-0.591687492924045,2.354080017909812
-0.5846728694324526,2.8040852067665787
-0.5843915410056262,2.8548348366463943
-0.5807177121538665,3.097010479306407
-0.5668061179522574,3.9312054254890985
-0.5650215082716441,3.9679654774051114
-0.5643989537630762,4.113471431713367
-0.5491067584689331,4.679935090443791
-0.5474840045112996,4.7006115915313815
-0.5445523572829334,4.81780897345505
-0.5412169568164549,4.89905532248122
-0.5380061840878838,4.919171523125338
-0.5337305469255149,4.939278510188317
-0.5260469113565813,5.008103798427397
-0.5243862153246264,4.914889694327678
-0.5228963610710764,4.942165106732758
-0.5220262398310198,4.948288311621
-0.5142024022833169,4.801353486864792
-0.5083531819579155,4.624149481061246
-0.5015441100681115,4.389452843856074
-0.49965215730745527,4.308051298452451
-0.4939575185237892,4.1095906279740655
-0.4929132432264769,4.001053683814518
-0.4848313385180374,3.591065619468325
-0.47719959298546044,3.191924073501623
-0.46644039992918707,2.5355205598430017
-0.4625810185019308,2.364475997877744
-0.4541517336672971,1.7594161348112656
-0.44794122751079923,1.4321895178144624
-0.440427266626334,0.9331138186290697
-0.43577529817445004,0.72968664072079
-0.42490369591951005,0.22301533442524515
-0.42274236943540267,0.13473631317090548
-0.41533478274700153,-0.1743712770605111
-0.41078640302200453,-0.2680181527584167
-0.39187859584720863,-0.715286515391718
-0.3812186879828352,-0.7600251358390784
-0.3712466663004843,-0.7567807472145528
-0.3685869405541764,-0.7266436175790922
-0.3670395831503779,-0.7697572182225761
-0.36138157258188297,-0.6398498275794567
-0.3570837910192992,-0.6219977233458909
-0.35007485223230805,-0.5797374569049669
-0.3446598965418399,-0.4701851551525083
-0.3327676711683889,-0.27731587822985676
-0.31702141699423647,-0.1449807276499147
-0.3084367827321608,-0.05850643189195367
-0.30556197400223617,-0.13288197399086335
-0.29352358681954804,-0.1532847457594447
-0.29058952101727265,-0.15122595067380123
-0.2784646553650383,-0.3418121700688962
-0.271056419620058,-0.5096434822745293
-0.2688872963593276,-0.5394246596834021
-0.25594508620362433,-0.8983637056680357
-0.2457058382814017,-1.2236652551025216
-0.23971747471832572,-1.4550467556606566
-0.23670805863165123,-1.524982241294191
-0.23004441476802384,-1.7081277926024525
-0.21860898145120267,-2.123320790769363
-0.2132795823022926,-2.2947688086646707
-0.21025030633134945,-2.4180696723062627
-0.2094662772087137,-2.4190268595968973
-0.1942906994660314,-2.711199519969326
-0.1938160433044489,-2.7349782692403513
-0.18921595081501597,-2.798494276077488
-0.1753195648053052,-2.9668049911015295
-0.1752903894559794,-2.9693452235758695
-0.17471272439729635,-2.991836114105072
-0.1658782451953016,-2.9653351097255656
-0.16418537508284103,-2.9708977740310774
-0.152684108204717,-2.853780703480198
-0.14423823141246395,-2.7074535058520697
-0.14338648728804504,-2.6947587647340927
-0.14208058477477614,-2.6252354882886797
-0.12733590828109254,-2.2946792600839387
-0.12421647253327528,-2.1780084273329123
-0.12303514524155679,-2.175772886755139
-0.11808719898760689,-1.9903315047464933
-0.0998798133558596,-1.4643006936360183
-0.09760330104720483,-1.3695700545598617
-0.09066095651818085,-1.2458780748517335
-0.09016417378925379,-1.251502207023735
-0.08525658671380842,-1.068995534891536
-0.08493943549197791,-1.0596852063431874
-0.08322414643989573,-1.0471449425219121
-0.06523627310300384,-0.7678197982364312
-0.0649159485457429,-0.7335346066757608
-0.05234808447588435,-0.6918755867720117
-0.04877820333627003,-0.6827366247504766
-0.04261758977415919,-0.7218258584473438
-0.04076972037187199,-0.6759698994915025
-0.03482138416848812,-0.8008074339586877
-0.033277998752200943,-0.8286281681223027
-0.02171934375378104,-0.9837030698041048
-0.016113713315621947,-1.0889583531055798
-0.008074603304046857,-1.29354887789955
0.008098967914833999,-1.7573988565996097
0.016501464215918027,-1.9245107885915178
0.01875202351470051,-1.9890961523491126
0.023128483803290578,-2.05868292476971
0.027494022959119846,-2.2302281645299007
0.030506252070241935,-2.311539381943694
0.03297090552974691,-2.294823022586876
0.04241769448166366,-2.4675306369095997
0.051766045270787764,-2.6132281807305
0.05474072392159224,-2.540718479060958
0.055540728147430496,-2.620440275174328
0.06006581968907909,-2.642820545000916
0.0622224538985483,-2.6334135157833254
0.08236539488326144,-2.469990268134979
0.085045181706624,-2.4104125272708927
0.08518808810328515,-2.419799770939478
0.08835682134109257,-2.343007576899344
0.09396867648071705,-2.2801226879242256
0.0984654630535946,-2.0922069162642947
0.09856529148229853,-2.1293382027430936
0.09898438341670701,-2.1534730755511706
0.09961616461292389,-2.1044916637977966
0.10440442945113215,-1.9642204040904236
0.10515635718799565,-1.9200450867121954
0.10954798974761815,-1.8285374639796095
0.11171534577087527,-1.775891223351605
0.11498550866513568,-1.6727285819920767
0.13452459208468115,-1.023871400887075
0.1346087125747455,-0.9533351420959115
0.14004500442316825,-0.7714883207786389
0.14262247028937391,-0.6964972709252757
0.14915904952269843,-0.5026909083957511
0.1521867155226131,-0.37398171490244275
0.17533366728511535,0.23247770466520404
0.18621680269493357,0.43113068936570187
0.19411725581916262,0.40186468359359234
0.196555839783223,0.5128149359838726
0.20158502860243832,0.5164687578260343
0.21468108516622753,0.4923756019235771
0.22372103438116753,0.4893704406510545
0.23443421912570095,0.32373035690829116
0.23593835294801302,0.3009037832979221
0.2588195739287653,-0.03722799720072806
0.26766801955207464,-0.19428190588167382
0.26896372073839014,-0.23778699696488864
0.27089941519521776,-0.2363866457297797
0.2759844282662334,-0.3688041943847776
0.28369407305746375,-0.48232287893776254
0.28908936298650145,-0.4679757828630856
0.3014937130477069,-0.6312440349922284
0.30190835967204865,-0.5996723141813836
0.30652995455304133,-0.5917417248636381
0.31779253231555815,-0.6584456234042103
0.3217404662647452,-0.6074901578885845
0.32540877997408657,-0.6286191649763888
0.33343505886615876,-0.6163879232422969
0.35130934366131994,-0.392224224155598
0.3560961538066012,-0.25366635574445784
0.36924943763123874,-0.06566994744253285
0.37836335913432073,0.17397604851292858
0.37839620467626434,0.12257500735708879
0.38281300778912364,0.20896578591615664
0.38428574853727415,0.21824945299204368
0.38716536711633376,0.32716266480705036
0.3895298453333518,0.3384196172211147
0.3981350084141897,0.568680196913292
0.39952247616825964,0.501548540415417
0.4002383998272441,0.5548159345266427
0.41046932821370596,0.7164928622912474
0.4147312998259207,0.8233334068936293
0.4228328917577655,0.9793072266851947
0.4249311042066486,1.007882467329984
0.43502031541155306,1.1412771234082981
0.4466966558357175,1.2530206008329723
0.45131896347806677,1.330022007269599
0.45230616193906403,1.3628609045587425
0.4540073937586899,1.3283372435442071
0.4570645155477684,1.3478705496333923
0.46674369282384953,1.4577391296914393
0.4716463959183743,1.5099508969789035
0.47213143442980865,1.443973072249528
0.4769071527279234,1.5198011771516309
0.47850141702700455,1.4676784609064024
0.48882032075299175,1.5612125902722902
0.48999872537645217,1.609174246724588
0.49003872024805073,1.526406535800442
0.5009482492730211,1.6044740928198573
