n_harmonics,base_freq,magnitudes,instruments
8,2.5983823058724846,"[-0.9409427   1.45706854 -0.43018969 -0.19196336 -0.6264443  -0.0937712
  1.21914486  2.27362229]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.999902043845804,-3.2827048977420485
-2.9924156829975335,-3.2972582871212452
-2.977352330966446,-3.3328072907235256
-2.972821265360542,-3.3516768179523573
-2.953690460795309,-3.4231866797255903
-2.947686805016799,-3.45123404274434
-2.942178633783853,-3.479449550086227
-2.9360251678374945,-3.506029140922569
-2.9312789553103133,-3.531212339561764
-2.928470754880369,-3.542889806184185
-2.915539291343229,-3.5887542471776945
-2.915317126428083,-3.589605166615873
-2.9121264751975393,-3.594982562461418
-2.903799395232374,-3.6103669610120392
-2.901897452067427,-3.6095474626250006
-2.888030595403848,-3.58900357977505
-2.8816521336978314,-3.562024799689721
-2.8744836255704627,-3.5103372750518633
-2.8505430994684913,-3.1993987384833145
-2.844438410675788,-3.084057565253221
-2.842106875790684,-3.028437981044415
-2.8148454618273027,-2.2673358536256485
-2.814611912094731,-2.258402548426126
-2.8109104857906,-2.13073172153563
-2.8107096673660736,-2.121029062246219
-2.8098855061899384,-2.095076414892384
-2.8035310096382426,-1.8642831484131046
-2.8008553773120246,-1.753775756861414
-2.797510579759588,-1.6266058120252807
-2.792825871357345,-1.4354052597837672
-2.782238390160643,-0.986141640143978
-2.7800464855508604,-0.8940107867549464
-2.7740043368858007,-0.6277735655452708
-2.770084542638739,-0.45846143797821365
-2.762965959094262,-0.13803988724499436
-2.756148703466133,0.1590953353695366
-2.745272836984528,0.6227284267443294
-2.739874305480967,0.8463243446997483
-2.738614991629804,0.8959973664221998
-2.7247180008672576,1.4179109840547748
-2.7237353249961265,1.4475346524637571
-2.722848429143524,1.4837694218737387
-2.7223023564514333,1.495877625750655
-2.6904503926240126,2.2902401594900863
-2.6879119102836784,2.328048864289991
-2.6857236922738323,2.3590377255232484
-2.6831778854107737,2.383037037426204
-2.67794200717569,2.429341347279412
-2.677262105334284,2.43046937489876
-2.676450066753241,2.436404084104481
-2.673077257798259,2.455751606735464
-2.659587776065193,2.4389875326332517
-2.659395200721776,2.4304982687495684
-2.653017143703005,2.3765167535578717
-2.6488811768060505,2.3360689984281957
-2.648870527624578,2.3387074689399414
-2.645916692641128,2.29155887239174
-2.643557281732371,2.257628672491893
-2.6259707670732473,1.905725826362108
-2.625527600838222,1.8939081304164265
-2.6157563987523527,1.6391786178898504
-2.6097163842569717,1.468605033692304
-2.6043213526731517,1.3063682457701309
-2.599373829823606,1.1543426049967977
-2.5902891025958104,0.865302628283813
-2.5863444480858053,0.7421576530281027
-2.5840911569326517,0.6745213153857208
-2.5804671202314817,0.5618612745721691
-2.5796912462055164,0.5400804401545175
-2.5774388671840702,0.4688899360482164
-2.5701057728789936,0.25478918987248805
-2.5662740753547566,0.14244278958108034
-2.565896586300704,0.1372135244219523
-2.5492067990852973,-0.2840431951312346
-2.545673948239158,-0.35780975762205247
-2.5447544419503023,-0.3785025816834209
-2.5392365421473304,-0.47746108636086054
-2.534075527024048,-0.5539356913075199
-2.521860451622012,-0.6915324195379069
-2.515352095935243,-0.7256589696313374
-2.513230468666061,-0.735027309618568
-2.512925920328065,-0.7366390329048038
-2.5047293792804544,-0.7382689747922404
-2.504580385885162,-0.7341699994312791
-2.4999941292318386,-0.7207995862254385
-2.4947832627166124,-0.6875300012381347
-2.4875818391495264,-0.6239226605050414
-2.4810743785090894,-0.5430552040299252
-2.478507134319576,-0.5113780273504311
-2.468606427834481,-0.3488662236625642
-2.467484783256376,-0.324784414735406
-2.462399715209485,-0.23275133657794603
-2.461699361934482,-0.2205624503799904
-2.4510765751513652,0.004544563558459983
-2.4314625473560305,0.42366501504986537
-2.4201397147962025,0.6453812248092762
-2.417404922189424,0.6944136898130236
-2.4126546180333075,0.7799226880218273
-2.411513330574345,0.7936254370643823
-2.403035932549124,0.9120226803129907
-2.3992359004506136,0.9582721610770272
-2.396414944202511,0.985326043347273
-2.3957770300881873,0.9864470692484189
-2.3896939771612784,1.0342249612294312
-2.3891007482101347,1.034394319240036
-2.375111309469492,1.0490625307300514
-2.3746499594444765,1.0515285653996242
-2.355649311811842,0.8819176590397582
-2.354935808868718,0.8751267728941484
-2.3423651850912837,0.6436570745065783
-2.340929386703833,0.6082772085515092
-2.32865968611611,0.29555984796247325
-2.3232914426896216,0.13507139685672076
-2.3222671931375904,0.11083125943547714
-2.3217966451097993,0.097325026849111
-2.307380010925171,-0.3710942048101692
-2.2991167851503276,-0.6545877585895161
-2.263356460476344,-1.7917981819052788
-2.2593949962973587,-1.8881821281307418
-2.253753557332514,-2.012196432627487
-2.2535802073491786,-2.015924553258883
-2.2428791292392285,-2.188388847257485
-2.2403353335729044,-2.2129696850261
-2.232458011019151,-2.279064843216176
-2.2261700356541168,-2.281348971138821
-2.2251236867993254,-2.2836352709495817
-2.2240572406991235,-2.2800504324166195
-2.220443935335184,-2.2653133312607188
-2.2146825923050466,-2.212417175711822
-2.207870910102292,-2.116406223836027
-2.207599994095694,-2.103993390731117
-2.1765757737967486,-1.1196940628005323
-2.1703967119839587,-0.8407707785516475
-2.1611771110054177,-0.3623518880418132
-2.1395015877940056,0.9034036045899099
-2.1371059383310635,1.051248597170555
-2.1345773717657117,1.2020942448003338
-2.1315015902363648,1.4001966322236126
-2.130675522860887,1.4470396314103477
-2.130500901723564,1.4615248942820198
-2.11446170503453,2.437903072260286
-2.1142250491381818,2.4546309687864913
-2.105017378224657,2.9824140838195983
-2.09428419190702,3.544361457585371
-2.0910838939341083,3.6928287793735675
-2.0792498928578658,4.194518364340229
-2.072538271128133,4.423000108526528
-2.0592696255941503,4.7388697536026205
-2.0498765888146324,4.840326180619999
-2.0431362682829377,4.854642319439536
-2.0409941605244564,4.8438985213061265
-2.039254507614622,4.836430921263982
-2.0340065947148354,4.784789071875215
-2.025283337370306,4.634470649270568
-2.024914627260304,4.622605164410645
-2.015012993091317,4.338696216320661
-2.0130414400082803,4.2757887112944
-2.0096985613280784,4.148473073125394
-1.9960910514371333,3.5359253152002696
-1.9922072979152592,3.3266018256746253
-1.982502750927929,2.76851001203434
-1.9750423005531965,2.296746786933304
-1.9742477658381192,2.2518902625528447
-1.9686945484395033,1.886589141521657
-1.9638846459767247,1.5584206748044718
-1.960448299623813,1.325560005345038
-1.9535397308368112,0.8537672120276454
-1.943151575477073,0.1304824033892748
-1.9421475693944075,0.06425685992986972
-1.9406688022411371,-0.03524564267950234
-1.9387763984788922,-0.16201636447409312
-1.9381937300395848,-0.20519280593323283
-1.930948002582271,-0.6747170029568286
-1.9261841151324783,-0.9770142902700706
-1.915910641049585,-1.5824069233942581
-1.9129349711808503,-1.7454686410570395
-1.9049566920814207,-2.1488512018973713
-1.8984021998896965,-2.444643226025155
-1.8957250071183265,-2.555064823360855
-1.8946199699657629,-2.5958329832158986
-1.8874541867025936,-2.839649175741379
-1.8851725654094948,-2.9097744548822906
-1.883071661005135,-2.96761452156112
-1.8795679886942727,-3.0533717214539253
-1.877245226533103,-3.1068089156594128
-1.876220969151124,-3.12925315235713
-1.8737459261012275,-3.1720772339785777
-1.872923573374492,-3.18241533613941
