n_harmonics,base_freq,magnitudes,instruments
7,3.387592347401522,"[ 0.35478393  1.15141766  1.33089259 -1.02245632 -0.8582374  -1.63955432
  0.34934497]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.996654896201718,-2.1578000563696618
-2.996617182552208,-2.1608484958805008
-2.993177006575256,-2.1242078918996623
-2.984125457117142,-2.006951843162288
-2.980823585139016,-1.9160831241271958
-2.9751585864878436,-1.7775392410422814
-2.9721838263356934,-1.7039807443137198
-2.967581334911645,-1.5326981092414758
-2.9557071907250725,-1.1547197417825503
-2.9540005460281886,-1.0424620555214186
-2.934278397254815,-0.2729873405242459
-2.9146808134707514,0.5901295560252626
-2.9015878913137696,1.055943456898635
-2.8985572441684213,1.1555425246787092
-2.891820508795335,1.3542589976556636
-2.881673729639325,1.5956994463160468
-2.8737875091851164,1.711129397079572
-2.8717349190226096,1.765215704582743
-2.866723811513036,1.8034157327378844
-2.8650407468319927,1.8221358536541725
-2.855853668656237,1.833801728766249
-2.8554494729533424,1.8489897286999586
-2.8514743030732843,1.7925552130694689
-2.8383353198509846,1.6889215576902288
-2.8341529503324323,1.5915854337021933
-2.8328498108718496,1.5323196471348761
-2.825246106637179,1.3724005534627473
-2.824422517700024,1.3605188956363832
-2.818239934035579,1.1665812516803131
-2.8168930834776935,1.1603953199824029
-2.816175533518857,1.1016037726436358
-2.8117048637620954,0.9945677093495253
-2.8032278054453714,0.659256734733776
-2.799206088376766,0.5191776258952416
-2.798735852509137,0.5210032220886694
-2.794638542281346,0.3876555271558831
-2.7860404913675785,0.034948914053624124
-2.785308125388185,0.0014576674249531692
-2.782672321478014,-0.10340403232454813
-2.776633570108687,-0.35000461316627984
-2.776270412877743,-0.3337426507488007
-2.7709039225747727,-0.5483914458206636
-2.7658967461132926,-0.6979923945126439
-2.7606726188616197,-0.9246131777935388
-2.7442176399016818,-1.374336868449367
-2.7398555577473545,-1.4601101750453598
-2.738952286777968,-1.4674632130860563
-2.7247197813684942,-1.678262373362504
-2.7070826598382465,-1.7486148963169998
-2.6921844745783776,-1.7146406883419099
-2.691461536367976,-1.687524764984799
-2.690521693425797,-1.6882000054681963
-2.6808747078262236,-1.5367973357934621
-2.679065372495435,-1.537067020691383
-2.6714381162464607,-1.3894412824509306
-2.6691180679378235,-1.3502722618522363
-2.6680816515404446,-1.3367946725516793
-2.666708855233997,-1.2706174783853512
-2.6649720619891006,-1.2696858238599986
-2.6626473418688725,-1.1985526287694346
-2.6607171062994217,-1.185516758305816
-2.6451559330334247,-0.8588101090255637
-2.6399959073027377,-0.7422198034947012
-2.6383277165730266,-0.6498599797830277
-2.6319219060369083,-0.5762305902960655
-2.631317271738406,-0.5051408202659553
-2.596099037498167,-0.1122165731380245
-2.586101421061836,-0.0806675898335013
-2.576980921371968,-0.09639254858642642
-2.576971409777969,-0.09383881017187647
-2.536387662308991,-0.5226418848523671
-2.5284498890682583,-0.6381011625298837
-2.527580537162603,-0.6454953459008085
-2.5255728582131836,-0.6676933000689137
-2.5191317397561326,-0.754227263483979
-2.516487050803451,-0.7556727393123889
-2.5123109249234306,-0.8316954415076133
-2.5050408480292816,-0.842689626793836
-2.497673672121831,-0.9012133256130138
-2.4927213147347045,-0.8961788916758975
-2.4926751008655423,-0.9093309510065343
-2.486178438839328,-0.8758803253714935
-2.483300024133854,-0.8670437640630411
-2.48220896403166,-0.8366357720514539
-2.479245298070767,-0.8335477860854525
-2.477565437935869,-0.8199153902031958
-2.4689025649924523,-0.6625926284731714
-2.4595328208021847,-0.5142474602370986
-2.4552463612583963,-0.4022661465510136
-2.4495496678810404,-0.2584190855738833
-2.447269647276591,-0.14140233448164766
-2.4446149894508764,-0.06524526134860302
-2.433027736313082,0.3365992697973314
-2.425392326451707,0.6359997471713573
-2.4234571328164316,0.7036223504025679
-2.402048864245443,1.5615598465897993
-2.396954744464632,1.8140635330734858
-2.3920101217516585,1.9981579763227555
-2.3795079528941514,2.4225145048194943
-2.373459894253032,2.591327167705788
-2.368666598059441,2.750927672886373
-2.3662663996545166,2.7568950689565423
-2.3556226121764623,2.9252665596466363
-2.3538064019810685,2.9619076000031628
-2.3521947921284516,2.9699902390064836
-2.330989951709351,2.8877783713352927
-2.3304765460086774,2.8767290838324375
-2.3210942801947447,2.649308352235501
-2.3117256027893447,2.328867611979911
-2.3098260779879567,2.237537653194037
-2.2971761792290644,1.6650912111348373
-2.292016662323996,1.3433176538578502
-2.2794520525406154,0.5250331332652746
-2.2714505504402647,-0.002033403155584
-2.2680457361399524,-0.2536860401666586
-2.267135032772936,-0.32407581837963195
-2.262010446991665,-0.712899233452628
-2.260930925878203,-0.7983653745674145
-2.259949084503448,-0.8878298991519518
-2.2428481528747044,-2.1715334308213676
-2.241037758828809,-2.3222611286647794
-2.228239493639899,-3.1864140441392492
-2.2222652232945785,-3.571057684886371
-2.2182826763578927,-3.8367585029436455
-2.21792861424961,-3.824321646922787
-2.214825767024229,-4.020051877880635
-2.2138052533391117,-4.071129106578293
-2.2084085203778785,-4.346747235241911
-2.1924318236484215,-4.989083582486934
-2.185181571494325,-5.165362989624723
-2.184417554972505,-5.199146580209272
-2.179877298368279,-5.265500940183924
-2.1750677367807745,-5.340507661115705
-2.1714140921374443,-5.3694324878731114
-2.1697487051211763,-5.327079110267845
-2.161897700134757,-5.336304276845486
-2.152093766169405,-5.215991071431057
-2.148762149179773,-5.137750296668537
-2.134861761516968,-4.709595345717452
-2.119297808407847,-4.053170845057085
-2.0956967932793753,-2.826653004520582
-2.095639761645626,-2.8426878168325
-2.094216333464166,-2.7922625466214983
-2.093833752390851,-2.7487691456473726
-2.0889993525922077,-2.4766528822914182
-2.0883863949749957,-2.388082074355981
-2.081334990400766,-2.0685012646392607
-2.0760450203911596,-1.8179660175780348
-2.07178293726482,-1.6077522082704894
-2.054487098909968,-0.8543854080807334
-2.0541041364925987,-0.8569725444800963
-2.0368049381282605,-0.35978052441954794
-2.033745888786895,-0.28805509604709684
-2.031381851399253,-0.21827935985808772
-2.026775191514254,-0.17280898001681505
-2.0088348671729737,0.04053939877161747
-2.006282913066186,0.04370512220933169
-1.986058999622594,-0.05003919133511466
-1.9843127454010632,-0.10272682865249548
-1.980787755149688,-0.1582533607290325
-1.9789089494881664,-0.1637061303051501
-1.9716256317604828,-0.28066906905430333
-1.9646973835587338,-0.3945950570175707
-1.9593107611821774,-0.4727111350848695
-1.9585455009066806,-0.4923527491224511
-1.9576678763991369,-0.5040916060777688
-1.9550991353319693,-0.5297786354979657
-1.931164746581592,-0.8752236286270074
-1.9201570902908371,-0.9469601931591664
-1.9154600581559114,-0.9906833250301932
-1.9135425764205483,-0.9779188156744627
-1.9090762967900068,-1.0076621924381983
-1.9078159840088649,-1.00243271516489
-1.904478001413593,-0.949348187183192
-1.9031285065806576,-0.9294656286949945
-1.8977367098005455,-0.9292280852345025
-1.8969794326649512,-0.9027163698212374
-1.8942957651421815,-0.8942084956294526
-1.8937934122493696,-0.8970753314078659
-1.8929678712193647,-0.8793910710325953
-1.8878439546734402,-0.8336965335483191
-1.887668740297189,-0.8113509641783424
-1.8817589743946317,-0.7213693452151925
-1.8787822171299717,-0.6564929780157495
-1.8596812661877762,-0.21927391362770132
-1.849314999789506,0.06960320721188333
-1.847735505985279,0.0907295207985391
-1.8405062849552607,0.38246353136413663
-1.8329714623700155,0.6097312986798613
-1.8266253325440065,0.8362124026269053
-1.826357945739508,0.8768171640012236
-1.8197476571178235,1.0782360368756445
-1.814867359261244,1.2691621273861433
-1.8143704899753015,1.2812247518092814
-1.8116732887066338,1.3626465424583556
-1.8116730945653434,1.3709752347584778
-1.8022669948770647,1.6655386831561976
-1.7959749476625968,1.8666286530802103
-1.7886071938764827,2.088486902698009
-1.7759559471112507,2.3471698271532313
-1.7611810119562672,2.6082903525867
-1.7603978727832286,2.59096969467959
-1.7572633562433493,2.6565789895108813
-1.7559140622089338,2.6618921233805337
-1.7414918165543822,2.7862573150275156
-1.7363459372371028,2.7936882189879726
-1.7354646409774381,2.7891318416392386
-1.7171646005224608,2.6820115512476375
-1.7130839532469848,2.6059574547870685
-1.709013552034339,2.559151832005856
-1.6982444426382917,2.460111106409658
-1.6828905052464178,2.197940747305599
-1.6803138780799973,2.2148097275081082
-1.6789597818295037,2.141051970126682
-1.6733565102363859,2.0468954833808355
-1.663381057068803,1.8257312032731972
-1.6623116601772352,1.7947903140409849
-1.6578110097361247,1.7380437774171207
-1.6435620663249684,1.468909566447173
-1.6153395746264552,0.9569225265188114
-1.6112083606914316,0.9390756100799175
-1.6080503363626169,0.8937094661943723
-1.6071154193820547,0.8802389592082657
-1.5953070322280827,0.7191713148550777
-1.5947855710002572,0.7260551970073809
-1.5936575187150452,0.7383925643409842
-1.5906465198389723,0.6647350854324722
-1.5805881681939136,0.572771192226986
-1.5773276631037698,0.5245820227864341
-1.5745300259626087,0.4893490983593412
-1.5695448105380139,0.48029370282010486
-1.5533638080312915,0.3197019510894867
-1.5533178150649114,0.376800740995322
-1.5510416242404927,0.34162444208165027
-1.5500338412667607,0.32189590747402924
-1.5432581560627607,0.2679554082788933
-1.5390797381319037,0.24281128520934556
-1.5359314410611766,0.2482405094078145
-1.5326779276051952,0.20301264307922473
-1.506908330401286,0.10732741796985192
-1.4842126384402867,0.10723507829413262
-1.4777489887424191,0.1265305665941546
-1.4766385395689534,0.14300556447486612
-1.471520542008979,0.18855265742740895
-1.4666468804818908,0.18309732501241552
-1.4507758320998156,0.29136601948127694
-1.4160056635255525,0.8582041977008298
-1.414146043669081,0.9078423389835328
-1.406658862095275,1.0596416725323061
-1.4045698631904893,1.1024627082513465
-1.400772593065166,1.1781660688046653
-1.3938014325742256,1.338097043470261
-1.3902797094783885,1.432263684665875
-1.3834356873157714,1.6248010449637103
-1.3821873477569417,1.6428428007742226
-1.3683430452379959,1.918404127377491
-1.3655177332400732,2.0136518462257964
-1.3653992574068898,2.031875960833647
-1.3634160774393262,2.0457434007328295
-1.3523125149797288,2.272113233307613
-1.343016223655866,2.409606727026437
-1.3319038942914438,2.512294556369381
-1.3303198330805286,2.5381248555383253
-1.3112837928237717,2.513167310027233
-1.2976604759945505,2.372541640318773
-1.2928712916501148,2.3130495621217957
-1.29152283258131,2.263752178513598
-1.2879754914376877,2.2018724200602873
-1.2820278507354639,2.054110627822035
-1.2816189057445013,2.046731242640833
-1.2794775553673199,1.9883125399245694
-1.279012314293384,1.9834286606540805
-1.273467178681422,1.796057287352963
-1.261294289821321,1.3963710720645655
-1.2510808955912438,1.001623279033582
-1.2497233233037666,0.9311809211578166
-1.2456040931274883,0.7440333908912067
-1.2427434905428594,0.6261614054499819
-1.2384887473338932,0.45813408892399127
-1.2311470283600119,0.08719246725995439
-1.229952349754948,0.05822993936099076
-1.2288666440189866,0.024503660743069408
-1.2265566583022753,-0.07920228673233168
-1.2085679306534471,-0.8962779395392988
-1.201801606188952,-1.1261448534857803
-1.2004023075065702,-1.2565730752996285
-1.1864784831739277,-1.674151638244209
-1.1844487512566297,-1.7453522434957442
-1.182200325116945,-1.8152004436774314
-1.1623614856289868,-2.170569198772961
-1.1580871630551612,-2.2034527477396746
-1.152170276405502,-2.2210155279402635
-1.150873056608767,-2.2199666244870437
-1.1480910934417965,-2.1912278888499035
-1.1427774284949876,-2.1780310040009225
-1.1372806448134671,-2.143772204929773
-1.1356223548596935,-2.0845946961659045
-1.1328986297601282,-2.017575337900744
-1.1199354242993977,-1.785708474510689
-1.1135809702867814,-1.5795939044096203
-1.0870509422998726,-0.6114179110004464
-1.0823481905806653,-0.39067045240616977
-1.0803311401805644,-0.22336871024234983
-1.0793519437968049,-0.26125850205511053
-1.073698288895507,0.018772307286604437
-1.0693834406614864,0.1669832038504417
-1.0546281138616032,0.7932882528940307
-1.0467298298817773,1.0139604715443267
-1.0461887683070277,1.0728318534473127
-1.0349591410015866,1.4379004111505649
-1.034122319719875,1.433690697669966
-1.0263878437105391,1.5971452795379386
-1.0225065566994294,1.693736011169843
-1.0099223365652814,1.8252407046814312
-1.0022498863910816,1.8378158805934943
-0.9896648448144312,1.7462209984131054
-0.9792187984851299,1.5788029720188135
-0.969985657433424,1.345495369940631
-0.9664321332763466,1.2828923368164928
-0.965470441484876,1.2639830442338627
-0.9630706425493467,1.2090640058561963
-0.9611332719126304,1.1388321859030246
-0.953121627769058,0.8730163345557276
-0.9522918785107874,0.7839506739791321
-0.9463467265495344,0.6099117586833025
-0.9414052509014339,0.42133926117101456
-0.9209884232420471,-0.3727329326226762
-0.9178753845394167,-0.46747408046432404
-0.9138635466901883,-0.6444031612598556
-0.9121271919551868,-0.6744642723581844
-0.9112592022059118,-0.732672894933681
-0.8976683037766171,-1.122583410822003
-0.8789107041101993,-1.5785199118887963
-0.8752131681100357,-1.648811982220593
-0.8735686330297292,-1.6829606601237481
-0.8690225013674562,-1.6956808726822479
-0.866131298498209,-1.70060546605926
-0.8622264862072733,-1.7819206325866768
-0.8600542039593524,-1.8016468611676206
-0.8554833186989743,-1.791849898396494
-0.8533133752430464,-1.8104047386173234
-0.8501016051528598,-1.7997765806076835
-0.8479206027527977,-1.7660310699983268
-0.8473960881360254,-1.7966628330479801
-0.8420369925517237,-1.741342511835059
-0.8349943871871841,-1.6640848052129276
-0.811051866725351,-1.2826225713309252
-0.789950311534918,-0.829968749700336
-0.7892209067595353,-0.7667056493142127
-0.7890719522507235,-0.7974161309896368
-0.7788112795738726,-0.6090042385155311
-0.7746310702805776,-0.4989458351285042
-0.7722169619552375,-0.4408009204418211
-0.7692154517244809,-0.4466775177356243
-0.7578108256879164,-0.2535653485270573
-0.7569609497381724,-0.23196605624280156
-0.7428895910544009,-0.12308963380464302
-0.7426421276287378,-0.1242337039046685
-0.7383695286835676,-0.10665191191695295
-0.7346696658551877,-0.08395587385135507
-0.7332724970707551,-0.07035231402694872
-0.7221172973058474,-0.10538840755072562
-0.7212754259667244,-0.08450295213971554
-0.7205740698824621,-0.12431796622923441
-0.7130190163038312,-0.16013140699433998
-0.7071430332753721,-0.2135364690707885
-0.7056902499859641,-0.2681808269681269
-0.7045370878060995,-0.2692770854901012
-0.6972371253860126,-0.3257876726707039
-0.6900730838580609,-0.37522482653392475
-0.6786116715802573,-0.5609697233120867
-0.669544628471054,-0.673644910523326
-0.6662437256866331,-0.6943838962019729
-0.6649298460670794,-0.7033917333165615
-0.6585352644418014,-0.807747994626049
-0.6539687340972025,-0.8434988560042183
-0.6444249723422999,-0.9161094059602088
-0.6438768817565421,-0.9012474539939964
-0.6411195243901835,-0.8885561555920138
-0.6376021108791576,-0.8846418692349246
-0.6302638445033346,-0.8544447910334738
-0.621555096513033,-0.8362868581081405
-0.6214774277475463,-0.8026066614941498
-0.6112319209467931,-0.6454933997346337
-0.6035909069041541,-0.4651856129861899
-0.6016568338964143,-0.42873277260473897
-0.5956018759444479,-0.2700545676215156
-0.5950311105299679,-0.2389301451212123
-0.588451983407718,-0.01643140302364125
-0.5842750029558701,0.12148083194257037
-0.5708734754908109,0.6445733685008755
-0.5649490954002507,0.837165954180297
-0.5630855263330199,0.9253464757418175
-0.5444937779265597,1.7213179605218314
-0.5394118876590701,1.8815538759140478
-0.5381098886126692,1.95415062778955
-0.5366780420469226,2.0424960926401328
-0.5273906175943779,2.358148019360064
-0.5264592413951821,2.3790704933879345
-0.518974359001509,2.57564862427205
-0.5173586534121437,2.5933041637222694
-0.5141242002513509,2.7126315413678763
-0.5114620560151062,2.789763338414067
-0.5108947013481115,2.8119360118944035
-0.5015110702778398,2.911606028079748
-0.49876689226586635,2.9690625970425235
-0.49748775179819305,2.9656421199994325
-0.49364162330417916,2.9947503047387145
-0.4756232024861333,2.8728051592000594
-0.4727843898452351,2.791895581980246
-0.4656762114663251,2.6399099241918873
-0.45916017068052417,2.4263185734178303
-0.45887568893788,2.4022695134790943
-0.4493661609877231,2.012956005213439
-0.43913744097648877,1.4673219880485862
-0.4377403952624408,1.3559629990048863
-0.425867750086657,0.5812261286824444
-0.4219488608509554,0.3651841806278576
-0.38830789217666783,-2.138541066904598
-0.3854907778437062,-2.347768757007815
-0.37748525507200714,-2.8849546867985536
-0.36616124034153774,-3.6388273384788303
-0.3638643218275792,-3.7882586137377476
-0.3575644785996879,-4.173593983306804
-0.3528166297348996,-4.376256575451321
-0.3511123637566307,-4.467061928580815
-0.3469803590450482,-4.644868698398436
-0.340625694679372,-4.889694370555779
-0.33737631381364075,-4.995271021133365
-0.33367359852413836,-5.091017802542587
-0.32023867977296483,-5.3298635309353
-0.31694264355158985,-5.362590725068751
-0.3132491459290878,-5.3287172917805234
-0.29408434754377755,-5.144960413745512
-0.2926403569398328,-5.105676951008301
-0.28281323549714177,-4.78894232532526
-0.2803935252459686,-4.720459175411753
-0.27966246314933585,-4.680701567334103
-0.27341815838506456,-4.4350159688051685
-0.27171618993944513,-4.392799786966702
-0.26796521420109265,-4.256828732498707
-0.2643490350198028,-4.060248648342467
-0.258192603505635,-3.7563548976651218
-0.25271558787430326,-3.4177220953341214
-0.2487120523267592,-3.2900003062831593
-0.24777754131342755,-3.1929447742393666
-0.24542388209111632,-3.0606635545052523
-0.2425970907609507,-2.9441816729640538
-0.23815797384798465,-2.718812505367054
-0.23426912989721593,-2.4891298059867837
-0.22312191871999065,-1.9352841705820347
-0.21405992727691103,-1.4792384406336199
-0.21228456551855324,-1.441832878022318
-0.20964993772971763,-1.2938445119393651
-0.20244997238128537,-1.0152855892399062
-0.1962260232421844,-0.7689248564635955
-0.1903864015233374,-0.5732669031680929
-0.1846839983605708,-0.4056582236806047
-0.1835496723424157,-0.38996590992579727
-0.16879743894175014,-0.10311696374181908
-0.16590050145357438,-0.07078622300846797
-0.16402472719235694,-0.050226741792525786
-0.14654166614927622,0.02167736617894498
-0.14377208255622742,0.017140831636049736
-0.13745774050989557,-0.008952244279638377
-0.13557414766777143,-0.07186337809644543
-0.12787043523650699,-0.13178385546207017
-0.1277543309138398,-0.12219199416321906
-0.12504377298188896,-0.16812837817029885
-0.12014439203896954,-0.25675341025727694
-0.11532140866654306,-0.2942267982736613
-0.10864466583971621,-0.40843794170601566
-0.09144636752436508,-0.6622439181748185
-0.08952349321814435,-0.6999293885281354
-0.07980595500051724,-0.8321586130226801
-0.07971150545623207,-0.8612253937194005
-0.07436064876836479,-0.8824076834077392
-0.07292073331924165,-0.8602218731933265
-0.07000504652406425,-0.925317083852719
-0.06681177868449062,-0.954487945117633
-0.06663732758796836,-0.9214732017693988
-0.05366116327601311,-0.9530430700651161
-0.04526123964193518,-0.9193069150854789
-0.038445460610259996,-0.8642051413271125
-0.035490170586247594,-0.8881127584141616
-0.029030175258725865,-0.7406111267832165
-0.018366750481679794,-0.5520562476216583
-0.01658515354753387,-0.5069541487177694
-0.006169842180024698,-0.23838795758096587
-0.0036659128667357876,-0.17274858725349607
0.0012396310907965002,-0.054188014461404255
0.021610577790311503,0.6619489183952729
0.03140425655754697,0.97783698701692
0.03161903034546398,0.9732399237770079
0.03245852362286339,0.9957435370763095
0.03266294617654886,0.9817970450350963
0.0340735857656842,1.0539413362044623
0.03739432313633895,1.1449492254422098
0.043512945146416016,1.3899772531235433
0.04893364069824013,1.5718797574741117
0.06212748521526823,1.933023284534094
0.06326504924775067,1.9796258978486392
0.07761263014144504,2.3652284266234864
0.07887344531124008,2.3452659845554473
0.08064819137035872,2.404192652657977
0.08177976542457044,2.4290130960112495
0.08974065168719836,2.5528247477053685
0.09753420185318795,2.6502894799908727
0.1103634818959982,2.7314746451986687
0.1243584215089486,2.760635475755635
0.12903318761159177,2.771003444947155
0.13569294933900888,2.7268571984229606
0.1484403688495215,2.550592341191147
0.15288211707690458,2.494879438224722
0.1535981787736853,2.4563917569033915
0.15987278163322394,2.4121262581604332
0.16129766786946576,2.374411498245113
