n_harmonics,base_freq,magnitudes,instruments
7,2.465316652045507,"[-0.06418725  0.44378192 -1.52488327  0.84987171  0.53157826  0.41770152
  0.57899096]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.994037048078364,-1.9415404335976951
-2.986659821893107,-2.1285315043268667
-2.9823952044005066,-2.3034785857802187
-2.9540570600870404,-2.9085481651275704
-2.9525665846081326,-2.8764006567480376
-2.950222327324018,-2.9161219324961003
-2.941842499234295,-2.9368289781196073
-2.9407068551652147,-2.952556738230815
-2.92844987664507,-2.9267617584935
-2.9259447920670603,-2.888077016959352
-2.9210579072831213,-2.809806878835738
-2.9188198993490886,-2.753849870809
-2.89996935500377,-2.410428745499421
-2.8998887244381946,-2.405024250579267
-2.8881309935196198,-2.088078870146055
-2.885991564930446,-2.0042811880408054
-2.883317969780048,-1.8861467280036164
-2.882234837515214,-1.8181740481017898
-2.87798964537171,-1.7012219315114634
-2.876419745846645,-1.5562671809244548
-2.8748309316143192,-1.5675759089809846
-2.8662110780159553,-1.238658042094043
-2.8595643118312983,-0.9224041622274326
-2.850277069519395,-0.542925498655304
-2.8437472430411335,-0.1716618043738314
-2.829681724830996,0.49329329721785226
-2.8269830514986327,0.569638659765218
-2.8111223472348073,1.3632470926411395
-2.79181664536057,2.0870089316235294
-2.7826583918956977,2.422550812082243
-2.7801347461636547,2.544000394725643
-2.7759057322146345,2.648309067662889
-2.7547334077187893,3.176841939543961
-2.752923799885483,3.2651252557597146
-2.7338356188716526,3.4437627872931733
-2.7315132093033294,3.46855160807585
-2.731474497499904,3.4897020269488914
-2.7290643137828665,3.44235646234547
-2.7276028095262053,3.486825985999801
-2.7234273726438314,3.501167622135382
-2.711968386260412,3.4017335094965815
-2.7029743334430183,3.3298546386420056
-2.6932386610862755,3.2132806724871847
-2.6929503773452517,3.156463976530331
-2.6876224332937997,3.1183338898616286
-2.683469164875061,2.964618339790884
-2.679323505208183,2.886123689326111
