n_harmonics,base_freq,magnitudes,instruments
9,3.24997099751791,"[ 2.33717037  2.26304636 -0.67933379 -0.57718496 -0.84119252 -0.14153556
 -0.02479005  0.44971619 -0.2867233 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.999920943525967,3.690517486103161
-2.9975073157906253,3.5836443069953354
-2.986053128405489,3.006726759744156
-2.9735223902911994,2.1897119609318203
-2.9531906141244444,0.5727847228809146
-2.949963819283163,0.33957649956257796
-2.942273012596422,-0.26276821909413023
-2.939386176240448,-0.4746617743386134
-2.933730695222848,-0.9326486449990898
-2.9314194492939456,-1.117019945259181
-2.930847367906649,-1.1418488363906276
-2.926323614632557,-1.4878801337296017
-2.9146437192875023,-2.2632433259813296
-2.9138823456682204,-2.3137050737829448
-2.911686472695045,-2.4591258781070415
-2.908573459802855,-2.627204354216673
-2.908331287706825,-2.6592958943000946
-2.9074628091272987,-2.6775416174426026
-2.9052508050856574,-2.808314744706789
-2.8962488348662503,-3.191060009954375
-2.8959670018609556,-3.235450794617934
-2.8823336700097766,-3.619751643690548
-2.8715111528648114,-3.768615608167387
-2.868786073589006,-3.763161174737292
-2.861741050966361,-3.767915505393326
-2.855490778917751,-3.695562148530168
-2.8501190914754777,-3.5898205141385673
-2.844566990768506,-3.4440095450701205
-2.8430937720015037,-3.406611792801788
-2.8415567939601436,-3.3806207160146085
-2.8393071168330035,-3.289619315571719
-2.830173181727625,-2.9813090037011736
-2.8200258532005247,-2.5572634220437656
-2.8037295449098334,-1.7785946067048422
-2.797858468381654,-1.5227520400419663
-2.792172468822477,-1.1984982272211622
-2.7832021483004237,-0.7504818702970716
-2.7801305572205655,-0.5789161978811801
-2.7796258791476465,-0.5727966648167302
-2.7686210334842594,-0.02960640044567566
-2.7645009873812847,0.1451401194626491
-2.7606989530492556,0.38582374651758955
-2.754460705369709,0.6184064749959949
-2.745641437625987,0.9812074064000488
-2.743715548400989,1.0418062606880438
-2.7422356531463246,1.1204710240506244
-2.7409788614861075,1.1712753537334317
-2.7394495176074347,1.2554167597707546
-2.739341439213337,1.2423987650552273
-2.722283724747607,1.8410766006984032
-2.701975735277102,2.4154379858084627
-2.6995124844502807,2.4632597660053754
-2.6993070622298525,2.48451192946013
-2.6977609062482557,2.4791307750674836
-2.697691237372781,2.4770801430923153
-2.6939206998402137,2.5621026939041758
-2.689282995894648,2.6789030485816254
-2.685480987478428,2.7133959336934668
-2.6841561692759366,2.7015787815727728
-2.6564190062568036,2.9580714087898197
-2.6495053967071813,2.9418574511563667
-2.649024014055452,2.937849878132003
-2.647823109087959,2.9456101557758734
-2.6311815622723937,2.7936900039575177
-2.620052937765272,2.6455206562455005
-2.617467645612138,2.602022027990075
-2.6151491205295425,2.566472244449837
-2.602342063749528,2.3212834403730227
-2.598313751000811,2.229752931445589
-2.576910160863979,1.7726178907852272
-2.576900243875651,1.7645749319317234
-2.5664319298057103,1.5762283375947383
-2.5661162611467376,1.573724738704393
-2.5565253004859088,1.4445066654919076
-2.554299546745141,1.4222267105413517
-2.553637215610723,1.4123692745813534
-2.54689759358499,1.3962785441123329
-2.5455017556440156,1.3783698775497666
-2.544722532805343,1.3635783654349094
-2.542856699001712,1.3777299616418945
-2.5415133265441088,1.3807588030807596
-2.5404098061068625,1.371012321945925
-2.5391434679551215,1.3675605897789262
-2.5287312530178445,1.4111579609643825
-2.5148871803065953,1.6587457579591407
-2.5144207165616574,1.6517158797012053
-2.5125758192125147,1.6772187956248814
-2.495907351303135,2.1735440702474476
-2.49464844257825,2.191428181701275
-2.4926137704632048,2.2448334013490245
-2.490078270756131,2.3396669964509185
-2.4851920540227512,2.498814950447058
-2.4716040211085404,2.988645798871064
-2.4652999919779286,3.219044015820462
-2.462113854339596,3.326437227879657
-2.457951905729407,3.4402449518780114
-2.4451172354684862,3.7660078299112247
-2.4410523389522476,3.820103783890498
-2.419220659763197,3.925884751675007
-2.411193476313928,3.7662089142097246
-2.409442179112049,3.738850295086713
-2.4078898909490563,3.6856764545821745
-2.3978017838029624,3.333761457986055
-2.386918268240885,2.811003000034826
-2.385033563418008,2.698984602145462
-2.3838870614384806,2.6368851967115114
-2.3638982936065487,1.2438551568352387
-2.3607353363783474,1.013108965529836
-2.358282864523977,0.8329726151095806
-2.340993764300075,-0.5032553469526417
-2.324559765859437,-1.6396825074950998
-2.3149118936391324,-2.1977218762118422
-2.313422552925171,-2.2388577219370767
-2.3067088367995376,-2.525458298272218
