n_harmonics,base_freq,magnitudes,instruments
7,1.5066401671457497,"[-0.68081987  0.24364823  0.99386206  0.13112199 -0.24601309  0.09398911
  0.52694952]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9866936433213898,-3.3797947708447813
-2.986263319410178,-3.38250779767773
-2.9849304452904564,-3.393519296850684
-2.967333329296399,-3.308818982829151
-2.964537942794989,-3.2883157600556747
-2.962994559694201,-3.300194136832582
-2.9602682838210246,-3.2672216618941707
-2.9502683354833055,-3.206472430117267
-2.9459651659575137,-3.1444033402634237
-2.9446833356854505,-3.170641310925946
-2.944227910133906,-3.1794950513795497
-2.9385960104985602,-3.137499765949707
-2.9352230788970566,-3.0794624981257157
-2.933579861588915,-3.0520768921129444
-2.9125886670458065,-2.885115640138005
-2.912270024624118,-2.902512281380344
-2.90679091063848,-2.8115918126933925
-2.9015250719639645,-2.7824922455199737
-2.893279188249836,-2.715865755302885
-2.892677090686197,-2.7067265153348092
-2.8891535822729644,-2.6545234880502195
-2.8290683208054794,-2.0541096477667873
-2.825289134288677,-1.987120733252959
-2.823073402182917,-1.97058167561585
-2.820511592626441,-1.9197521966667177
-2.813823753032736,-1.8515267028499323
-2.8116662708859703,-1.8429808351606296
-2.8084230029119936,-1.7701136008037746
-2.806747736795841,-1.78867939491234
-2.7926655767851507,-1.6492533869570771
-2.774513749932839,-1.4530479857770346
-2.7744844483847144,-1.4590551055716616
-2.7717873906285204,-1.433513038846639
-2.768964728758668,-1.3962928643441548
-2.7688357704051842,-1.3859087904608984
-2.760351392759678,-1.2984679906541121
-2.7597985607374933,-1.2974267100757924
-2.7571046635487324,-1.2743486954083232
-2.7522974092024333,-1.2302995771110468
-2.748961115431569,-1.1751773235201008
-2.745364353011779,-1.1626846102689383
-2.741013675027499,-1.129613897330969
-2.7356662609304636,-1.069383389507014
-2.7289799115545708,-1.0171903868963679
-2.723199495511058,-0.9657437231980175
-2.723185684662541,-0.9439492982393654
-2.71988366431488,-0.9342590837316186
-2.7185337991835876,-0.9060095766983486
-2.7101138048231395,-0.8559448991974344
