n_harmonics,base_freq,magnitudes,instruments
7,4.706048804865079,"[-0.01297705  0.81908262 -0.3046125   0.43600963 -0.66712467 -0.58477424
 -1.56768605]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.991289953656068,-1.6840437710667326
-2.9874816971567135,-1.5972677303771488
-2.9872053448376272,-1.560747373957845
-2.974579421022802,-1.150664760969931
-2.971094804979736,-0.9568451806821685
-2.968088057211067,-0.7880280757627341
-2.9658758227477033,-0.7244231953773249
-2.965389648666952,-0.6064057596026574
-2.9639121355742915,-0.6006665464029582
-2.9572933510358483,-0.10092558001688204
-2.9479812492166015,0.5708815433022578
-2.945572042161163,0.7547712028003414
-2.945034723933844,0.7759615988931792
-2.939882447787789,1.178072685327116
-2.936583761923872,1.4724081307737769
-2.933379741090307,1.717388719056908
-2.9317595928385023,1.795424932712435
-2.930258646037484,1.987768628180093
-2.9298518591830414,1.9593349233318127
-2.926451921886872,2.2564809458744475
-2.9160071705655892,3.097721878859523
-2.913487737782028,3.2201569417276383
-2.9094152482245272,3.534723616137281
-2.9079324877905135,3.560993881587639
-2.9054470003533392,3.7621079739803007
-2.904641778529103,3.7130727096779377
-2.895061222901714,4.213996808320016
-2.891123705109328,4.273794161839957
-2.8744740082351417,4.362808850995295
-2.86867411305193,4.217860594434166
-2.8665106462972014,4.097295190577981
-2.8639826445400294,4.034646805589353
-2.851885007866725,3.4757732261994168
-2.8497886257046066,3.2963516757618296
-2.8497818894837925,3.259727022990764
-2.8495124853492912,3.256335626230077
-2.8484001598114754,3.136749052024596
-2.8300616782883603,1.6561273423470606
-2.8253049213054098,1.2494172188416686
-2.811500005684647,-0.00012167262917836541
-2.8094678764994505,-0.26273366095754713
-2.808263743964824,-0.32859136682210377
-2.805158044991445,-0.6413044326294959
-2.8038407305823605,-0.6926505121990125
-2.8025138501247966,-0.8134737610504569
-2.796112160463542,-1.2813171905238616
-2.795590850874042,-1.3265807552400934
-2.7928495289669013,-1.481062024744511
-2.7844884609055782,-1.9564906975587575
-2.7834623359078474,-1.965477380435376
-2.774962923802299,-2.207302963730311
-2.77208219278845,-2.2691851345300917
-2.769063414124116,-2.301123207053435
-2.7678313836850146,-2.2996479623434203
-2.7640461955640143,-2.285297611932639
-2.756096167148227,-2.1767263306904416
-2.7462699242001807,-1.8129504360511888
-2.7335924413805244,-1.082406256386189
-2.7290229167233995,-0.7455462764672646
-2.728962227217019,-0.7181754026883823
-2.715012929697651,0.34968380687221723
-2.703164284948966,1.2160222306887825
-2.6791304972847634,2.555358533186607
-2.6774854210745347,2.625574863495892
-2.676259691923719,2.6198378091280454
-2.6729512660123786,2.7406212837729296
-2.664242386908734,2.801362731365387
-2.658569543651845,2.9034040404919095
-2.6507345335411863,2.6781409790150015
-2.649306441464682,2.5887683455271455
-2.6464887924864664,2.534405324895249
-2.642294054252438,2.375486019308588
-2.630856555746331,1.797435738040295
-2.6182686818412586,0.8846859471882342
-2.6047814828785794,-0.04980647627219042
-2.602994714553305,-0.12551521133478016
-2.595473497574754,-0.743311548362668
-2.585652975543618,-1.3302357611902744
-2.5849438433801293,-1.3082033754226685
-2.577642643312164,-1.7331749717490847
-2.568465306691208,-2.130774345677086
-2.5479079314432287,-2.4248076119249484
-2.547305871168441,-2.4118867386038136
-2.5408941114957226,-2.335385943239957
-2.5292968763784525,-2.162605498804981
-2.516252532864688,-1.5847095603828663
-2.4955424200887326,-0.6464760218815749
-2.4828877979063115,-0.06581739105468248
-2.4670493590754883,0.5099081959169457
-2.4667177497715373,0.532354742955865
-2.4621945057553845,0.6736884909171423
-2.4445235244939294,1.0636490494544515
-2.432397921946552,1.2072394621983962
-2.4322853387193004,1.2133256047252514
-2.423234320212427,1.3377185614400977
-2.421209752606437,1.3432577762725189
-2.420336588614825,1.3311030599734102
-2.4164765046859866,1.3395345052860907
-2.390247410341563,1.5977438072655918
-2.388463079370673,1.6913839591843496
-2.377498072869974,1.888849394998276
-2.374113361918689,1.8919957902008857
-2.373206607765752,1.9608295254704564
-2.360833208923083,2.231186705244935
-2.352621772925116,2.449165053383751
-2.3463057885614895,2.6553494409111194
-2.3360705441366765,2.8443933726257375
-2.3313702256744406,2.9892539156948805
-2.3278975713586907,3.0919920539349044
-2.3252523089604975,3.134493880298942
-2.3251616617374364,3.1171233605813344
-2.3197166258467083,3.183860461485954
-2.3038715656984454,3.3744122908564544
-2.3034434670771025,3.2767193137075954
-2.294651306240808,3.2040050886530564
-2.284234191796413,3.0440445452205296
-2.281646674733943,2.90005447928949
-2.2777104457954502,2.8121396633730003
-2.2661854891451156,2.2947765678383027
-2.2545194083174214,1.676752550959504
-2.252390122016005,1.6072891998139702
-2.249406472617806,1.4218294695447253
-2.2449454755877642,1.141933824507189
-2.243790277685498,1.0645704663943933
-2.234481351714564,0.4305663039581022
-2.234369445168722,0.493933659409231
-2.233636091072399,0.39451720910103494
-2.232106944944016,0.2820402407434213
-2.2289102538260392,0.040506783098457254
-2.227474562723276,-0.0158330513560584
-2.225407563729478,-0.15442300872986392
-2.222885893724829,-0.2823511086063102
-2.2150295739784545,-0.7096358852921978
-2.204597530968379,-1.2937668421591346
-2.2036967853319527,-1.3047273215882862
-2.203559805319781,-1.3134787797547764
-2.197707171313062,-1.590220164981537
-2.1968628081771078,-1.6542070183632318
-2.195601788766515,-1.6980207966033531
-2.190459157225971,-1.8451745233255625
-2.1821487357726657,-2.046981664168249
-2.1816808264918626,-2.093427640615008
-2.1732638013341044,-2.136707917065597
-2.160360432616913,-2.1604728604155885
-2.155341865161354,-2.2123190290429133
-2.1527849543786255,-2.171940724862779
-2.1483687332408428,-2.0947518692434475
-2.141316194546807,-1.9166615544070957
-2.1340023956033005,-1.756536788195326
-2.132631370536574,-1.76482599418213
-2.1193988233233636,-1.4272002379823692
-2.110827898528302,-1.2039101538669585
-2.101021207546448,-0.9680665771512417
-2.0996583985640744,-0.9558382416988532
-2.09899158440478,-0.9665223805903749
-2.0971308483865343,-0.8991178482279533
-2.0856343654644696,-0.6975741861154265
-2.084966152240612,-0.698187302090667
-2.078162767358524,-0.6290141073659151
-2.0745734683499437,-0.526176487996443
-2.070763018353297,-0.5054488764415682
-2.067262870440625,-0.4886373820031025
-2.054499320578695,-0.4902175745673613
-2.0536329494735486,-0.5104280973331701
-2.0360127828476893,-0.5454327608715549
-2.035424902850147,-0.49927852777133064
-2.0283186142372376,-0.6095836248844168
-2.0163169048676117,-0.6367573306709872
-2.0143634492486413,-0.5720088524992786
-2.010540778596568,-0.574296317836658
-2.0063423865400787,-0.6237519733298587
-1.9916088979659272,-0.5435296837227485
-1.9847098961461138,-0.5510108214862538
-1.9773093027090425,-0.5546435038281952
-1.9768943085543207,-0.5290379456685659
-1.9508595428059567,-0.4874737395807085
-1.930476744348967,-0.6331709720171127
-1.9290364359382213,-0.6216772714567009
-1.9282781131791191,-0.6135196980002802
-1.922842470607714,-0.7277157074285707
-1.9199240497553776,-0.7675003603418883
-1.91718479753802,-0.8129351102930833
-1.909986496364653,-0.9213976097414958
-1.903287765469692,-1.0549284219891273
-1.8922932703572577,-1.3556468614791328
-1.8893922748026593,-1.4447483265609387
-1.8869157694833818,-1.4811480489320028
-1.8813158042407767,-1.6266433822093636
-1.8572734301280667,-2.162753922308256
-1.8562975043864762,-2.178638058032416
-1.8250512476145315,-2.2945899975070665
-1.8208199823422935,-2.230974447488896
-1.8200757119574555,-2.211578422465272
-1.8195242749355618,-2.1953651268801737
-1.8156294368784633,-2.140202285054684
-1.8155566890076626,-2.1246847684266337
-1.8155243546972515,-2.181145536098182
-1.8041841894852317,-1.987646975753835
-1.799117172538291,-1.8255042307756526
-1.7963736978392686,-1.758653709369677
-1.7959074469711718,-1.793317597800026
-1.7878544713615936,-1.578635418930605
-1.7850718880720224,-1.4772982140472999
-1.7840387247814382,-1.43278970863374
-1.783758017071629,-1.4706735807227411
-1.783079629745449,-1.453972605330162
-1.7798484700220112,-1.3273783122177933
-1.7681807309135094,-1.0998953540796974
-1.7609252460076223,-0.9652676583527082
-1.7594998938442492,-1.0175125649332493
-1.7515541871818472,-0.9005561935560668
-1.7388909152368772,-0.8653543917197093
-1.7281859654185312,-0.9355623433541546
-1.7255608470828894,-1.0113946965387723
-1.7214470865069964,-1.0325035931394118
-1.708820533750768,-1.3283647153202316
-1.7069576704092893,-1.3069465660949515
-1.68888393645539,-1.6520131168912728
-1.6863693558249453,-1.6649253350632283
-1.6826348641687372,-1.7174528118897634
-1.6826151794485527,-1.805707903574436
-1.6719633159497929,-1.8226592837283249
-1.6670549923809406,-1.806572197839252
-1.6645084642248689,-1.8355798357989226
-1.66019532319146,-1.8052686617745644
-1.6557639395286026,-1.6698126744044015
-1.647986501328338,-1.4817694010727154
-1.6469276054360176,-1.4455413809063424
-1.6455479357993885,-1.4078345171697142
-1.6356837772815938,-0.9725753489823118
