n_harmonics,base_freq,magnitudes,instruments
8,1.765840354492095,"[-1.46180185 -2.76329898  0.75946309 -1.44914543 -0.00838743  0.93145129
  0.65313796 -1.63141199]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9982645920037116,-1.6246914799074448
-2.988345836211307,-1.3341880123644692
-2.9794424493995963,-1.037422127920732
-2.976998752530496,-0.968080712235137
-2.9711675486716445,-0.7688288295041058
-2.969720203234127,-0.7157358466643068
-2.9622413247617665,-0.4703270405061249
-2.960770328031937,-0.40469454413277756
-2.9551615888973446,-0.20956999834017848
-2.9437580382823647,0.2103487615966731
-2.9351811350840578,0.5107363497623049
-2.9349695490199164,0.5138683882184845
-2.9345474255536055,0.5344440667509938
-2.9293269842864547,0.7048606166638943
-2.925549017017885,0.8407228929262456
-2.9224509417026256,0.9515373152467507
-2.921572615003745,0.9903760586008588
-2.9165865138648766,1.1482428127358653
-2.915871180695451,1.187925359165074
-2.910680022037215,1.3508922802559933
-2.9089126114530144,1.4162203011416037
-2.903152627327033,1.613992029645605
-2.901464058693787,1.648332704682592
-2.901303131238071,1.6685221967855182
-2.9002015968058936,1.7109924458789858
-2.9001080792654443,1.693694141623754
-2.899179808084982,1.7336843137266473
-2.8938180493419505,1.9158808929394897
-2.8920750732575042,1.9659023180407045
-2.889792953054503,2.0343874356385934
-2.8867279682069213,2.1339271040476593
-2.883208473708067,2.2270449362638516
-2.87062006447366,2.5529984485281396
-2.8703778198001118,2.567697482737612
-2.8596242121405293,2.840386996819354
-2.8595350909601027,2.846569468988988
-2.850705536691187,2.99956256869044
-2.827461551512454,3.3702531013503148
-2.824961153060454,3.407172945440285
-2.810910829645392,3.509463809814187
-2.8086268569120407,3.5276956801886055
-2.801683910909664,3.5476373681102453
-2.797950783841845,3.560428182232581
-2.7975878342283185,3.564947963241704
-2.796603499362414,3.568882958275653
-2.792940219368657,3.56329346643592
-2.791778198403881,3.545723050459761
-2.7790020340593453,3.5194378904800616
