n_harmonics,base_freq,magnitudes,instruments
7,2.0028462770887594,"[-0.00613189  0.1918237   0.68290789  0.48466266  0.84023158  0.99206426
  0.13963637]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.985628228705652,-2.7337127973480935
-2.985414073745911,-2.727706001262063
-2.9827129296131396,-2.693176151672655
-2.9794730715504603,-2.6390834596696835
-2.970419956808902,-2.4887060626164526
-2.9686876613744646,-2.4579506145999397
-2.9657454841589823,-2.415678099356071
-2.951765302310016,-2.1759441477192283
-2.9460693706916983,-2.0701791320180445
-2.942153960601371,-2.0027066636618787
-2.941750485462702,-1.9944536658966
-2.9400060996139947,-1.9607065832320085
-2.9322849584029123,-1.8288967323636
-2.9281292246071153,-1.7575705194414113
-2.924070022219819,-1.6927132948030594
-2.9112034153496915,-1.477342904997905
-2.907801934803701,-1.426517764407651
-2.90685602952651,-1.4165956593030873
-2.8912558930627803,-1.178507188061644
-2.8898490175153713,-1.1654622926828322
-2.8856645341859917,-1.1223240250720135
-2.8835704275817244,-1.0948218006586272
-2.877373446067848,-1.0286230757435204
-2.875272404905441,-0.996976142437666
-2.862610934933354,-0.8726745082101353
-2.847436317256199,-0.7408111899795581
-2.840436753881991,-0.6908104422440385
-2.832870209361097,-0.6514578291492629
-2.8313801246230454,-0.6501602631170323
-2.819694435785599,-0.5904279882038264
-2.8078573152351822,-0.5568896217646531
-2.8068044245046435,-0.5473097359396701
-2.7981077888842893,-0.5321835705067466
-2.7881553859993966,-0.5283297355468516
-2.7859233731005597,-0.517526346991443
-2.780381304412023,-0.5177291716091005
-2.7780781291027066,-0.5234443877001543
-2.7696434490498034,-0.5155332324255161
-2.757408642249456,-0.5095552547687119
-2.743162095177666,-0.514480798157528
-2.7375344433872355,-0.5096638619312454
-2.725215778915956,-0.4938408912617491
-2.692394081334868,-0.39571298032568686
-2.679980123645361,-0.33299686100822995
-2.6714632939308993,-0.2739748494143087
-2.670736609300399,-0.27438986201576865
-2.6666224732102544,-0.24537128010014939
-2.6596177782041126,-0.17395319021859187
-2.644495278084256,-0.041084288945852365
-2.6250705248993444,0.17267624615327273
-2.6203898823235354,0.22795214842210687
-2.6201424467029186,0.23129982826674317
-2.6058090300228374,0.42373868906763656
-2.6056019295652457,0.41714361430232205
-2.601713210846769,0.47073095745739035
-2.6004991434980647,0.4897027391477285
-2.5994105206762024,0.5105762884768074
-2.5952188491162445,0.5647300277206966
-2.594281109617907,0.5740533398318083
-2.577851221193941,0.8058506372962443
-2.574337641510179,0.8565054668094882
-2.5671920818539995,0.9537066992991803
-2.5617544419338003,1.0272092134350506
-2.5612569538390355,1.0450426640872232
-2.5522444714968024,1.1489585916547569
-2.5515402301969825,1.1534063605926805
-2.5476179425446905,1.2139435625295782
-2.5390834907100412,1.3157141472618983
-2.5368633351463004,1.328669438975686
-2.5269898478575987,1.4450038469721338
-2.5167369563082147,1.5425753050160282
-2.5140420467110314,1.5636569464289407
-2.512107749095687,1.574238178833884
-2.5061877172082623,1.6153329109130052
-2.5003333687419165,1.6524521439213384
-2.4974095629507715,1.6688335897771718
-2.493286349595164,1.688279870448087
-2.4906964778798057,1.7042897236203718
-2.4906498266292707,1.7053867945743475
-2.490592138444519,1.7041256627872012
-2.487286685843356,1.7144879819049945
-2.48592909088773,1.7209086065152461
-2.480215556866668,1.7199460025489142
-2.4627461525502814,1.7103918799137925
-2.453769122432554,1.6706877598908865
-2.4386795071716696,1.5651154067222621
-2.433628254123974,1.524080885172846
-2.4285053241479773,1.4635577525052732
-2.4253806452465847,1.4298081602330055
-2.4235698743042446,1.401994898201135
-2.4187975788175002,1.3433083728288264
-2.41289123950053,1.2552208147041117
-2.4015535122957226,1.0754159510562467
-2.3942731795063885,0.9490692284921303
-2.384838257893232,0.7642292074898049
-2.3824557975640754,0.7201978957469833
-2.3564050262348366,0.14486468061285002
-2.351639598861233,0.033600188295781014
-2.3515064743288017,0.02399812873390674
-2.3490200410785302,-0.034174211218916055
-2.347543480131863,-0.07585163257327493
-2.3411271086057432,-0.22671738182177925
-2.338526413891037,-0.29590914457958606
-2.3359165141756026,-0.3542481949768728
-2.323491049786457,-0.668106037027265
-2.322977335630176,-0.6731442883104259
-2.313833180491182,-0.9048058001325815
-2.307761235138955,-1.044107549477848
-2.3042004693719518,-1.1295663405157603
-2.3024612326750074,-1.1736934399435506
-2.29933319068763,-1.2505552696792281
-2.2922540021979594,-1.400655587065377
-2.2898650978004738,-1.4549662919497224
-2.2688160060060563,-1.8774790129439387
-2.2659049792290924,-1.9348396431661827
-2.2653663076931045,-1.9490903170119602
-2.2633252053401254,-1.9830342354215693
-2.2604186899964622,-2.031423717074217
-2.2569878725217114,-2.0935716993060534
-2.2442001194943257,-2.2669630133045358
-2.2313014797857034,-2.4134281575270853
-2.2300124266494703,-2.415853760950552
-2.2181881325948862,-2.5091827716217656
-2.2163695813585598,-2.5241543760862135
-2.209785022776639,-2.555270126574761
-2.1862980448984017,-2.550690144519468
-2.184699104667982,-2.5480586838634736
-2.1805960180991875,-2.530450299217868
-2.17164443045037,-2.476360604639552
-2.160290944138823,-2.3750044868284035
-2.159139284947792,-2.370059560682138
-2.1471459425746766,-2.217104536193652
-2.144183717941476,-2.175181568835083
-2.1429786913268556,-2.1663221275762123
-2.1421046209410024,-2.145164235463483
-2.1349512972693043,-2.0414313195372693
-2.1283666603870204,-1.9251580944401407
-2.1252836375685815,-1.871637052431029
-2.1242833271290404,-1.851721876197506
-2.1230994028882124,-1.8350909058349318
-2.1185228727010568,-1.7366190305566633
-2.114621973626054,-1.6672178469256649
-2.0989971961399485,-1.3347103410060344
-2.0915880962025275,-1.166360456942784
-2.083992374137089,-0.9840819189418782
-2.0818284268242975,-0.933179148716999
-2.0764930723137667,-0.8086919849204292
-2.0755053472751626,-0.7866816629602105
-2.0715338149871814,-0.6957969951526546
-2.0624904797976003,-0.462285445132725
-2.0620389785348365,-0.45473756468382076
-2.0619480440686755,-0.4584543699711313
-2.0609859772210593,-0.4246497840198231
-2.056871504279874,-0.32633641936487234
-2.0435656834235827,0.001400389790519128
-2.0344276401078005,0.21654104613862937
-2.0324590794998882,0.27143026309834634
-2.0303485433135458,0.32365245239078555
-2.025738074425863,0.4297715070232923
-2.023459876456924,0.49258253877381464
-2.0216261344148645,0.5262847859617628
-2.014654115449347,0.6827668245302704
-2.0132996394637233,0.7099324607187386
-2.0037614557123984,0.9278445002081561
-2.0003926230389615,0.9928706728100825
-1.99935269369631,1.0288255076281314
-1.995259770562696,1.1050218831359377
-1.990575757047549,1.1974229850039004
-1.9901089176553088,1.2034985655809747
