n_harmonics,base_freq,magnitudes,instruments
9,2.000048662559723,"[-1.309393   -1.63089279 -0.51232249  1.16306515 -1.32823981  0.98334621
 -1.78088102  1.83882002 -0.86109973]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9933538844576235,0.9763904384566862
-2.989049648853033,1.07199004031121
-2.988470476614575,1.1273759026372674
-2.97364794927872,1.415327500058235
-2.9725900933441434,1.4339545780001481
-2.968158773605647,1.5017194561991805
-2.961415310543869,1.571846026814201
-2.9567779090697024,1.6451661269588014
-2.9526191564137725,1.7323672127066374
-2.9463994160917117,1.7758451798736552
-2.9462803170954124,1.733448716896766
-2.9188307456553275,1.844317468099783
-2.909916780608761,1.8278917027775061
-2.909242640563754,1.7869131049209421
-2.905336635565647,1.7126183756496205
-2.898819997634734,1.689019759145992
-2.89228515261955,1.553954343367795
-2.883309586988975,1.3299241080024087
-2.875783216655476,1.1539181139034136
-2.8737459353658923,1.0905172412496467
-2.8723197013303814,1.064733618765871
-2.8722088934275156,1.059213665607521
-2.8703965191763867,0.9792341690550074
-2.8696733487991226,0.9511817786999425
-2.8688433154993813,0.8727550976329043
-2.868108985570001,0.9205931698518018
-2.8619571112836755,0.6740977659031476
-2.8583411033428656,0.5581896057726761
-2.8539061313496417,0.3961381534048965
-2.836488921543495,-0.3072555227900128
-2.8300375934301436,-0.5451350948004422
-2.828205892679161,-0.6347574962513104
-2.8273409816747734,-0.6556055869180057
-2.8243187364797158,-0.8558534437051344
-2.8173626342402605,-1.1390115962736036
-2.8109664055872785,-1.4117643531093635
-2.809722550410717,-1.400925486979971
-2.806535537888349,-1.5596746144824292
-2.804739739085476,-1.6577126911187683
-2.800005239776983,-1.827852628515664
-2.7776518023863135,-2.7431478585118185
-2.7751189603111097,-2.823630038280185
-2.7626348826418283,-3.2658008338247884
-2.7618768151167576,-3.2295888360695906
-2.751490977144905,-3.5937974454038346
-2.7472852884362506,-3.6078793156545417
-2.734831123727054,-3.8284675464242284
-2.7188392411289293,-3.977209331193052
-2.718606889271688,-4.034114841381402
-2.713793000187507,-4.0434122045417915
-2.705659926680153,-4.010798252880941
-2.6988628822579193,-3.963707956445736
-2.696891564023945,-3.9904301777172524
-2.6718158966517778,-3.5064084143676073
-2.66811564206684,-3.38914911668183
-2.662820720502579,-3.3001755006949156
-2.6625383681362917,-3.2698884213252
-2.6620795649715445,-3.2306122094782377
-2.64496379514848,-2.663689154184451
-2.644947104492796,-2.653913367465158
-2.6368388774231994,-2.3157510969849273
-2.636817707257504,-2.276269538462093
-2.63605150217599,-2.2914102753818475
-2.629233963739818,-2.0141977723898834
-2.618215252958721,-1.5380861035570268
-2.6169999136984172,-1.4815097673500996
-2.616936191769119,-1.4939848053732314
-2.5912339737339067,-0.38379257562135055
-2.58974102293251,-0.29044833943526455
-2.5895245918825123,-0.25558045505721555
-2.584537496089701,-0.06756935006819678
-2.5796810730955566,0.14724626891738657
-2.5757211597930088,0.34059024387489245
-2.5741520536757525,0.46960943447855213
-2.5708603697993615,0.5396871804057835
-2.5659888010727223,0.7166353369571841
-2.5651028477526,0.7964525628457347
-2.527374131354224,2.079256991366779
-2.5207907608657845,2.338106454090445
-2.5186833954284693,2.332556567888883
-2.515127758278274,2.4876440956454076
-2.5052657491323838,2.658676947376059
-2.499900855352694,2.718715631767254
-2.4963840240701147,2.8382539553405555
-2.4912211491622465,2.9300254557474976
-2.4910421844023833,2.8970614307516804
-2.4871525215129022,2.968884586266545
-2.486938538816186,2.984245805613398
-2.4793432496300944,3.099915045021607
-2.4765535322653713,3.09518255822052
-2.464962090206881,3.1634584358821285
-2.453702093032751,3.2420051414039195
-2.4489749610385294,3.16191609011332
-2.441929570645349,3.2232658267843983
-2.4388920996929997,3.17165920257871
-2.429630854264152,3.1765763725098695
-2.420189003698269,3.0718736702104437
-2.406313600733675,3.0065684503411645
-2.3975296595405293,2.9576174297163753
-2.392725901548311,2.8647417156479507
-2.3924586443698685,2.824228402368585
-2.351157060678571,2.192185903722711
-2.349039883582585,2.1920886974024105
-2.3444327038740154,2.066170167388413
-2.3388610525152256,1.9484616116710813
-2.3347755502041023,1.8852034067123984
-2.3211860552255947,1.661587230934509
-2.3081534599932594,1.4142854542391423
-2.308093062383703,1.3994089426241878
-2.3073032123825903,1.3045317902375986
-2.305878610358665,1.2957083481991907
-2.299325791860068,1.0897983832615192
-2.2987030888482183,1.1512830878064335
-2.296659070044247,1.0799681239396646
-2.295949413413594,1.0955828236643943
-2.289530178781523,0.8725932036910226
-2.262315722934521,0.24362211432165853
-2.2584695737999008,0.11052843041604256
-2.253882309788442,-0.04040720267412576
-2.249662222699718,-0.15602053138521546
-2.2489244129609727,-0.15965984404387065
-2.244955902497929,-0.23395121702880198
-2.2422119178537576,-0.3776764172481723
-2.2340981987331854,-0.6056742470849441
-2.2340679921481277,-0.6008428487710159
-2.232214910131313,-0.6684627398889108
-2.2298816153306094,-0.7510321717253051
-2.1976763328126374,-1.7352714914805025
-2.19675098165739,-1.813324971522682
-2.1931474818529795,-1.8828443376356976
-2.188790310497086,-2.0965695901060726
-2.1887186482415064,-2.0562485276705513
-2.188448450139937,-2.0471928908254484
-2.184512233687136,-2.187434027187593
-2.172945704325959,-2.5751737384643327
-2.1690715907266025,-2.7101320821244506
-2.167241606859584,-2.6878965348425656
-2.1600951701841473,-2.944455162215905
-2.1579943734752467,-3.030521325555638
-2.156451099614941,-3.0567046779882525
-2.1403379474642072,-3.4877477582859777
-2.1251305367462834,-3.8865542369260497
-2.1161698161426465,-4.007299404381768
-2.1074178123625735,-4.138909710468063
-2.107100485166259,-4.1292703503613755
-2.091409996307208,-4.342944440135895
-2.081793054862864,-4.4228994094626435
-2.076091183741257,-4.412707199664612
-2.0559076837198367,-4.410336345467198
-2.051381577064343,-4.402599390006675
-2.0492914189679285,-4.445905028445941
-2.039171505273898,-4.243064687304987
-2.0314740162118774,-4.22780750525255
-2.0292538829055324,-4.178602386380091
-2.028427368232726,-4.122507786248414
-2.026632859769694,-4.118837235167897
-2.020518016461618,-3.9619786046475576
-2.018248246760655,-3.9472787509622003
-2.0076696247981896,-3.731880186702081
-2.00569346609968,-3.7157084516708667
-1.9967598543215217,-3.4640652004396464
-1.9931749075005694,-3.4071763866822224
-1.984210495560901,-3.1780570590315778
-1.9829184288119692,-3.171845376661652
-1.9682447755859227,-2.7605395859966606
-1.9570817556303313,-2.4890944917011186
-1.9528322395430713,-2.3283243708926857
-1.952747493248277,-2.2938220613304465
-1.9520236716868788,-2.2969806761986074
-1.9463679050891018,-2.1931857015747522
-1.936186342260031,-1.9544127978376546
-1.9269855517960583,-1.765978297501261
-1.9140568698077007,-1.398581081571057
-1.9046074693868238,-1.3136679420318864
-1.898854369764562,-1.1677187386476164
-1.895362745087349,-1.1501509437809914
-1.8908480195293598,-1.1019992100459532
-1.8834348337806184,-1.0460913447743592
-1.881839669682808,-0.9927547282526885
-1.8687984586742823,-0.9694049123055295
-1.8579506033999542,-1.0112221948855367
-1.8543598035969455,-0.9381040358310231
-1.8220914626146132,-1.1533971099122133
-1.8215895790439858,-1.2044158293312814
-1.8195169968070313,-1.190511716095741
-1.8144632023891376,-1.2891222695203697
-1.8079680361431127,-1.37867426368734
-1.7983949104417156,-1.4351357083205865
-1.798211236596128,-1.4231446110854062
-1.7971372825481933,-1.4992015438842352
-1.7810829724740378,-1.6914922730146733
-1.7685737171956835,-1.8864949938782298
-1.760753501892517,-2.1079538238788103
-1.7600793328859619,-2.1224891060301685
-1.7584485188501684,-2.1293810757541873
-1.7523077483195402,-2.16255243566741
-1.7498323280838783,-2.2678360233910304
-1.7408113562024985,-2.3398120116278642
-1.738356779738179,-2.425248664763072
-1.733003213396697,-2.4464503743600527
-1.7256132335169887,-2.49279627311703
-1.725319686081075,-2.522516206209585
-1.716379607279069,-2.5856677314965326
-1.7108665761486288,-2.5940067200306824
-1.7097311242985747,-2.628004230621951
-1.7078771880203731,-2.5614318961031923
-1.7063566179468694,-2.6276088702954317
-1.7028129159420256,-2.675165348229236
-1.6976281316243875,-2.5979905624858968
-1.6913924265969915,-2.6625830814115248
-1.6841820986849727,-2.623679202621169
-1.6498532726227133,-2.341886172043469
-1.648667753854697,-2.3309503315659232
-1.6448908969675808,-2.1890252304758224
-1.636296379400297,-2.111265575384328
-1.633442965286855,-2.0155197642544276
-1.613387445135339,-1.6578486823659788
-1.5972307534537575,-1.142661697824513
-1.595708109947571,-1.234582831196896
-1.5860725947749585,-0.9361704482231911
-1.576782296329067,-0.669808071938773
-1.5696523152410222,-0.47987369150257064
-1.5618455674541012,-0.258389329992523
-1.553999324733873,-0.045571156309965465
-1.5498019671518253,0.006996943081025095
-1.537391783102335,0.30138388520085896
-1.5204678117565837,0.7618840928441675
-1.5192003510572352,0.7412686745987908
-1.5132494607704885,0.8718732708192034
-1.5122837157376054,0.943490739258389
-1.5088808115678405,0.9821406348586822
-1.5068309989843114,1.1074490074878023
-1.5034565421369168,1.0610807879709645
-1.5012955875424652,1.180572403757491
-1.4843192880556164,1.458761192660816
-1.4810055908215132,1.5177463368533033
-1.4798696833829135,1.4380525569680214
-1.4723968750113925,1.6019553586719193
-1.4710642962912837,1.6711174955189025
-1.4631588069046293,1.746527562218995
-1.4605116109939353,1.8821566852082594
-1.4547822210059753,1.8055219903837463
-1.448683736795276,2.0094578916763743
-1.4394652943179918,2.109072533673605
-1.4341474049094944,2.092239356589766
-1.410323636648902,2.325850609359629
-1.4019022122850067,2.3060662356254342
-1.3991659612953136,2.3169070333955206
-1.393273028149139,2.3592894545529135
-1.3791939286910524,2.393258796111191
-1.3773243011874325,2.4356910635007067
-1.3719043010587932,2.4284596406376915
-1.368516930743126,2.4632829098158195
-1.3538237173158127,2.54864179843954
-1.3511643636654345,2.544929326857625
-1.3469448163770137,2.5329954949329228
-1.3423548522329551,2.4850846757876783
-1.319442309560088,2.5164583324708816
-1.3133559975537266,2.4812234816234797
-1.293882836269356,2.4533489641803885
-1.28637743184014,2.404241113588556
-1.2820808090656077,2.399527833457186
-1.2716436380274614,2.2502656596258683
-1.2669542849927267,2.2350927473622058
-1.2625333258909777,2.2006560942875733
-1.2516932196336203,2.088074546974808
-1.2510821692581904,2.0518203227770915
-1.2502829125185264,2.06947355904595
-1.249154835338477,2.086812028006826
-1.245308139684162,2.0238898673551295
-1.236760728239223,1.9154999412033251
-1.2259663453788143,1.7053258831164224
-1.2208978268968547,1.6721453709875571
-1.2083724926865818,1.4391759785473768
-1.2049778264162407,1.39260572110683
-1.1991034083350334,1.3173216765724065
-1.190056448584465,1.1603103199294713
-1.185966481492942,1.0343611415793215
-1.1854347570168386,1.04561468410684
-1.1818727055252234,0.9437003521877976
-1.1733627937447253,0.8357055286166978
-1.1727348221735188,0.7698833706510259
-1.1663532816728126,0.7171515117215344
-1.1459491465822516,0.40544375120434095
-1.1393014526600154,0.22919485968760547
-1.1333682228175577,0.13855348103933723
-1.1314799051858273,0.23046678636563456
-1.1240304432326649,0.07153750301468205
-1.1218322355721353,0.10486725935245891
-1.1156136225544662,0.009595412135595269
-1.096529606005541,-0.13424708751198267
-1.0867977045680663,-0.1719918756653129
-1.0703512956947625,-0.07189743103823977
-1.0679608082201888,-0.05774134609255091
-1.0602292311848038,-0.010199538491004896
-1.060098937238958,-0.0010373726639374744
-1.0581793180636072,0.018532592578501622
-1.0497135703457927,0.13708981234240844
-1.0373091789368016,0.31122819159687287
-1.0219855196812093,0.5898243213374749
-1.0177683427447979,0.7043388656968613
-1.0102439835703418,0.852190749295437
-1.0101015992157398,0.876673880892768
-1.0094877381984273,0.8360198016127247
-1.0046363714402455,0.986246555017069
-1.0039593190619551,1.0252126603212475
-1.0017699424247561,1.0307546213030467
-0.9918533291607101,1.3170452444298224
-0.9901247568919773,1.3136928370046954
-0.9850759489086025,1.5204973333984055
-0.9814419710121927,1.5713789752047491
-0.9808556509007271,1.5888759645424457
-0.9788701878951862,1.607134918739648
-0.976228768566159,1.7172585139670296
-0.9671460059479831,1.8957371063083999
-0.9597678383117474,2.098873213032328
-0.9519246873580114,2.2927558321887367
-0.9497579343959033,2.328352882163927
-0.9461252436553411,2.3774349798092858
-0.9422543566867887,2.4672618406308384
-0.9410449460192214,2.5085315232756593
-0.9222340103627644,2.7460030478008823
-0.9211025006416174,2.752268583508358
-0.9210187239762013,2.7947233982632977
-0.904659785638442,2.8936245917004353
-0.892548912013801,2.873000714224021
-0.8817784197666407,2.859310148966855
-0.8682963819287774,2.708188618157517
-0.8658492218453135,2.6264045724853564
-0.8649882783757774,2.607111528006945
-0.8512243251242584,2.3510842728421837
-0.8505882795929383,2.2860218542073443
-0.8324874715476707,1.810401637829038
-0.8270294622921641,1.616538854567415
-0.8225475627678063,1.4725903632543327
-0.812077016429495,1.0817993754428854
-0.8119614870789595,1.1056923123691664
-0.8107051876201021,1.0800421906445679
-0.7996967058412325,0.644761428596456
-0.7943267260381912,0.42138203828865356
-0.7779191525561941,-0.19549727204225717
-0.7779142442208355,-0.14015222607694136
-0.7750751209543196,-0.3283132469707399
-0.7493399976356674,-1.1461417101978828
-0.7491487887469868,-1.1550093589534283
-0.7410107446987189,-1.3769711666930333
-0.7394632904993919,-1.4318974882541708
-0.7286579363952237,-1.6536077905913433
-0.7245610344465616,-1.6945790157080511
-0.7206730262524594,-1.8484403059485186
-0.7139286907832849,-1.8661327296099621
-0.7103324910843405,-1.9412897860532712
-0.7099852158314013,-1.885184457303651
-0.7070502403270833,-1.9475558121906917
-0.7015793140591331,-1.960670733606093
-0.6784489148901462,-1.9061752278630009
-0.6756831662834806,-1.8266886744448305
-0.6738500678313906,-1.7770037737720161
-0.6732183262152684,-1.7659585626733805
-0.6724693767304375,-1.7535490719403757
-0.6624714776380127,-1.6091699239096315
-0.6575538298228656,-1.4363267679129552
-0.6378227591227028,-0.8565802306096352
-0.6295963306408647,-0.5663528158513791
-0.6047409744957166,0.47491049997749446
-0.6038923424294129,0.4969932155606904
-0.6008275327092649,0.6628273482676085
-0.591994390149019,1.0589862102452006
-0.5686156436035228,1.9719646508914004
-0.5649870149575751,2.1508753067751387
-0.5577686270984081,2.3910748392129633
-0.5556594639134271,2.4344486866515154
-0.5464181286163141,2.7170018070039696
-0.5451022618324357,2.7443138482624874
-0.5373957638563605,2.96653951872784
-0.5373877284134645,2.915706735616761
-0.5273306840898329,3.0802124685705747
-0.5270074825748363,3.133668312787721
-0.5187268141024015,3.2896776673384327
-0.5103328741425539,3.298256818945717
-0.5101030982526886,3.255864630274608
-0.4964414014866527,3.241189275881232
-0.4961290393242539,3.2873482104235827
-0.4915084101382554,3.207662698683264
-0.4910214640522508,3.222304958949653
-0.4869315420967575,3.226153592700071
-0.4813094225687595,3.0734982474200185
-0.4778703571642593,2.9669437835957018
-0.4772600594707903,3.079791163841797
-0.47013713655154143,2.820823489960669
-0.45870447205217957,2.4895406460731553
-0.45837961913534375,2.444064878110011
-0.4516804982355138,2.2541111814493755
-0.4481368136104802,2.1162933473352896
-0.44182821114173665,1.8464463430929319
-0.43744347691798335,1.5804282199701434
-0.43730975965413155,1.6874910474475402
-0.43392366284292283,1.506025054335296
-0.4330352831089628,1.4878809019470614
-0.43269272600773956,1.4878370403855796
-0.4269391674971752,1.1248341002053075
-0.42689105480708367,1.1949297421012737
-0.4234063612239596,1.0312202892651408
-0.42214418951106225,1.0280828212264137
-0.4081780012632321,0.25616143462835034
-0.3944421818069985,-0.36318592537339184
-0.39133770378348665,-0.4663351579417568
-0.3770826818036026,-1.1821087624106734
-0.3655169676065926,-1.6078422486395425
-0.3646579750632539,-1.6855238451601553
-0.3616310787470125,-1.7798164717511116
-0.3553533888425511,-2.0671353115502558
-0.3527986009376951,-2.1084232057394385
-0.3503943873144362,-2.2185379595684767
-0.31484139129921385,-2.8934840025259723
-0.3063001047394085,-2.8993870050786112
-0.3012818462971083,-2.8797697424785373
-0.29850411224059403,-2.8948039307675915
-0.29031846196420874,-2.8564280104080533
-0.2889409411519015,-2.784029304894178
-0.2849721192793506,-2.727833047511677
-0.2829830868173726,-2.7487694222691186
-0.2761205383531924,-2.6173466968523655
-0.2732746701472655,-2.5883182258298363
-0.27042201523153153,-2.4682224300674553
-0.2647085324181089,-2.3657741174111035
-0.26278798201038445,-2.3131106266865444
-0.26152994610083224,-2.1967926091146848
-0.253997402092641,-1.9897395477978788
-0.24912487540561656,-1.885136259813839
-0.24888613919204916,-1.8368785692886134
-0.243918070504745,-1.6192326259735412
-0.2434568566573434,-1.7194663912712842
-0.24309850546052392,-1.5934813115258104
-0.23568840254929668,-1.3437368266275578
-0.22695616592310053,-1.028745236246593
-0.2268074361278165,-1.009241597362456
-0.2257500790853597,-0.9491939064470976
-0.2236112047731309,-0.8951121002638172
-0.22098486797112038,-0.7927991939025724
-0.1956755921207507,0.3174816844257754
-0.1952765197063453,0.3547043089389491
-0.19140214022349866,0.5220157240011881
-0.18926126013781452,0.5288170141367767
-0.18855510224376637,0.6043523117667047
-0.17686724359834471,1.0625515364395826
-0.17102955865984493,1.2673563494585867
-0.16406228360076724,1.5362064218575318
-0.14988487808171058,1.9146588296573446
-0.14100125656244877,2.0380356796125625
-0.13601973606233297,2.2317045284631902
-0.12860900894715055,2.2877724654191742
-0.10792424439164616,2.4482644563530704
-0.10657709727185294,2.413546285225986
-0.10240297466158221,2.4234225935027958
-0.08476054315671178,2.3267900652382134
-0.0785571124801745,2.09842848396331
-0.07610825568419699,2.1686609761180313
-0.07487852434986841,2.161210345846869
-0.06711061526776962,2.0031831655202645
-0.062424258479532035,1.9270354221035129
-0.05192093714858803,1.6407864474159368
-0.05124275974966874,1.584162202082582
-0.04300776965149833,1.4302667916423648
-0.040949934027443735,1.3679455034706376
-0.03757405993074592,1.267315323217221
-0.032822164974770196,1.1484101850009474
-0.03091578583873078,1.0663393637492993
-0.025610665857068504,0.9777333000923885
-0.02072637884678663,0.7892199712202147
-0.01884721867201211,0.7544014170913477
-0.013783681459230479,0.5890394565343656
-0.006517869933400977,0.4062432033742598
-0.004074574632186412,0.37923374696888185
-0.004041455603776001,0.41480452840342336
-0.0016301186333267381,0.3290859580872418
0.006853786089812353,0.13828686044802918
0.023024201992541293,-0.1906054863086384
0.02393628175179252,-0.23215498830355966
0.03777436602203377,-0.37376332530154016
0.03998186502681511,-0.3507509308223521
0.04581249641019003,-0.4554562192775352
0.04624795016690708,-0.38763690885292273
0.05265788225059742,-0.4332250921182946
0.06839173496778184,-0.462627911906146
0.06994505906734982,-0.41732018856145975
0.08300451905739115,-0.33032582494815116
0.08855555221375422,-0.22964001531351438
0.0887544989001059,-0.23792698618906058
0.08967490328014716,-0.20655436566337249
0.10732546504494245,0.058442582763055334
0.10954435825718889,0.09704131612846141
0.12504204078770798,0.4607254995879553
0.13015656593473235,0.5719461655537371
0.13341971648648787,0.5479906153306524
0.14718063808156856,0.9363526922077505
0.1610689186873726,1.2261079545108897
0.16558940348750362,1.3385675485068669
0.16850829335550888,1.3027456372630875
0.1737487491423817,1.4787675575317585
0.1822579395156163,1.6248684068691746
0.18842905108947594,1.684573243893008
0.20375934124583583,1.8712112421595306
0.21897622339502032,1.8602936781406578
0.22092953933767046,1.9017121650795423
0.22116612889222953,1.881650226119997
0.2220226665015792,1.9126311982145343
0.22293214711038178,1.8274003595179538
0.22303711896435185,1.8227072472562562
0.22506509115757645,1.88956564480486
0.2273406113013703,1.824155718486193
0.23811512425871584,1.7410948313130306
0.24640908580433374,1.640014414652951
0.27060264030175496,0.941693126116081
0.2762723254511643,0.7687755509981969
0.28227600696442456,0.5748061399325836
0.2847192697493548,0.5283327276492146
0.2847574184907451,0.5433999061463709
0.284983246896779,0.509079937438245
0.286730772253617,0.42627387211251094
0.2875937415562779,0.39573143583949744
0.2892992392022373,0.3404449555714837
0.2893066295485234,0.36254910922051675
0.3108767364236176,-0.5096998519014561
0.31898270911097537,-0.8543246187505864
0.32166727090046,-1.0265552317936126
0.33158365867088246,-1.4479741640750732
0.3602718492954189,-2.5828125702288904
0.36821158137137555,-2.8740163571962096
0.36906977526581786,-2.9461870687406715
0.3714843799261818,-2.979130838990657
0.38069734807224664,-3.31786418237721
0.3995097037942448,-3.7534034984602456
0.40466396412890493,-3.830292803123952
0.412123215874185,-3.9616354502992666
0.4136619684582694,-3.951772075677126
0.41969561587613846,-3.9721968652895083
0.42220770803518226,-4.0172302074975645
0.4252335958325557,-4.010808538603301
0.43221390892923806,-4.00836413143579
0.43339068063144026,-3.9883172896253276
0.4388543617927789,-3.98607432307079
0.4417026195998064,-3.9947339910609436
0.4432333692143775,-3.9439294613647253
0.4471839360252927,-3.895379697221775
0.44732325980976473,-3.8412294759303096
0.4517754463764758,-3.8358217530568868
0.45282783843602203,-3.856064974375341
0.4559425917440745,-3.8226726304611236
0.4586368390469415,-3.7471361515275645
0.4688681921901443,-3.544309475887522
0.4735603474709844,-3.4249350284568836
0.4803120439648323,-3.2099671366938782
0.4860036110683481,-3.021001308164115
0.48708241648373374,-2.9791647193662847
0.5008204525506095,-2.517808422180133
0.5009902930626029,-2.442856519288745
0.5055111960320628,-2.300101215346317
0.5138413666554604,-1.9621151764802014
0.5157093497378629,-1.9274650561104392
0.5328973153724981,-1.1037898447323407
0.5439481348258628,-0.6053721088211492
0.5451278009586682,-0.6422641326942935
0.5487732215572967,-0.38901208357590944
0.5515862828672309,-0.2627906707093259
0.5545124739536562,-0.17250473925529697
0.555282762514206,-0.04634377568154098
0.5607283642385195,0.14354553683218318
0.5656967957075087,0.3635953530980357
0.5721016337865121,0.6367959332646189
0.5757675456053528,0.7556309850828646
0.5828494521695262,1.0849567053461857
0.5936858904766611,1.456937894735539
0.5937615152633375,1.4243501500809455
0.5977395285001101,1.607488272238679
0.6034952542107641,1.7816373596770452
0.604072879357811,1.8494896702836061
0.6104954329122427,2.036488253663809
0.6262513566113315,2.408456838426141
0.626957327893805,2.4900344602804525
0.6304776602999489,2.563745331106654
0.6314955829499711,2.566417610747233
0.6350749414586967,2.6496765132277194
0.6380830430119739,2.74096463156015
0.6567189722158631,2.961637723111098
0.6744526832488944,3.1423896699838187
0.6784413064874797,3.200828919726493
0.6787875555861325,3.21500052033465
0.6798537213052,3.185883817555543
0.6834610690399763,3.1949650827099467
0.6881514351088169,3.2232583670470616
0.6947820959473505,3.2717277075687248
0.6959647745454989,3.2260536221335765
0.6982412173381416,3.2883608153261354
0.7223015889379649,3.0874609207804165
0.7304102832948516,3.0374363250293794
0.7393687548263115,2.958848349415685
0.761339462824068,2.6982983973119947
0.7627636236472277,2.6206428330880405
0.7693989970030373,2.5439996066912585
0.7712751515578002,2.5043942522498885
0.7721325243619206,2.4979309430807004
0.7734239323320322,2.452687077962433
0.7831223498579227,2.3352172874473793
0.7942797445479428,2.1286841642381824
0.7990543143513751,2.0429623001931163
0.8008525052199813,2.0211571614427433
0.8030202790476642,1.9800406303343774
0.8055022727870442,1.900446706569087
