n_harmonics,base_freq,magnitudes,instruments
8,1.7407385954853072,"[-0.39149344  0.86284435  0.91066241  1.35729651 -2.17214616 -0.11645967
 -0.79672445 -0.30920597]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9981824268310966,-1.8833267169072627
-2.99647147146688,-1.9092269125208503
-2.994322716561866,-1.8898864759905645
-2.9914443169178773,-1.849503550482078
-2.9808066382369236,-1.737996717252123
-2.968175972601628,-1.6818024792264166
-2.9507364315934277,-1.5047764857247912
-2.9326064721005323,-1.291383076026205
-2.9309281711646333,-1.2791951079324835
-2.9126286279447284,-0.9832249361963461
-2.9085569375064457,-0.9768291628524693
-2.906645254887301,-0.9363459501687841
-2.8938559725019832,-0.7296934864111474
-2.883130378944049,-0.5918021687927726
-2.874080151255101,-0.5773330053094524
-2.8531436304250364,-0.2579346795270285
-2.8302310432616733,0.0626664637181693
-2.826342215638654,0.08904407991101976
-2.815793896973404,0.1597461169629293
-2.8101121980024875,0.2568013781570261
-2.809034304820056,0.24003229554773772
-2.8050859591059387,0.26840926060881837
-2.804362969800467,0.3215330195027793
-2.7976690328212523,0.31810388773095954
-2.7839803056074603,0.4435099344711419
-2.7827446575102956,0.5064120754453026
-2.7797367257538292,0.42670767106712404
-2.766097617637505,0.4968852263181243
-2.7645757211268007,0.5139651084956157
-2.7587239235139327,0.5395209597512807
-2.757699436937568,0.5767535157619292
-2.741498899301101,0.6625666070698639
-2.7410623688142284,0.6153508794673659
-2.7304706055607566,0.6390050043335316
-2.7288381044088728,0.6522855105583628
-2.728384186844068,0.6160943692382512
-2.711218366526903,0.6198347527099498
-2.708400020589301,0.6430815457980289
-2.6991304843071524,0.5889819375572449
-2.694539742462783,0.5984316877890994
-2.67798881349423,0.5479900449960031
-2.6750045601106462,0.5297992678512051
-2.670707199666613,0.5180563586906648
-2.655405406510468,0.4494979379407678
-2.6544566261328275,0.4783455827902632
-2.6470280556906243,0.4454138627219445
-2.639621211143446,0.38063579054205743
-2.631594974751181,0.4031080699513074
-2.6302851117459705,0.2929227422509313
-2.623513510738205,0.32110323283823045
-2.6197452069697102,0.3228750187502486
-2.6157726753434565,0.3487485512336082
-2.6131069275700147,0.30618757324682816
-2.6080213447387117,0.2738550805089252
-2.607589683615562,0.27853844338647793
-2.601975389920712,0.28815218735501347
-2.59981434327503,0.23571875832298694
-2.593957067206142,0.22822393272885855
-2.5915263190052613,0.25686877995915286
-2.5748594520142447,0.19368000478061667
-2.5690638581699465,0.20295722197508562
-2.5682387045657684,0.2298063754329379
-2.5645815942086045,0.14460953098504797
-2.5593808542542194,0.24708606988433818
-2.5554180375669393,0.22051513697782255
-2.538703659903086,0.2698018451785927
-2.5368619011104476,0.24498620941572108
-2.5353814204011518,0.27892838613601856
-2.533043105284844,0.2838264349390241
-2.5187197813540294,0.3321642969198571
-2.5142951138438816,0.3778245105665285
-2.5124494998540907,0.40913338532029236
-2.5090909749611097,0.39020461326212363
-2.505984767218681,0.403910744074754
-2.4972507510753426,0.5254609543158064
-2.4959412324284758,0.4398952933129683
-2.495885401187631,0.5133795603102167
-2.489440462447413,0.54913897223151
-2.4870968261616033,0.5641418534363005
-2.4853648614069277,0.598524408948574
-2.4833657292886686,0.5836774122793355
-2.4776405471903495,0.6081293581040617
-2.476604009411154,0.622373381992372
-2.4759170747959214,0.6535655685141192
-2.4723573540237878,0.6820449921034406
-2.449718465298421,0.8707300482460897
-2.4483365763412364,0.9409956802249502
-2.4393145737047117,1.0217093632200382
-2.4321306326936996,1.076441498540802
-2.430226628332469,1.1068444390289984
-2.4294664795220564,1.0841441730903203
-2.426944057764419,1.097014785373477
-2.423665844961115,1.1604315754421488
-2.417152702038396,1.175030819985381
-2.4152798022655713,1.1834079756626494
-2.4024905889852155,1.331673755846424
-2.3964473383374374,1.3694769694542157
-2.3947389236167496,1.4051273636388701
-2.3937542716776337,1.441939274825709
-2.385588407328978,1.4919172929658056
-2.3837356597917148,1.5307118554733483
-2.3771814363395145,1.5061180342412437
-2.351246737667643,1.6860809253888696
-2.343966453766898,1.7270485948123244
-2.3304219781643774,1.7792073272506286
-2.324690477982727,1.7980922068878116
-2.2977765925093427,1.7789313504067725
-2.29532179526906,1.760644754727213
-2.2862270342414766,1.795736713959349
-2.2816552010568314,1.7635013860414066
-2.276437812621179,1.7256021957923882
-2.2708071675067725,1.7511233043080046
-2.2606650510747146,1.676301653174337
-2.2559859695806965,1.6612740355639446
-2.2544733564481625,1.6808974970090893
-2.2533056686102175,1.6567287022935302
-2.2514567432914654,1.6353098145696248
-2.2498905933520787,1.6815599382521589
-2.2460932396139643,1.628094196063141
-2.2446774511593635,1.6178158055634635
-2.241880944759167,1.5953575625741039
-2.237695884228633,1.6009778998832338
-2.232712105586268,1.5638755153072323
-2.23111578913508,1.5811263997636467
-2.205163004364984,1.4759336848143543
-2.1956238610510725,1.4388209026017955
-2.1808434558238683,1.329065729455021
-2.1794420856556536,1.3512554400596548
-2.173703630116783,1.3374858876503106
-2.169803976014769,1.3827062858110104
-2.1632085063654576,1.3568900047774963
-2.1596091084150784,1.353299128682511
-2.143530828350271,1.32959067580424
-2.1431461141567167,1.4191819576633606
-2.1413892233375296,1.4000036256414956
-2.13543799399921,1.461669156551264
-2.133861363121674,1.4747168239775874
-2.1328727532029053,1.3842908874727942
-2.1318801389413493,1.4314369140075516
-2.1304933161925366,1.4430879918587514
-2.1281971446047,1.4291902269932846
-2.1243419456038497,1.4608180017911587
-2.109319216005483,1.5862037426226927
-2.105349733348861,1.583277172031528
-2.1031594628383257,1.6233709399646796
-2.097274558285079,1.6986124586292228
-2.073851983039972,1.954746284175061
-2.0723381351325507,1.9790732634121557
-2.072045620020064,2.028352977392108
-2.0653398519916797,2.071906962724069
-2.0653266796525145,2.0692856029523656
-2.0645476505963765,2.0780976387998025
-2.0606512288827785,2.1369352440009983
-2.0579221861169867,2.182829143666897
-2.0547273248065183,2.2610963465727703
-2.046595006618812,2.358535998537484
-1.990185668461159,3.3273152634066245
-1.9888338293364183,3.3872678390675706
-1.9880612409217093,3.4125983798127035
-1.9808652121927974,3.4692717274093425
-1.9770651608995942,3.533963748165128
-1.975399168510385,3.5163505811921496
-1.9716130578536117,3.619991000566161
-1.9611884052607558,3.7473079366322164
-1.9601412699041547,3.7155856824561475
-1.954518206827786,3.7955975885947737
-1.9520175800274313,3.811145504756436
-1.948512903288345,3.8894103600545242
-1.9458986609142153,3.936874264429023
-1.9397947318632247,3.9796322261565193
-1.9377534455433607,3.959728907441855
-1.9258213653471752,4.012515244003042
-1.9233422748976299,4.078497622322174
-1.9174780076559848,4.1171314977520685
-1.900918646938262,4.112339419385479
-1.8992533445593844,4.162762688793153
-1.8986903938455668,4.154494737452213
-1.8929697217221304,4.08174701656007
