n_harmonics,base_freq,magnitudes,instruments
7,4.60626733110508,"[-0.32338716  0.14199593 -2.46601281 -0.92969703  2.1663331  -2.10513773
 -0.23233814]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.997603673274197,-0.16370563283848405
-2.991319908345403,-0.12457844418595465
-2.986234646367494,-0.07090593607022759
-2.986199605953,-0.056808743762679303
-2.9723835565958217,-0.2727887570968665
-2.9707317434287264,-0.2502209153953946
-2.9633624321385037,-0.5061939313509858
-2.9623302814080636,-0.4838047378591546
-2.958344773727588,-0.6761514746461864
-2.9528483533069583,-0.915639775598078
-2.9516061690884188,-0.9984932510034082
-2.950007191981535,-1.0258243766546031
-2.9417461955469895,-1.4756856154896045
-2.9311564834057076,-2.0723350056017393
-2.930135537414024,-2.0868654136270606
-2.929480004757652,-2.1550673550929984
-2.913331253329096,-3.099884915654634
-2.909165478198342,-3.334579870964509
-2.907398573314973,-3.351298583503098
-2.8861450739315044,-4.111472907897695
-2.885674066534605,-4.189712958791032
-2.8803807348237056,-4.180109018508194
-2.880339205787076,-4.241104872009332
-2.86215891165544,-4.159243563625889
-2.8546619250307113,-3.9935313290916876
-2.8483498557997633,-3.774149907136888
-2.847469248646415,-3.7300230313159553
-2.8473824356547466,-3.6826702190870453
-2.8441131639930237,-3.5585383879905454
-2.8369433030305578,-3.1894951405545093
-2.8358669107532357,-3.1992403068106388
-2.8335370674750235,-3.067895621387195
-2.8333873411954125,-2.9729014834714067
-2.80549035683691,-1.3965585483811918
-2.798616616786393,-0.9731324974704751
-2.7815812605706496,-0.19390874820041723
-2.780600791261877,-0.1377972035792467
-2.7759793847994034,-0.06752317304528092
-2.7710309866761804,0.11588033418220972
-2.7500212164847477,0.34726818185675457
-2.7446996909293837,0.33004247567724726
-2.741882048359791,0.3276680668663116
-2.7109441572125137,0.07114332342319428
-2.7088226106639612,0.062273954269198205
-2.7084853982552426,0.06637050052683016
-2.7034734068224453,0.0035920928699114466
-2.699522145850426,0.01695481321902515
-2.6938663504951186,0.04732886556387936
-2.685718946810953,0.17261023683565124
-2.6659228005787305,0.8360097968790214
-2.656708143273131,1.2591863142626953
-2.6390129124914146,2.311054452316795
-2.634948162159114,2.61597116460162
-2.6182563900363705,3.580034219139247
-2.609367178723208,4.049601536813244
-2.595045063462708,4.502128193235695
-2.5917967792033627,4.536914642015316
-2.5802946204823836,4.561925171570176
-2.5683734012328037,4.29708741384026
-2.5658594874472076,4.196109528925523
-2.5656107343213055,4.2118179304714225
-2.5427646744787493,2.6770682600736118
-2.5386952305675585,2.370248027943109
-2.5376631900389097,2.2633155376700467
-2.5324482091072182,1.7788052311714453
-2.5216246777468845,0.7412829329495396
-2.518194226640812,0.2773828038364758
-2.5150194442415343,0.04512087571322751
-2.5048069876077,-0.9118489937481701
-2.4771072529387315,-2.8434421266373398
-2.476620209935881,-2.830760908447302
-2.469304412522593,-3.1069732641184213
-2.4649149334156295,-3.141307206607295
-2.4488014137936482,-3.092414081731091
-2.4427909393437575,-2.90577891229866
-2.441880516746239,-2.837540424075362
-2.437448892001981,-2.6565886246741535
-2.4360460048391883,-2.592779337959445
-2.430068190309819,-2.2438824946257374
-2.4203774324692056,-1.6206756965612974
-2.3903805621779703,0.7017882565367016
-2.389281630323985,0.798319573847904
-2.3831458605827116,1.2062659231717041
-2.37979480628426,1.4274967541602241
-2.3779615300091734,1.53960296666718
-2.3749515970652286,1.8104457967287058
-2.3623185859466895,2.3070779664012617
-2.3620634549937227,2.368361538039102
-2.3600240883143027,2.4660455863772937
-2.3571127374743694,2.5127482291236696
-2.3552843342171115,2.5671909958528505
-2.3537389325465874,2.616460474587018
-2.341504475182112,2.7987058722485227
-2.339545081634898,2.818583916188879
-2.327988376581014,2.696929341424037
-2.320845763476629,2.5222686853008236
-2.3193805461745303,2.559451230679976
-2.316988433112318,2.441735785767234
-2.3160244180044334,2.395239816811836
-2.3107617886157126,2.2168689959464527
-2.3101821007982073,2.2207723850268812
-2.3023254452676865,1.8780353706392914
-2.3021048593618563,1.9524402009456814
-2.2951396678442983,1.5930107244523635
-2.2944022239855153,1.5487339840854712
-2.2922909102084237,1.4961917457619587
-2.2790996716184813,0.779526700092714
-2.277198729064966,0.790818926460426
-2.2754914926868484,0.7005285669398246
-2.2659740835687625,0.3441936868665581
-2.26590888238687,0.3029092688915807
-2.257750792955708,0.015193067312513159
-2.2550765406344695,-0.10418524331477175
-2.237180580084719,-0.5382789602932719
-2.2361296990478436,-0.4610579509493427
-2.231499174033213,-0.6306330141189793
-2.231344624051869,-0.6062410203743679
-2.2220272860774077,-0.6709828989055924
-2.22189470103013,-0.6885495621397366
-2.2174656201339813,-0.7321728699117585
-2.2078032884267564,-0.6874742251634028
-2.207385228130713,-0.700404468374352
-2.204877813675035,-0.7269457412382239
-2.1980291435917083,-0.7012173334512503
-2.197603433445079,-0.6901715488957391
-2.1959407694048134,-0.622742676337896
-2.189198934570152,-0.5738422240832235
-2.168260752081276,-0.32869841962098956
-2.1639505018049245,-0.30374350059813593
-2.15628675710511,-0.1878957263532253
-2.1519359616233027,-0.11326122051541324
-2.145980078182798,0.000512848916758589
-2.1453822813606505,-0.04030377759195244
-2.142112431067484,-0.0452358260833263
-2.127016431883426,0.2893457139586671
-2.1229114906412145,0.3092626181469406
-2.1172164029154366,0.3835135612310807
-2.1025019697934026,0.7033262974575347
-2.1020417432861658,0.6969736317514963
-2.09195765527806,0.9095501586303687
-2.089192703865895,0.9772436878150753
-2.0870554314125647,0.9868842628945108
-2.0861662716755993,0.9349795553532755
-2.08532994029828,0.9795129492655374
-2.0795095922684315,1.127728452505801
-2.078770509070285,1.1322515993125517
-2.076923169086448,1.140772382165788
-2.075926493006751,1.2147191837772233
-2.0722184252120956,1.2743455957603655
-2.069131443937522,1.2690280295384126
-2.0645087973247365,1.3912605719706859
-2.0619281472917512,1.4519986387452795
-2.0519018570902396,1.5467982280342423
-2.0500955894633788,1.6027683720490633
-2.0487006165312196,1.610706859374576
-2.043233523078788,1.6657919102185765
-2.029467977332568,1.6444464621629735
-2.019779475972966,1.5345649283805627
-2.0150632803066872,1.5311071754372432
-2.013130555529856,1.5650030586242056
-2.0109804625672325,1.5683624567866454
-2.003536993909785,1.3331210118130352
-2.003429480267812,1.3716898576834782
-1.99020001017107,0.9899000002690781
-1.9898215508340293,0.9357124824403499
-1.9794731526455562,0.6053789050277399
-1.9693297403608263,0.3075253651184584
-1.9593120175023053,-0.12556966644392625
-1.9467023019286178,-0.5946568435473336
-1.9434707727581897,-0.6810851593320223
-1.9414894977932178,-0.7439505210848948
-1.9386181463965144,-0.8511639753764766
-1.9359623548225893,-0.8974113790503427
-1.9263561775675089,-1.0397689788156383
-1.9259600268397186,-1.1169973468286742
-1.9247343590788433,-1.110287726638508
-1.9113274966995646,-1.2018998848353666
-1.9101185040375164,-1.2104973763391285
-1.8863216423600049,-0.8917218720142889
-1.8814080715176449,-0.8068601972979362
-1.880914902817101,-0.7665312898050733
-1.879684995136964,-0.6582620636617537
-1.8731823509373982,-0.5043996635440681
-1.8721171393047777,-0.4334898423621238
-1.8589294104887601,-0.013552632377384742
-1.855149406469561,0.06025031054016741
-1.8381640233112126,0.7149416984299699
-1.8304024112712256,0.8860787081676813
-1.814388381898368,1.1141866212112979
-1.807665205561044,1.0373076722038346
-1.8011061021458261,1.0082128405238975
-1.7998701804282917,1.0620537800300673
-1.7976600941413963,0.9631883203171113
-1.7820800308357614,0.6718940521318658
-1.7810003156456566,0.6261043824323078
-1.7804692390201364,0.5713834920590517
-1.7786655782459595,0.5242295385365192
-1.7734069565967352,0.40301405665203544
-1.7731343890379045,0.3622342267188528
-1.7655557558510022,0.07050329543676483
-1.74458413029541,-0.7176024042478453
-1.742571109950915,-0.7680601210849298
-1.7315417089559468,-1.074565404029754
-1.7305805323280068,-1.1608927463434289
-1.7237648508357282,-1.351674951936823
-1.708633963401253,-1.5013034807945358
-1.7048212829541585,-1.5449055999941876
-1.704117037227455,-1.5258205226741264
-1.7020900830820869,-1.5367002039858075
-1.7018555208755035,-1.4960715528671096
-1.7013854280669736,-1.4728761513061857
-1.6995332470607278,-1.4973487857686547
-1.6876953586401116,-1.4010378651538815
-1.6798471999551339,-1.2156335438975765
-1.6752932790537785,-1.1404951650923751
-1.6704070088720673,-1.0228316814865945
-1.6649236980821684,-0.8524524894190829
-1.6638772964161417,-0.822673978279624
-1.6546440200278592,-0.6145635187371913
-1.6509625487747943,-0.43263442979099853
-1.6496571845634773,-0.37933815379199776
-1.6475678141603762,-0.39208041480508254
-1.6436118832757443,-0.2665770523650503
-1.6334359379016599,-0.14903103289092473
-1.6271814966129348,-0.10362367712735464
-1.6133972793086273,-0.15894931522416825
-1.608971226492542,-0.2778351291137106
-1.5999927747421696,-0.5023861454408397
-1.598489833991704,-0.510033874842586
-1.5976159010605788,-0.5576638795467083
-1.5878262132407344,-0.9489573627809811
-1.5838227384247192,-1.1954290651774513
-1.5808922647800965,-1.271982411589925
-1.57829619192433,-1.4413407253754131
-1.5781933538679054,-1.4170321627966058
-1.5678545361217324,-2.0266160851122885
-1.5476674782367263,-3.14415304331789
-1.546765701012554,-3.1846588663732014
-1.535892225591172,-3.679270388790399
-1.533601659189726,-3.7892728530038706
-1.5268511381754373,-4.0515275954822405
-1.5228325507165377,-4.092782485628767
-1.5151291644264462,-4.16012575334543
-1.5143234153360678,-4.249015427558013
-1.509129497528179,-4.2734583830391255
-1.5000609451156874,-4.229069419751167
-1.4986912870806994,-4.187240596706736
-1.4944684904582368,-4.103644501032556
-1.4935182795422246,-4.05965381868824
-1.486005687883886,-3.794639986043657
-1.4847735058172027,-3.756906627854589
-1.4823356015985005,-3.629005912098118
-1.4820835456468333,-3.655832884978817
-1.4541669599343483,-2.1397827089004218
-1.452517991899329,-2.047340371566176
-1.4478145930166941,-1.7606127807428138
-1.432731006518006,-0.9382954530859193
-1.4165881581175732,-0.21718527525140632
-1.4120873882989695,-0.0811535597159606
-1.4047889903538338,0.14042482181736632
-1.3931570476019701,0.3437884676863837
-1.3907828955003154,0.3389138202211975
-1.376912882484891,0.3387430953245611
-1.3749237991437389,0.31473301691521816
-1.366082412790474,0.22328528344120785
-1.3573269552940639,0.1424238557450128
-1.356156285462364,0.18407750032102244
-1.3488828062651814,0.04992955725927167
-1.3469643068733193,0.05872090047701001
-1.3468605735323476,0.11210815261249994
-1.3404168548392292,0.03231662508048401
-1.3337414855814165,0.05715338574356937
-1.3217549806107112,0.252401213407537
-1.3213638791980349,0.16233901573966816
-1.3098647389771267,0.5876504467562371
-1.2903376063822767,1.4243119859928304
-1.2894267009090616,1.4597642435092493
-1.2835241294879582,1.7726490982938579
-1.2744500891724393,2.4066200649261487
-1.2620088216100573,3.1502276397570945
-1.240355528040118,4.238584417886516
-1.2341553045072071,4.4304379883803
-1.2341487597051481,4.457044629998161
-1.2340496040110573,4.420978082207447
-1.233462105576734,4.40373679688161
-1.2304612642821617,4.524120259135557
-1.2274414475431537,4.585331405330659
-1.222142534189807,4.5890061920124445
-1.2210667217256093,4.6017328563156505
-1.2195267762146784,4.637734218910679
-1.2165229386626033,4.576202942813885
-1.2100513291079726,4.439630950943048
-1.2084343249165472,4.40444240218461
-1.2008475517348187,4.160197678087183
-1.2001639668260284,4.142968308294939
-1.1987409644968499,4.063796257477725
-1.1915608887825146,3.624109443988275
