n_harmonics,base_freq,magnitudes,instruments
8,2.704306489619314,"[ 0.30102676  1.12782351  0.85099974  1.2943816  -1.09836435  0.52071785
  0.0946461  -0.44881537]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.997897816695368,1.7460061912175333
-2.994927525631703,1.7274949192064093
-2.993224901872045,1.722663832600904
-2.9782707252198017,1.6686533550199887
-2.9624269451955056,1.5599569083224367
-2.951913144306352,1.5785962812721206
-2.9463639714578336,1.5320073364364886
-2.9453772533036906,1.5849441363099015
-2.944412642791658,1.5306313285528177
-2.936349095546007,1.5161171072744515
-2.9298786397056324,1.4838754473725613
-2.926245977400801,1.5477820607853698
-2.920942508664482,1.4641591483133927
-2.9182798791223634,1.468680483438054
-2.913544297495444,1.4374317456335164
-2.9063094650142958,1.4317008642165685
-2.895295702146563,1.4625227054875207
-2.8902403710244178,1.43009005323424
-2.8748340672572943,1.4933392794390707
-2.868446056437117,1.5095441342063842
-2.8512990514883025,1.499186732641688
-2.8483852452547254,1.4902280532218355
-2.8479541129878383,1.5392622383841237
-2.847840005562724,1.509599824521249
-2.8423451530073884,1.4928644473790438
-2.8353162371701726,1.5006024106716356
-2.8302993306977946,1.544778425876996
-2.8243632855960397,1.5291960925150545
-2.8159467354697396,1.5944222754186197
-2.8120669892864436,1.526281862227766
-2.8115858721954785,1.5374395176182591
-2.798050692822521,1.4962737314217704
-2.791956849843773,1.5067493841351547
-2.7902269912280886,1.4943276884946115
-2.789963745633824,1.4913500619839974
-2.7896755368609805,1.5294549954550285
-2.787438663840406,1.4671495150724376
-2.7836157013087357,1.4397642253543013
-2.759992542482795,1.3904777389278238
-2.7562925666858846,1.3410083485656987
-2.74047315939648,1.324240858712726
-2.7227010190987313,1.2992041104796974
-2.7202937503437976,1.2629736267785918
-2.7171709184327835,1.270329771171169
-2.7144207638626803,1.2482101203450424
-2.714369473995241,1.2556392347567122
-2.703885655665365,1.246479885824314
-2.702071567816315,1.2707173125408509
-2.7014667903476033,1.208164893638873
-2.692492711591359,1.2554852158357237
-2.6869920438308257,1.2782208365500853
-2.679081820881673,1.335034576081347
-2.6556399307959406,1.358426832526317
-2.65084795046271,1.3631671945254795
-2.6477465446669655,1.4148230437412184
-2.642874871195759,1.4574665384776357
-2.631115552224788,1.5399243251273869
-2.6283885883868097,1.5050854541216592
-2.6231875570817413,1.5373545137176177
-2.621608606537411,1.5390669726894828
-2.6199062422650163,1.5590710864492445
-2.618019843553319,1.5750985783992066
-2.6129987641805634,1.4972474593948146
-2.6094580708592217,1.5436136277836203
-2.5889929144594594,1.5368042445386365
-2.58688563946016,1.5480006304162601
-2.5842921448044978,1.5323248061468977
-2.583406064346587,1.5229372794379032
-2.577581413442805,1.4402876846170611
-2.577027058485373,1.4957077702978998
-2.5646590409398025,1.3685625081166612
-2.5508511872331585,1.176842133226286
-2.547903890938166,1.0743209416129738
-2.541462584801722,0.9883078484686192
-2.53380226025304,0.8730716202836515
-2.5320450671141708,0.8143410994830266
-2.5233748671130485,0.6446996962197503
-2.521315388409157,0.5771718411910026
-2.5193403281929174,0.49228963641746
-2.514948185225068,0.42667085185779063
-2.5086889347966563,0.25420169953638316
-2.505923823294302,0.13768749882965217
-2.502728692322928,0.08341827036062889
