n_harmonics,base_freq,magnitudes,instruments
9,1.3537582366904255,"[ 0.79777223 -1.04258718  2.78473572  0.06078723 -0.63917813  1.34453191
 -0.38200174  0.46918913  1.05138104]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9623768043806322,-4.290322855168497
-2.958951684858831,-4.3155666137053705
-2.9491876091473372,-4.291166655471589
-2.948899328034461,-4.349649915552961
-2.9473862757869576,-4.3297330371425256
-2.9447454744320454,-4.322626491000765
-2.931806046318518,-4.312062186647301
-2.9221997261133,-4.234482005634979
-2.9209193892796694,-4.175350735303885
-2.913748630810185,-4.12162778534201
-2.9069110725921554,-4.021009296101903
-2.902616160741188,-3.9695260593168418
-2.8918065685649754,-3.8260719816925746
-2.8849462970527693,-3.6993550105744744
-2.8844726894511954,-3.6843023125022056
-2.869333640964902,-3.4229295079487234
-2.8630801519568667,-3.2510449345033967
-2.862571723180063,-3.279567617118558
-2.8603879164030905,-3.215201684761501
-2.855136386288543,-3.0927800422727585
-2.8520201536173273,-3.048857211074044
-2.8470610337703492,-2.9025001264337686
-2.8464362882754717,-2.925104287570852
-2.8446018493754357,-2.8403362311596174
-2.8293719103706803,-2.4562242229602944
-2.828894704841954,-2.4305433881331635
-2.8103611603541427,-1.9061672525255253
-2.80804223956336,-1.8549498381257443
-2.797308304664503,-1.5927831691127343
-2.794638289625622,-1.4903063365596465
-2.7928859378793995,-1.485244684815276
-2.791485106910998,-1.3975245034266242
-2.7868348209810954,-1.2764770076960072
-2.7771344828495295,-1.0354190807201675
-2.767659252587839,-0.7589464800466428
-2.739248914911909,-0.046438908336831376
-2.7344263788082106,0.07259487543720242
-2.728050261221407,0.230748158769178
-2.7277212750596,0.19958954544112983
-2.724717085139638,0.2506383517898932
-2.710803975893823,0.5320724376744099
-2.707903547963228,0.5997641700611204
-2.6956699083644873,0.8339332740922437
-2.6954810103181748,0.7699212032123762
-2.6819966686027796,1.0070226909068363
-2.681508734535099,1.0119265693304529
-2.6795087593942,1.0185732565937655
-2.67080744484112,1.129537485248925
-2.6540371042491566,1.272916296640486
-2.6483887481236756,1.2786708921780658
-2.6306652782328808,1.3586211331948306
-2.6252257643082975,1.3428541303429493
-2.624961922103008,1.3671317471384932
-2.6193854817672233,1.3247665782148628
-2.608629303857419,1.3148180523810296
-2.6084944909395786,1.2924496605831695
-2.587986636743909,1.2031755790980125
-2.560219049488383,0.9621592560526286
-2.553235639190958,0.916012003948722
-2.5413645840789068,0.7261454674995741
-2.5281215058378637,0.6048643575927908
-2.5184122581290227,0.47759248165845036
-2.5167445248288836,0.4959506486338075
-2.5102122596855256,0.3722316870885664
-2.501775829487464,0.3228845580070621
-2.495067583745114,0.19502061100677676
-2.4891530540321893,0.16040615467565383
-2.480554924457692,0.07547641626765908
-2.476037781331862,0.04091894308084639
-2.475440459003067,0.026648694271884737
-2.4686368136394083,-0.043528264830090806
-2.466791781493759,-0.035927367996293834
-2.456978219223584,-0.11922710779345028
-2.448389348184302,-0.1561906448280036
-2.442990852880465,-0.181861107736126
-2.430442250649322,-0.19601043498512138
-2.4246991988704423,-0.20880821714978132
-2.421520064220145,-0.24671381339888127
-2.4032641187387265,-0.18941996181864146
-2.3825115486282504,-0.0858355936882978
-2.3718401602297017,-0.02662025855960688
-2.3639271276864218,0.029882396948209905
-2.3615177863276795,0.04023852481518561
-2.35784091280002,0.09552050996747868
-2.353630717715573,0.16216096525953494
-2.347007918351681,0.19218396436387494
-2.3257054380529496,0.489659418930897
-2.324695433697962,0.4912999987291252
-2.324166135380675,0.4928970185650408
-2.3146464379998477,0.6650841176917417
-2.3109754489308783,0.6936285093862045
-2.308784681644416,0.7490396327447386
-2.2879058132278924,1.1049092855205016
-2.255035227690471,1.5804917881603648
-2.248304125162175,1.6901593316231658
-2.2463457588613274,1.716298860502044
-2.245982977691692,1.723991423123381
-2.20643984182598,2.15762070086783
-2.1939989659611476,2.2320031668891653
-2.1813528388127774,2.2831253859482707
-2.17560152972199,2.324088513885293
-2.1724260177397188,2.332939238276538
-2.1723285999757245,2.325666879288679
-2.171267470395129,2.3318823471529515
-2.1650384880224838,2.337646862103744
-2.148313292201073,2.283543130828619
-2.1457332954551678,2.3057130192734334
-2.1343200061250176,2.210167145860813
-2.1177847958443308,2.054887950622244
-2.1039969845694344,1.8946523286773795
-2.1016870115834045,1.9170498863019096
-2.1011969555481187,1.8622492366057741
-2.089825318174985,1.6869891331165257
-2.0875926664221405,1.6676356691040382
-2.0745616541893135,1.4419812883562595
-2.066529310409471,1.312968265400907
-2.0620719352506933,1.1956813898993184
-2.044469564716044,0.8825816180430671
-2.042620252906093,0.8330035757291802
-2.0325017549152857,0.6316233850708458
-2.029308044016034,0.5256625074443043
-2.0177267581240708,0.3071743794703339
-2.0135895779264636,0.19834376565810014
-2.0086337803807965,0.09614599263876719
-2.0046931146099745,0.046994586920494866
-1.998218966319396,-0.10278857624634596
-1.9971800016775059,-0.12473976061365619
-1.9854318226626768,-0.3403494372929579
-1.955217888617246,-0.8520860179639417
-1.9524070312484316,-0.8761873838565111
-1.9456541450009617,-1.010646030923441
-1.9435722714962367,-1.0038059450762242
-1.932543484179277,-1.1150695343807924
-1.9320166610106735,-1.087267456975839
-1.9298919004652844,-1.1588518063071207
-1.9278648414832562,-1.1352385523042308
-1.9276731349850889,-1.1090918549718685
