n_harmonics,base_freq,magnitudes,instruments
7,4.273146211197101,"[ 7.07341420e-01 -2.02331928e+00 -1.36656793e+00 -1.61782062e+00
  1.79117290e+00 -4.43942146e-04  7.52831888e-01]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9880924625331478,-1.0638259363713354
-2.983199314878726,-0.954450716431786
-2.982610924323602,-0.9187920352778616
-2.9784325847075532,-0.8033283850694485
-2.97664308858389,-0.7849985473240636
-2.972577187788449,-0.7164118301196952
-2.9713020525643845,-0.6620665412262003
-2.952347446143601,-0.5067752614063976
-2.950124160791481,-0.5018732423466102
-2.9328520725970963,-0.6160630272976086
-2.9298233069855266,-0.7512172910163837
-2.922203215261274,-0.8354606643200951
-2.9062790735561332,-1.205988529919287
-2.905256881427566,-1.2588290901980002
-2.8921492967182285,-1.549955134761467
-2.891865182112562,-1.5698936890817616
-2.889869692607553,-1.5737637563681526
-2.8886500708640916,-1.6483169040069379
-2.8831305236060905,-1.7428660820826642
-2.878863249042629,-1.7877780071755365
-2.8677575629652376,-1.8715932511500994
-2.865636793711647,-1.8942461066536067
-2.863086662269903,-1.9069024931917797
-2.856739551782513,-1.8600907794102592
-2.851243706612051,-1.8174358655720972
-2.8464650953184387,-1.7691351730248672
-2.833023483956574,-1.4300264392647466
-2.8094067924640838,-0.5868753722122139
-2.808734731925359,-0.573656889446449
-2.7948184495344517,-0.04220324306505709
-2.7877959404236163,0.28147451410963004
-2.770740050597742,0.8710034259323357
-2.7654671048479043,1.0038997227226287
-2.758859392330396,1.1044837282724165
-2.755253962442303,1.1936078845742957
-2.7498772269658494,1.2178417595205424
-2.7453162957489194,1.2529670225465173
-2.7440871450029687,1.2361167252719496
-2.743519973654844,1.187620785442654
-2.7426095245446485,1.2415569016412495
-2.7337176758395065,1.226368639764477
-2.733412237230673,1.1763242548498496
-2.7303873919800266,1.1650667946089384
-2.727604165797743,1.1357281478806098
-2.7256325230446636,1.0782997622457104
-2.722949899713434,1.0437240091813367
-2.713361973202345,0.8596863068950652
-2.7113435558251266,0.7713293314832189
-2.7102265570984754,0.7371247258237593
-2.698039543345329,0.41928291485074665
-2.691827082563268,0.2585633927221096
-2.6722040685149047,-0.1325497634787866
-2.6670115710868796,-0.2762729773611434
-2.6574113518039466,-0.25857473693027166
-2.6549338471087003,-0.2671392795861779
-2.652198352605092,-0.18866140886132243
-2.6487873914047793,-0.16097568472532697
-2.635593424153079,0.12682449505596063
-2.6290218882485714,0.3629621590061202
-2.6282910683727003,0.4358506024194454
-2.6220256794280346,0.7326460309411209
-2.62098151863856,0.7533022498453157
-2.6193168627291126,0.8256775428306407
-2.6185289961615634,0.8431346616889485
-2.618385418391714,0.9130925155767918
-2.6157062480797855,1.0085254013043319
-2.6106588768342323,1.3033059564191727
-2.601657935237596,1.846557122416648
-2.592934495825715,2.4368710159581592
-2.584372353814228,2.8890473989326764
-2.571917649411367,3.5921796529847807
-2.5668300280190515,3.8368991344435637
-2.562033513858599,4.0547577962709065
-2.555003711271257,4.236585045732464
-2.5548824756868367,4.251105196664132
-2.5540962879826203,4.287284647515468
-2.551990533739928,4.3384994994374635
-2.549428173523294,4.354580195555232
-2.5385981871192347,4.4382330725394485
-2.5352473576825214,4.373436094543196
-2.5324348601976907,4.345927327493192
-2.524208956224048,4.0954533902942325
-2.5226084956898767,4.0271393336433805
-2.521423139496305,3.9549857432795235
-2.5123834031551247,3.515527550234882
-2.51007165743041,3.3611532032582474
-2.5017640552411415,2.726766008360893
-2.4939085688241427,2.1147921856930987
-2.477074870696425,0.4362909562669033
-2.476805303983735,0.3941769154603161
-2.4659689905752753,-0.7776150681409263
-2.4631374722250707,-1.032911018028448
-2.454071166721532,-1.9558158621427073
-2.4540122338928243,-1.9894983597085851
-2.4443287827924935,-2.8629016241863328
-2.440069539551777,-3.177820091950332
-2.4376023840757925,-3.386475490012425
-2.4362158212321425,-3.4713885080685665
-2.4276974766206716,-4.010310273600049
-2.426064155335863,-4.068547927176239
-2.422163800567719,-4.246158961204362
-2.4183949776451072,-4.433563874694341
-2.4150417389297845,-4.492607106219988
-2.41102966608378,-4.632275777450784
-2.407746868325845,-4.647112756413386
-2.4002654518471336,-4.639588580073753
-2.394625408090989,-4.555780391456998
-2.3897413254168085,-4.416601667062868
-2.3857876046740354,-4.293595470360954
-2.3848655393531315,-4.269280018075117
-2.3806937291313193,-4.086909634123866
-2.3710133996066274,-3.522747653725539
-2.363249629871924,-3.040470404121345
-2.344921612433491,-1.566681345271452
-2.340627449942786,-1.1341596295792582
-2.337255293024789,-0.9083809539657436
-2.3149587458838354,0.9153896087182616
-2.308192003410696,1.3440920050405176
-2.301462221988529,1.7225131465298587
-2.2840609847815956,2.434687852444509
-2.2824634372774426,2.4789500769206043
-2.279777247446814,2.5248855226690843
-2.2708051393895694,2.721886404168696
-2.2672472111143636,2.711581612911056
-2.2656660332482543,2.7591105313446262
-2.258733136725371,2.776664844703401
-2.2558720158438677,2.7406442397080575
-2.2545437971194158,2.743027959318887
-2.2480222388570583,2.6775495635965263
-2.24495352465469,2.602431099475966
-2.244825043700542,2.59292575074551
-2.240086309564218,2.525207085556967
-2.238385905036333,2.49733643881577
-2.231389327969568,2.3421468801435643
-2.2254401176832257,2.1447818552586226
-2.218369687904066,2.030076267368418
-2.2079416436735144,1.7617401819233365
-2.203861260375187,1.6924681098055934
-2.2012561136470934,1.6325555925043251
-2.18687059189688,1.3483751580325627
-2.1718334599314018,1.1898143048050154
-2.15802566407301,1.186606137615773
-2.1574605885549696,1.1630982578755935
-2.157348279962094,1.1431717597286697
-2.157092798324344,1.1345575874699556
-2.1481028250227197,1.16396886336227
-2.1153822975011005,1.323915383974138
-2.1083107989110537,1.3276930541836476
-2.106234335113088,1.3183746434503196
-2.1030102088070377,1.3801236134494217
-2.1009823542106894,1.4024601439198299
-2.0951510410372727,1.38862673101548
-2.091188749170772,1.366040297580672
-2.084252765855554,1.3134603686712771
-2.082923824818637,1.3800911036758325
-2.067901761285858,1.2824216880493498
-2.061843007314949,1.2089008859322825
-2.060832721301171,1.1634740366858545
-2.047927706016412,1.0503870242760176
-2.0404942541956435,0.9313436907311459
-2.0370940046475807,0.8679151940047145
-2.0272861596315153,0.728675372447407
-2.0230144569848854,0.7282592829912576
-2.0119634368883093,0.6483275771599282
-2.0114719395468947,0.5988043682966392
-2.0056527369661596,0.5285214668579684
-1.9984124883508865,0.4866674213395225
-1.9969918069510293,0.48100508611532894
-1.9864081530508295,0.4426615139066223
-1.9853586657099371,0.4627488718406544
-1.97474775797557,0.4063124985290538
