n_harmonics,base_freq,magnitudes,instruments
9,3.549368005576118,"[ 0.86243372 -0.04430707 -1.3917438   1.06055573  0.39773824  1.62273086
 -0.89002453  1.28594076 -1.35715624]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.997745215027271,-1.5173795702613961
-2.994585479970799,-1.4920867360194068
-2.990976508696262,-1.4218120553480393
-2.9825368442545126,-1.2463264591259755
-2.9771735697000317,-1.067462428754628
-2.967366274612995,-0.6793040010418554
-2.963869138916844,-0.5418510903813729
-2.9598881424144543,-0.41417649532714207
-2.958087241009503,-0.29619906256644113
-2.9472559885410985,0.22606279378325625
-2.944094617884546,0.3527289308189948
-2.939188705093417,0.6535083000190364
-2.9321582483353295,1.0252258660529294
-2.9303015056298456,1.095125788187364
-2.926660178980483,1.3026457049805062
-2.923394883790246,1.4287329622169798
-2.910459083863453,2.122380695129265
-2.9001558231050595,2.5447333755423864
-2.8976741614878643,2.622069261510933
-2.88209405942301,3.094588777687306
-2.879228773371159,3.129575152584885
-2.8759104592868137,3.199982594895742
-2.8680456798031626,3.2216491786447095
-2.8584285532367772,3.2500164320089806
-2.836150010483734,2.9188129574988455
-2.8344847923870993,2.79648408840349
-2.83076039536766,2.6885470240548694
-2.83022877696541,2.7060563322128193
-2.820450787932325,2.416550762905696
-2.8140818578192572,2.22608111160277
-2.8093620487686,2.066844289481178
-2.7869457902795096,1.3855445189164304
-2.7821545460517814,1.3623746698238275
-2.7766958558856603,1.2344515307005426
-2.774307108803785,1.1168452233200583
-2.773216639625472,1.1567162088868155
-2.7695196631955845,1.1040967451431865
-2.7539801936761297,0.9971094140823384
-2.7483474745930847,1.005558343452686
-2.7475678797559784,0.9835566839557591
-2.741067727823077,1.0202435517655084
-2.723994168316567,1.0781663619319373
-2.7188017989403965,1.2012228227102493
-2.7091224614691054,1.2495833112299486
