n_harmonics,base_freq,magnitudes,instruments
8,3.0507760629596494,"[-2.03179319 -0.37228407  0.34444964  0.23185864 -1.37005266  1.36779211
  1.18291677  0.4307172 ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9992874107858594,0.02674340320772987
-2.986978684975328,0.20512700389345803
-2.977278749215124,0.43667333680371606
-2.975911254096566,0.47843007378035846
-2.9739893887279516,0.5337501315241128
-2.9695402898247902,0.6800075776012593
-2.9659578862972893,0.8101287324176611
-2.9602109594801176,1.0311784916079496
-2.9534215532339707,1.3271792643015858
-2.951457869818424,1.4114737860275837
-2.9495277732781116,1.516105313829575
-2.938082346019897,2.093213546022516
-2.936257597794423,2.1857142602916855
-2.9344465967973123,2.2894417851621736
-2.929679473494912,2.544465602383718
-2.9180275124921495,3.1948783822510256
-2.905446451871957,3.8721199497437486
-2.8996855383570868,4.165585586768563
-2.8982550951409753,4.230878965270531
-2.89140020013631,4.546576016820048
-2.8857963124165122,4.786716089371167
-2.8736427660484622,5.201131735878431
-2.858952083151917,5.502500895923678
-2.858046403312138,5.51282269387673
-2.847805174921916,5.574007290563521
-2.8410594073377653,5.54405412838359
-2.8273375937822314,5.331893823014274
-2.8198924340384055,5.127540420772763
-2.8156667220893903,4.985171349181426
-2.806461389217816,4.620931255037382
-2.8064388614068934,4.628567877922256
-2.7988831355609074,4.287698720070524
-2.79472595333391,4.081167029298807
-2.784144460721598,3.528400886489528
-2.783952695467523,3.5170495859951405
-2.7804323107619187,3.3206066422452856
-2.7586645246706487,2.108296187250841
-2.7501949026436776,1.6618505494538016
-2.747306561260511,1.51136004471622
-2.7327238524193804,0.8273138164242037
-2.730629848549569,0.7453825055267426
-2.730012899487379,0.7259499913460818
-2.7230179289574825,0.4584441005541946
-2.7180190981404833,0.2968507016427055
-2.7101901150705334,0.07417069586896068
-2.7071857399421093,0.0017357123865658496
-2.7052613083993458,-0.03851128440042717
-2.700839347136783,-0.12863444066192048
-2.689771150170341,-0.27720597823799525
-2.680717660804407,-0.3354370446863672
-2.6800270352630315,-0.33676245689578543
-2.675669605591186,-0.34646229412798574
-2.671027616342004,-0.34336523781096806
-2.6683365827736507,-0.33339930167973353
-2.667133734874626,-0.3339675074019706
-2.6620170940640295,-0.3089436171917456
-2.656522111622405,-0.27337765879566267
-2.6550452454706748,-0.2583271595296879
-2.6501929664571438,-0.21848064817482007
-2.6458565662909503,-0.17538596872387172
-2.6168218993173333,0.05790800482502792
-2.6144398541204614,0.07028540864602692
-2.6059135114473344,0.09314556413925493
-2.592319882925609,0.05478361434545159
-2.5839778357009124,-0.012911933373603952
-2.579137315059403,-0.07127505307194133
-2.564619281379949,-0.3119008641293505
-2.557324895258632,-0.46660738840708954
-2.5523601155524984,-0.5845022503124931
-2.5386571920334484,-0.953092440670105
-2.5348642765595555,-1.0575542676254786
-2.529156599484038,-1.219093917304025
-2.5261693138281793,-1.3072638092629747
-2.5188748786757706,-1.5115820633208654
-2.5101616002843534,-1.7393872031034883
-2.50183697957696,-1.9297631163096638
-2.4778823213099344,-2.2906741779650135
-2.4775523430048985,-2.290395678433419
-2.4743335563477347,-2.3110226558195124
-2.4730730069148543,-2.3169186963965394
-2.4723931797835936,-2.3132493827533898
-2.4685731858879594,-2.3232133286537033
-2.4655948811383164,-2.315684360902214
-2.448780362151009,-2.176203533045465
-2.4309760298629026,-1.7864411323668816
-2.418294899598017,-1.3939135358530668
-2.4095852823391817,-1.0805089869415105
-2.4072430126814144,-0.9921433115334158
-2.4024733925541386,-0.804921836368102
-2.401621307146648,-0.7733547057558282
-2.3722053053072845,0.37600099049804
-2.3596960878480306,0.7898504763204127
-2.3596728000928184,0.7941590153475891
-2.3589672004503353,0.8150924016901896
-2.348201828411576,1.0930649421708234
-2.3438765978356884,1.1780401336514417
-2.343197279406599,1.1941159451443746
-2.3365585320657374,1.3042361278991998
-2.3365564785931134,1.3009608465802749
-2.3320551494531303,1.3605291995340454
-2.3287440822578653,1.3851474091864775
-2.32727573859243,1.3958733127671439
-2.313663519991585,1.3958087174656921
-2.311011793500063,1.3813600989357766
-2.3048944651879073,1.3207909114671852
-2.303564654354598,1.3036636527924637
-2.3005555869185637,1.2596039213768413
-2.292928677945709,1.1214147533157808
-2.2924884117156505,1.1127454988767922
-2.2828729218081314,0.8872794278412589
-2.2777566525298045,0.7460551979795207
-2.2744164455573115,0.6528790878769527
-2.265558540437265,0.37458930576559935
-2.245386071703914,-0.30704889364093557
-2.2438247623951764,-0.3586519317939361
-2.2358906364259497,-0.612897035855838
-2.235300487069238,-0.6295885561520969
-2.227280362572638,-0.866482733405663
-2.226832014403503,-0.8810810292363837
-2.222670601154767,-0.9953690070988549
-2.2181582508925017,-1.1063130406260109
-2.2180684593173696,-1.1055868163954954
-2.2144605604611973,-1.1841739283692965
-2.2125202481648065,-1.231522622381352
-2.208927567915447,-1.2961099682488406
-2.2033597549471677,-1.388805553092315
-2.196184544490467,-1.4666792023875148
-2.1950520204756425,-1.4798894499137818
-2.188037490377276,-1.5203861244831847
-2.1781532934671723,-1.5172506770870653
-2.175618517279297,-1.508446054786248
-2.1611870869645142,-1.3559155930346969
-2.158166952077547,-1.3046517548532746
-2.1575052773464662,-1.2949452696306132
-2.1540302072216786,-1.2338443277200537
-2.1529170076477566,-1.2090336721318053
-2.151595375549416,-1.1834935543254432
-2.1427928457240206,-0.9890047700512612
-2.129213176828328,-0.6312795418353394
-2.1186551058829695,-0.32715325205731943
-2.1181019735817426,-0.3109223267342205
-2.11756279646471,-0.2959012944599088
-2.106360461021973,0.024461006027725354
-2.10258470814425,0.12507142670977725
-2.101031593423743,0.16652147581561977
-2.100215808767621,0.19075896006262305
-2.0900707844203357,0.4396846488137695
-2.0876244497790974,0.49396739206615586
-2.0841800963304102,0.5688431880529525
-2.081390885622091,0.6217971895418449
-2.075421373721687,0.7247590533606235
-2.0696696484002937,0.8001860484808729
-2.0429996954389615,0.8878998311992822
-2.0293405809867666,0.754335604574317
-2.0287420068923154,0.746220785296777
-2.021258341214434,0.6126290242821996
-2.0039185079435917,0.2016267927474936
-1.9994763284518307,0.0751897673434653
-1.9967421730720032,-0.006943684821781587
-1.9835754291752832,-0.42541260582307594
-1.9772754564651422,-0.6404294609877771
-1.9765727981605459,-0.6627067118257775
-1.9647070921648735,-1.0649212972523083
-1.9614126265396636,-1.1813705197109357
-1.9540424066434354,-1.4150862584344606
-1.9499703979155694,-1.5464303600931724
-1.9321264044086892,-2.0474481361174366
-1.930253586472723,-2.0934750675732117
-1.92606301549383,-2.1892650172165204
-1.917801008686938,-2.3561803028776924
-1.9142616345689696,-2.420072956940514
-1.8952111027255873,-2.6403496206502624
-1.8949422524122275,-2.641046105250176
-1.885052661907838,-2.6751705373073893
-1.8847933648659227,-2.674369478873994
-1.875517928885209,-2.6602906400239155
-1.862997475506635,-2.570741145228069
-1.8625395661469202,-2.5688614975019752
-1.8539128049143905,-2.459753598897206
-1.8409501446286598,-2.2510626824035804
-1.8385083078167166,-2.1978842865518615
-1.8377547055048329,-2.1789945679427025
-1.8336313691826787,-2.0934359146500983
-1.8332545832999692,-2.0835898820881282
-1.8276392408861277,-1.9620634723812629
-1.8207532274228253,-1.7892785525551351
-1.8126576029986272,-1.577030229145304
-1.810168005512346,-1.5099228697043563
-1.7995506461366295,-1.1921920551428344
-1.7950377836038884,-1.0562532158369942
-1.785855196746113,-0.7666791726681599
-1.7856834345618593,-0.76165174493096
-1.7788958458413995,-0.5457423087696532
-1.773677120633689,-0.3721777335639148
-1.7682785318853138,-0.18816962523970596
-1.7530269435718797,0.3237514763457949
-1.7520779401046418,0.35119337820499336
-1.7495614500482237,0.43912215438813834
-1.7306122363823686,1.056813262592853
-1.7144413522868538,1.5449703493158158
-1.710612453962237,1.6489366006115782
-1.700832410298201,1.8976293583437873
-1.6895547431050308,2.1369558135745077
-1.674635237441335,2.3584496744626686
-1.6735617176924742,2.374943704459579
-1.6715636403164498,2.390939409044017
-1.6559866311112141,2.460278542442899
-1.6496769413102892,2.4377908445053396
-1.643214621254616,2.3841878150499536
-1.6405285444590616,2.3540343202459963
-1.6290516857084303,2.1625178730334427
-1.6281018950426993,2.143772167709275
-1.624443412040085,2.057098688366238
-1.6082186459685286,1.5520553914352162
-1.6072249509905412,1.51524662766251
-1.6063285243211567,1.4787768874511202
-1.5957222214443054,1.0363550499198733
-1.5948917226158101,0.9950943308538099
-1.5901835733268617,0.7733242284758824
-1.5882299946028244,0.6802207438415081
-1.5878728185394306,0.6606216510941991
-1.5694856192360973,-0.3242297222846488
-1.550255334294269,-1.4288710924510009
-1.5382834979789335,-2.1037226528897492
-1.5319122883385112,-2.4398158029120176
-1.5217862618055895,-2.934069199448687
-1.5176051802700343,-3.1135819871080708
-1.5066761281127263,-3.532010770336517
-1.5061899564707477,-3.5464233754709684
-1.4920339332071677,-3.9033034153801798
-1.488780854790185,-3.955284676524667
-1.4833392852062899,-4.017016929651855
-1.4792859337177886,-4.037202301576663
-1.4768025122874993,-4.041833708652799
-1.468249159329845,-3.9958898007736052
-1.4651282207114196,-3.9626670927209005
-1.4644274660305785,-3.9475774052388193
-1.4633656952105043,-3.938411811174294
-1.4631946920346182,-3.9341306429940115
-1.4556831539896948,-3.779234125025389
-1.4339552226017447,-2.988092927417228
-1.423632638686725,-2.4599033862499784
-1.4212500674739867,-2.3315093733182555
-1.4168602076160186,-2.0847194001192713
-1.41566175364102,-2.0108106508952663
-1.4091380866813594,-1.625036847520988
-1.4001353842195208,-1.0692274324672704
-1.3953615728895552,-0.7674801277704257
-1.3950067188204163,-0.7438972470807601
-1.392759068091434,-0.6059876800803118
-1.391871847691688,-0.5496641811495293
-1.3823339038878348,0.030004291534730047
-1.380558379070491,0.1359503588326384
-1.3768963067103475,0.3438234476668097
-1.375651796508588,0.4107055586168723
-1.3754395344167927,0.4253463213524885
-1.3714380400891901,0.644199258600639
-1.365386040650011,0.9559657991034501
-1.3632852109367224,1.0559777648773065
-1.3556057334997549,1.391175720896033
-1.345938018551392,1.7349927677381165
-1.3385178126769932,1.9343922435949803
-1.3306746507458616,2.06563512533267
-1.326106967249625,2.1079143942742395
-1.3246113627728293,2.1220738328185185
-1.3171262960287027,2.1250342792227968
-1.316646890804307,2.121196955802277
-1.287810587275244,1.5175425870958534
-1.2826192548211048,1.3180817965554044
-1.2819215062229679,1.2941024748675545
-1.2804325465542912,1.2344781693284579
-1.2754435909553175,1.0189519679422698
-1.273803870782722,0.9431224968217086
-1.2625331670316593,0.3939837438617803
-1.261447244935245,0.3392263925057843
-1.2569514872850915,0.10662029802264343
-1.2554809355872745,0.03395838652490402
-1.2405519458477472,-0.7420162954888033
-1.2366700680973413,-0.9361924313918529
-1.2359322127733952,-0.9779623768190686
-1.2345971501112403,-1.0404891917532333
-1.224101101606162,-1.5293432972400107
-1.223642007312379,-1.5500604146130204
-1.2121436771389247,-2.002994619695236
-1.2118047081872458,-2.0157237841237086
-1.2052991464466138,-2.225223026755252
-1.2048820481446816,-2.237166647135465
-1.1946189700158238,-2.477870722564905
-1.181097282749246,-2.6404075716318327
-1.159890369513077,-2.508444344836208
-1.1581635995827113,-2.477331003178719
-1.1404981645121146,-2.035099365950061
-1.125168085636279,-1.507106621858072
-1.1240993983877101,-1.4557237993078116
-1.1130082790307017,-1.0258995764802759
-1.1106576321767645,-0.9324893720440811
-1.1082670346234567,-0.8394121934678357
-1.1072053788509892,-0.794208893316839
-1.1062699800098537,-0.7545986792166519
-1.1048667765808904,-0.6986243804368729
-1.103047909830322,-0.6338056988358932
-1.0952498574601264,-0.32878820435730916
-1.0886615144183864,-0.09031202668937198
-1.0842702023181179,0.052785362638257095
-1.0728227012585,0.38969158420480093
-1.069482125408833,0.4755432870741004
-1.0691837781266182,0.48289337079524575
-1.0665616391142012,0.5407619788080265
-1.0585053274577616,0.6959176626135225
-1.0473203749319449,0.8283430308754199
-1.0473002477085056,0.8306160411145593
-1.04078621989866,0.8627651896129485
-1.0335777898245666,0.8710359204519332
-1.025699334276031,0.8381924645893969
-1.0090547568432424,0.6636857213889679
-1.004611047118448,0.6048356399708569
-1.0045338240250574,0.6028963542655217
-0.9742707388138525,0.1402556433460238
-0.973957167294043,0.1373293361339034
-0.9734862453424258,0.12942588670710375
-0.9711428273920104,0.10508578898975096
