n_harmonics,base_freq,magnitudes,instruments
7,3.269772506705844,"[ 0.06184451 -0.825139    0.06781406 -0.19259196  0.65391675 -0.70935837
 -0.46426228]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9912439517102976,-3.557471062897704
-2.9769151297084733,-3.0311031438223544
-2.957930274175449,-2.0970841271622582
-2.9565441925510827,-2.0403694458670425
-2.9505294749719466,-1.6819765485291138
-2.9343660770904605,-0.7352093794933011
-2.927801723172157,-0.4126385644925795
-2.926971662875017,-0.3498571425312805
-2.9221909531183243,-0.07211888816180376
-2.918085173595956,0.1516889582617941
-2.910574766226623,0.5250555443826234
-2.9085124271254026,0.6466169306666172
-2.906256785651795,0.7122377043734225
-2.9023854181728197,0.8803529699349169
-2.896826540381051,1.1294898702781493
-2.895446378071038,1.1552962876645283
-2.892393469632916,1.2977830171291618
-2.890698520451636,1.3379296696282998
-2.88272201125631,1.6110982043283055
-2.878221341766137,1.7353812259398829
-2.876859530163861,1.7404658971094793
-2.8752668972781166,1.7787123496309507
-2.8695209096385614,1.8760516287232794
-2.8469094585581427,1.9488019812168222
-2.8444695501019828,1.9186737074174463
-2.8233143050772425,1.5032599175486774
-2.812394816482857,1.1371827034493946
-2.8077057125223823,0.978928709635311
-2.80705531468947,0.9735097936592045
-2.8054667063435144,0.8858478670320863
-2.7876819299692044,0.20860537907821003
-2.780064961612949,-0.08532847154035109
-2.778269183406071,-0.12729200205171884
-2.7754389251900906,-0.21994495608337924
-2.7678447192585196,-0.5287063030546867
-2.7587262426828785,-0.7799812596334137
-2.7544155514299344,-0.9457005683318457
-2.7513544153415666,-0.9862174689516092
-2.7493693947490403,-1.0464276279464355
-2.7477971903012026,-1.0754511253691954
-2.733092778512422,-1.271443217170649
-2.7327073208893866,-1.273722707078066
-2.72109664177942,-1.33450034487459
-2.7106795199895304,-1.2210572393866141
-2.698477209877323,-1.006545641463482
-2.6950769098816805,-0.9212447098760477
-2.6927200673281244,-0.8211122612741698
-2.684542217558513,-0.5818977679302354
-2.6817345248527977,-0.4658178790887931
-2.6728503488120445,-0.11360785666384611
-2.662267674637598,0.38591578483246247
-2.6615804703077544,0.40433673601222436
-2.65492332077271,0.7354079224570809
-2.650509739494491,0.9680068492099291
-2.6500365355770654,0.994902099730895
-2.6403174479531755,1.4750374421740575
-2.6329685857109126,1.8648666132647032
-2.629474294183025,2.0380849756893897
-2.6221471602276916,2.4077633742427422
-2.6205687800062245,2.4424118586079686
-2.6106563220814047,2.889045492254228
-2.6011842629499924,3.249065047199188
-2.5922416543411417,3.5066407393308303
-2.5916733149828595,3.498590076463681
-2.590532185895354,3.504930384936153
-2.5885338354365857,3.562111887753735
-2.5885103792608444,3.580221774003057
-2.588094084373835,3.5761628859874715
-2.575492928542097,3.7811692600404365
-2.574041473133464,3.7821513205277397
-2.572251856919138,3.8041804208817935
-2.5710288644094543,3.806406108020459
-2.5682381462027193,3.83854453453327
-2.5562041497936336,3.766685072670059
-2.548616990602211,3.6719070859514016
-2.545290050914054,3.605844299617017
-2.534448030074813,3.3459913729895128
-2.5341130446496507,3.340064815948857
-2.530971094909163,3.2248550385330397
-2.5266584249513233,3.1116960124245217
-2.523582765419693,3.00775225372192
-2.5163840573517513,2.6922749732513744
-2.5132210039872604,2.5498009702584166
-2.506090500710899,2.270937302108879
-2.505972485732382,2.234159574965574
-2.505959305606174,2.295437821291203
-2.4939166684724077,1.6973355215597865
-2.4917234773870023,1.6066770869799756
-2.479254802773847,1.0175827955289578
-2.4757789708279416,0.8286992037409543
-2.466891383559836,0.4152261575091882
-2.465852306008947,0.3966102374437126
-2.4642983792727566,0.3205512215058573
-2.453405898263611,-0.14510013163100555
-2.4425340110651317,-0.49942852126182097
-2.440933429235293,-0.5662915892671968
-2.438306083434997,-0.6375796745336147
-2.437661063824852,-0.6842311138580892
-2.4346302157133803,-0.7369851586955568
-2.433080975416652,-0.7901208607317891
-2.432111317440825,-0.7787734777276906
-2.4271209529871625,-0.9075768750417736
-2.426646205982692,-0.9577306096198992
-2.4256744019582754,-0.9249400085678848
-2.4246675931355095,-0.9738021100483272
-2.419753029759989,-1.0535548615628776
-2.4181153532359136,-1.0701946873462005
-2.4177139851455878,-1.071313242919048
-2.4125167067618136,-1.0941728245279356
-2.4064579035665457,-1.2144211608824096
-2.4048641759887044,-1.1626529632873452
