n_harmonics,base_freq,magnitudes,instruments
9,4.405767359568266,"[ 1.92410179  0.44216847  0.40310334  0.38520602  1.03385011 -1.41850333
  0.96136742  0.03739353  1.39334952]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9974537579235423,-2.707987323000454
-2.9936373416874646,-2.584943810667422
-2.9935235701062766,-2.575538684314583
-2.993133078890074,-2.574741326046312
-2.991341018346777,-2.4834197928765094
-2.987049856110696,-2.230341530382078
-2.9866299532095457,-2.205854523909219
-2.97880887964486,-1.5782739063046427
-2.9668483141152135,-0.33315805561042305
-2.9647471219515182,-0.08077609059605723
-2.9597840675255416,0.4880932070730521
-2.9553635595910563,1.0171428870817782
-2.955171817195363,1.0247657345048713
-2.950446677405888,1.5705217037711694
-2.9453738109574035,2.1063731338571214
-2.9410265117468137,2.534207142397133
-2.9339137345899493,3.113062207530896
-2.9303933636822235,3.330967245579913
-2.9301727204835384,3.351216704748377
-2.9291923482099462,3.4076611567438975
-2.9281304672642294,3.4557551338118424
-2.9207907795652623,3.7007315671953873
-2.919257549498049,3.7171660659818113
-2.9161217227215053,3.7419649122557086
-2.9150046468462767,3.735159248324043
-2.911173969899835,3.665054633826897
-2.906999588680242,3.53430886997255
-2.9054705535837853,3.461024919044006
-2.905374408334536,3.4572008674612875
-2.9013858604116307,3.2248758861107736
-2.901001827690619,3.1992884115639626
-2.8990794279004968,3.072471338785824
-2.899008804360673,3.0595191485364985
-2.8980573436213923,2.981471541431103
-2.89796791923039,2.987075741786089
-2.8799120999063015,1.0629124758918644
-2.8766939325607144,0.6339466836773922
-2.8735867552679677,0.2224535221037949
-2.871892984989171,-0.017925530753837654
-2.8602020349411754,-1.661271192035128
-2.8515684102483982,-2.7941164968252683
-2.8439196756931864,-3.717292559189603
-2.8337388963856363,-4.680532057960397
-2.827538911019987,-5.1049699470536956
-2.825894598253874,-5.211249974659001
-2.8177802213246306,-5.544663130474291
-2.8131547216635377,-5.636075868854641
-2.8103517144775303,-5.6472530888364165
-2.799693463655052,-5.530054163305006
-2.768139442839015,-3.9793927009396146
-2.7628241453147036,-3.6706594299744095
-2.7590456674465655,-3.4624459572858743
-2.7418025794091374,-2.654422466600333
-2.729224347764028,-2.2759331267628102
-2.725586394085574,-2.198675202181079
-2.7239639538454536,-2.174739502082744
-2.7206223311492272,-2.111322697866832
-2.704363652369086,-1.9288139572767915
-2.703819315570631,-1.923517138664467
-2.699549549247492,-1.8889958261325908
-2.693356560226253,-1.8091301488556017
-2.693242978839413,-1.8090670404731526
-2.6931927143079486,-1.8077195254010119
-2.6894263935958813,-1.761240103894929
-2.67478168683225,-1.4547217461512185
-2.6685306223807443,-1.257217242801357
-2.6433184378125993,-0.11173416932296851
-2.6399680191730788,0.067397967329366
-2.6360515133005062,0.2878351288034172
-2.6298806986829715,0.646850835036441
-2.622057063317735,1.0620731589590469
-2.620556658479283,1.139421838417134
-2.6131451372980354,1.493512439280652
-2.611158640112449,1.5854048982204256
-2.6093791729890725,1.661160735365746
-2.603130281884363,1.8871607241238155
-2.5910861806979515,2.194143401240981
-2.5907858944714266,2.2006749725745247
-2.5759731767565617,2.267504562085861
-2.5686062019083415,2.1808995010749475
-2.5612948085995675,2.030825904126841
-2.5612524139039063,2.032990422934138
-2.553993157157331,1.8324947097775266
-2.5519474539909055,1.7753475444750966
-2.54773930619453,1.6311479235132715
-2.5443079494383687,1.5124247264691593
-2.5405053579570778,1.3750989316260012
-2.5375594616483124,1.2555941829060322
-2.5258567288548925,0.8240561363296001
-2.5091033143702783,0.23099963940043194
-2.508429944221494,0.2115159453350595
-2.5071305414884675,0.1674513075253705
-2.493672628359773,-0.2228248970413854
-2.4926638195986923,-0.24958768967133171
-2.487909437115839,-0.3603890251038982
-2.4831055093202865,-0.46538238788035924
-2.4822446880016216,-0.49562865074028223
-2.482159878632136,-0.4832950149755794
-2.471814579163256,-0.7074640161262279
-2.467976467521494,-0.7810305305672529
-2.4565726405695507,-0.9859694426329041
-2.4455342028886173,-1.167131251364825
-2.420868970083544,-1.5168607811561485
-2.420215304692224,-1.5203927612138546
-2.4188351849917646,-1.5350038003518445
-2.4109700534715386,-1.58315113249319
-2.4101237042907675,-1.5792741990801151
-2.4052525521160977,-1.5783227304154472
-2.389708938791828,-1.4764223209185534
-2.3895663560136677,-1.4758742818761283
-2.365670344289418,-0.869725224687394
-2.3559807738270857,-0.5255246741874035
-2.354166486660355,-0.4586053236047146
-2.3537704153708074,-0.4460074601794459
-2.34944607111957,-0.2782948150201394
-2.3451471386778504,-0.10843141704722406
-2.3448581584330936,-0.09698829574530424
-2.3347624007294296,0.2651450587306556
-2.3225720976866415,0.6391360372679267
-2.3177970526542033,0.744206205664052
-2.308596152663515,0.8783639919002475
-2.297879928405691,0.8933309558314363
-2.2792167978335254,0.5846958427605474
-2.2778367532269588,0.5398529270619368
-2.2598243982206574,-0.0015692403429155505
-2.2520100109864645,-0.23499355822588394
-2.2513005059154874,-0.27057629723410853
-2.2396346041367288,-0.5457127976162439
-2.239578020911334,-0.542690149637491
-2.232045867215232,-0.6762530178808258
-2.2261213293217175,-0.7190353374785051
-2.2186054611400183,-0.7281151701072901
-2.206136005797525,-0.5881076641463528
-2.2014506402024794,-0.4989990106221017
-2.199493419937361,-0.4552646398444799
-2.193063321510804,-0.2908386727262525
-2.187980225011767,-0.17151174168809938
-2.184720683863089,-0.07318937272471183
-2.1830412159421773,-0.02965793406766025
-2.1613736962303784,0.4295739404029186
-2.15268544377562,0.49686090108474135
-2.150107314358859,0.49124934970529444
-2.1499947785395217,0.49067383913661267
-2.144244905422989,0.45513955785622645
-2.1354654254366037,0.3079083513914805
-2.133810170924177,0.2798156048086679
-2.127223251179424,0.10074167319659559
-2.125387215940922,0.032729520281963416
-2.1096475716944587,-0.5718008537748471
-2.1089930212575543,-0.5838654838276502
-2.0970514726674594,-1.0729242784734665
-2.095209364111935,-1.1395510528696844
-2.088945074397064,-1.3485669857098939
-2.0851811253391466,-1.4437952828779677
-2.084814728282853,-1.4519166155831673
-2.079231522481286,-1.5604575274517953
-2.074538987615939,-1.6111670395788875
-2.0613655489530975,-1.5168236958909738
-2.0577283098685326,-1.4338145581225035
-2.0571157896528582,-1.4192386390248615
-2.0547005289998364,-1.3400721259313897
-2.04914019796209,-1.132210641685065
-2.0457330312959607,-0.9829429322237305
-2.0452106376449866,-0.9521649228715566
-2.037834093419076,-0.557122244713885
-2.0354174549281985,-0.401328202062312
-2.027260659731426,0.12905668335509785
-2.014542403466707,0.9918230600394865
-2.0073784415517366,1.4596792949526838
-2.000539298088882,1.870105488287317
-1.9985434798353945,1.9735271010291056
-1.9958100907609981,2.1168270549539208
-1.9828578574520868,2.595857726338668
-1.9722840016975445,2.746351212342188
-1.9685618898817678,2.7470225821654246
-1.9385277240585206,2.0294095739399123
-1.9355883962551663,1.9047581865584313
-1.9326606247648892,1.8074841781991682
-1.932569542007365,1.787211543504917
-1.9315153673831378,1.7451035058117352
-1.9236793928974376,1.4496943334684524
-1.9174613466903296,1.2290444513182601
-1.9119480944915865,1.0714273419847782
-1.9022767035950192,0.8323990408657893
-1.8902007452369745,0.6828825700552315
-1.881815503562982,0.6487479675141421
-1.8733046161590539,0.6746072003976106
-1.851042896582289,0.780780315144078
-1.8472441271748699,0.77597895776255
-1.835074366707683,0.6713022821573295
-1.8329647119635784,0.6423923060159058
-1.8306705887295824,0.6008769500001643
-1.8303025048807164,0.5920840066139575
-1.8247449766454609,0.46406312207289224
-1.8190335096932577,0.3216455507471948
-1.8153458017942632,0.20780504098234281
-1.8149180292105025,0.18241767840090312
-1.8051233003020302,-0.1507521360118063
-1.7968304857680932,-0.4659247792786739
-1.795808778892174,-0.5054907103006867
-1.7847946008018614,-0.840252403972803
-1.7846553355833101,-0.8394653787582183
-1.778382457983532,-0.9649398184759155
-1.775893145578322,-0.9990258599351749
-1.7697224897170936,-1.0334290452558281
-1.7649893636015375,-0.9974069953997414
-1.7644678968337562,-0.9915785776710082
-1.7631429666656004,-0.966176838547278
-1.7605880470405664,-0.9274134474748142
-1.7593790303912353,-0.8880146185452693
-1.7536309199959537,-0.6863572896973008
-1.7414170235003221,-0.015596851923689994
-1.7389764425029592,0.1701055129548915
-1.7377301463673362,0.2654203287011295
-1.7361966527894452,0.38005434466031657
-1.7357136886349376,0.42811880630528115
-1.7351913851787504,0.46048834820917695
-1.723469997989961,1.5497299816221393
-1.7172568383196563,2.173248580305835
-1.7169606930030241,2.1967219809628733
-1.7169060129193452,2.2001762593378906
-1.7159832409367337,2.2959310296633952
-1.707302092413884,3.1475599644447634
-1.705894282342416,3.291099209076765
-1.7028115595448037,3.5842883118590287
-1.6997820793206961,3.8473172775314097
-1.6916803223420012,4.472677552490067
-1.6915297230786992,4.471912535587754
-1.6905496461147729,4.545122144556312
-1.686679703130535,4.758974399303752
-1.6841668742885405,4.885077449141369
-1.6815002870692957,4.98509638821056
-1.6800037994818267,5.035678871822761
-1.6791272326699587,5.053154034588287
-1.6768718686034483,5.109709457721135
-1.6722574702633153,5.141199339482994
-1.6699976923679072,5.131598784012456
-1.6693227601643446,5.120206685694804
-1.66110130495774,4.881701921710058
-1.6531003060768044,4.405939914755853
-1.648180800894812,3.9967487579655328
-1.6393915599994529,3.0899357333949684
-1.6393628833706286,3.085652140570901
-1.6364783025501202,2.7384201177785545
-1.6290144116756173,1.8061044108541917
-1.624966794501656,1.2847297764271866
-1.6209457235233076,0.7538929342499
-1.614668549170013,-0.051430321890398874
-1.6114762317814997,-0.44459186603404005
-1.610500082167456,-0.5578219897527288
-1.595091511336045,-2.0831323767067693
-1.5950268186237633,-2.0912420028448944
-1.5848324296500347,-2.649640635972412
-1.5696713367391248,-2.6616458683637565
-1.564046546641221,-2.416257516914278
-1.5610203763034192,-2.25159517950612
-1.5573981502862708,-1.9838577729253255
-1.5543519388659282,-1.7240232175667496
-1.5535870914283458,-1.6627210530603587
-1.5466682772412137,-0.9891820233927258
-1.5466149395771303,-0.9847200122338211
-1.5444670246223973,-0.7512386399117372
-1.5439773337086014,-0.6921838675519667
-1.533834319933055,0.4694863415430983
-1.5320473097449974,0.6834400170699523
-1.525033368244187,1.4905180366173116
-1.5207593280374532,1.9490799202010916
-1.519711672491683,2.070221937921802
-1.5079076503912316,3.0984331599274357
-1.5078208819054426,3.1116819761129113
-1.507658040198384,3.1266533935195504
-1.5057350729152588,3.250649025784826
-1.4912419830211585,3.7356905500956397
-1.4873703425865077,3.7206195719287445
-1.484732833386175,3.659344473264586
-1.484522583785935,3.6480277289952223
-1.4822148599201863,3.5854708761862493
-1.481008669767837,3.526912482227334
-1.4808846325531344,3.5404142075386416
-1.4737901889502696,3.126659626140986
-1.4723412326303598,3.025365146867091
-1.4716249721541197,2.9728477425450617
-1.4698344674750714,2.808601009382027
-1.4679800733993906,2.653411822828662
-1.4679550769491116,2.6611984342784134
-1.4607455117182284,1.9062052464723855
-1.4575973147780006,1.5327171716978423
-1.4447971685795773,-0.1547124642790528
-1.4368870665346516,-1.2562713838036248
-1.4284349136623338,-2.4157311964424664
-1.4227569174163273,-3.135777108666118
-1.4208104741187157,-3.377271874789718
-1.4194827310842035,-3.524320405953141
-1.4156453400907878,-3.950337763116814
-1.4100999803967216,-4.471144774421059
-1.404652988941707,-4.907939464971173
-1.397085149748776,-5.34735148678044
-1.396708717212849,-5.3675803967145095
-1.383051563706225,-5.6635253274952815
-1.3822267043248997,-5.651218283713587
-1.3740814403651356,-5.543599420147668
-1.3724360295280764,-5.500387995434313
-1.3700031115045543,-5.437138941179951
-1.366170673349913,-5.290876069545911
-1.3558999829545149,-4.799989891971508
-1.3531349336461067,-4.651584003273387
-1.352024872594834,-4.575658807046301
-1.3500709694812962,-4.459163464600979
-1.3438523628964127,-4.090723752776147
-1.3283466892115439,-3.220145649146509
-1.3129716199701318,-2.5583225171742163
-1.3125625921943942,-2.5436883415936316
-1.3024185018438215,-2.265736952902139
-1.3015986043785575,-2.242744561962209
-1.2858124213688524,-2.003997172270666
-1.2823199717998972,-1.9530678212576633
-1.277045637265821,-1.910436282876783
-1.277042834816988,-1.9119684605247806
-1.2762058116432946,-1.906842926902126
-1.2643895083297154,-1.7792432604236672
-1.262770582901816,-1.7534099536944117
-1.2573864530358476,-1.6613534235647693
-1.2557556351367118,-1.6265068170382864
-1.2549137645705943,-1.6057309006572638
-1.2524582137445255,-1.5531176802610867
-1.2508023648644797,-1.512242344900512
-1.2458122807566037,-1.3721703334401472
-1.2440388959436575,-1.318753788510866
-1.2379719391539055,-1.116491522184417
-1.2356828703922083,-1.006475553244902
-1.2342731291900508,-0.950864949215861
-1.2212509603298614,-0.3247064710769811
-1.2169965922976682,-0.0973364741816616
-1.2169130986415533,-0.09737566718473228
-1.2143317519490622,0.03486814592323737
-1.2084659057961347,0.3730931292231174
-1.2063096537949884,0.5042869685899954
-1.2058327113145428,0.5156674744244457
-1.1960610058955021,1.0545294656127984
-1.194729280170344,1.1177228549898415
-1.1650439840937388,2.196292702618686
-1.164661579562678,2.1887770976449152
-1.1375292610948917,2.0898004473067915
-1.1358006969945802,2.0562075813353555
-1.1088358626388457,1.167777040896406
-1.1032458274693717,0.9506071498288338
-1.086541133450564,0.34800693377385034
-1.08443953210241,0.2702314623373493
-1.0801918475463834,0.14205624384910817
-1.0720707620665801,-0.09487584690352997
-1.0656433518967043,-0.27372996024248664
-1.053085072548926,-0.5568187951957779
-1.0519653363802834,-0.5877118047701249
-1.048454588488017,-0.6450962617937672
-1.0413444622463826,-0.7930243391761206
-1.0372156304270457,-0.8627259489263112
-1.032803091882391,-0.9465480462478809
-1.032054418482272,-0.9581511327927025
-1.0306293715401011,-0.9861581930650566
-1.027749517066212,-1.035376137502012
-1.013182507709451,-1.2767505093041338
-1.0100010441259217,-1.3187911703326518
-1.0058891202978213,-1.3714185689248588
-0.9957757316365048,-1.4926681731683074
-0.9936264974788589,-1.5221434591972598
-0.9932110112255059,-1.5380082788037892
-0.9584481739274935,-1.3858331904057557
-0.9575021357026086,-1.3705454535812827
-0.9476627287169981,-1.1393027666313262
-0.9467186397341005,-1.1013556822594968
-0.9435107788768917,-0.9993646622437863
-0.9248609889612354,-0.33319083627096374
-0.9218754345517866,-0.21229285980442159
-0.9209790338378872,-0.17376269087954238
-0.918952593074124,-0.10864948201585845
-0.8932035006153667,0.7214735886905165
-0.8921451316937068,0.7391330413857455
-0.8832009574707245,0.8631967372708489
-0.8669777906212084,0.8580532111487429
-0.8631815787146464,0.7961414414047736
-0.8457137679074189,0.3767798219790067
-0.844336052888254,0.3364857891721119
-0.833642649633231,-0.0025181850078583017
-0.8322544258538169,-0.03474340914619278
-0.8271038715395398,-0.20343122960877996
-0.8260328047474874,-0.2194290584307166
-0.8249022257991001,-0.26319840656074045
-0.8224982485738686,-0.3338318931689349
-0.8217696326586621,-0.3491417845314265
-0.8213827802707603,-0.3594798233948985
-0.8188108577086268,-0.4254529266717493
-0.8184568125397198,-0.4446983377743294
-0.8166953417766623,-0.48710388965455786
-0.8072534883307805,-0.6592283138353782
-0.7867904503347161,-0.6794866803076419
-0.7756102207898756,-0.5055099576740759
-0.7677733207302859,-0.32260281545955216
-0.760446288752652,-0.12171236532138523
-0.7471579386555591,0.22812983088960767
-0.7379616035947407,0.4002767499140359
-0.7375570736508363,0.3978857845410989
-0.7329728801048914,0.4502558747711567
-0.7274950067165475,0.4912527603119928
-0.7210106180287079,0.48861826578864587
-0.7198372273972495,0.4678895091894479
-0.7176704074543236,0.444004776407143
-0.7168330388712891,0.43896132730132825
-0.7015645059508722,0.11131585406886316
-0.7001147124255658,0.058449667026617844
-0.6909044925271668,-0.2742937719244189
-0.687622915268645,-0.4057431506610608
-0.6827245452716504,-0.6037230044780418
-0.6815554666220076,-0.6510028775203279
-0.6778291076997345,-0.8042079227927726
-0.6713282152833528,-1.0582309297479635
-0.6670414712581354,-1.2113931598709564
-0.6589578518476076,-1.4403114069177145
-0.6439329769799578,-1.613893922994341
-0.6421303275719081,-1.6021036971897773
-0.6370115123487388,-1.5405431155342406
-0.6342339204341063,-1.4976761840933837
-0.6336366684178438,-1.481767266406315
-0.6207466639102455,-1.024705281736073
-0.6137875828386443,-0.6749177813094842
-0.6080157690536532,-0.3234206920703227
-0.6057542524057618,-0.1861347374353612
-0.60282810662539,0.003270298264538436
-0.5982789058990532,0.3222941628172116
-0.5969393519693247,0.40412808115872473
-0.5864278318503264,1.1279512714364972
-0.5847390170230593,1.2414902226823767
-0.5769322299826105,1.7252450468969762
-0.5750041878856837,1.8360243367008902
-0.5692800250282541,2.137841793596573
-0.5581294296583463,2.5420470578643024
-0.5465774264242294,2.740975543027382
-0.535654340928013,2.6867822801427415
-0.5331935801580592,2.6452959293736504
-0.5299267627416056,2.578425085043305
-0.5228079903777245,2.3863326454549982
-0.49895839218340354,1.494251888850501
-0.4964002279190778,1.4144873400326292
-0.49320706893630284,1.2892570872553062
-0.4782106035549001,0.8710870365410476
-0.4772134509065227,0.8429637683895475
-0.4608560860119697,0.6621686990859283
-0.4585087702973052,0.6578005295023495
-0.4388594209508554,0.7165682962799347
-0.4322545692363686,0.7644200990902712
-0.4297141552596093,0.762531861490584
-0.4281723423800625,0.7688022319651805
-0.4241713823584887,0.7671751950580662
-0.4144395321686263,0.7342743027633197
-0.4126779858145069,0.7242111761159717
-0.40007757462027715,0.5203093442063643
-0.3971239594092273,0.43983315864511213
-0.39478775137586686,0.37114576863816273
-0.38643602175128233,0.10838130396933363
-0.38587984766722006,0.084548426671852
-0.3771754609212148,-0.2197066293729936
-0.3757536533938364,-0.2753250671013754
-0.37565477078252396,-0.29170667683698576
-0.36798082623527506,-0.5626106371736063
-0.36114257532525285,-0.7801356972721967
-0.3575108214641527,-0.8702004060127337
-0.3562124893978842,-0.882992842591596
-0.35379852710486226,-0.9452787695413475
-0.3498795927757561,-1.001008056063564
-0.3467148725737337,-1.0223183218693483
-0.3451065282843935,-1.0316059822625243
-0.3321835489926146,-0.8494125836211331
-0.32435404029820436,-0.5556730575884891
-0.3221592557810089,-0.43308913972076585
-0.3210550679878308,-0.3826514518755123
-0.31013691710312496,0.3823711386557884
-0.30821935562817293,0.5504152246546095
-0.2945829059010805,1.8279586840996127
-0.29370826508617576,1.9049061516650225
-0.26260143520797463,4.658454307421314
-0.2570635368643268,4.927700164521417
-0.25509170809411996,4.9966116502883215
-0.2521861069915454,5.074165771059624
-0.24885478662847715,5.136341062428926
-0.24534355856962264,5.143297488931335
-0.24082787892642354,5.085474325272678
-0.22972278086652587,4.5957871214021955
-0.21116804564047253,2.8284182449369792
-0.20102432153239747,1.5642308923435113
-0.2000951319374984,1.4570188039853669
-0.18764582259937335,-0.1508061592270537
-0.18596338828784686,-0.37108915226965283
-0.1747137893379822,-1.5930716106623901
-0.17096883370326665,-1.927664282508065
-0.15914491998930824,-2.6317900630108837
-0.1534573841314657,-2.7613728479033903
-0.15204815314883025,-2.780961489994612
-0.14473980137329967,-2.6909104406159248
-0.1435002413793125,-2.657381047699667
-0.13099482865335954,-1.971879500713852
-0.1171667485679535,-0.6305619662091357
-0.1090894281050292,0.30582465673697634
-0.10809782724110129,0.42718895754554487
-0.10801662859110017,0.44051115195476487
-0.08619296713223035,2.761102920817422
-0.08181920632408168,3.097779372673631
-0.0743014981213923,3.5288342491705103
-0.06877945122289297,3.692112151660707
-0.0672890548848164,3.7134244072443505
-0.05984427587115704,3.6795064490066838
-0.056603455878521114,3.6091522373954006
-0.05217928879955691,3.411790735647367
-0.05168121406082005,3.3840209419251344
-0.04501365716022754,2.929001962407378
-0.04026269677757588,2.502910562846125
-0.034518250199303324,1.8973647318808982
-0.02485564331671819,0.6907754922862833
-0.023789421845146652,0.5492866621426495
-0.019435261353528688,-0.04567320125389306
-0.013194254116955406,-0.9333549644268918
-0.0128612255274132,-0.9634637879754727
-0.011182023448832457,-1.2083812078388756
-0.006957443856467016,-1.7971617369871995
0.021832561117282268,-4.934987514410038
0.02801192886024051,-5.284693429833539
0.03043879993938514,-5.400362184841315
0.03290331830270965,-5.49135795321739
0.033818723571875875,-5.517194536109208
0.039038420683760844,-5.620069051962699
0.04595584089482774,-5.651064757266878
0.0535351318242796,-5.505195733045372
0.058095263349585036,-5.365943875897873
0.06848108091723226,-4.87576874132136
0.07034017269944481,-4.790023346457282
0.07225175723001787,-4.677721053799651
0.08466006543847637,-3.954369969749463
0.11913635057152305,-2.370612406674309
0.13818955373463204,-2.0275511602517278
0.15540469044896454,-1.8580792847348877
0.1687194246517505,-1.6597013666464895
0.1705125679995172,-1.6125936122535256
0.17490431591597577,-1.5282973401133775
0.17951695667147582,-1.395930648256175
0.18196369564000925,-1.3203610605408305
0.18529050909267042,-1.2204002689559188
0.18589915109710464,-1.1900319419917997
0.19181117225286926,-0.9494247683137385
0.1992960304071385,-0.6025890123380814
0.20053157749737816,-0.5519280643376933
0.2037078922009714,-0.39782027469866327
0.2108637887659457,-0.009290662318527591
0.22170761512767978,0.5923696262117489
0.2232819784357285,0.677985430366927
0.2290860899324878,0.9976034124382427
0.24929828690198574,1.898130526749284
0.24951679527662307,1.9025434784769855
0.2495418284947557,1.906437154645345
0.2588322989228331,2.141290301494239
0.2837410777978677,2.1856137937093063
0.2913196621359351,2.031495006318808
0.29514638248175196,1.9285306285888613
0.3051077362573915,1.6161815138610864
0.32095668855210757,1.026553639904067
0.33210620775292377,0.6057316430972524
0.33442894913132726,0.5339884635352999
0.3555131892627257,-0.14339638450219275
0.3660141141852109,-0.39522096664983464
0.3677449697873385,-0.43636447702191916
0.3851273631525851,-0.794375434791837
0.3918311967921815,-0.9162105154186216
0.3932000105486413,-0.9399212269163462
0.39456591606970237,-0.9689408035763324
0.39519543026979553,-0.9769913728167178
