n_harmonics,base_freq,magnitudes,instruments
8,3.1329925750258236,"[ 0.20951304 -0.30313938  0.92612035  0.66517541  1.84561043  0.62032318
  1.0458933   0.69129985]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9905911128372074,0.005260767931333
-2.9896884884461397,-0.022257037521429008
-2.985180941679901,-0.23079481721112932
-2.9799718083175533,-0.4850447938348829
-2.95587028485557,-1.3941632090155271
-2.9545196300058647,-1.4308171427239729
-2.9496260237066263,-1.5705156141759777
-2.9345840203053357,-2.0541760834915426
-2.9294912599673557,-2.142210673463968
-2.928181310793093,-2.2084889562933454
-2.9198814779796014,-2.346803002812116
-2.918599139462743,-2.3978525363065555
-2.9183995184195575,-2.3989400419500697
-2.9138993776728617,-2.471118326520471
-2.906877448236089,-2.5432377653321607
-2.9057340436714383,-2.6239963439102683
-2.899060214188873,-2.7033391746121276
-2.8988725846910937,-2.675646378816473
-2.8891928873917827,-2.8133029545937345
-2.8793074478653637,-2.8584627480630163
-2.86865533254228,-2.952796142407502
-2.8638397769859063,-2.9321037449777574
-2.861227355411182,-2.910532388281739
-2.854957390960423,-2.9629705540575952
-2.8528756168809926,-2.9956531229325556
-2.847570551316033,-2.9766166661442512
-2.845768992719904,-3.0320848810809324
-2.8446272854530568,-3.054869949655313
-2.833542702217003,-2.9903912811582654
-2.831916614964439,-2.979503462486602
-2.828349438914711,-2.989996569933463
-2.827615966151626,-2.988466452741189
-2.818441111832751,-2.969567620915823
-2.8184202674016117,-2.941863751649026
-2.8179093866030405,-3.004375099583189
-2.8160881284430554,-2.957039891335661
-2.8095169072888657,-2.954247363380231
-2.80362117766928,-2.925004339182447
-2.793240330091878,-2.816304986813351
-2.7808611777557095,-2.67814447154681
-2.7804343750168474,-2.671525305866589
-2.7712255118029283,-2.547303777761502
-2.7688235437415623,-2.533136771211787
-2.7677741915430953,-2.503928615677252
-2.7623936198136976,-2.4185785026257283
-2.738332545842469,-1.9098242688588756
-2.7319642706440046,-1.7807652810646482
-2.7165307874766,-1.3694682169044006
-2.71347709752021,-1.294338543848289
-2.7113691047165984,-1.2887108959656686
-2.7046837439717937,-1.0623572307120688
-2.7041466308539093,-1.0393756419360038
-2.702235946532586,-1.0103417934919101
-2.6988460642971566,-0.975473742308537
-2.695233193847458,-0.8736123998874098
-2.6854513769304518,-0.6518852639644704
-2.6687480649184234,-0.4499354532892778
-2.666423409977781,-0.4379497485486119
-2.664211402345382,-0.40968727402047506
-2.6617077725337346,-0.35530734354574883
-2.661623997966302,-0.37651215377160663
-2.6611048499275443,-0.33714783562567446
-2.6542206783659648,-0.36035390893270686
-2.6541081466331224,-0.32264619497859354
-2.6464160382182804,-0.29859654310180206
-2.6411031372970584,-0.40527971561350434
-2.624149242070424,-0.6253789556425097
-2.6182396841336075,-0.7031636398358128
-2.6156919007694155,-0.7462007135924669
-2.6088073773720852,-0.9389809892313936
-2.6056337788921464,-0.9885657909064407
-2.574851984062703,-1.9417075340209973
-2.5661524085460594,-2.2767143737441886
-2.5579908901894584,-2.510135977776267
-2.55358980517302,-2.637434646616021
-2.5527276854560297,-2.631824727903759
-2.5476193547161703,-2.7745405025696894
-2.5448873957682077,-2.8452558902448573
-2.5444673287238597,-2.8805085039973077
-2.5343700143493013,-3.0579348466035388
-2.5283158318518373,-3.172818907118156
-2.5139990959014455,-3.1418358855784487
-2.5067992361100777,-3.0765248067436737
-2.501408608601661,-2.992075902926513
-2.4891460242460397,-2.712609685743373
-2.487020586536505,-2.6043962138583896
-2.4870098101509406,-2.593143754781492
-2.4869860978385065,-2.592880460501679
-2.4869424343201185,-2.5516032360953207
-2.484478434292474,-2.469651221564159
-2.4693077055983226,-1.8196490729367854
-2.4580032956284166,-1.2625942458777197
-2.4559371845636617,-1.0448756776257644
-2.4538834740184057,-0.9784638226346537
-2.4491806666393705,-0.735833387176069
-2.4425137410882405,-0.29048255447922056
-2.442323110749597,-0.22672305864445935
-2.4275061767158332,0.676082853340708
-2.423412888183898,0.9307899615150488
-2.4225445474589344,0.9866129155200349
-2.4170390811443925,1.2732915962154336
-2.4140413098832054,1.4782065973026264
-2.3986278287235407,2.2502492959671625
-2.393153774311182,2.500802888579982
-2.392885365326215,2.518281810548247
-2.3920598788509864,2.6033808268382566
-2.3913517966882214,2.617947320017251
-2.38720937183513,2.7100679527493545
-2.3579604567453067,3.2100459855029104
-2.3564337631169208,3.2720609678890913
-2.356056683263845,3.201577768004672
-2.349838516441052,3.1619025095693574
-2.347122645735764,3.1221883133514443
-2.342213953644488,3.0397685354380966
-2.3405500115009366,2.975768839124665
-2.3371001874899213,2.9200235889382347
-2.3323729158202644,2.7692571493217573
-2.331440069547127,2.7927969783927864
-2.330599914443064,2.7153746830717336
-2.3186295335745326,2.3088374215627896
-2.3178589273306107,2.270020419081135
-2.3127686025781573,2.0009832519865864
-2.2973675242882843,1.2363551170678198
-2.2917746771471883,1.0299371845532999
-2.2829951662488606,0.5989842646801754
-2.2797016429528245,0.488186218338831
-2.2771896447554245,0.3843521702262413
-2.2742366376814234,0.18561347622810534
-2.2727855876475713,0.1729196211629011
-2.2685039178698387,0.014683120460558474
-2.255892233039629,-0.4386632047359774
-2.252259416171124,-0.5314031443627862
-2.2416778007566895,-0.72474290497922
-2.2384257178410194,-0.7262617799767158
-2.237761183170993,-0.76388611387667
-2.2358956276180497,-0.7626696382845394
-2.2306730338886407,-0.7882646245395043
-2.2260238987573224,-0.7651306556523881
-2.2226481623039627,-0.7334278023480967
-2.2155899650031117,-0.6396323696508407
-2.21217349362249,-0.5830707832135646
-2.2112717652179823,-0.5035860392195464
-2.2105413076020533,-0.4642626747616566
-2.2029927392591,-0.2720534187421793
-2.2011339418179077,-0.2374949008278332
-2.1959284914965664,-0.023329585304726765
-2.1835993498344113,0.4651149912644026
-2.177332558393145,0.8469435593428571
